date,주택관리사
2023-05-30,11.29845
2023-05-31,9.78619
2023-06-01,8.77802
2023-06-02,7.92629
2023-06-03,6.31554
2023-06-04,6.44301
2023-06-05,8.86494
2023-06-06,7.58444
2023-06-07,10.32504
2023-06-08,9.57761
2023-06-09,9.0909
2023-06-10,6.76748
2023-06-11,7.31792
2023-06-12,10.65531
2023-06-13,10.01796
2023-06-14,9.24155
2023-06-15,9.64714
2023-06-16,8.38982
2023-06-17,5.85781
2023-06-18,6.7501
2023-06-19,10.12225
2023-06-20,9.25893
2023-06-21,8.9924
2023-06-22,9.2879
2023-06-23,8.9982
2023-06-24,5.93313
2023-06-25,6.5473
2023-06-26,9.74563
2023-06-27,10.22654
2023-06-28,9.86731
2023-06-29,10.51045
2023-06-30,9.14884
2023-07-01,6.69795
2023-07-02,7.65397
2023-07-03,10.5626
2023-07-04,10.21496
2023-07-05,10.71325
2023-07-06,10.62633
2023-07-07,14.74592
2023-07-08,29.39335
2023-07-09,11.97056
2023-07-10,14.20708
2023-07-11,9.89049
2023-07-12,9.32267
2023-07-13,9.4907
2023-07-14,8.03059
2023-07-15,6.00845
2023-07-16,6.19966
2023-07-17,9.20099
2023-07-18,9.06193
2023-07-19,8.37244
2023-07-20,8.03059
2023-07-21,7.38745
2023-07-22,5.97369
2023-07-23,6.42563
2023-07-24,9.66452
2023-07-25,8.75485
2023-07-26,7.55547
2023-07-27,8.34347
2023-07-28,6.50095
2023-07-29,5.1857
2023-07-30,5.3769
2023-07-31,8.1175
2023-08-01,7.82779
2023-08-02,7.80462
2023-08-03,7.31212
2023-08-04,6.61683
2023-08-05,5.31316
2023-08-06,6.26919
2023-08-07,9.11408
2023-08-08,9.36323
2023-08-09,13.8884
2023-08-10,8.52308
2023-08-11,8.69691
2023-08-12,6.26919
2023-08-13,6.27498
2023-08-14,8.36664
2023-08-15,7.5323
2023-08-16,9.00979
2023-08-17,9.17202
2023-08-18,8.32609
2023-08-19,5.92734
2023-08-20,6.47777
2023-08-21,10.93342
2023-08-22,9.2879
2023-08-23,9.40378
2023-08-24,13.63346
2023-08-25,8.97502
2023-08-26,6.64001
2023-08-27,6.88915
2023-08-28,10.71325
2023-08-29,10.78277
2023-08-30,9.76881
2023-08-31,8.63317
2023-09-01,8.34347
2023-09-02,6.70954
2023-09-03,6.08378
2023-09-04,10.64951
2023-09-05,9.41537
2023-09-06,9.91366
2023-09-07,8.78382
2023-09-08,8.54047
2023-09-09,5.7709
2023-09-10,7.20783
2023-09-11,10.5626
2023-09-12,9.98899
2023-09-13,9.0909
2023-09-14,9.05614
2023-09-15,8.73167
2023-09-16,15.0588
2023-09-17,9.31687
2023-09-18,12.4225
2023-09-19,9.9716
2023-09-20,8.62738
2023-09-21,7.77565
2023-09-22,7.59024
2023-09-23,5.97948
2023-09-24,6.63421
2023-09-25,8.32609
2023-09-26,7.3353
2023-09-27,6.18807
2023-09-28,4.65264
2023-09-29,5.28999
2023-09-30,5.49278
2023-10-01,5.53334
2023-10-02,6.28657
2023-10-03,6.76748
2023-10-04,9.77461
2023-10-05,8.97502
2023-10-06,8.62738
2023-10-07,5.28419
2023-10-08,5.27261
2023-10-09,7.3295
2023-10-10,10.40616
2023-10-11,8.78961
2023-10-12,8.13488
2023-10-13,8.54626
2023-10-14,6.24601
2023-10-15,6.51833
2023-10-16,10.60895
2023-10-17,9.55443
2023-10-18,9.45014
2023-10-19,8.95764
2023-10-20,7.83359
2023-10-21,5.92154
2023-10-22,6.61683
2023-10-23,10.44092
2023-10-24,9.65872
2023-10-25,9.36323
2023-10-26,9.07932
2023-10-27,8.89391
2023-10-28,10.04113
2023-10-29,15.90474
2023-10-30,17.09832
2023-10-31,13.91737
2023-11-01,12.60212
2023-11-02,11.59974
2023-11-03,9.36323
2023-11-04,7.81621
2023-11-05,8.05956
2023-11-06,10.3714
2023-11-07,10.96819
2023-11-08,10.32504
2023-11-09,9.36902
2023-11-10,8.55785
2023-11-11,5.95051
2023-11-12,6.79645
2023-11-13,9.69349
2023-11-14,10.11646
2023-11-15,10.41775
2023-11-16,10.41775
2023-11-17,8.38403
2023-11-18,6.61683
2023-11-19,6.99345
2023-11-20,10.05272
2023-11-21,10.18598
2023-11-22,10.05852
2023-11-23,10.06431
2023-11-24,10.51625
2023-11-25,6.66319
2023-11-26,7.70033
2023-11-27,11.50124
2023-11-28,11.86627
2023-11-29,21.68723
2023-11-30,12.19653
2023-12-01,9.36902
2023-12-02,7.52071
2023-12-03,8.03638
2023-12-04,11.22892
2023-12-05,10.60895
2023-12-06,11.24051
2023-12-07,9.61237
2023-12-08,9.4849
2023-12-09,6.78486
2023-12-10,8.44776
2023-12-11,11.28686
2023-12-12,10.88127
2023-12-13,11.1478
2023-12-14,10.87548
2023-12-15,9.08511
2023-12-16,6.92392
2023-12-17,7.57286
2023-12-18,10.61475
2023-12-19,10.08749
2023-12-20,8.64476
2023-12-21,8.77802
2023-12-22,7.49174
2023-12-23,6.76168
2023-12-24,6.52992
2023-12-25,7.25418
2023-12-26,10.52784
2023-12-27,10.51625
2023-12-28,9.67611
2023-12-29,9.42696
2023-12-30,7.70033
2023-12-31,7.59603
2024-01-01,9.79199
2024-01-02,14.23605
2024-01-03,13.73196
2024-01-04,12.77014
2024-01-05,10.41195
2024-01-06,8.81858
2024-01-07,9.04455
2024-01-08,11.98215
2024-01-09,12.30082
2024-01-10,11.86627
2024-01-11,10.60316
2024-01-12,10.48148
2024-01-13,8.62158
2024-01-14,8.39561
2024-01-15,11.8315
2024-01-16,12.08644
2024-01-17,11.01454
2024-01-18,10.44092
2024-01-19,9.46173
2024-01-20,8.48832
2024-01-21,8.47673
2024-01-22,11.00295
2024-01-23,10.80016
2024-01-24,10.48728
2024-01-25,10.3714
2024-01-26,9.0967
2024-01-27,7.30053
2024-01-28,8.10012
2024-01-29,11.72142
2024-01-30,11.52442
2024-01-31,9.79199
2024-02-01,9.27631
2024-02-02,8.65055
2024-02-03,6.4488
2024-02-04,7.32371
2024-02-05,10.1744
2024-02-06,9.26473
2024-02-07,9.10249
2024-02-08,7.70033
2024-02-09,6.1591
2024-02-10,6.39086
2024-02-11,7.08036
2024-02-12,8.69691
2024-02-13,11.90103
2024-02-14,10.23234
2024-02-15,10.22075
2024-02-16,9.14305
2024-02-17,6.95868
2024-02-18,7.28315
2024-02-19,10.93922
2024-02-20,11.20574
2024-02-21,10.0701
2024-02-22,9.8731
2024-02-23,8.56944
2024-02-24,6.61683
2024-02-25,7.3353
2024-02-26,10.58578
2024-02-27,9.94263
2024-02-28,9.61817
2024-02-29,8.28553
2024-03-01,6.88915
2024-03-02,7.38745
2024-03-03,7.17306
2024-03-04,10.41775
2024-03-05,10.57419
2024-03-06,10.67848
2024-03-07,10.1686
2024-03-08,8.94026
2024-03-09,6.62842
2024-03-10,6.92971
2024-03-11,10.0701
2024-03-12,10.76539
2024-03-13,10.34822
2024-03-14,9.64714
2024-03-15,8.27394
2024-03-16,6.40245
2024-03-17,6.78486
2024-03-18,10.1744
2024-03-19,10.00637
2024-03-20,9.33426
