date,원전관련주
2023-05-30,0.52665
2023-05-31,0.44779
2023-06-01,0.35767
2023-06-02,0.35767
2023-06-03,0.34641
2023-06-04,0.51257
2023-06-05,0.81955
2023-06-06,1.03078
2023-06-07,0.91812
2023-06-08,1.05331
2023-06-09,1.60531
2023-06-10,0.96037
2023-06-11,0.89278
2023-06-12,1.43915
2023-06-13,1.19413
2023-06-14,1.01388
2023-06-15,0.84772
2023-06-16,1.26172
2023-06-17,0.81674
2023-06-18,0.58579
2023-06-19,1.13217
2023-06-20,1.57152
2023-06-21,1.05894
2023-06-22,0.76886
2023-06-23,0.64212
2023-06-24,0.61114
2023-06-25,0.66184
2023-06-26,0.63649
2023-06-27,1.48703
2023-06-28,1.06739
2023-06-29,0.49004
2023-06-30,0.41118
2023-07-01,0.30134
2023-07-02,0.62522
2023-07-03,0.95474
2023-07-04,0.59143
2023-07-05,0.80265
2023-07-06,0.83927
2023-07-07,0.69845
2023-07-08,0.36049
2023-07-09,0.48441
2023-07-10,1.99115
2023-07-11,6.55082
2023-07-12,2.90646
2023-07-13,3.43312
2023-07-14,3.99076
2023-07-15,1.34902
2023-07-16,0.93784
2023-07-17,1.20257
2023-07-18,1.39127
2023-07-19,1.12935
2023-07-20,0.94347
2023-07-21,0.81955
2023-07-22,0.37175
2023-07-23,0.5013
2023-07-24,0.96037
2023-07-25,0.79702
2023-07-26,1.1378
2023-07-27,0.6731
2023-07-28,0.62522
2023-07-29,0.34922
2023-07-30,0.44498
2023-07-31,2.34038
2023-08-01,1.57715
2023-08-02,1.71797
2023-08-03,0.94347
2023-08-04,0.66465
2023-08-05,0.45624
2023-08-06,0.82518
2023-08-07,1.79119
2023-08-08,0.83082
2023-08-09,0.62241
2023-08-10,0.54355
2023-08-11,0.69282
2023-08-12,0.33232
2023-08-13,0.39147
2023-08-14,1.10682
2023-08-15,1.44196
2023-08-16,0.8449
2023-08-17,0.80265
2023-08-18,0.48722
2023-08-19,0.31261
2023-08-20,0.54355
2023-08-21,0.62804
2023-08-22,1.25045
2023-08-23,1.95736
2023-08-24,2.05311
2023-08-25,1.16033
2023-08-26,1.18286
2023-08-27,0.86743
2023-08-28,3.95414
2023-08-29,4.17945
2023-08-30,3.21908
2023-08-31,4.3597
2023-09-01,2.59948
2023-09-02,0.89559
2023-09-03,0.69282
2023-09-04,0.91531
2023-09-05,0.77731
2023-09-06,0.80829
2023-09-07,1.76866
2023-09-08,1.92356
2023-09-09,0.69
2023-09-10,0.64494
2023-09-11,1.52364
2023-09-12,0.7942
2023-09-13,0.69
2023-09-14,0.77167
2023-09-15,0.56326
2023-09-16,0.75196
2023-09-17,0.70127
2023-09-18,1.03078
2023-09-19,6.16779
2023-09-20,2.51218
2023-09-21,1.5349
2023-09-22,1.0871
2023-09-23,0.42245
2023-09-24,0.7069
2023-09-25,0.92094
2023-09-26,0.64212
2023-09-27,0.3971
2023-09-28,0.2253
2023-09-29,0.19151
2023-09-30,0.18024
2023-10-01,0.20277
2023-10-02,0.38583
2023-10-03,0.65339
2023-10-04,0.73506
2023-10-05,0.77731
2023-10-06,0.36612
2023-10-07,0.21122
2023-10-08,0.37739
2023-10-09,0.79984
2023-10-10,0.51539
2023-10-11,0.36894
2023-10-12,1.22511
2023-10-13,4.48643
2023-10-14,0.64494
2023-10-15,1.22229
2023-10-16,0.98008
2023-10-17,0.47877
2023-10-18,0.38865
2023-10-19,0.54918
2023-10-20,0.48441
2023-10-21,0.24783
2023-10-22,0.27881
2023-10-23,0.48159
2023-10-24,0.27036
2023-10-25,0.27036
2023-10-26,0.22812
2023-10-27,0.21122
2023-10-28,0.12391
2023-10-29,0.16053
2023-10-30,0.42808
2023-10-31,0.30698
2023-11-01,0.30698
2023-11-02,0.30979
2023-11-03,0.29008
2023-11-04,0.23375
2023-11-05,0.15771
2023-11-06,0.35485
2023-11-07,0.276
2023-11-08,0.2253
2023-11-09,0.41118
2023-11-10,0.19714
2023-11-11,0.15208
2023-11-12,0.1042
2023-11-13,0.24502
2023-11-14,0.20559
2023-11-15,0.31824
2023-11-16,0.74351
2023-11-17,0.3633
2023-11-18,0.12391
2023-11-19,0.3971
2023-11-20,0.73788
2023-11-21,0.8449
2023-11-22,0.89278
2023-11-23,0.62241
2023-11-24,0.45343
2023-11-25,0.21967
2023-11-26,0.3971
2023-11-27,0.5689
2023-11-28,0.7942
2023-11-29,0.28163
2023-11-30,0.48159
2023-12-01,0.58861
2023-12-02,0.63649
2023-12-03,1.23074
2023-12-04,1.80527
2023-12-05,5.26656
2023-12-06,2.12352
2023-12-07,1.02514
2023-12-08,0.96882
2023-12-09,0.65339
2023-12-10,1.18849
2023-12-11,1.61658
2023-12-12,1.09274
2023-12-13,0.69845
2023-12-14,1.0167
2023-12-15,0.45906
2023-12-16,0.26755
2023-12-17,0.46469
2023-12-18,0.65057
2023-12-19,0.51539
2023-12-20,0.70971
2023-12-21,0.80547
2023-12-22,0.51257
2023-12-23,0.26192
2023-12-24,0.26755
2023-12-25,0.30416
2023-12-26,0.44779
2023-12-27,0.35485
2023-12-28,0.53792
2023-12-29,0.32387
2023-12-30,0.92939
2023-12-31,0.49286
2024-01-01,0.59424
2024-01-02,0.67873
2024-01-03,0.47314
2024-01-04,0.65057
2024-01-05,0.49567
2024-01-06,0.37175
2024-01-07,0.29853
2024-01-08,0.36894
2024-01-09,0.37175
2024-01-10,0.37175
2024-01-11,0.84772
2024-01-12,0.60269
2024-01-13,0.49567
2024-01-14,0.38865
2024-01-15,2.06719
2024-01-16,1.78274
2024-01-17,1.78274
2024-01-18,2.44458
2024-01-19,2.70932
2024-01-20,1.35184
2024-01-21,1.16596
2024-01-22,1.4476
2024-01-23,1.39972
2024-01-24,1.48421
2024-01-25,0.966
2024-01-26,0.74351
2024-01-27,0.50694
2024-01-28,0.97727
2024-01-29,1.11808
2024-01-30,0.62522
2024-01-31,0.68718
2024-02-01,2.10662
2024-02-02,5.67493
2024-02-03,1.04486
2024-02-04,0.99698
2024-02-05,1.19131
2024-02-06,0.74914
2024-02-07,0.92939
2024-02-08,0.81955
2024-02-09,0.50975
2024-02-10,0.40273
2024-02-11,0.48722
2024-02-12,0.67873
2024-02-13,0.85898
2024-02-14,1.05894
2024-02-15,0.94629
2024-02-16,0.66184
2024-02-17,0.46188
2024-02-18,0.74914
2024-02-19,1.15188
2024-02-20,0.97445
2024-02-21,0.93502
2024-02-22,21.79851
2024-02-23,10.01492
2024-02-24,1.38564
2024-02-25,1.52364
2024-02-26,5.47216
2024-02-27,2.53189
2024-02-28,1.33213
2024-02-29,1.33213
2024-03-01,0.828
2024-03-02,0.92657
2024-03-03,0.73506
2024-03-04,1.12653
2024-03-05,1.50392
2024-03-06,1.27862
2024-03-07,1.01388
2024-03-08,1.02233
2024-03-09,0.8618
2024-03-10,0.70971
2024-03-11,2.94589
2024-03-12,2.51781
2024-03-13,2.28968
2024-03-14,3.47255
2024-03-15,1.80809
2024-03-16,0.89841
2024-03-17,0.96319
2024-03-18,1.21384
2024-03-19,1.95172
2024-03-20,1.52927
