date,9호선연장
2023-05-30,5.00315
2023-05-31,4.77191
2023-06-01,4.87702
2023-06-02,4.3725
2023-06-03,3.19529
2023-06-04,4.3725
2023-06-05,6.36956
2023-06-06,5.27643
2023-06-07,6.60079
2023-06-08,8.40866
2023-06-09,7.10531
2023-06-10,5.31847
2023-06-11,5.80197
2023-06-12,6.93714
2023-06-13,6.28547
2023-06-14,5.46562
2023-06-15,4.87702
2023-06-16,5.00315
2023-06-17,3.99411
2023-06-18,4.89804
2023-06-19,5.42358
2023-06-20,4.89804
2023-06-21,4.47761
2023-06-22,5.10826
2023-06-23,4.39352
2023-06-24,3.93104
2023-06-25,4.35148
2023-06-26,4.94008
2023-06-27,5.00315
2023-06-28,5.25541
2023-06-29,4.62476
2023-06-30,5.73891
2023-07-01,3.78389
2023-07-02,4.45659
2023-07-03,5.86504
2023-07-04,5.65482
2023-07-05,4.856
2023-07-06,4.77191
2023-07-07,3.42652
2023-07-08,3.27937
2023-07-09,4.09922
2023-07-10,3.91002
2023-07-11,4.20433
2023-07-12,4.72987
2023-07-13,4.09922
2023-07-14,3.76287
2023-07-15,3.27937
2023-07-16,3.74185
2023-07-17,3.51061
2023-07-18,4.12024
2023-07-19,3.84696
2023-07-20,3.78389
2023-07-21,3.82594
2023-07-22,2.8169
2023-07-23,3.74185
2023-07-24,4.87702
2023-07-25,3.95207
2023-07-26,3.48959
2023-07-27,4.12024
2023-07-28,3.51061
2023-07-29,3.23733
2023-07-30,3.38448
2023-07-31,3.93104
2023-08-01,3.5947
2023-08-02,3.61572
2023-08-03,3.5947
2023-08-04,3.74185
2023-08-05,2.96405
2023-08-06,3.48959
2023-08-07,3.67878
2023-08-08,3.1112
2023-08-09,4.20433
2023-08-10,3.97309
2023-08-11,3.69981
2023-08-12,3.27937
2023-08-13,3.67878
2023-08-14,3.65776
2023-08-15,3.74185
2023-08-16,4.98213
2023-08-17,5.94912
2023-08-18,3.51061
2023-08-19,3.72083
2023-08-20,4.20433
2023-08-21,4.51965
2023-08-22,4.89804
2023-08-23,5.10826
2023-08-24,4.0782
2023-08-25,4.26739
2023-08-26,4.28841
2023-08-27,3.44755
2023-08-28,4.14126
2023-08-29,5.46562
2023-08-30,4.81395
2023-08-31,4.79293
2023-09-01,4.79293
2023-09-02,3.78389
2023-09-03,4.01513
2023-09-04,4.98213
2023-09-05,5.36052
2023-09-06,4.94008
2023-09-07,4.68782
2023-09-08,4.43556
2023-09-09,4.33046
2023-09-10,4.24637
2023-09-11,5.88606
2023-09-12,4.64578
2023-09-13,4.49863
2023-09-14,4.43556
2023-09-15,4.28841
2023-09-16,3.99411
2023-09-17,4.05717
2023-09-18,5.17132
2023-09-19,4.35148
2023-09-20,4.43556
2023-09-21,3.74185
2023-09-22,4.14126
2023-09-23,3.74185
2023-09-24,4.28841
2023-09-25,4.77191
2023-09-26,3.65776
2023-09-27,2.83792
2023-09-28,2.69077
2023-09-29,2.79587
2023-09-30,3.67878
2023-10-01,3.02711
2023-10-02,3.34244
2023-10-03,3.82594
2023-10-04,3.95207
2023-10-05,4.22535
2023-10-06,3.78389
2023-10-07,3.36346
2023-10-08,3.32142
2023-10-09,3.51061
2023-10-10,4.0782
2023-10-11,3.889
2023-10-12,4.28841
2023-10-13,4.1833
2023-10-14,3.04813
2023-10-15,5.94912
2023-10-16,7.50472
2023-10-17,4.62476
2023-10-18,4.09922
2023-10-19,3.82594
2023-10-20,3.82594
2023-10-21,2.922
2023-10-22,3.72083
2023-10-23,4.91906
2023-10-24,4.856
2023-10-25,4.20433
2023-10-26,4.39352
2023-10-27,4.14126
2023-10-28,4.3725
2023-10-29,4.45659
2023-10-30,5.52869
2023-10-31,5.65482
2023-11-01,5.12928
2023-11-02,5.21336
2023-11-03,5.78095
2023-11-04,4.24637
2023-11-05,4.1833
2023-11-06,6.32751
2023-11-07,5.94912
2023-11-08,5.36052
2023-11-09,4.45659
2023-11-10,3.55265
2023-11-11,3.42652
2023-11-12,3.51061
2023-11-13,3.5947
2023-11-14,4.09922
2023-11-15,4.14126
2023-11-16,9.56485
2023-11-17,30.43935
2023-11-18,16.18667
2023-11-19,13.601
2023-11-20,13.97939
2023-11-21,11.62497
2023-11-22,9.96426
2023-11-23,11.28862
2023-11-24,9.43872
2023-11-25,10.21652
2023-11-26,10.76308
2023-11-27,10.74206
2023-11-28,10.76308
2023-11-29,8.99726
2023-11-30,9.31259
2023-12-01,6.85305
2023-12-02,8.00924
2023-12-03,7.6729
2023-12-04,7.82005
2023-12-05,7.86209
2023-12-06,6.78999
2023-12-07,6.09627
2023-12-08,6.32751
2023-12-09,7.52575
2023-12-10,7.04225
2023-12-11,5.50767
2023-12-12,4.91906
2023-12-13,4.77191
2023-12-14,4.35148
2023-12-15,5.52869
2023-12-16,4.03615
2023-12-17,5.46562
2023-12-18,5.21336
2023-12-19,5.23439
2023-12-20,4.75089
2023-12-21,4.81395
2023-12-22,3.55265
2023-12-23,4.24637
2023-12-24,3.86798
2023-12-25,5.00315
2023-12-26,6.74795
2023-12-27,6.72692
2023-12-28,6.03321
2023-12-29,4.94008
2023-12-30,5.02417
2023-12-31,9.24952
2024-01-01,8.21946
2024-01-02,5.61278
2024-01-03,5.19234
2024-01-04,6.1173
2024-01-05,5.54971
2024-01-06,4.94008
2024-01-07,5.48665
2024-01-08,6.07525
2024-01-09,6.2224
2024-01-10,4.79293
2024-01-11,5.36052
2024-01-12,4.26739
2024-01-13,3.95207
2024-01-14,4.58272
2024-01-15,5.1503
2024-01-16,5.1503
2024-01-17,4.77191
2024-01-18,4.0782
2024-01-19,12.0454
2024-01-20,8.36661
2024-01-21,6.01219
2024-01-22,6.28547
2024-01-23,5.1503
2024-01-24,5.50767
2024-01-25,9.4177
2024-01-26,6.05423
2024-01-27,5.50767
2024-01-28,6.18036
2024-01-29,5.61278
2024-01-30,5.52869
2024-01-31,4.41454
2024-02-01,6.78999
2024-02-02,5.80197
2024-02-03,5.6338
2024-02-04,5.12928
2024-02-05,5.21336
2024-02-06,4.33046
2024-02-07,4.39352
2024-02-08,4.01513
2024-02-09,3.42652
2024-02-10,4.62476
2024-02-11,4.62476
2024-02-12,4.856
2024-02-13,5.57073
2024-02-14,4.35148
2024-02-15,3.76287
2024-02-16,3.97309
2024-02-17,4.03615
2024-02-18,4.3725
2024-02-19,4.87702
2024-02-20,5.88606
2024-02-21,4.41454
2024-02-22,4.87702
2024-02-23,18.75131
2024-02-24,14.61004
2024-02-25,12.02438
2024-02-26,11.33067
2024-02-27,7.63085
2024-02-28,7.39962
2024-02-29,5.86504
2024-03-01,6.03321
2024-03-02,5.86504
2024-03-03,6.49569
2024-03-04,8.49274
2024-03-05,6.91612
2024-03-06,6.4116
2024-03-07,6.03321
2024-03-08,5.54971
2024-03-09,5.84401
2024-03-10,6.36956
2024-03-11,7.21042
2024-03-12,7.25247
2024-03-13,8.42968
2024-03-14,9.56485
2024-03-15,10.53184
2024-03-16,7.86209
2024-03-17,7.44166
2024-03-18,7.50472
2024-03-19,5.94912
2024-03-20,5.84401
