date,미증시
2023-05-31,6.37113
2023-06-01,6.20266
2023-06-02,5.63878
2023-06-03,3.25614
2023-06-04,0.78225
2023-06-05,1.82968
2023-06-06,4.46501
2023-06-07,5.21607
2023-06-08,6.23776
2023-06-09,5.35178
2023-06-10,3.1142
2023-06-11,0.77055
2023-06-12,2.19156
2023-06-13,5.83922
2023-06-14,5.88602
2023-06-15,6.30873
2023-06-16,5.42275
2023-06-17,2.94496
2023-06-18,0.69568
2023-06-19,2.10421
2023-06-20,4.15227
2023-06-21,5.66452
2023-06-22,6.05136
2023-06-23,5.14588
2023-06-24,2.6868
2023-06-25,0.64655
2023-06-26,2.11279
2023-06-27,5.49372
2023-06-28,5.60915
2023-06-29,5.24415
2023-06-30,4.70133
2023-07-01,2.74374
2023-07-02,0.60131
2023-07-03,2.0231
2023-07-04,5.02109
2023-07-05,4.03606
2023-07-06,5.46564
2023-07-07,5.40715
2023-07-08,2.91376
2023-07-09,0.68086
2023-07-10,2.07691
2023-07-11,4.9119
2023-07-12,5.37907
2023-07-13,5.312
2023-07-14,4.74812
2023-07-15,2.93872
2023-07-16,0.66058
2023-07-17,2.00204
2023-07-18,4.84483
2023-07-19,4.9626
2023-07-20,5.20827
2023-07-21,5.78151
2023-07-22,2.45439
2023-07-23,0.66292
2023-07-24,1.88115
2023-07-25,4.43382
2023-07-26,4.74656
2023-07-27,5.34944
2023-07-28,4.784
2023-07-29,2.56358
2023-07-30,0.57245
2023-07-31,1.63548
2023-08-01,4.26925
2023-08-02,5.37517
2023-08-03,6.28845
2023-08-04,4.83235
2023-08-05,2.71098
2023-08-06,0.58961
2023-08-07,1.86165
2023-08-08,4.92516
2023-08-09,4.91112
2023-08-10,5.29562
2023-08-11,4.64439
2023-08-12,2.54408
2023-08-13,0.57947
2023-08-14,1.46468
2023-08-15,3.52209
2023-08-16,4.88773
2023-08-17,5.98741
2023-08-18,5.94217
2023-08-19,3.23119
2023-08-20,0.74013
2023-08-21,1.9646
2023-08-22,4.67013
2023-08-23,4.82143
2023-08-24,5.31668
2023-08-25,6.40856
2023-08-26,3.46984
2023-08-27,0.65434
2023-08-28,1.80238
2023-08-29,4.78166
2023-08-30,5.41105
2023-08-31,4.85887
2023-09-01,4.41198
2023-09-02,2.57528
2023-09-03,0.60287
2023-09-04,1.95602
2023-09-05,3.78025
2023-09-06,4.40262
2023-09-07,5.30966
2023-09-08,4.44785
2023-09-09,2.35378
2023-09-10,0.61301
2023-09-11,1.69475
2023-09-12,4.27861
2023-09-13,4.71069
2023-09-14,4.85497
2023-09-15,3.95027
2023-09-16,3.10718
2023-09-17,0.6793
2023-09-18,1.88661
2023-09-19,4.59838
2023-09-20,4.71303
2023-09-21,6.04668
2023-09-22,5.25429
2023-09-23,2.8966
2023-09-24,0.63563
2023-09-25,1.96928
2023-09-26,4.74032
2023-09-27,4.57186
2023-09-28,2.62831
2023-09-29,2.52068
2023-09-30,2.04727
2023-10-01,0.82437
2023-10-02,1.33053
2023-10-03,3.54003
2023-10-04,6.18083
2023-10-05,6.21202
2023-10-06,5.21451
2023-10-07,3.40901
2023-10-08,0.71674
2023-10-09,2.71644
2023-10-10,5.59199
2023-10-11,5.68402
2023-10-12,5.7082
2023-10-13,5.60447
2023-10-14,3.23275
2023-10-15,0.75807
2023-10-16,2.40292
2023-10-17,5.49684
2023-10-18,5.716
2023-10-19,6.55753
2023-10-20,6.55597
2023-10-21,3.85356
2023-10-22,0.81033
2023-10-23,2.58853
2023-10-24,6.09426
2023-10-25,6.00768
2023-10-26,8.55333
2023-10-27,7.01066
2023-10-28,3.65312
2023-10-29,0.854
2023-10-30,2.34598
2023-10-31,5.77683
2023-11-01,5.80569
2023-11-02,6.37035
2023-11-03,5.8634
2023-11-04,3.33725
2023-11-05,0.7378
2023-11-06,2.87866
2023-11-07,6.19175
2023-11-08,5.80101
2023-11-09,5.30576
2023-11-10,5.28002
2023-11-11,3.57123
2023-11-12,0.73234
2023-11-13,1.93029
2023-11-14,5.31902
2023-11-15,6.19175
2023-11-16,6.02562
2023-11-17,5.28158
2023-11-18,2.97615
2023-11-19,0.66058
2023-11-20,1.81252
2023-11-21,5.15836
2023-11-22,5.54753
2023-11-23,5.39467
2023-11-24,3.49636
2023-11-25,2.08393
2023-11-26,0.64499
2023-11-27,1.62066
2023-11-28,4.18658
2023-11-29,4.621
2023-11-30,4.85107
2023-12-01,4.784
2023-12-02,2.70006
2023-12-03,0.59819
2023-12-04,1.51771
2023-12-05,4.86121
2023-12-06,4.85575
2023-12-07,4.79258
2023-12-08,4.58122
2023-12-09,2.89426
2023-12-10,0.60365
2023-12-11,1.54579
2023-12-12,4.86433
2023-12-13,4.94544
2023-12-14,5.98195
2023-12-15,5.11
2023-12-16,3.00189
2023-12-17,0.60833
2023-12-18,1.51537
2023-12-19,4.5898
2023-12-20,4.68573
2023-12-21,6.98726
2023-12-22,4.85653
2023-12-23,2.5043
2023-12-24,0.50694
2023-12-25,0.77211
2023-12-26,1.94822
2023-12-27,4.14993
2023-12-28,4.08363
2023-12-29,2.89426
2023-12-30,1.44674
2023-12-31,0.36266
2024-01-01,0.63329
2024-01-02,2.1822
2024-01-03,6.48265
2024-01-04,6.53101
2024-01-05,5.91799
2024-01-06,3.09314
2024-01-07,0.66058
2024-01-08,1.62066
2024-01-09,5.59043
2024-01-10,5.30498
2024-01-11,5.19813
2024-01-12,5.33696
2024-01-13,2.8654
2024-01-14,0.62237
2024-01-15,1.76962
2024-01-16,4.04152
2024-01-17,5.56157
2024-01-18,5.88446
2024-01-19,5.30186
2024-01-20,3.47608
2024-01-21,0.64343
2024-01-22,1.74545
2024-01-23,5.15602
2024-01-24,5.10922
2024-01-25,5.28392
2024-01-26,4.61866
2024-01-27,2.66887
2024-01-28,0.64888
2024-01-29,1.5762
2024-01-30,4.67403
2024-01-31,5.29874
2024-02-01,5.50932
2024-02-02,4.76216
2024-02-03,3.18751
2024-02-04,0.62315
2024-02-05,1.55749
2024-02-06,4.73174
2024-02-07,4.86823
2024-02-08,3.99706
2024-02-09,2.5199
2024-02-10,1.75013
2024-02-11,0.60833
2024-02-12,1.28374
2024-02-13,4.33399
2024-02-14,6.34695
2024-02-15,5.33384
2024-02-16,4.88695
2024-02-17,2.91532
2024-02-18,0.68944
2024-02-19,1.76416
2024-02-20,4.19204
2024-02-21,5.43757
2024-02-22,5.40559
2024-02-23,5.06243
2024-02-24,2.63221
2024-02-25,0.62159
2024-02-26,1.49509
2024-02-27,4.35894
2024-02-28,4.2092
2024-02-29,4.24586
2024-03-01,2.99331
2024-03-02,2.03479
2024-03-03,0.58025
2024-03-04,1.52863
2024-03-05,4.63503
2024-03-06,5.69182
2024-03-07,5.1022
2024-03-08,4.44707
2024-03-09,3.47764
2024-03-10,0.71596
2024-03-11,1.82812
2024-03-12,4.96728
2024-03-13,4.87993
2024-03-14,4.9158
2024-03-15,4.67871
2024-03-16,2.63689
2024-03-17,0.67072
2024-03-18,1.77742
2024-03-19,4.80272
2024-03-20,4.7333
