date,레이븐코인
2023-05-30,0.49001
2023-05-31,0.52609
2023-06-01,0.5291
2023-06-02,0.43891
2023-06-03,0.41486
2023-06-04,0.40885
2023-06-05,0.49302
2023-06-06,0.53511
2023-06-07,0.70646
2023-06-08,0.68241
2023-06-09,0.47198
2023-06-10,0.87181
2023-06-11,0.61628
2023-06-12,0.88985
2023-06-13,0.7726
2023-06-14,1.21452
2023-06-15,0.97402
2023-06-16,0.59523
2023-06-17,0.37878
2023-06-18,0.40584
2023-06-19,0.481
2023-06-20,0.61026
2023-06-21,0.63131
2023-06-22,0.81469
2023-06-23,0.63431
2023-06-24,0.80266
2023-06-25,0.84475
2023-06-26,0.85076
2023-06-27,0.71849
2023-06-28,0.56818
2023-06-29,0.51707
2023-06-30,0.66137
2023-07-01,0.83573
2023-07-02,0.56517
2023-07-03,0.69143
2023-07-04,0.78463
2023-07-05,0.70947
2023-07-06,0.49001
2023-07-07,0.48701
2023-07-08,0.32166
2023-07-09,0.34571
2023-07-10,0.54112
2023-07-11,0.48701
2023-07-12,0.56216
2023-07-13,0.3848
2023-07-14,0.9169
2023-07-15,0.4359
2023-07-16,0.41786
2023-07-17,0.56517
2023-07-18,0.55014
2023-07-19,0.53511
2023-07-20,0.56517
2023-07-21,0.39682
2023-07-22,0.36375
2023-07-23,0.37578
2023-07-24,0.44793
2023-07-25,0.4359
2023-07-26,0.6253
2023-07-27,0.46897
2023-07-28,0.49302
2023-07-29,0.36676
2023-07-30,0.34571
2023-07-31,0.45394
2023-08-01,0.39983
2023-08-02,0.41486
2023-08-03,0.41786
2023-08-04,0.33369
2023-08-05,0.33369
2023-08-06,0.38179
2023-08-07,0.52609
2023-08-08,0.42087
2023-08-09,0.51707
2023-08-10,0.3367
2023-08-11,0.36676
2023-08-12,0.34571
2023-08-13,0.36075
2023-08-14,0.3878
2023-08-15,0.44191
2023-08-16,0.68542
2023-08-17,0.6283
2023-08-18,0.45093
2023-08-19,0.31866
2023-08-20,0.27056
2023-08-21,0.47799
2023-08-22,0.49001
2023-08-23,0.52008
2023-08-24,0.45394
2023-08-25,0.47799
2023-08-26,0.37878
2023-08-27,0.33369
2023-08-28,0.484
2023-08-29,0.43891
2023-08-30,0.51406
2023-08-31,0.4359
2023-09-01,0.36976
2023-09-02,0.39682
2023-09-03,0.34872
2023-09-04,0.481
2023-09-05,0.49001
2023-09-06,0.481
2023-09-07,0.44191
2023-09-08,0.36676
2023-09-09,0.31265
2023-09-10,0.34571
2023-09-11,0.5291
2023-09-12,0.5772
2023-09-13,0.55615
2023-09-14,0.53511
2023-09-15,0.5291
2023-09-16,0.38179
2023-09-17,0.34271
2023-09-18,0.50505
2023-09-19,0.49603
2023-09-20,0.43891
2023-09-21,0.3848
2023-09-22,0.49302
2023-09-23,0.28559
2023-09-24,0.30062
2023-09-25,0.49001
2023-09-26,0.4359
2023-09-27,0.33068
2023-09-28,0.25853
2023-09-29,0.2916
2023-09-30,0.25252
2023-10-01,0.29461
2023-10-02,0.40584
2023-10-03,0.47799
2023-10-04,0.5802
2023-10-05,0.46897
2023-10-06,0.33369
2023-10-07,0.30964
2023-10-08,0.24651
2023-10-09,0.36375
2023-10-10,0.484
2023-10-11,0.49603
2023-10-12,0.48701
2023-10-13,0.41185
2023-10-14,0.24951
2023-10-15,0.31565
2023-10-16,0.47198
2023-10-17,0.49903
2023-10-18,0.54713
2023-10-19,0.70346
2023-10-20,0.5321
2023-10-21,0.53811
2023-10-22,0.42989
2023-10-23,0.65836
2023-10-24,1.28968
2023-10-25,0.9169
2023-10-26,0.89886
2023-10-27,0.69444
2023-10-28,0.42388
2023-10-29,0.42388
2023-10-30,1.93001
2023-10-31,1.00108
2023-11-01,0.66438
2023-11-02,0.87481
2023-11-03,0.70045
2023-11-04,0.45995
2023-11-05,0.64033
2023-11-06,0.88383
2023-11-07,0.80868
2023-11-08,0.67039
2023-11-09,0.85377
2023-11-10,0.90488
2023-11-11,0.65536
2023-11-12,0.70346
2023-11-13,0.89586
2023-11-14,0.82371
2023-11-15,0.67039
2023-11-16,0.85377
2023-11-17,0.59824
2023-11-18,0.51406
2023-11-19,0.5321
2023-11-20,0.66137
2023-11-21,0.58621
2023-11-22,0.67941
2023-11-23,0.61928
2023-11-24,0.72751
2023-11-25,0.46596
2023-11-26,0.50204
2023-11-27,4.90019
2023-11-28,1.94203
2023-11-29,1.09427
2023-11-30,0.68241
2023-12-01,0.71548
2023-12-02,0.76058
2023-12-03,0.94095
2023-12-04,1.5873
2023-12-05,1.75264
2023-12-06,1.93302
2023-12-07,1.45202
2023-12-08,1.29268
2023-12-09,1.94805
2023-12-10,1.40692
2023-12-11,1.20851
2023-12-12,1.23256
2023-12-13,1.05218
2023-12-14,1.11531
2023-12-15,0.85076
2023-12-16,0.56818
2023-12-17,0.52609
2023-12-18,0.68542
2023-12-19,1.04918
2023-12-20,0.79064
2023-12-21,1.01611
2023-12-22,0.85978
2023-12-23,0.6253
2023-12-24,0.6283
2023-12-25,1.01911
2023-12-26,1.16642
2023-12-27,0.81168
2023-12-28,0.94396
2023-12-29,0.79064
2023-12-30,0.77561
2023-12-31,0.88684
2024-01-01,1.16041
2024-01-02,1.48809
2024-01-03,1.35582
2024-01-04,1.36183
2024-01-05,1.16041
2024-01-06,1.07623
2024-01-07,1.14838
2024-01-08,1.41293
2024-01-09,1.50913
2024-01-10,1.36483
2024-01-11,2.64249
2024-01-12,1.83682
2024-01-13,1.0131
2024-01-14,0.98003
2024-01-15,1.04918
2024-01-16,0.95598
2024-01-17,0.88985
2024-01-18,0.79665
2024-01-19,0.72751
2024-01-20,0.54413
2024-01-21,0.64333
2024-01-22,0.75757
2024-01-23,0.70646
2024-01-24,0.64033
2024-01-25,0.55014
2024-01-26,0.54713
2024-01-27,0.63732
2024-01-28,0.48701
2024-01-29,0.5772
2024-01-30,0.75156
2024-01-31,0.68542
2024-02-01,0.57118
2024-02-02,0.5802
2024-02-03,0.57118
2024-02-04,0.66137
2024-02-05,0.69143
2024-02-06,0.67039
2024-02-07,0.5772
2024-02-08,0.7245
2024-02-09,1.19949
2024-02-10,1.56325
2024-02-11,1.05218
2024-02-12,0.96801
2024-02-13,1.62938
2024-02-14,1.42797
2024-02-15,2.08333
2024-02-16,1.67147
2024-02-17,1.22354
2024-02-18,1.19047
2024-02-19,4.05543
2024-02-20,1.86387
2024-02-21,1.50913
2024-02-22,1.60233
2024-02-23,1.65644
2024-02-24,1.44901
2024-02-25,2.20658
2024-02-26,2.73268
2024-02-27,3.24675
2024-02-28,3.18662
2024-02-29,3.9923
2024-03-01,2.45009
2024-03-02,3.29184
2024-03-03,2.90404
2024-03-04,3.43915
2024-03-05,4.5695
2024-03-06,3.08742
2024-03-07,2.72366
2024-03-08,2.60942
2024-03-09,2.31782
2024-03-10,2.405
2024-03-11,4.60257
2024-03-12,5.75396
2024-03-13,3.80591
2024-03-14,3.71873
2024-03-15,2.51022
2024-03-16,1.9721
2024-03-17,1.83682
2024-03-18,2.25168
2024-03-19,2.2156
2024-03-20,1.924
