date,엔잡러
2024-01-09,22.56365
2024-01-10,23.52941
2024-01-11,21.68568
2024-01-12,23.09043
2024-01-13,16.85689
2024-01-14,17.03248
2024-01-15,24.58296
2024-01-16,29.58735
2024-01-17,35.6453
2024-01-18,26.0755
2024-01-19,21.15891
2024-01-20,17.12028
2024-01-21,16.5057
2024-01-22,26.69007
2024-01-23,25.63652
2024-01-24,25.9877
2024-01-25,26.0755
2024-01-26,22.30026
2024-01-27,15.27655
2024-01-28,18.08604
2024-01-29,21.3345
2024-01-30,28.5338
2024-01-31,33.53819
2024-02-01,28.62159
2024-02-02,25.72431
2024-02-03,18.17383
2024-02-04,22.47585
2024-02-05,27.12906
2024-02-06,22.73924
2024-02-07,22.12467
2024-02-08,20.98331
2024-02-09,10.62335
2024-02-10,13.34503
2024-02-11,14.83757
2024-02-12,37.48902
2024-02-13,36.87445
2024-02-14,27.04126
2024-02-15,26.42669
2024-02-16,18.61281
2024-02-17,11.6769
2024-02-18,17.29587
2024-02-19,22.82704
2024-02-20,24.05618
2024-02-21,35.20632
2024-02-22,45.65408
2024-02-23,40.21071
2024-02-24,25.46093
2024-02-25,26.60228
2024-02-26,28.27041
2024-02-27,29.76294
2024-02-28,27.12906
2024-02-29,22.03687
2024-03-01,14.74978
2024-03-02,13.52063
2024-03-03,18.61281
2024-03-04,27.83143
2024-03-05,24.93415
2024-03-06,21.2467
2024-03-07,23.35381
2024-03-08,23.52941
2024-03-09,15.80333
2024-03-10,24.40737
2024-03-11,35.11852
2024-03-12,48.28797
2024-03-13,36.96224
2024-03-14,41.79104
2024-03-15,39.59613
2024-03-16,28.97278
2024-03-17,39.50834
2024-03-18,36.43546
2024-03-19,25.81211
2024-03-20,24.84635
