date,재형저축
2023-05-29,1.36736
2023-05-30,2.48404
2023-05-31,2.66636
2023-06-01,2.46125
2023-06-02,1.95989
2023-06-03,1.09389
2023-06-04,1.13947
2023-06-05,2.39288
2023-06-06,2.1422
2023-06-07,2.39288
2023-06-08,2.39288
2023-06-09,2.48404
2023-06-10,1.43573
2023-06-11,1.04831
2023-06-12,2.59799
2023-06-13,3.16773
2023-06-14,3.07657
2023-06-15,4.64904
2023-06-16,2.59799
2023-06-17,1.16226
2023-06-18,1.11668
2023-06-19,2.18778
2023-06-20,3.07657
2023-06-21,2.87146
2023-06-22,2.00546
2023-06-23,2.62078
2023-06-24,1.36736
2023-06-25,1.0711
2023-06-26,2.87146
2023-06-27,2.50683
2023-06-28,2.98541
2023-06-29,1.98268
2023-06-30,1.64083
2023-07-01,1.18505
2023-07-02,1.59525
2023-07-03,2.3701
2023-07-04,1.61804
2023-07-05,2.05104
2023-07-06,2.1422
2023-07-07,1.57247
2023-07-08,0.95715
2023-07-09,0.8432
2023-07-10,1.61804
2023-07-11,1.59525
2023-07-12,1.9371
2023-07-13,1.86873
2023-07-14,1.61804
2023-07-15,0.97994
2023-07-16,0.66089
2023-07-17,1.7092
2023-07-18,1.57247
2023-07-19,2.02825
2023-07-20,1.59525
2023-07-21,1.2762
2023-07-22,0.93436
2023-07-23,1.0711
2023-07-24,1.23062
2023-07-25,1.7092
2023-07-26,1.66362
2023-07-27,1.54968
2023-07-28,1.64083
2023-07-29,0.79762
2023-07-30,0.45578
2023-07-31,1.11668
2023-08-01,1.41294
2023-08-02,1.29899
2023-08-03,1.11668
2023-08-04,1.34457
2023-08-05,0.52415
2023-08-06,0.95715
2023-08-07,1.57247
2023-08-08,1.82315
2023-08-09,0.95715
2023-08-10,1.25341
2023-08-11,1.43573
2023-08-12,0.75205
2023-08-13,0.68368
2023-08-14,1.16226
2023-08-15,1.13947
2023-08-16,1.48131
2023-08-17,1.5041
2023-08-18,1.25341
2023-08-19,0.8432
2023-08-20,0.79762
2023-08-21,3.60072
2023-08-22,1.75478
2023-08-23,1.39015
2023-08-24,1.16226
2023-08-25,1.59525
2023-08-26,1.2762
2023-08-27,0.93436
2023-08-28,1.57247
2023-08-29,1.61804
2023-08-30,1.48131
2023-08-31,1.7092
2023-09-01,1.32178
2023-09-02,0.75205
2023-09-03,1.16226
2023-09-04,1.16226
2023-09-05,1.64083
2023-09-06,1.48131
2023-09-07,1.16226
2023-09-08,1.09389
2023-09-09,0.8432
2023-09-10,0.75205
2023-09-11,1.41294
2023-09-12,1.95989
2023-09-13,1.48131
2023-09-14,1.95989
2023-09-15,1.59525
2023-09-16,1.11668
2023-09-17,0.91157
2023-09-18,1.73199
2023-09-19,1.5041
2023-09-20,1.41294
2023-09-21,1.25341
2023-09-22,0.97994
2023-09-23,0.93436
2023-09-24,0.61531
2023-09-25,1.20783
2023-09-26,1.59525
2023-09-27,1.36736
2023-09-28,0.82041
2023-09-29,0.6381
2023-09-30,0.77484
2023-10-01,1.09389
2023-10-02,1.16226
2023-10-03,0.8432
2023-10-04,1.86873
2023-10-05,1.61804
2023-10-06,1.34457
2023-10-07,0.75205
2023-10-08,0.95715
2023-10-09,1.5041
2023-10-10,1.66362
2023-10-11,1.7092
2023-10-12,1.54968
2023-10-13,1.18505
2023-10-14,0.95715
2023-10-15,0.93436
2023-10-16,1.9371
2023-10-17,2.07383
2023-10-18,1.2762
2023-10-19,2.09662
2023-10-20,1.45852
2023-10-21,0.88878
2023-10-22,1.09389
2023-10-23,1.39015
2023-10-24,1.5041
2023-10-25,1.66362
2023-10-26,1.64083
2023-10-27,1.77757
2023-10-28,0.72926
2023-10-29,1.29899
2023-10-30,1.29899
2023-10-31,1.9371
2023-11-01,1.80036
2023-11-02,1.43573
2023-11-03,1.34457
2023-11-04,0.86599
2023-11-05,1.16226
2023-11-06,1.57247
2023-11-07,1.64083
2023-11-08,1.48131
2023-11-09,1.5041
2023-11-10,1.20783
2023-11-11,1.16226
2023-11-12,0.45578
2023-11-13,1.41294
2023-11-14,1.68641
2023-11-15,1.82315
2023-11-16,1.61804
2023-11-17,1.75478
2023-11-18,0.72926
2023-11-19,0.97994
2023-11-20,1.39015
2023-11-21,1.68641
2023-11-22,1.84594
2023-11-23,1.64083
2023-11-24,2.05104
2023-11-25,1.04831
2023-11-26,0.75205
2023-11-27,1.43573
2023-11-28,1.75478
2023-11-29,1.5041
2023-11-30,1.95989
2023-12-01,1.7092
2023-12-02,0.86599
2023-12-03,0.77484
2023-12-04,1.5041
2023-12-05,2.02825
2023-12-06,1.89152
2023-12-07,1.57247
2023-12-08,1.64083
2023-12-09,1.02552
2023-12-10,0.88878
2023-12-11,2.07383
2023-12-12,1.82315
2023-12-13,1.64083
2023-12-14,1.57247
2023-12-15,1.77757
2023-12-16,0.93436
2023-12-17,0.82041
2023-12-18,1.54968
2023-12-19,1.86873
2023-12-20,0.97994
2023-12-21,1.32178
2023-12-22,1.57247
2023-12-23,1.04831
2023-12-24,1.11668
2023-12-25,1.2762
2023-12-26,1.52689
2023-12-27,2.23336
2023-12-28,2.27894
2023-12-29,1.91431
2023-12-30,1.77757
2023-12-31,1.39015
2024-01-01,1.7092
2024-01-02,2.25615
2024-01-03,1.89152
2024-01-04,2.43846
2024-01-05,1.95989
2024-01-06,1.13947
2024-01-07,1.36736
2024-01-08,1.7092
2024-01-09,2.11941
2024-01-10,2.05104
2024-01-11,2.59799
2024-01-12,1.77757
2024-01-13,0.95715
2024-01-14,1.45852
2024-01-15,2.30173
2024-01-16,2.18778
2024-01-17,2.07383
2024-01-18,2.68915
2024-01-19,2.55241
2024-01-20,1.45852
2024-01-21,1.36736
2024-01-22,2.05104
2024-01-23,2.32452
2024-01-24,5.21877
2024-01-25,5.21877
2024-01-26,2.87146
2024-01-27,2.05104
2024-01-28,1.82315
2024-01-29,2.84867
2024-01-30,100.0
2024-01-31,39.76754
2024-02-01,16.75022
2024-02-02,10.84776
2024-02-03,7.1103
2024-02-04,6.79124
2024-02-05,7.56608
2024-02-06,7.04193
2024-02-07,5.94804
2024-02-08,6.28988
2024-02-09,4.76298
2024-02-10,5.19598
2024-02-11,6.63172
2024-02-12,5.53783
2024-02-13,5.99361
2024-02-14,6.92798
2024-02-15,6.33546
2024-02-16,4.14767
2024-02-17,3.41841
2024-02-18,4.05651
2024-02-19,4.99088
2024-02-20,5.53783
2024-02-21,7.63445
2024-02-22,5.49225
2024-02-23,4.78577
2024-02-24,2.71194
2024-02-25,3.0082
2024-02-26,4.87693
2024-02-27,3.96536
2024-02-28,3.66909
2024-02-29,3.66909
2024-03-01,2.30173
2024-03-02,2.05104
2024-03-03,4.96809
2024-03-04,3.19051
2024-03-05,4.0793
2024-03-06,2.96262
2024-03-07,2.75752
2024-03-08,2.82588
2024-03-09,1.91431
2024-03-10,1.75478
2024-03-11,2.66636
2024-03-12,3.35004
2024-03-13,3.2133
2024-03-14,2.3701
2024-03-15,3.2133
2024-03-16,1.9371
2024-03-17,2.09662
2024-03-18,2.71194
2024-03-19,13.46855
2024-03-20,3.82862
