date,솔루션
2023-05-29,42.84597
2023-05-30,51.29007
2023-05-31,44.56606
2023-06-01,50.11727
2023-06-02,45.03518
2023-06-03,30.49257
2023-06-04,26.89601
2023-06-05,40.81313
2023-06-06,30.41438
2023-06-07,49.33541
2023-06-08,53.3229
2023-06-09,41.36043
2023-06-10,34.16731
2023-06-11,32.75996
2023-06-12,46.75527
2023-06-13,46.91164
2023-06-14,50.11727
2023-06-15,44.01876
2023-06-16,39.09304
2023-06-17,29.31978
2023-06-18,24.78498
2023-06-19,48.39718
2023-06-20,60.59421
2023-06-21,58.32681
2023-06-22,52.7756
2023-06-23,45.89523
2023-06-24,29.1634
2023-06-25,30.3362
2023-06-26,48.08444
2023-06-27,47.69351
2023-06-28,51.60281
2023-06-29,47.1462
2023-06-30,43.86239
2023-07-01,29.86708
2023-07-02,29.71071
2023-07-03,47.84988
2023-07-04,47.22439
2023-07-05,47.61532
2023-07-06,46.5989
2023-07-07,41.04769
2023-07-08,24.47224
2023-07-09,24.62861
2023-07-10,43.70602
2023-07-11,42.29867
2023-07-12,51.52462
2023-07-13,48.55355
2023-07-14,43.86239
2023-07-15,29.55433
2023-07-16,26.50508
2023-07-17,44.09695
2023-07-18,45.5043
2023-07-19,44.25332
2023-07-20,47.53713
2023-07-21,41.98592
2023-07-22,29.1634
2023-07-23,27.75605
2023-07-24,45.58248
2023-07-25,47.1462
2023-07-26,52.54104
2023-07-27,45.34792
2023-07-28,40.4222
2023-07-29,23.45582
2023-07-30,20.95387
2023-07-31,38.85848
2023-08-01,41.12587
2023-08-02,36.5129
2023-08-03,33.22908
2023-08-04,36.20015
2023-08-05,22.90852
2023-08-06,24.00312
2023-08-07,37.76387
2023-08-08,42.53322
2023-08-09,43.08053
2023-08-10,36.43471
2023-08-11,36.43471
2023-08-12,22.36121
2023-08-13,23.37763
2023-08-14,31.82173
2023-08-15,25.95777
2023-08-16,37.37294
2023-08-17,38.23299
2023-08-18,36.43471
2023-08-19,27.59968
2023-08-20,22.83033
2023-08-21,38.78029
2023-08-22,39.8749
2023-08-23,43.94057
2023-08-24,42.61141
2023-08-25,34.01094
2023-08-26,22.75215
2023-08-27,24.00312
2023-08-28,39.48397
2023-08-29,41.43862
2023-08-30,44.87881
2023-08-31,40.4222
2023-09-01,39.09304
2023-09-02,22.90852
2023-09-03,23.06489
2023-09-04,42.22048
2023-09-05,42.61141
2023-09-06,45.03518
2023-09-07,42.61141
2023-09-08,35.57466
2023-09-09,24.55043
2023-09-10,25.33229
2023-09-11,43.2369
2023-09-12,42.53322
2023-09-13,43.00234
2023-09-14,46.20797
2023-09-15,38.07662
2023-09-16,24.23768
2023-09-17,24.55043
2023-09-18,41.59499
2023-09-19,40.65676
2023-09-20,41.04769
2023-09-21,41.59499
2023-09-22,35.49648
2023-09-23,22.90852
2023-09-24,24.23768
2023-09-25,37.13838
2023-09-26,37.76387
2023-09-27,31.9781
2023-09-28,16.81
2023-09-29,14.93354
2023-09-30,19.54652
2023-10-01,14.77716
2023-10-02,20.48475
2023-10-03,21.8921
2023-10-04,37.68569
2023-10-05,39.24941
2023-10-06,37.13838
2023-10-07,24.23768
2023-10-08,31.58717
2023-10-09,24.08131
2023-10-10,42.53322
2023-10-11,41.51681
2023-10-12,44.56606
2023-10-13,39.56215
2023-10-14,24.78498
2023-10-15,25.48866
2023-10-16,39.48397
2023-10-17,38.46755
2023-10-18,40.03127
2023-10-19,40.9695
2023-10-20,37.76387
2023-10-21,23.92494
2023-10-22,23.14308
2023-10-23,39.24941
2023-10-24,40.65676
2023-10-25,47.22439
2023-10-26,48.47537
2023-10-27,39.40578
2023-10-28,22.04847
2023-10-29,25.72322
2023-10-30,39.8749
2023-10-31,40.18764
2023-11-01,40.73494
2023-11-02,40.18764
2023-11-03,40.50039
2023-11-04,24.94136
2023-11-05,27.20875
2023-11-06,43.08053
2023-11-07,50.58639
2023-11-08,51.29007
2023-11-09,45.73885
2023-11-10,36.98201
2023-11-11,23.84675
2023-11-12,23.29945
2023-11-13,42.14229
2023-11-14,41.43862
2023-11-15,43.7842
2023-11-16,44.80062
2023-11-17,40.34401
2023-11-18,35.10555
2023-11-19,44.48788
2023-11-20,44.80062
2023-11-21,43.94057
2023-11-22,48.8663
2023-11-23,43.54964
2023-11-24,37.92025
2023-11-25,26.03596
2023-11-26,25.17591
2023-11-27,46.5989
2023-11-28,48.55355
2023-11-29,45.81704
2023-11-30,38.46755
2023-12-01,38.1548
2023-12-02,25.09773
2023-12-03,27.20875
2023-12-04,42.22048
2023-12-05,42.76778
2023-12-06,41.51681
2023-12-07,44.40969
2023-12-08,42.76778
2023-12-09,26.66145
2023-12-10,29.94526
2023-12-11,44.25332
2023-12-12,42.84597
2023-12-13,41.98592
2023-12-14,43.15871
2023-12-15,39.01485
2023-12-16,24.47224
2023-12-17,33.07271
2023-12-18,51.60281
2023-12-19,43.47146
2023-12-20,39.40578
2023-12-21,39.79671
2023-12-22,39.48397
2023-12-23,23.45582
2023-12-24,22.51759
2023-12-25,21.11024
2023-12-26,39.95308
2023-12-27,36.66927
2023-12-28,36.90383
2023-12-29,30.25801
2023-12-30,21.03205
2023-12-31,19.70289
2024-01-01,40.03127
2024-01-02,59.4996
2024-01-03,53.71383
2024-01-04,53.94839
2024-01-05,49.4136
2024-01-06,36.59108
2024-01-07,41.67318
2024-01-08,54.49569
2024-01-09,62.39249
2024-01-10,57.70132
2024-01-11,62.78342
2024-01-12,57.15402
2024-01-13,32.36903
2024-01-14,37.6075
2024-01-15,60.04691
2024-01-16,50.11727
2024-01-17,53.40109
2024-01-18,52.93197
2024-01-19,43.70602
2024-01-20,35.73103
2024-01-21,39.64034
2024-01-22,51.29007
2024-01-23,51.44644
2024-01-24,51.91555
2024-01-25,47.69351
2024-01-26,46.52071
2024-01-27,34.48006
2024-01-28,32.99452
2024-01-29,46.98983
2024-01-30,53.40109
2024-01-31,58.71774
2024-02-01,100.0
2024-02-02,73.26035
2024-02-03,69.11649
2024-02-04,43.31508
2024-02-05,65.28537
2024-02-06,52.15011
2024-02-07,66.77091
2024-02-08,59.89053
2024-02-09,49.25723
2024-02-10,29.86708
2024-02-11,30.49257
2024-02-12,38.07662
2024-02-13,50.19546
2024-02-14,65.20719
2024-02-15,79.67161
2024-02-16,61.61063
2024-02-17,49.17904
2024-02-18,44.72243
2024-02-19,75.37138
2024-02-20,57.54495
2024-02-21,59.57779
2024-02-22,64.11258
2024-02-23,47.45895
2024-02-24,39.8749
2024-02-25,40.34401
2024-02-26,49.80453
2024-02-27,45.89523
2024-02-28,49.33541
2024-02-29,82.87724
2024-03-01,67.70914
2024-03-02,41.43862
2024-03-03,37.37294
2024-03-04,51.75918
2024-03-05,62.47068
2024-03-06,64.19077
2024-03-07,57.15402
2024-03-08,48.08444
2024-03-09,35.80922
2024-03-10,30.8835
2024-03-11,46.67709
2024-03-12,47.92806
2024-03-13,47.22439
2024-03-14,46.98983
2024-03-15,41.36043
2024-03-16,31.89992
2024-03-17,35.02736
2024-03-18,44.40969
2024-03-19,47.45895
2024-03-20,48.16262
