date,농협손해보험
2023-05-30,66.66666
2023-05-31,78.92416
2023-06-01,59.12698
2023-06-02,48.98589
2023-06-03,14.55026
2023-06-04,12.03703
2023-06-05,54.54144
2023-06-06,16.84303
2023-06-07,58.15696
2023-06-08,54.14462
2023-06-09,61.46384
2023-06-10,14.94708
2023-06-11,13.18342
2023-06-12,68.0776
2023-06-13,67.19576
2023-06-14,60.14109
2023-06-15,56.92239
2023-06-16,53.83597
2023-06-17,12.43386
2023-06-18,13.00705
2023-06-19,55.37918
2023-06-20,62.56613
2023-06-21,63.44797
2023-06-22,55.11463
2023-06-23,55.33509
2023-06-24,15.74074
2023-06-25,14.81481
2023-06-26,62.47795
2023-06-27,63.84479
2023-06-28,57.31922
2023-06-29,59.74426
2023-06-30,65.69664
2023-07-01,14.77072
2023-07-02,12.2134
2023-07-03,54.7619
2023-07-04,52.1164
2023-07-05,54.89417
2023-07-06,53.43915
2023-07-07,47.35449
2023-07-08,12.87477
2023-07-09,12.69841
2023-07-10,64.90299
2023-07-11,54.54144
2023-07-12,54.40917
2023-07-13,53.92416
2023-07-14,49.51499
2023-07-15,17.85714
2023-07-16,14.94708
2023-07-17,63.31569
2023-07-18,60.36155
2023-07-19,57.49559
2023-07-20,59.5238
2023-07-21,50.79365
2023-07-22,15.60846
2023-07-23,14.37389
2023-07-24,67.98941
2023-07-25,66.13756
2023-07-26,60.05291
2023-07-27,54.49735
2023-07-28,53.26278
2023-07-29,14.99118
2023-07-30,16.00529
2023-07-31,77.91005
2023-08-01,58.95061
2023-08-02,48.45679
2023-08-03,47.39858
2023-08-04,41.35802
2023-08-05,12.96296
2023-08-06,13.35978
2023-08-07,61.11111
2023-08-08,60.58201
2023-08-09,57.62786
2023-08-10,62.34567
2023-08-11,55.73192
2023-08-12,13.71252
2023-08-13,16.79894
2023-08-14,58.4656
2023-08-15,18.82716
2023-08-16,58.73015
2023-08-17,58.55379
2023-08-18,62.38977
2023-08-19,17.37213
2023-08-20,13.00705
2023-08-21,67.10758
2023-08-22,64.41798
2023-08-23,60.84656
2023-08-24,62.43386
2023-08-25,59.70017
2023-08-26,18.34215
2023-08-27,18.95943
2023-08-28,70.81128
2023-08-29,72.57495
2023-08-30,73.23633
2023-08-31,80.02645
2023-09-01,54.2328
2023-09-02,11.99294
2023-09-03,13.18342
2023-09-04,56.92239
2023-09-05,60.14109
2023-09-06,61.06701
2023-09-07,56.26102
2023-09-08,55.8201
2023-09-09,15.21164
2023-09-10,13.62433
2023-09-11,66.35802
2023-09-12,53.74779
2023-09-13,56.3492
2023-09-14,54.62962
2023-09-15,50.79365
2023-09-16,14.46208
2023-09-17,14.46208
2023-09-18,58.86243
2023-09-19,61.33156
2023-09-20,65.78483
2023-09-21,59.25925
2023-09-22,54.54144
2023-09-23,12.7425
2023-09-24,12.96296
2023-09-25,62.56613
2023-09-26,61.50793
2023-09-27,62.96296
2023-09-28,12.69841
2023-09-29,8.90652
2023-09-30,10.44973
2023-10-01,11.72839
2023-10-02,13.35978
2023-10-03,16.13756
2023-10-04,73.76543
2023-10-05,59.39153
2023-10-06,58.90652
2023-10-07,14.90299
2023-10-08,11.50793
2023-10-09,14.46208
2023-10-10,76.23456
2023-10-11,64.94708
2023-10-12,61.46384
2023-10-13,55.07054
2023-10-14,14.15343
2023-10-15,14.55026
2023-10-16,56.70194
2023-10-17,61.94885
2023-10-18,59.30335
2023-10-19,73.01587
2023-10-20,73.01587
2023-10-21,24.55908
2023-10-22,25.26455
2023-10-23,92.63668
2023-10-24,88.09523
2023-10-25,100.0
2023-10-26,95.89947
2023-10-27,82.9365
2023-10-28,19.44444
2023-10-29,18.56261
2023-10-30,84.39153
2023-10-31,90.03527
2023-11-01,64.19753
2023-11-02,60.36155
2023-11-03,55.20282
2023-11-04,18.0335
2023-11-05,14.46208
2023-11-06,72.48677
2023-11-07,66.18165
2023-11-08,57.53968
2023-11-09,51.98412
2023-11-10,57.84832
2023-11-11,14.06525
2023-11-12,13.18342
2023-11-13,69.00352
2023-11-14,61.86067
2023-11-15,60.97883
2023-11-16,53.65961
2023-11-17,54.58553
2023-11-18,13.71252
2023-11-19,15.65255
2023-11-20,71.64902
2023-11-21,67.98941
2023-11-22,66.66666
2023-11-23,68.56261
2023-11-24,53.74779
2023-11-25,18.29805
2023-11-26,16.35802
2023-11-27,73.72134
2023-11-28,73.01587
2023-11-29,66.79894
2023-11-30,77.16049
2023-12-01,56.39329
2023-12-02,14.10934
2023-12-03,17.19576
2023-12-04,68.65079
2023-12-05,62.52204
2023-12-06,63.71252
2023-12-07,61.6843
2023-12-08,68.25396
2023-12-09,18.73897
2023-12-10,20.85537
2023-12-11,72.57495
2023-12-12,75.39682
2023-12-13,68.56261
2023-12-14,60.89065
2023-12-15,56.3492
2023-12-16,18.69488
2023-12-17,17.41622
2023-12-18,67.98941
2023-12-19,64.50617
2023-12-20,72.22222
2023-12-21,59.0388
2023-12-22,64.68253
2023-12-23,17.76895
2023-12-24,15.29982
2023-12-25,16.00529
2023-12-26,89.06525
2023-12-27,81.65784
2023-12-28,72.8395
2023-12-29,76.80776
2023-12-30,19.92945
2023-12-31,19.1358
2024-01-01,21.42857
2024-01-02,79.7619
2024-01-03,67.63668
2024-01-04,65.07936
2024-01-05,57.4074
2024-01-06,22.70723
2024-01-07,18.78306
2024-01-08,67.90123
2024-01-09,77.16049
2024-01-10,81.30511
2024-01-11,71.29629
2024-01-12,65.12345
2024-01-13,22.26631
2024-01-14,18.0776
2024-01-15,82.18694
2024-01-16,80.02645
2024-01-17,77.68959
2024-01-18,75.485
2024-01-19,75.92592
2024-01-20,23.85361
2024-01-21,17.85714
2024-01-22,81.8783
2024-01-23,71.69312
2024-01-24,72.35449
2024-01-25,74.33862
2024-01-26,74.07407
2024-01-27,22.44268
2024-01-28,21.86948
2024-01-29,80.33509
2024-01-30,77.02821
2024-01-31,84.43562
2024-02-01,67.85714
2024-02-02,59.5238
2024-02-03,18.51851
2024-02-04,18.16578
2024-02-05,76.19047
2024-02-06,67.5044
2024-02-07,63.8007
2024-02-08,54.01234
2024-02-09,14.15343
2024-02-10,12.30158
2024-02-11,13.93298
2024-02-12,19.62081
2024-02-13,77.20458
2024-02-14,72.35449
2024-02-15,76.76366
2024-02-16,66.88712
2024-02-17,18.82716
2024-02-18,18.73897
2024-02-19,73.41269
2024-02-20,83.64197
2024-02-21,74.38271
2024-02-22,67.5044
2024-02-23,60.36155
2024-02-24,20.81128
2024-02-25,18.12169
2024-02-26,80.11463
2024-02-27,76.67548
2024-02-28,68.51851
2024-02-29,76.0582
2024-03-01,19.1358
2024-03-02,17.10758
2024-03-03,17.5044
2024-03-04,71.56084
2024-03-05,70.81128
2024-03-06,66.35802
2024-03-07,69.09171
2024-03-08,67.0194
2024-03-09,19.62081
2024-03-10,17.98941
2024-03-11,72.13403
2024-03-12,68.47442
2024-03-13,68.51851
2024-03-14,68.65079
2024-03-15,62.34567
2024-03-16,19.6649
2024-03-17,17.5044
2024-03-18,72.61904
2024-03-19,72.44268
2024-03-20,77.20458
