date,IRP퇴직연금해지
2023-05-29,23.7785
2023-05-30,52.8773
2023-05-31,53.63735
2023-06-01,51.24864
2023-06-02,43.53963
2023-06-03,17.26384
2023-06-04,17.15526
2023-06-05,49.40282
2023-06-06,22.25841
2023-06-07,49.07709
2023-06-08,51.03148
2023-06-09,50.81433
2023-06-10,19.8697
2023-06-11,16.39522
2023-06-12,56.89467
2023-06-13,55.04885
2023-06-14,66.55808
2023-06-15,65.58089
2023-06-16,52.11726
2023-06-17,20.52117
2023-06-18,17.58957
2023-06-19,51.03148
2023-06-20,55.04885
2023-06-21,46.5798
2023-06-22,44.84256
2023-06-23,45.71118
2023-06-24,14.87513
2023-06-25,15.5266
2023-06-26,48.31704
2023-06-27,44.40825
2023-06-28,44.08251
2023-06-29,44.6254
2023-06-30,48.09989
2023-07-01,18.13246
2023-07-02,15.96091
2023-07-03,48.64277
2023-07-04,46.5798
2023-07-05,52.44299
2023-07-06,49.94571
2023-07-07,49.5114
2023-07-08,18.13246
2023-07-09,19.10966
2023-07-10,60.152
2023-07-11,63.0836
2023-07-12,63.62649
2023-07-13,57.54614
2023-07-14,70.79261
2023-07-15,23.23561
2023-07-16,19.21824
2023-07-17,62.43213
2023-07-18,52.00868
2023-07-19,45.71118
2023-07-20,45.38545
2023-07-21,44.29967
2023-07-22,17.26384
2023-07-23,18.13246
2023-07-24,49.61997
2023-07-25,44.51682
2023-07-26,42.23669
2023-07-27,38.87079
2023-07-28,33.33333
2023-07-29,12.92073
2023-07-30,14.5494
2023-07-31,45.71118
2023-08-01,41.69381
2023-08-02,38.3279
2023-08-03,37.24212
2023-08-04,35.3963
2023-08-05,14.00651
2023-08-06,13.35504
2023-08-07,37.13355
2023-08-08,37.45928
2023-08-09,36.04777
2023-08-10,45.6026
2023-08-11,50.9229
2023-08-12,14.87513
2023-08-13,18.13246
2023-08-14,56.24321
2023-08-15,22.25841
2023-08-16,50.70575
2023-08-17,46.47122
2023-08-18,43.6482
2023-08-19,19.54397
2023-08-20,14.44082
2023-08-21,47.33984
2023-08-22,45.16829
2023-08-23,42.45385
2023-08-24,38.87079
2023-08-25,47.12269
2023-08-26,14.76655
2023-08-27,15.20086
2023-08-28,46.36264
2023-08-29,43.43105
2023-08-30,38.76221
2023-08-31,50.05428
2023-09-01,38.43648
2023-09-02,14.98371
2023-09-03,16.61237
2023-09-04,39.3051
2023-09-05,42.01954
2023-09-06,39.95656
2023-09-07,37.02497
2023-09-08,40.82519
2023-09-09,17.37242
2023-09-10,16.06948
2023-09-11,48.20846
2023-09-12,46.47122
2023-09-13,41.04234
2023-09-14,53.20304
2023-09-15,55.04885
2023-09-16,16.61237
2023-09-17,17.04668
2023-09-18,42.88816
2023-09-19,37.67643
2023-09-20,38.97937
2023-09-21,35.50488
2023-09-22,33.33333
2023-09-23,12.595
2023-09-24,13.13789
2023-09-25,41.69381
2023-09-26,36.3735
2023-09-27,34.52768
2023-09-28,13.24647
2023-09-29,7.05754
2023-09-30,7.70901
2023-10-01,8.14332
2023-10-02,12.92073
2023-10-03,13.5722
2023-10-04,40.49945
2023-10-05,35.3963
2023-10-06,33.11617
2023-10-07,12.16069
2023-10-08,8.68621
2023-10-09,12.595
2023-10-10,43.43105
2023-10-11,44.29967
2023-10-12,43.86536
2023-10-13,46.36264
2023-10-14,15.74375
2023-10-15,14.11509
2023-10-16,52.33441
2023-10-17,42.99674
2023-10-18,38.97937
2023-10-19,33.11617
2023-10-20,38.3279
2023-10-21,11.6178
2023-10-22,14.65798
2023-10-23,38.97937
2023-10-24,37.24212
2023-10-25,42.56243
2023-10-26,33.33333
2023-10-27,33.55048
2023-10-28,11.29207
2023-10-29,12.37785
2023-10-30,34.31053
2023-10-31,38.65363
2023-11-01,35.28773
2023-11-02,32.24755
2023-11-03,33.87622
2023-11-04,12.81216
2023-11-05,14.76655
2023-11-06,32.0304
2023-11-07,32.35613
2023-11-08,30.72747
2023-11-09,32.79044
2023-11-10,42.88816
2023-11-11,15.5266
2023-11-12,13.89793
2023-11-13,42.12812
2023-11-14,52.55157
2023-11-15,47.66558
2023-11-16,48.64277
2023-11-17,35.93919
2023-11-18,13.78935
2023-11-19,18.45819
2023-11-20,41.58523
2023-11-21,39.95656
2023-11-22,35.50488
2023-11-23,33.65906
2023-11-24,36.48208
2023-11-25,14.65798
2023-11-26,16.17806
2023-11-27,39.19652
2023-11-28,32.89902
2023-11-29,30.51031
2023-11-30,35.61346
2023-12-01,32.79044
2023-12-02,18.02388
2023-12-03,13.02931
2023-12-04,37.24212
2023-12-05,40.71661
2023-12-06,37.02497
2023-12-07,36.59066
2023-12-08,37.13355
2023-12-09,15.74375
2023-12-10,17.15526
2023-12-11,50.27144
2023-12-12,48.64277
2023-12-13,43.10532
2023-12-14,46.79695
2023-12-15,45.27687
2023-12-16,20.19543
2023-12-17,18.78393
2023-12-18,42.12812
2023-12-19,39.19652
2023-12-20,45.38545
2023-12-21,43.21389
2023-12-22,47.33984
2023-12-23,19.00108
2023-12-24,15.85233
2023-12-25,16.61237
2023-12-26,51.9001
2023-12-27,61.34636
2023-12-28,60.58631
2023-12-29,51.46579
2023-12-30,19.43539
2023-12-31,14.65798
2024-01-01,17.80673
2024-01-02,45.71118
2024-01-03,40.71661
2024-01-04,44.73398
2024-01-05,45.16829
2024-01-06,19.43539
2024-01-07,18.56677
2024-01-08,41.58523
2024-01-09,46.68838
2024-01-10,55.26601
2024-01-11,55.70032
2024-01-12,64.38653
2024-01-13,27.03583
2024-01-14,20.52117
2024-01-15,67.20955
2024-01-16,64.71226
2024-01-17,61.99782
2024-01-18,51.9001
2024-01-19,54.94028
2024-01-20,22.14983
2024-01-21,17.69815
2024-01-22,55.91748
2024-01-23,50.48859
2024-01-24,42.12812
2024-01-25,48.96851
2024-01-26,45.05971
2024-01-27,17.48099
2024-01-28,18.13246
2024-01-29,42.01954
2024-01-30,39.84799
2024-01-31,46.79695
2024-02-01,39.08794
2024-02-02,39.08794
2024-02-03,17.15526
2024-02-04,17.48099
2024-02-05,39.84799
2024-02-06,43.21389
2024-02-07,40.71661
2024-02-08,41.80238
2024-02-09,15.41802
2024-02-10,13.13789
2024-02-11,15.41802
2024-02-12,17.80673
2024-02-13,54.94028
2024-02-14,57.65472
2024-02-15,56.24321
2024-02-16,48.5342
2024-02-17,18.02388
2024-02-18,21.93268
2024-02-19,50.05428
2024-02-20,48.96851
2024-02-21,49.94571
2024-02-22,39.95656
2024-02-23,45.71118
2024-02-24,17.15526
2024-02-25,22.25841
2024-02-26,48.09989
2024-02-27,47.44842
2024-02-28,49.18566
2024-02-29,50.81433
2024-03-01,22.04125
2024-03-02,16.82953
2024-03-03,17.9153
2024-03-04,48.5342
2024-03-05,51.79153
2024-03-06,55.04885
2024-03-07,54.94028
2024-03-08,61.78067
2024-03-09,23.56134
2024-03-10,20.73832
2024-03-11,59.1748
2024-03-12,70.68403
2024-03-13,68.18675
2024-03-14,84.36482
2024-03-15,73.18132
2024-03-16,27.47014
2024-03-17,22.8013
2024-03-18,64.16938
2024-03-19,56.46036
2024-03-20,55.8089
