date,판결문
2023-06-02,18.94882
2023-06-03,9.68188
2023-06-04,8.71369
2023-06-05,17.42738
2023-06-06,6.77731
2023-06-07,24.2047
2023-06-08,19.50207
2023-06-09,20.19363
2023-06-10,9.68188
2023-06-11,8.16044
2023-06-12,25.17289
2023-06-13,22.13001
2023-06-14,25.03457
2023-06-15,30.42876
2023-06-16,23.37482
2023-06-17,9.54356
2023-06-18,9.68188
2023-06-19,24.75795
2023-06-20,20.60857
2023-06-21,23.78976
2023-06-22,24.48132
2023-06-23,21.30013
2023-06-24,9.54356
2023-06-25,6.22406
2023-06-26,22.68326
2023-06-27,17.84232
2023-06-28,17.98063
2023-06-29,21.43845
2023-06-30,17.84232
2023-07-01,7.46887
2023-07-02,5.5325
2023-07-03,20.60857
2023-07-04,19.91701
2023-07-05,19.22544
2023-07-06,21.71507
2023-07-07,19.36376
2023-07-08,8.02213
2023-07-09,7.05394
2023-07-10,20.05532
2023-07-11,22.82157
2023-07-12,27.93914
2023-07-13,30.56708
2023-07-14,18.11894
2023-07-15,8.71369
2023-07-16,9.54356
2023-07-17,18.67219
2023-07-18,19.36376
2023-07-19,21.43845
2023-07-20,17.84232
2023-07-21,16.87413
2023-07-22,8.29875
2023-07-23,8.16044
2023-07-24,17.98063
2023-07-25,21.16182
2023-07-26,15.491
2023-07-27,14.3845
2023-07-28,13.00138
2023-07-29,8.852
2023-07-30,7.46887
2023-07-31,13.96957
2023-08-01,14.52282
2023-08-02,12.1715
2023-08-03,13.41632
2023-08-04,11.20331
2023-08-05,6.22406
2023-08-06,5.94744
2023-08-07,15.76763
2023-08-08,16.04426
2023-08-09,19.22544
2023-08-10,19.36376
2023-08-11,19.50207
2023-08-12,6.08575
2023-08-13,7.33056
2023-08-14,14.93775
2023-08-15,7.88381
2023-08-16,18.53388
2023-08-17,19.91701
2023-08-18,20.8852
2023-08-19,7.05394
2023-08-20,7.33056
2023-08-21,19.64038
2023-08-22,21.57676
2023-08-23,19.50207
2023-08-24,25.03457
2023-08-25,20.05532
2023-08-26,9.40525
2023-08-27,5.39419
2023-08-28,21.57676
2023-08-29,22.68326
2023-08-30,19.50207
2023-08-31,17.15076
2023-09-01,16.73582
2023-09-02,7.60719
2023-09-03,8.16044
2023-09-04,17.42738
2023-09-05,17.70401
2023-09-06,19.08713
2023-09-07,21.71507
2023-09-08,17.84232
2023-09-09,7.7455
2023-09-10,10.37344
2023-09-11,19.77869
2023-09-12,22.95988
2023-09-13,24.48132
2023-09-14,23.37482
2023-09-15,19.91701
2023-09-16,8.02213
2023-09-17,9.9585
2023-09-18,19.77869
2023-09-19,20.19363
2023-09-20,21.02351
2023-09-21,21.02351
2023-09-22,18.39557
2023-09-23,7.33056
2023-09-24,6.91562
2023-09-25,18.94882
2023-09-26,21.16182
2023-09-27,47.57952
2023-09-28,9.9585
2023-09-29,8.29875
2023-09-30,6.36237
2023-10-01,5.39419
2023-10-02,9.12863
2023-10-03,8.29875
2023-10-04,19.77869
2023-10-05,21.57676
2023-10-06,13.83125
2023-10-07,6.36237
2023-10-08,7.33056
2023-10-09,7.46887
2023-10-10,18.39557
2023-10-11,21.9917
2023-10-12,23.92807
2023-10-13,20.47026
2023-10-14,8.43706
2023-10-15,6.22406
2023-10-16,22.26832
2023-10-17,19.22544
2023-10-18,23.0982
2023-10-19,25.17289
2023-10-20,18.53388
2023-10-21,7.05394
2023-10-22,7.19225
2023-10-23,20.19363
2023-10-24,20.05532
2023-10-25,33.47164
2023-10-26,27.10926
2023-10-27,22.82157
2023-10-28,9.82019
2023-10-29,9.12863
2023-10-30,20.60857
2023-10-31,24.48132
2023-11-01,19.50207
2023-11-02,21.30013
2023-11-03,17.84232
2023-11-04,7.46887
2023-11-05,11.20331
2023-11-06,22.26832
2023-11-07,24.48132
2023-11-08,23.37482
2023-11-09,25.86445
2023-11-10,20.8852
2023-11-11,9.12863
2023-11-12,11.065
2023-11-13,22.54495
2023-11-14,22.82157
2023-11-15,21.85338
2023-11-16,19.22544
2023-11-17,21.16182
2023-11-18,8.852
2023-11-19,9.54356
2023-11-20,22.54495
2023-11-21,25.3112
2023-11-22,22.40663
2023-11-23,25.72614
2023-11-24,26.83264
2023-11-25,8.43706
2023-11-26,10.09681
2023-11-27,24.61964
2023-11-28,22.68326
2023-11-29,20.33195
2023-11-30,24.61964
2023-12-01,20.60857
2023-12-02,7.88381
2023-12-03,9.9585
2023-12-04,19.22544
2023-12-05,19.36376
2023-12-06,22.68326
2023-12-07,25.58782
2023-12-08,15.76763
2023-12-09,8.16044
2023-12-10,6.36237
2023-12-11,16.32088
2023-12-12,16.32088
2023-12-13,20.60857
2023-12-14,19.91701
2023-12-15,20.05532
2023-12-16,7.05394
2023-12-17,8.57538
2023-12-18,16.18257
2023-12-19,16.87413
2023-12-20,17.84232
2023-12-21,21.30013
2023-12-22,17.84232
2023-12-23,7.7455
2023-12-24,3.59612
2023-12-25,6.08575
2023-12-26,17.15076
2023-12-27,18.11894
2023-12-28,15.90594
2023-12-29,12.86307
2023-12-30,7.19225
2023-12-31,5.11756
2024-01-01,5.67081
2024-01-02,12.03319
2024-01-03,15.35269
2024-01-04,15.90594
2024-01-05,14.24619
2024-01-06,7.46887
2024-01-07,8.43706
2024-01-08,13.83125
2024-01-09,18.67219
2024-01-10,15.491
2024-01-11,18.25726
2024-01-12,21.9917
2024-01-13,7.19225
2024-01-14,7.88381
2024-01-15,16.18257
2024-01-16,17.15076
2024-01-17,16.45919
2024-01-18,20.47026
2024-01-19,18.81051
2024-01-20,5.80912
2024-01-21,6.91562
2024-01-22,15.90594
2024-01-23,16.59751
2024-01-24,19.08713
2024-01-25,23.23651
2024-01-26,22.26832
2024-01-27,7.46887
2024-01-28,6.639
2024-01-29,17.84232
2024-01-30,17.98063
2024-01-31,13.13969
2024-02-01,23.23651
2024-02-02,18.25726
2024-02-03,6.22406
2024-02-04,8.71369
2024-02-05,21.71507
2024-02-06,17.70401
2024-02-07,21.57676
2024-02-08,17.28907
2024-02-09,6.77731
2024-02-10,4.56431
2024-02-11,5.25587
2024-02-12,7.05394
2024-02-13,17.15076
2024-02-14,20.47026
2024-02-15,20.33195
2024-02-16,17.84232
2024-02-17,6.08575
2024-02-18,5.5325
2024-02-19,16.18257
2024-02-20,17.56569
2024-02-21,19.08713
2024-02-22,15.07607
2024-02-23,10.78838
2024-02-24,6.639
2024-02-25,8.16044
2024-02-26,13.13969
2024-02-27,13.55463
2024-02-28,13.96957
2024-02-29,16.45919
2024-03-01,6.77731
2024-03-02,4.426
2024-03-03,4.70262
2024-03-04,13.96957
2024-03-05,17.15076
2024-03-06,15.07607
2024-03-07,16.04426
2024-03-08,15.62932
2024-03-09,7.60719
2024-03-10,6.36237
2024-03-11,16.59751
2024-03-12,17.42738
2024-03-13,17.98063
2024-03-14,15.35269
2024-03-15,12.58644
2024-03-16,6.91562
2024-03-17,6.91562
2024-03-18,13.96957
2024-03-19,16.73582
2024-03-20,20.8852
