date,일상생활배상책임보험누수
2023-05-29,27.34082
2023-05-30,51.31086
2023-05-31,41.01123
2023-06-01,29.96254
2023-06-02,28.65168
2023-06-03,19.28838
2023-06-04,15.73033
2023-06-05,32.9588
2023-06-06,21.72284
2023-06-07,38.38951
2023-06-08,40.82397
2023-06-09,36.89138
2023-06-10,14.41947
2023-06-11,17.04119
2023-06-12,38.57677
2023-06-13,36.32958
2023-06-14,32.20973
2023-06-15,26.77902
2023-06-16,28.27715
2023-06-17,19.66292
2023-06-18,21.53558
2023-06-19,41.76029
2023-06-20,30.89887
2023-06-21,32.02247
2023-06-22,32.20973
2023-06-23,38.01498
2023-06-24,17.79026
2023-06-25,20.59925
2023-06-26,39.88764
2023-06-27,32.397
2023-06-28,40.82397
2023-06-29,34.45692
2023-06-30,35.58052
2023-07-01,22.28464
2023-07-02,22.65917
2023-07-03,49.06367
2023-07-04,43.44569
2023-07-05,43.07116
2023-07-06,44.38202
2023-07-07,38.76404
2023-07-08,20.22471
2023-07-09,27.15355
2023-07-10,50.0
2023-07-11,44.75655
2023-07-12,42.50936
2023-07-13,44.38202
2023-07-14,70.97378
2023-07-15,50.56179
2023-07-16,40.82397
2023-07-17,84.08239
2023-07-18,64.794
2023-07-19,60.11235
2023-07-20,63.48314
2023-07-21,42.32209
2023-07-22,32.9588
2023-07-23,31.2734
2023-07-24,65.54307
2023-07-25,58.80149
2023-07-26,55.61797
2023-07-27,49.25093
2023-07-28,62.73408
2023-07-29,36.51685
2023-07-30,33.70786
2023-07-31,56.36704
2023-08-01,53.37078
2023-08-02,50.74906
2023-08-03,43.63295
2023-08-04,47.94007
2023-08-05,29.96254
2023-08-06,32.397
2023-08-07,70.22471
2023-08-08,56.17977
2023-08-09,54.68164
2023-08-10,81.8352
2023-08-11,65.3558
2023-08-12,33.14606
2023-08-13,29.40074
2023-08-14,63.85767
2023-08-15,43.63295
2023-08-16,60.29962
2023-08-17,56.36704
2023-08-18,59.17602
2023-08-19,34.45692
2023-08-20,30.33707
2023-08-21,65.3558
2023-08-22,58.05243
2023-08-23,60.11235
2023-08-24,53.37078
2023-08-25,60.11235
2023-08-26,33.70786
2023-08-27,27.15355
2023-08-28,64.2322
2023-08-29,57.6779
2023-08-30,59.17602
2023-08-31,48.68913
2023-09-01,52.80898
2023-09-02,36.51685
2023-09-03,30.52434
2023-09-04,62.73408
2023-09-05,69.10112
2023-09-06,55.80524
2023-09-07,50.0
2023-09-08,44.94382
2023-09-09,26.59176
2023-09-10,32.02247
2023-09-11,54.49438
2023-09-12,50.93632
2023-09-13,50.56179
2023-09-14,49.4382
2023-09-15,42.88389
2023-09-16,31.2734
2023-09-17,31.64794
2023-09-18,61.04868
2023-09-19,55.61797
2023-09-20,45.88014
2023-09-21,47.56554
2023-09-22,41.1985
2023-09-23,25.84269
2023-09-24,20.22471
2023-09-25,44.56928
2023-09-26,41.38576
2023-09-27,35.01872
2023-09-28,20.03745
2023-09-29,15.54307
2023-09-30,16.29213
2023-10-01,21.16104
2023-10-02,25.65543
2023-10-03,26.40449
2023-10-04,52.62172
2023-10-05,50.56179
2023-10-06,39.5131
2023-10-07,25.09363
2023-10-08,18.91385
2023-10-09,31.46067
2023-10-10,53.18352
2023-10-11,50.18726
2023-10-12,42.50936
2023-10-13,43.82022
2023-10-14,23.78277
2023-10-15,24.34456
2023-10-16,38.95131
2023-10-17,45.88014
2023-10-18,47.7528
2023-10-19,43.82022
2023-10-20,32.02247
2023-10-21,23.0337
2023-10-22,19.85018
2023-10-23,47.19101
2023-10-24,43.25842
2023-10-25,44.94382
2023-10-26,35.20599
2023-10-27,36.51685
2023-10-28,21.91011
2023-10-29,17.60299
2023-10-30,44.38202
2023-10-31,34.64419
2023-11-01,39.13857
2023-11-02,39.5131
2023-11-03,38.38951
2023-11-04,29.21348
2023-11-05,23.0337
2023-11-06,53.18352
2023-11-07,48.50187
2023-11-08,40.0749
2023-11-09,37.64044
2023-11-10,30.33707
2023-11-11,20.22471
2023-11-12,22.28464
2023-11-13,44.38202
2023-11-14,36.32958
2023-11-15,41.57303
2023-11-16,40.44943
2023-11-17,34.45692
2023-11-18,22.84644
2023-11-19,21.34831
2023-11-20,49.4382
2023-11-21,40.0749
2023-11-22,38.76404
2023-11-23,34.83146
2023-11-24,34.45692
2023-11-25,25.84269
2023-11-26,16.66666
2023-11-27,36.89138
2023-11-28,38.57677
2023-11-29,34.83146
2023-11-30,34.64419
2023-12-01,35.20599
2023-12-02,22.47191
2023-12-03,18.35205
2023-12-04,44.00749
2023-12-05,36.14232
2023-12-06,40.6367
2023-12-07,39.88764
2023-12-08,29.02621
2023-12-09,24.34456
2023-12-10,21.91011
2023-12-11,42.13483
2023-12-12,42.13483
2023-12-13,36.70411
2023-12-14,32.9588
2023-12-15,29.02621
2023-12-16,22.84644
2023-12-17,24.7191
2023-12-18,41.76029
2023-12-19,51.12359
2023-12-20,35.01872
2023-12-21,34.83146
2023-12-22,37.26591
2023-12-23,31.64794
2023-12-24,32.397
2023-12-25,35.01872
2023-12-26,70.22471
2023-12-27,49.62546
2023-12-28,48.12734
2023-12-29,40.0749
2023-12-30,24.90636
2023-12-31,16.66666
2024-01-01,24.90636
2024-01-02,49.4382
2024-01-03,47.00374
2024-01-04,34.26966
2024-01-05,34.45692
2024-01-06,30.71161
2024-01-07,22.28464
2024-01-08,43.63295
2024-01-09,41.57303
2024-01-10,41.38576
2024-01-11,36.32958
2024-01-12,42.50936
2024-01-13,23.22097
2024-01-14,23.0337
2024-01-15,46.44194
2024-01-16,43.07116
2024-01-17,39.5131
2024-01-18,35.58052
2024-01-19,36.32958
2024-01-20,29.21348
2024-01-21,29.40074
2024-01-22,40.0749
2024-01-23,39.13857
2024-01-24,43.82022
2024-01-25,41.01123
2024-01-26,35.20599
2024-01-27,32.20973
2024-01-28,22.84644
2024-01-29,39.88764
2024-01-30,42.32209
2024-01-31,37.82771
2024-02-01,39.70037
2024-02-02,34.26966
2024-02-03,30.33707
2024-02-04,22.84644
2024-02-05,50.74906
2024-02-06,38.01498
2024-02-07,27.71535
2024-02-08,23.40823
2024-02-09,14.41947
2024-02-10,13.48314
2024-02-11,14.98127
2024-02-12,24.7191
2024-02-13,51.49812
2024-02-14,42.50936
2024-02-15,44.19475
2024-02-16,38.38951
2024-02-17,23.40823
2024-02-18,23.0337
2024-02-19,48.50187
2024-02-20,45.50561
2024-02-21,39.13857
2024-02-22,41.38576
2024-02-23,29.40074
2024-02-24,19.10112
2024-02-25,20.41198
2024-02-26,51.49812
2024-02-27,40.82397
2024-02-28,39.88764
2024-02-29,35.58052
2024-03-01,23.0337
2024-03-02,20.41198
2024-03-03,27.15355
2024-03-04,41.57303
2024-03-05,46.06741
2024-03-06,39.32584
2024-03-07,42.69662
2024-03-08,36.32958
2024-03-09,23.0337
2024-03-10,23.5955
2024-03-11,47.94007
2024-03-12,43.82022
2024-03-13,38.76404
2024-03-14,38.76404
2024-03-15,33.33333
2024-03-16,22.28464
2024-03-17,22.09737
2024-03-18,45.13108
2024-03-19,41.57303
2024-03-20,27.71535
