date,청약일정
2022-02-03,28.57781
2022-02-04,25.17889
2022-02-05,15.74239
2022-02-06,21.69051
2022-02-07,32.73703
2022-02-08,27.10196
2022-02-09,22.4508
2022-02-10,20.21466
2022-02-11,16.77101
2022-02-12,13.77459
2022-02-13,17.48658
2022-02-14,26.61001
2022-02-15,27.99642
2022-02-16,24.86583
2022-02-17,30.322
2022-02-18,19.67799
2022-02-19,15.07155
2022-02-20,17.21824
2022-02-21,29.83005
2022-02-22,25.58139
2022-02-23,22.76386
2022-02-24,18.47048
2022-02-25,16.99463
2022-02-26,12.6118
2022-02-27,15.33989
2022-02-28,21.28801
2022-03-01,16.10017
2022-03-02,22.49552
2022-03-03,19.81216
2022-03-04,16.36851
2022-03-05,12.83542
2022-03-06,17.39713
2022-03-07,22.94275
2022-03-08,20.21466
2022-03-09,14.13237
2022-03-10,26.11806
2022-03-11,24.06082
2022-03-12,16.68157
2022-03-13,19.81216
2022-03-14,27.14669
2022-03-15,24.15026
2022-03-16,27.63864
2022-03-17,21.82468
2022-03-18,22.89803
2022-03-19,15.02683
2022-03-20,17.21824
2022-03-21,31.52951
2022-03-22,25.08944
2022-03-23,25.13416
2022-03-24,21.60107
2022-03-25,17.57602
2022-03-26,14.44543
2022-03-27,16.27906
2022-03-28,22.62969
2022-03-29,21.55635
2022-03-30,21.42218
2022-03-31,19.27549
2022-04-01,14.98211
2022-04-02,10.82289
2022-04-03,15.07155
2022-04-04,23.12164
2022-04-05,21.60107
2022-04-06,22.4508
2022-04-07,19.40966
2022-04-08,18.06797
2022-04-09,11.40429
2022-04-10,14.93738
2022-04-11,24.55277
2022-04-12,22.98747
2022-04-13,21.33273
2022-04-14,18.5152
2022-04-15,16.36851
2022-04-16,12.16457
2022-04-17,12.79069
2022-04-18,23.25581
2022-04-19,25.805
2022-04-20,23.56887
2022-04-21,20.57245
2022-04-22,16.27906
2022-04-23,10.86762
2022-04-24,12.47763
2022-04-25,20.12522
2022-04-26,20.52772
2022-04-27,18.64937
2022-04-28,16.81574
2022-04-29,14.08765
2022-04-30,9.39177
2022-05-01,12.56708
2022-05-02,20.66189
2022-05-03,22.0483
2022-05-04,16.45796
2022-05-05,11.53846
2022-05-06,14.80322
2022-05-07,11.35957
2022-05-08,15.74239
2022-05-09,21.42218
2022-05-10,20.66189
2022-05-11,17.84436
2022-05-12,17.5313
2022-05-13,14.84794
2022-05-14,9.48121
2022-05-15,10.86762
2022-05-16,20.12522
2022-05-17,20.79606
2022-05-18,18.02325
2022-05-19,15.74239
2022-05-20,15.83184
2022-05-21,10.2415
2022-05-22,13.01431
2022-05-23,19.00715
2022-05-24,16.10017
2022-05-25,17.1288
2022-05-26,13.81932
2022-05-27,11.6279
2022-05-28,9.21288
2022-05-29,11.04651
2022-05-30,21.64579
2022-05-31,14.84794
2022-06-01,10.28622
2022-06-02,15.78711
2022-06-03,13.28264
2022-06-04,9.92844
2022-06-05,10.28622
2022-06-06,13.72987
2022-06-07,16.36851
2022-06-08,17.79964
2022-06-09,16.32379
2022-06-10,15.33989
2022-06-11,7.64758
2022-06-12,11.00178
2022-06-13,17.71019
2022-06-14,15.02683
2022-06-15,15.42933
2022-06-16,15.83184
2022-06-17,13.95348
2022-06-18,8.94454
2022-06-19,10.2415
2022-06-20,17.03935
2022-06-21,17.79964
2022-06-22,14.04293
2022-06-23,12.92486
2022-06-24,11.40429
2022-06-25,6.35062
2022-06-26,10.2415
2022-06-27,16.5474
2022-06-28,15.65295
2022-06-29,14.35599
2022-06-30,13.50626
2022-07-01,12.43291
2022-07-02,7.20035
2022-07-03,9.97316
2022-07-04,17.66547
2022-07-05,15.02683
2022-07-06,15.161
2022-07-07,14.04293
2022-07-08,11.67262
2022-07-09,7.60286
2022-07-10,8.98926
2022-07-11,15.29516
2022-07-12,14.93738
2022-07-13,14.04293
2022-07-14,11.76207
2022-07-15,10.91234
2022-07-16,8.22898
2022-07-17,9.21288
2022-07-18,18.15742
2022-07-19,18.47048
2022-07-20,16.81574
2022-07-21,13.1932
2022-07-22,11.53846
2022-07-23,7.15563
2022-07-24,9.88372
2022-07-25,16.41323
2022-07-26,17.03935
2022-07-27,16.10017
2022-07-28,15.29516
2022-07-29,13.23792
2022-07-30,9.07871
2022-07-31,9.52593
2022-08-01,15.20572
2022-08-02,15.33989
2022-08-03,14.22182
2022-08-04,13.37209
2022-08-05,13.23792
2022-08-06,8.94454
2022-08-07,11.31484
2022-08-08,17.1288
2022-08-09,14.93738
2022-08-10,16.77101
2022-08-11,14.26654
2022-08-12,11.6279
2022-08-13,7.24508
2022-08-14,9.12343
2022-08-15,10.15205
2022-08-16,17.03935
2022-08-17,15.02683
2022-08-18,16.1449
2022-08-19,13.99821
2022-08-20,9.2576
2022-08-21,10.59928
2022-08-22,18.87298
2022-08-23,17.35241
2022-08-24,11.94096
2022-08-25,12.83542
2022-08-26,11.2254
2022-08-27,6.7084
2022-08-28,8.18425
2022-08-29,13.72987
2022-08-30,12.34347
2022-08-31,10.55456
2022-09-01,10.91234
2022-09-02,10.59928
2022-09-03,6.75313
2022-09-04,8.72093
2022-09-05,13.50626
2022-09-06,11.2254
2022-09-07,9.70483
2022-09-08,7.11091
2022-09-09,4.56171
2022-09-10,6.03756
2022-09-11,7.87119
2022-09-12,12.79069
2022-09-13,17.97853
2022-09-14,14.13237
2022-09-15,14.13237
2022-09-16,11.04651
2022-09-17,6.93202
2022-09-18,8.72093
2022-09-19,14.75849
2022-09-20,13.5957
2022-09-21,13.77459
2022-09-22,12.2093
2022-09-23,9.79427
2022-09-24,7.64758
2022-09-25,7.73703
2022-09-26,14.71377
2022-09-27,14.35599
2022-09-28,11.31484
2022-09-29,10.644
2022-09-30,7.91592
2022-10-01,8.05008
2022-10-02,7.24508
2022-10-03,9.34704
2022-10-04,15.29516
2022-10-05,13.32737
2022-10-06,12.47763
2022-10-07,10.46511
2022-10-08,6.52951
2022-10-09,8.94454
2022-10-10,11.27012
2022-10-11,14.80322
2022-10-12,15.02683
2022-10-13,13.46153
2022-10-14,9.83899
2022-10-15,7.46869
2022-10-16,8.40787
2022-10-17,13.46153
2022-10-18,11.13595
2022-10-19,10.37567
2022-10-20,11.67262
2022-10-21,10.19677
2022-10-22,5.45617
2022-10-23,6.84257
2022-10-24,13.5957
2022-10-25,14.93738
2022-10-26,15.60822
2022-10-27,15.60822
2022-10-28,12.34347
2022-10-29,6.12701
2022-10-30,7.15563
2022-10-31,14.84794
2022-11-01,12.79069
2022-11-02,10.33094
2022-11-03,10.37567
2022-11-04,8.6762
2022-11-05,6.57423
2022-11-06,7.87119
2022-11-07,12.16457
2022-11-08,13.72987
2022-11-09,14.80322
2022-11-10,11.98568
2022-11-11,10.91234
2022-11-12,6.44007
2022-11-13,9.30232
2022-11-14,13.99821
2022-11-15,13.14847
2022-11-16,12.92486
2022-11-17,11.31484
2022-11-18,9.03398
2022-11-19,4.38282
2022-11-20,7.78175
2022-11-21,11.44901
2022-11-22,10.55456
2022-11-23,10.55456
2022-11-24,9.39177
2022-11-25,10.91234
2022-11-26,4.3381
2022-11-27,7.37924
2022-11-28,12.79069
2022-11-29,10.73345
2022-11-30,7.33452
2022-12-01,8.00536
2022-12-02,7.73703
2022-12-03,5.00894
2022-12-04,6.52951
2022-12-05,14.40071
2022-12-06,16.41323
2022-12-07,14.66905
2022-12-08,11.00178
2022-12-09,8.18425
2022-12-10,5.90339
2022-12-11,7.6923
2022-12-12,13.72987
2022-12-13,11.00178
2022-12-14,9.03398
2022-12-15,13.72987
2022-12-16,8.31842
2022-12-17,5.90339
2022-12-18,8.2737
2022-12-19,10.37567
2022-12-20,9.03398
2022-12-21,8.89982
2022-12-22,8.18425
2022-12-23,5.94812
2022-12-24,4.38282
2022-12-25,5.94812
2022-12-26,9.34704
2022-12-27,8.09481
2022-12-28,8.89982
2022-12-29,7.82647
2022-12-30,5.99284
2022-12-31,3.80143
2023-01-01,6.08228
2023-01-02,14.04293
2023-01-03,16.36851
2023-01-04,17.39713
2023-01-05,14.31127
2023-01-06,11.27012
2023-01-07,8.63148
2023-01-08,10.46511
2023-01-09,15.33989
2023-01-10,15.02683
2023-01-11,13.32737
2023-01-12,13.72987
2023-01-13,9.48121
2023-01-14,6.93202
2023-01-15,9.92844
2023-01-16,13.68515
2023-01-17,12.65652
2023-01-18,13.68515
2023-01-19,10.10733
2023-01-20,8.85509
2023-01-21,6.7084
2023-01-22,7.60286
2023-01-23,10.42039
2023-01-24,10.86762
2023-01-25,17.30769
2023-01-26,15.42933
2023-01-27,14.71377
2023-01-28,6.75313
2023-01-29,11.49373
2023-01-30,18.55992
2023-01-31,16.59212
2023-02-01,15.60822
2023-02-02,12.47763
2023-02-03,12.56708
2023-02-04,8.09481
2023-02-05,11.2254
2023-02-06,18.55992
2023-02-07,17.88908
2023-02-08,16.68157
2023-02-09,14.71377
2023-02-10,12.52236
2023-02-11,7.91592
2023-02-12,10.2415
2023-02-13,16.86046
2023-02-14,13.23792
2023-02-15,14.40071
2023-02-16,11.31484
2023-02-17,10.73345
2023-02-18,7.46869
2023-02-19,11.44901
2023-02-20,17.93381
2023-02-21,17.21824
2023-02-22,15.161
2023-02-23,15.60822
2023-02-24,10.55456
2023-02-25,6.84257
2023-02-26,9.43649
2023-02-27,17.17352
2023-02-28,17.30769
2023-03-01,13.37209
2023-03-02,18.42576
2023-03-03,15.69767
2023-03-04,10.644
2023-03-05,14.44543
2023-03-06,19.45438
2023-03-07,18.64937
2023-03-08,21.4669
2023-03-09,17.84436
2023-03-10,13.95348
2023-03-11,9.07871
2023-03-12,11.53846
2023-03-13,18.82826
2023-03-14,18.60465
2023-03-15,17.88908
2023-03-16,13.81932
2023-03-17,16.63685
2023-03-18,10.33094
2023-03-19,12.2093
2023-03-20,20.57245
2023-03-21,19.36493
2023-03-22,16.81574
2023-03-23,16.32379
2023-03-24,15.96601
2023-03-25,9.97316
2023-03-26,12.83542
2023-03-27,19.14132
2023-03-28,18.91771
2023-03-29,17.35241
2023-03-30,19.05187
2023-03-31,16.23434
2023-04-01,11.49373
2023-04-02,14.1771
2023-04-03,24.73166
2023-04-04,24.4186
2023-04-05,22.58497
2023-04-06,18.24686
2023-04-07,16.90518
2023-04-08,10.06261
2023-04-09,13.72987
2023-04-10,22.13774
2023-04-11,22.40608
2023-04-12,18.47048
2023-04-13,19.05187
2023-04-14,15.60822
2023-04-15,12.6118
2023-04-16,15.11627
2023-04-17,22.76386
2023-04-18,21.33273
2023-04-19,20.75134
2023-04-20,17.44186
2023-04-21,15.65295
2023-04-22,8.98926
2023-04-23,13.32737
2023-04-24,19.67799
2023-04-25,20.93023
2023-04-26,18.15742
2023-04-27,14.80322
2023-04-28,12.83542
2023-04-29,10.28622
2023-04-30,12.83542
2023-05-01,15.33989
2023-05-02,20.75134
2023-05-03,17.30769
2023-05-04,15.38461
2023-05-05,11.71735
2023-05-06,13.14847
2023-05-07,16.32379
2023-05-08,26.65474
2023-05-09,22.94275
2023-05-10,24.64221
2023-05-11,19.63327
2023-05-12,16.32379
2023-05-13,11.18067
2023-05-14,17.84436
2023-05-15,27.3703
2023-05-16,26.7889
2023-05-17,22.8533
2023-05-18,19.90161
2023-05-19,17.75491
2023-05-20,11.85152
2023-05-21,17.97853
2023-05-22,27.05724
2023-05-23,26.34168
2023-05-24,25.26833
2023-05-25,22.67441
2023-05-26,19.90161
2023-05-27,12.92486
2023-05-28,17.62075
2023-05-29,20.03577
