date,삼성전자주가
2023-05-30,38.41498
2023-05-31,33.31404
2023-06-01,26.81391
2023-06-02,28.34491
2023-06-03,4.052
2023-06-04,2.77537
2023-06-05,24.85915
2023-06-06,4.41497
2023-06-07,22.95922
2023-06-08,21.45008
2023-06-09,24.91621
2023-06-10,3.40168
2023-06-11,2.49922
2023-06-12,22.29255
2023-06-13,24.38276
2023-06-14,23.00846
2023-06-15,22.40533
2023-06-16,20.61561
2023-06-17,2.7479
2023-06-18,1.97325
2023-06-19,19.68222
2023-06-20,19.34964
2023-06-21,18.37955
2023-06-22,19.54313
2023-06-23,18.88997
2023-06-24,2.37933
2023-06-25,1.67942
2023-06-26,20.92357
2023-06-27,20.32738
2023-06-28,19.4619
2023-06-29,21.4236
2023-06-30,18.98765
2023-07-01,2.59432
2023-07-02,1.79407
2023-07-03,22.18527
2023-07-04,20.93824
2023-07-05,19.03751
2023-07-06,18.70608
2023-07-07,22.10448
2023-07-08,2.83465
2023-07-09,1.8538
2023-07-10,19.81012
2023-07-11,21.09004
2023-07-12,20.61935
2023-07-13,21.03858
2023-07-14,23.42502
2023-07-15,2.97418
2023-07-16,2.08879
2023-07-17,20.76359
2023-07-18,19.70338
2023-07-19,19.27481
2023-07-20,17.83998
2023-07-21,18.74608
2023-07-22,2.33747
2023-07-23,1.93672
2023-07-24,19.32663
2023-07-25,18.13176
2023-07-26,22.67445
2023-07-27,25.30558
2023-07-28,21.83839
2023-07-29,2.68107
2023-07-30,1.96676
2023-07-31,19.57637
2023-08-01,20.93122
2023-08-02,19.46998
2023-08-03,19.86344
2023-08-04,18.33902
2023-08-05,2.40208
2023-08-06,1.7283
2023-08-07,19.00551
2023-08-08,19.03697
2023-08-09,19.67742
2023-08-10,17.09074
2023-08-11,17.20184
2023-08-12,2.23233
2023-08-13,1.59943
2023-08-14,16.70119
2023-08-15,3.3272
2023-08-16,17.47069
2023-08-17,17.51211
2023-08-18,16.65053
2023-08-19,2.26343
2023-08-20,1.66778
2023-08-21,16.59925
2023-08-22,16.19948
2023-08-23,15.41371
2023-08-24,17.96814
2023-08-25,15.13206
2023-08-26,2.02035
2023-08-27,1.52397
2023-08-28,15.31239
2023-08-29,15.4618
2023-08-30,15.57831
2023-08-31,14.77415
2023-09-01,27.55906
2023-09-02,4.67769
2023-09-03,2.79856
2023-09-04,26.26154
2023-09-05,20.77595
2023-09-06,18.03302
2023-09-07,18.51971
2023-09-08,16.68715
2023-09-09,2.29294
2023-09-10,1.60787
2023-09-11,17.2349
2023-09-12,16.65951
2023-09-13,17.86042
2023-09-14,19.13572
2023-09-15,19.998
2023-09-16,2.48527
2023-09-17,1.73861
2023-09-18,17.2037
2023-09-19,16.12847
2023-09-20,15.26502
2023-09-21,14.78695
2023-09-22,14.05523
2023-09-23,1.91868
2023-09-24,1.37973
2023-09-25,14.73718
2023-09-26,13.83099
2023-09-27,12.62874
2023-09-28,1.86962
2023-09-29,1.27165
2023-09-30,1.27876
2023-10-01,1.10643
2023-10-02,1.99076
2023-10-03,1.76101
2023-10-04,16.81122
2023-10-05,15.89774
2023-10-06,14.66288
2023-10-07,2.17935
2023-10-08,1.42443
2023-10-09,2.37204
2023-10-10,17.5489
2023-10-11,23.01006
2023-10-12,20.51954
2023-10-13,15.74692
2023-10-14,2.00373
2023-10-15,1.46745
2023-10-16,15.14939
2023-10-17,17.75252
2023-10-18,19.5266
2023-10-19,17.22477
2023-10-20,16.48531
2023-10-21,2.30903
2023-10-22,1.50566
2023-10-23,15.42029
2023-10-24,15.43593
2023-10-25,14.70572
2023-10-26,16.45669
2023-10-27,15.89027
2023-10-28,2.05084
2023-10-29,1.41465
2023-10-30,14.83299
2023-10-31,16.05416
2023-11-01,17.12034
2023-11-02,19.09786
2023-11-03,17.62151
2023-11-04,2.33133
2023-11-05,1.81834
2023-11-06,26.86493
2023-11-07,22.92562
2023-11-08,18.60441
2023-11-09,17.89437
2023-11-10,15.79535
2023-11-11,2.11892
2023-11-12,1.41901
2023-11-13,16.50557
2023-11-14,17.14487
2023-11-15,22.01818
2023-11-16,23.03592
2023-11-17,19.26708
2023-11-18,2.35489
2023-11-19,1.68413
2023-11-20,19.79083
2023-11-21,20.75151
2023-11-22,17.75892
2023-11-23,17.17837
2023-11-24,15.34803
2023-11-25,1.95183
2023-11-26,1.45074
2023-11-27,15.97933
2023-11-28,17.628
2023-11-29,16.58707
2023-11-30,16.54388
2023-12-01,15.11891
2023-12-02,2.40928
2023-12-03,1.5709
2023-12-04,17.12238
2023-12-05,16.01372
2023-12-06,16.27236
2023-12-07,15.01323
2023-12-08,16.95956
2023-12-09,2.27232
2023-12-10,1.63409
2023-12-11,16.85433
2023-12-12,18.72644
2023-12-13,17.68897
2023-12-14,22.98917
2023-12-15,21.10168
2023-12-16,2.51407
2023-12-17,1.8338
2023-12-18,17.70239
2023-12-19,17.13829
2023-12-20,22.91122
2023-12-21,22.09355
2023-12-22,25.29269
2023-12-23,3.74724
2023-12-24,2.50331
2023-12-25,2.5617
2023-12-26,24.60913
2023-12-27,31.9815
2023-12-28,30.86325
2023-12-29,15.71492
2023-12-30,3.44106
2023-12-31,2.40235
2024-01-01,2.73395
2024-01-02,34.314
2024-01-03,30.05696
2024-01-04,25.40396
2024-01-05,23.88718
2024-01-06,3.09061
2024-01-07,2.36013
2024-01-08,21.78177
2024-01-09,26.85542
2024-01-10,22.88785
2024-01-11,22.96837
2024-01-12,20.61615
2024-01-13,2.84842
2024-01-14,2.37382
2024-01-15,21.18985
2024-01-16,19.86033
2024-01-17,21.27979
2024-01-18,21.2709
2024-01-19,25.34851
2024-01-20,3.77115
2024-01-21,2.39088
2024-01-22,23.74365
2024-01-23,22.06289
2024-01-24,19.89971
2024-01-25,19.94557
2024-01-26,18.88535
2024-01-27,2.5633
2024-01-28,1.83611
2024-01-29,21.43222
2024-01-30,19.5298
2024-01-31,18.44247
2024-02-01,20.39591
2024-02-02,24.20297
2024-02-03,3.41493
2024-02-04,2.2677
2024-02-05,23.06454
2024-02-06,21.52269
2024-02-07,21.41969
2024-02-08,19.30814
2024-02-09,2.82176
2024-02-10,1.91175
2024-02-11,1.7675
2024-02-12,2.27072
2024-02-13,23.42698
2024-02-14,20.10066
2024-02-15,19.79607
2024-02-16,19.24201
2024-02-17,2.47443
2024-02-18,1.82402
2024-02-19,20.30028
2024-02-20,17.99036
2024-02-21,17.69937
2024-02-22,18.6444
2024-02-23,18.99938
2024-02-24,2.64223
2024-02-25,1.86828
2024-02-26,17.97809
2024-02-27,17.87108
2024-02-28,19.12087
2024-02-29,17.37861
2024-03-01,3.27957
2024-03-02,2.20886
2024-03-03,1.81425
2024-03-04,22.35645
2024-03-05,19.70809
2024-03-06,17.79509
2024-03-07,18.54522
2024-03-08,19.5801
2024-03-09,2.76088
2024-03-10,1.98231
2024-03-11,17.18824
2024-03-12,18.2713
2024-03-13,19.19047
2024-03-14,19.22948
2024-03-15,18.28561
2024-03-16,2.42386
2024-03-17,1.93601
2024-03-18,17.82442
2024-03-19,17.14282
2024-03-20,36.87242
