date,SKC주가
2023-05-30,14.46739
2023-05-31,13.13709
2023-06-01,11.41323
2023-06-02,24.8333
2023-06-03,3.34038
2023-06-04,2.67035
2023-06-05,18.49081
2023-06-06,2.44267
2023-06-07,20.48788
2023-06-08,17.52805
2023-06-09,18.36396
2023-06-10,1.99707
2023-06-11,1.74337
2023-06-12,16.49373
2023-06-13,17.75248
2023-06-14,14.50642
2023-06-15,13.02325
2023-06-16,13.03301
2023-06-17,1.25874
2023-06-18,1.25223
2023-06-19,10.88307
2023-06-20,10.56431
2023-06-21,12.45731
2023-06-22,11.39697
2023-06-23,11.114
2023-06-24,1.19694
2023-06-25,1.04407
2023-06-26,12.57765
2023-06-27,11.04569
2023-06-28,12.067
2023-06-29,11.86534
2023-06-30,11.51731
2023-07-01,1.21971
2023-07-02,1.14815
2023-07-03,13.57944
2023-07-04,13.08505
2023-07-05,19.01447
2023-07-06,15.41714
2023-07-07,14.71784
2023-07-08,2.27354
2023-07-09,1.49943
2023-07-10,17.06293
2023-07-11,16.50349
2023-07-12,14.54545
2023-07-13,14.45113
2023-07-14,14.59749
2023-07-15,1.51894
2023-07-16,1.3986
2023-07-17,12.77606
2023-07-18,13.37453
2023-07-19,13.75833
2023-07-20,14.46739
2023-07-21,12.63945
2023-07-22,1.97105
2023-07-23,1.40835
2023-07-24,17.48251
2023-07-25,18.39648
2023-07-26,31.67994
2023-07-27,23.48024
2023-07-28,19.08277
2023-07-29,1.86046
2023-07-30,1.48967
2023-07-31,20.90746
2023-08-01,24.40396
2023-08-02,17.22881
2023-08-03,15.8855
2023-08-04,13.11758
2023-08-05,1.29777
2023-08-06,1.24247
2023-08-07,14.09985
2023-08-08,14.56171
2023-08-09,15.09513
2023-08-10,13.37778
2023-08-11,22.08814
2023-08-12,3.69816
2023-08-13,3.71442
2023-08-14,17.47275
2023-08-15,2.32558
2023-08-16,14.57798
2023-08-17,14.40884
2023-08-18,13.13384
2023-08-19,1.51569
2023-08-20,1.27175
2023-08-21,12.69474
2023-08-22,12.04423
2023-08-23,12.23613
2023-08-24,12.79232
2023-08-25,10.59033
2023-08-26,1.53846
2023-08-27,0.99203
2023-08-28,11.83281
2023-08-29,11.66043
2023-08-30,11.55635
2023-08-31,11.07822
2023-09-01,10.94486
2023-09-02,1.09611
2023-09-03,0.93023
2023-09-04,11.36444
2023-09-05,11.59863
2023-09-06,12.33371
2023-09-07,9.9073
2023-09-08,15.07236
2023-09-09,1.79866
2023-09-10,1.7206
2023-09-11,12.02146
2023-09-12,11.8198
2023-09-13,13.77134
2023-09-14,12.7045
2023-09-15,11.65392
2023-09-16,1.47991
2023-09-17,1.24573
2023-09-18,10.95787
2023-09-19,9.74142
2023-09-20,9.16571
2023-09-21,9.05838
2023-09-22,8.56074
2023-09-23,1.15791
2023-09-24,0.92697
2023-09-25,8.56399
2023-09-26,8.58676
2023-09-27,7.70857
2023-09-28,0.75784
2023-09-29,0.55944
2023-09-30,0.53667
2023-10-01,0.49113
2023-10-02,0.85867
2023-10-03,0.81964
2023-10-04,9.76093
2023-10-05,9.86827
2023-10-06,8.17368
2023-10-07,1.0213
2023-10-08,0.58871
2023-10-09,0.8912
2023-10-10,8.87298
2023-10-11,9.27305
2023-10-12,10.34965
2023-10-13,9.21125
2023-10-14,1.13189
2023-10-15,0.96601
2023-10-16,7.66303
2023-10-17,9.31858
2023-10-18,7.91022
2023-10-19,7.32476
2023-10-20,7.55895
2023-10-21,1.47015
2023-10-22,0.9595
2023-10-23,7.78012
2023-10-24,11.8751
2023-10-25,9.81297
2023-10-26,9.20474
2023-10-27,9.45519
2023-10-28,1.20344
2023-10-29,0.81639
2023-10-30,10.01463
2023-10-31,12.08326
2023-11-01,14.31452
2023-11-02,19.32997
2023-11-03,15.72613
2023-11-04,2.25402
2023-11-05,2.46218
2023-11-06,24.2641
2023-11-07,17.14099
2023-11-08,13.37778
2023-11-09,11.59212
2023-11-10,9.66335
2023-11-11,1.47991
2023-11-12,1.1514
2023-11-13,10.95787
2023-11-14,14.27223
2023-11-15,15.79118
2023-11-16,13.76483
2023-11-17,15.40413
2023-11-18,2.00032
2023-11-19,2.21824
2023-11-20,14.76337
2023-11-21,18.39648
2023-11-22,14.02829
2023-11-23,13.19564
2023-11-24,10.82452
2023-11-25,1.31078
2023-11-26,1.32053
2023-11-27,10.66514
2023-11-28,10.60985
2023-11-29,10.77898
2023-11-30,10.96438
2023-12-01,9.60481
2023-12-02,1.28801
2023-12-03,1.16441
2023-12-04,10.19352
2023-12-05,9.61782
2023-12-06,8.97056
2023-12-07,8.54447
2023-12-08,8.80143
2023-12-09,1.09936
2023-12-10,0.94649
2023-12-11,8.63555
2023-12-12,8.23223
2023-12-13,7.61099
2023-12-14,9.48446
2023-12-15,9.56903
2023-12-16,0.96275
2023-12-17,0.78386
2023-12-18,9.55927
2023-12-19,7.98829
2023-12-20,8.99658
2023-12-21,7.50691
2023-12-22,7.26947
2023-12-23,0.90421
2023-12-24,0.61798
2023-12-25,0.81314
2023-12-26,8.04358
2023-12-27,8.77541
2023-12-28,9.07464
2023-12-29,2.86225
2023-12-30,0.77085
2023-12-31,0.58871
2024-01-01,0.73182
2024-01-02,8.66157
2024-01-03,7.89396
2024-01-04,7.89396
2024-01-05,7.66303
2024-01-06,1.0213
2024-01-07,0.93673
2024-01-08,7.55895
2024-01-09,7.72483
2024-01-10,7.47113
2024-01-11,8.07936
2024-01-12,7.03854
2024-01-13,0.75784
2024-01-14,0.62774
2024-01-15,6.63522
2024-01-16,7.69881
2024-01-17,8.75264
2024-01-18,7.99479
2024-01-19,8.59651
2024-01-20,1.1449
2024-01-21,0.81314
2024-01-22,8.49243
2024-01-23,8.51845
2024-01-24,7.42234
2024-01-25,7.00276
2024-01-26,7.61749
2024-01-27,0.78711
2024-01-28,1.0278
2024-01-29,10.39843
2024-01-30,9.05187
2024-01-31,7.95901
2024-02-01,7.90047
2024-02-02,8.72662
2024-02-03,1.20344
2024-02-04,0.88469
2024-02-05,9.28606
2024-02-06,9.26329
2024-02-07,9.25353
2024-02-08,7.90047
2024-02-09,0.97902
2024-02-10,0.74483
2024-02-11,0.67328
2024-02-12,0.9595
2024-02-13,8.73963
2024-02-14,7.89721
2024-02-15,7.60774
2024-02-16,8.72987
2024-02-17,1.43763
2024-02-18,1.13839
2024-02-19,10.30411
2024-02-20,17.0239
2024-02-21,14.1031
2024-02-22,11.80354
2024-02-23,9.27955
2024-02-24,1.23272
2024-02-25,0.8912
2024-02-26,8.55423
2024-02-27,8.14116
2024-02-28,8.43063
2024-02-29,7.62725
2024-03-01,1.30427
2024-03-02,0.78386
2024-03-03,3.2493
2024-03-04,20.04553
2024-03-05,33.89168
2024-03-06,22.03935
2024-03-07,19.77232
2024-03-08,25.24963
2024-03-09,7.51016
2024-03-10,8.8307
2024-03-11,30.24556
2024-03-12,26.02699
2024-03-13,31.89461
2024-03-14,33.30948
2024-03-15,24.31614
2024-03-16,3.39892
2024-03-17,2.86875
2024-03-18,30.66514
2024-03-19,32.067
2024-03-20,29.47471
