date,오늘의증권
2023-05-30,9.98722
2023-05-31,8.73083
2023-06-01,8.09199
2023-06-02,8.09199
2023-06-03,2.29982
2023-06-04,1.1925
2023-06-05,7.47444
2023-06-06,3.98211
2023-06-07,7.83645
2023-06-08,8.81601
2023-06-09,7.85775
2023-06-10,2.29982
2023-06-11,1.51192
2023-06-12,7.34667
2023-06-13,9.32708
2023-06-14,12.26575
2023-06-15,9.19931
2023-06-16,9.05025
2023-06-17,2.10817
2023-06-18,0.97955
2023-06-19,7.11243
2023-06-20,7.72998
2023-06-21,8.26235
2023-06-22,7.94293
2023-06-23,7.6235
2023-06-24,2.32112
2023-06-25,1.1712
2023-06-26,6.30323
2023-06-27,7.55962
2023-06-28,7.70868
2023-06-29,8.00681
2023-06-30,6.51618
2023-07-01,2.27853
2023-07-02,1.27768
2023-07-03,6.62265
2023-07-04,8.8373
2023-07-05,8.28364
2023-07-06,10.477
2023-07-07,10.02981
2023-07-08,2.76831
2023-07-09,1.5971
2023-07-10,8.21976
2023-07-11,8.53918
2023-07-12,9.79557
2023-07-13,8.66695
2023-07-14,9.19931
2023-07-15,3.17291
2023-07-16,1.44804
2023-07-17,7.96422
2023-07-18,8.77342
2023-07-19,8.4327
2023-07-20,8.49659
2023-07-21,8.8373
2023-07-22,3.06643
2023-07-23,2.19335
2023-07-24,9.17802
2023-07-25,9.30579
2023-07-26,23.59454
2023-07-27,11.32879
2023-07-28,10.68994
2023-07-29,2.72572
2023-07-30,1.85264
2023-07-31,13.41567
2023-08-01,9.77427
2023-08-02,12.45741
2023-08-03,9.73168
2023-08-04,9.22061
2023-08-05,2.04429
2023-08-06,1.5758
2023-08-07,9.11413
2023-08-08,9.49744
2023-08-09,8.49659
2023-08-10,9.13543
2023-08-11,7.83645
2023-08-12,1.93781
2023-08-13,1.40545
2023-08-14,10.20017
2023-08-15,3.25809
2023-08-16,9.6465
2023-08-17,9.15672
2023-08-18,8.00681
2023-08-19,2.51277
2023-08-20,2.32112
2023-08-21,7.09114
2023-08-22,8.8373
2023-08-23,8.41141
2023-08-24,9.92333
2023-08-25,8.26235
2023-08-26,2.8109
2023-08-27,1.38415
2023-08-28,7.83645
2023-08-29,8.34752
2023-08-30,9.11413
2023-08-31,9.05025
2023-09-01,7.79386
2023-09-02,2.64054
2023-09-03,1.5971
2023-09-04,7.72998
2023-09-05,8.56047
2023-09-06,8.11328
2023-09-07,8.68824
2023-09-08,7.53833
2023-09-09,2.23594
2023-09-10,1.72487
2023-09-11,6.94207
2023-09-12,11.03066
2023-09-13,9.60391
2023-09-14,8.53918
2023-09-15,8.15587
2023-09-16,1.93781
2023-09-17,1.61839
2023-09-18,7.34667
2023-09-19,7.47444
2023-09-20,7.98551
2023-09-21,9.75298
2023-09-22,8.32623
2023-09-23,2.36371
2023-09-24,1.53321
2023-09-25,7.45315
2023-09-26,8.79471
2023-09-27,8.28364
2023-09-28,3.02385
2023-09-29,2.25724
2023-09-30,2.55536
2023-10-01,1.66098
2023-10-02,5.2172
2023-10-03,2.83219
2023-10-04,11.32879
2023-10-05,8.58177
2023-10-06,7.19761
2023-10-07,2.57666
2023-10-08,1.25638
2023-10-09,3.34327
2023-10-10,8.47529
2023-10-11,8.96507
2023-10-12,8.30494
2023-10-13,8.13458
2023-10-14,2.02299
2023-10-15,1.1712
2023-10-16,6.53747
2023-10-17,6.58006
2023-10-18,7.26149
2023-10-19,7.79386
2023-10-20,8.30494
2023-10-21,2.27853
2023-10-22,1.40545
2023-10-23,7.09114
2023-10-24,7.70868
2023-10-25,9.02896
2023-10-26,9.81686
2023-10-27,8.24105
2023-10-28,2.23594
2023-10-29,1.40545
2023-10-30,6.36712
2023-10-31,8.77342
2023-11-01,7.45315
2023-11-02,8.34752
2023-11-03,7.90034
2023-11-04,2.59795
2023-11-05,1.38415
2023-11-06,12.01022
2023-11-07,12.24446
2023-11-08,9.73168
2023-11-09,10.39182
2023-11-10,10.11499
2023-11-11,2.57666
2023-11-12,1.12862
2023-11-13,9.62521
2023-11-14,10.51959
2023-11-15,10.49829
2023-11-16,48.74361
2023-11-17,10.28534
2023-11-18,2.70442
2023-11-19,1.08603
2023-11-20,10.24275
2023-11-21,10.58347
2023-11-22,10.39182
2023-11-23,10.11499
2023-11-24,8.77342
2023-11-25,2.27853
2023-11-26,1.36286
2023-11-27,8.64565
2023-11-28,10.09369
2023-11-29,10.51959
2023-11-30,11.22231
2023-12-01,10.02981
2023-12-02,2.93867
2023-12-03,1.1712
2023-12-04,9.07155
2023-12-05,10.0511
2023-12-06,9.96592
2023-12-07,9.81686
2023-12-08,10.02981
2023-12-09,2.385
2023-12-10,1.02214
2023-12-11,8.41141
2023-12-12,11.41396
2023-12-13,11.41396
2023-12-14,12.20187
2023-12-15,11.6695
2023-12-16,2.51277
2023-12-17,1.25638
2023-12-18,10.66865
2023-12-19,10.22146
2023-12-20,12.4787
2023-12-21,12.35093
2023-12-22,11.22231
2023-12-23,2.44889
2023-12-24,1.04344
2023-12-25,1.40545
2023-12-26,9.00766
2023-12-27,10.83901
2023-12-28,14.22487
2023-12-29,69.52725
2023-12-30,2.21465
2023-12-31,1.06473
2024-01-01,1.83134
2024-01-02,63.86286
2024-01-03,13.20272
2024-01-04,12.22316
2024-01-05,10.37052
2024-01-06,2.47018
2024-01-07,1.74616
2024-01-08,8.81601
2024-01-09,11.54173
2024-01-10,9.6465
2024-01-11,10.41311
2024-01-12,9.15672
2024-01-13,2.06558
2024-01-14,1.34156
2024-01-15,10.58347
2024-01-16,9.2632
2024-01-17,15.56643
2024-01-18,12.11669
2024-01-19,9.96592
2024-01-20,3.13032
2024-01-21,1.44804
2024-01-22,9.75298
2024-01-23,9.75298
2024-01-24,10.83901
2024-01-25,11.2649
2024-01-26,8.81601
2024-01-27,2.64054
2024-01-28,1.25638
2024-01-29,10.43441
2024-01-30,10.41311
2024-01-31,10.0724
2024-02-01,11.79727
2024-02-02,12.96848
2024-02-03,3.70528
2024-02-04,1.53321
2024-02-05,11.47785
2024-02-06,10.94548
2024-02-07,10.83901
2024-02-08,11.15843
2024-02-09,3.93952
2024-02-10,1.81005
2024-02-11,1.08603
2024-02-12,2.53407
2024-02-13,11.05195
2024-02-14,11.52044
2024-02-15,11.52044
2024-02-16,11.17972
2024-02-17,2.98126
2024-02-18,1.14991
2024-02-19,9.19931
2024-02-20,10.43441
2024-02-21,8.8586
2024-02-22,11.15843
2024-02-23,10.62606
2024-02-24,2.64054
2024-02-25,1.76746
2024-02-26,9.75298
2024-02-27,9.88074
2024-02-28,10.4557
2024-02-29,9.56132
2024-03-01,3.66269
2024-03-02,1.63969
2024-03-03,1.70357
2024-03-04,8.90119
2024-03-05,9.6465
2024-03-06,9.17802
2024-03-07,9.88074
2024-03-08,9.6678
2024-03-09,1.95911
2024-03-10,1.14991
2024-03-11,8.94378
2024-03-12,9.00766
2024-03-13,9.36967
2024-03-14,10.00851
2024-03-15,9.88074
2024-03-16,2.59795
2024-03-17,1.04344
2024-03-18,8.87989
2024-03-19,9.90204
2024-03-20,9.90204
