date,오늘의금값시세
2023-05-29,9.00677
2023-05-30,12.91861
2023-05-31,13.54832
2023-06-01,13.0331
2023-06-02,11.4302
2023-06-03,7.32754
2023-06-04,5.82959
2023-06-05,12.8232
2023-06-06,8.03358
2023-06-07,12.04083
2023-06-08,11.08672
2023-06-09,11.77368
2023-06-10,6.95544
2023-06-11,6.37343
2023-06-12,12.31752
2023-06-13,12.29844
2023-06-14,13.52924
2023-06-15,13.80593
2023-06-16,13.13805
2023-06-17,7.89046
2023-06-18,6.21123
2023-06-19,12.38431
2023-06-20,11.35387
2023-06-21,11.84047
2023-06-22,11.02948
2023-06-23,11.01039
2023-06-24,6.85049
2023-06-25,5.03768
2023-06-26,11.22984
2023-06-27,11.19168
2023-06-28,10.70508
2023-06-29,10.22803
2023-06-30,10.41885
2023-07-01,7.14626
2023-07-02,5.41933
2023-07-03,10.45701
2023-07-04,9.84638
2023-07-05,10.45701
2023-07-06,9.60786
2023-07-07,9.92271
2023-07-08,6.40206
2023-07-09,4.87548
2023-07-10,9.80822
2023-07-11,9.2453
2023-07-12,9.56015
2023-07-13,10.57151
2023-07-14,9.69373
2023-07-15,6.02995
2023-07-16,4.47476
2023-07-17,9.92271
2023-07-18,9.51245
2023-07-19,10.03721
2023-07-20,9.74143
2023-07-21,9.55061
2023-07-22,6.18261
2023-07-23,4.88503
2023-07-24,10.59059
2023-07-25,9.87501
2023-07-26,9.90363
2023-07-27,10.39977
2023-07-28,9.35979
2023-07-29,5.36208
2023-07-30,4.10266
2023-07-31,8.9686
2023-08-01,8.82549
2023-08-02,9.40749
2023-08-03,8.42476
2023-08-04,9.54107
2023-08-05,5.75326
2023-08-06,4.74191
2023-08-07,9.14034
2023-08-08,9.8273
2023-08-09,9.33117
2023-08-10,8.52017
2023-08-11,8.67283
2023-08-12,5.75326
2023-08-13,4.70374
2023-08-14,9.0831
2023-08-15,6.55471
2023-08-16,10.1517
2023-08-17,10.40931
2023-08-18,9.55061
2023-08-19,6.40206
2023-08-20,4.98044
2023-08-21,9.33117
2023-08-22,9.33117
2023-08-23,9.73189
2023-08-24,9.39795
2023-08-25,9.09264
2023-08-26,5.94408
2023-08-27,4.35072
2023-08-28,9.06402
2023-08-29,8.77778
2023-08-30,8.97815
2023-08-31,8.65375
2023-09-01,8.58696
2023-09-02,6.40206
2023-09-03,5.23804
2023-09-04,10.24711
2023-09-05,9.7796
2023-09-06,10.09445
2023-09-07,9.57923
2023-09-08,10.01812
2023-09-09,5.72464
2023-09-10,4.31256
2023-09-11,9.96088
2023-09-12,9.01631
2023-09-13,8.93998
2023-09-14,8.77778
2023-09-15,8.45339
2023-09-16,5.73418
2023-09-17,4.22669
2023-09-18,8.90182
2023-09-19,8.73008
2023-09-20,8.74916
2023-09-21,9.2453
2023-09-22,8.73008
2023-09-23,4.98044
2023-09-24,4.18853
2023-09-25,11.43974
2023-09-26,9.49336
2023-09-27,8.04312
2023-09-28,3.99771
2023-09-29,3.56836
2023-09-30,4.1122
2023-10-01,4.39843
2023-10-02,6.46884
2023-10-03,6.30665
2023-10-04,10.65738
2023-10-05,10.81957
2023-10-06,9.73189
2023-10-07,6.44022
2023-10-08,4.3221
2023-10-09,8.3866
2023-10-10,13.25255
2023-10-11,12.09808
2023-10-12,11.88817
2023-10-13,9.87501
2023-10-14,7.14626
2023-10-15,5.99179
2023-10-16,12.94723
2023-10-17,11.9168
2023-10-18,12.661
2023-10-19,15.08443
2023-10-20,15.91451
2023-10-21,8.93044
2023-10-22,7.02223
2023-10-23,14.13987
2023-10-24,12.14578
2023-10-25,12.78503
2023-10-26,13.34796
2023-10-27,13.38612
2023-10-28,7.73781
2023-10-29,6.01087
2023-10-30,16.79229
2023-10-31,22.22116
2023-11-01,23.10848
2023-11-02,19.6069
2023-11-03,16.21982
2023-11-04,9.57923
2023-11-05,7.27983
2023-11-06,15.66644
2023-11-07,15.52332
2023-11-08,14.90315
2023-11-09,13.70098
2023-11-10,11.72598
2023-11-11,7.25121
2023-11-12,5.59106
2023-11-13,13.61511
2023-11-14,11.44928
2023-11-15,11.71643
2023-11-16,10.1994
2023-11-17,10.29481
2023-11-18,8.36752
2023-11-19,6.93636
2023-11-20,11.5924
2023-11-21,10.60013
2023-11-22,9.73189
2023-11-23,12.55605
2023-11-24,11.41112
2023-11-25,6.73599
2023-11-26,5.3907
2023-11-27,11.37296
2023-11-28,14.53105
2023-11-29,14.97948
2023-11-30,17.55557
2023-12-01,14.30207
2023-12-02,9.293
2023-12-03,14.01583
2023-12-04,29.59641
2023-12-05,25.60824
2023-12-06,20.0935
2023-12-07,17.77502
2023-12-08,14.41656
2023-12-09,11.14397
2023-12-10,8.52017
2023-12-11,15.25617
2023-12-12,14.00629
2023-12-13,13.16668
2023-12-14,14.28298
2023-12-15,14.23528
2023-12-16,8.51063
2023-12-17,6.85049
2023-12-18,12.71825
2023-12-19,11.4302
2023-12-20,11.44928
2023-12-21,11.52561
2023-12-22,12.13624
2023-12-23,7.21305
2023-12-24,5.69602
2023-12-25,6.8314
2023-12-26,11.82139
2023-12-27,12.9854
2023-12-28,13.36704
2023-12-29,11.74506
2023-12-30,7.75689
2023-12-31,5.56244
2024-01-01,6.79324
2024-01-02,13.01402
2024-01-03,13.16668
2024-01-04,13.0331
2024-01-05,13.49107
2024-01-06,7.57561
2024-01-07,5.98225
2024-01-08,11.63056
2024-01-09,11.9645
2024-01-10,11.9645
2024-01-11,11.63056
2024-01-12,11.67827
2024-01-13,7.77597
2024-01-14,6.02041
2024-01-15,13.90134
2024-01-16,13.83455
2024-01-17,15.36112
2024-01-18,13.95859
2024-01-19,12.9854
2024-01-20,8.62513
2024-01-21,5.95363
2024-01-22,13.79639
2024-01-23,13.74868
2024-01-24,12.81366
2024-01-25,12.52743
2024-01-26,12.02175
2024-01-27,7.49928
2024-01-28,5.925
2024-01-29,13.00448
2024-01-30,12.13624
2024-01-31,11.72598
2024-02-01,11.73552
2024-02-02,10.76233
2024-02-03,6.86957
2024-02-04,5.16172
2024-02-05,11.04856
2024-02-06,10.37114
2024-02-07,9.81776
2024-02-08,8.84457
2024-02-09,4.59879
2024-02-10,4.00725
2024-02-11,4.59879
2024-02-12,5.54336
2024-02-13,10.78141
2024-02-14,10.50472
2024-02-15,10.72416
2024-02-16,10.71462
2024-02-17,6.22078
2024-02-18,5.67693
2024-02-19,10.96269
2024-02-20,11.04856
2024-02-21,10.55242
2024-02-22,10.83866
2024-02-23,9.28346
2024-02-24,5.46703
2024-02-25,5.30483
2024-02-26,9.64602
2024-02-27,9.63648
2024-02-28,10.12307
2024-02-29,9.53153
2024-03-01,6.56425
2024-03-02,5.98225
2024-03-03,5.29529
2024-03-04,14.34023
2024-03-05,28.22249
2024-03-06,23.74773
2024-03-07,23.70956
2024-03-08,25.74181
2024-03-09,19.12985
2024-03-10,17.02127
2024-03-11,28.23203
2024-03-12,25.77998
2024-03-13,24.29157
2024-03-14,20.52285
2024-03-15,20.39881
2024-03-16,12.54651
2024-03-17,11.25846
2024-03-18,19.48287
2024-03-19,18.34748
2024-03-20,19.24434
