date,거실그림
2023-05-31,17.35537
2023-06-01,28.09917
2023-06-02,37.6033
2023-06-03,26.44628
2023-06-04,42.56198
2023-06-05,34.29752
2023-06-06,41.32231
2023-06-07,32.2314
2023-06-08,28.92561
2023-06-09,27.27272
2023-06-10,27.27272
2023-06-11,34.29752
2023-06-12,30.99173
2023-06-13,27.27272
2023-06-14,37.19008
2023-06-15,32.2314
2023-06-16,33.88429
2023-06-17,27.68595
2023-06-18,37.6033
2023-06-19,28.92561
2023-06-20,31.40495
2023-06-21,31.40495
2023-06-22,36.77685
2023-06-23,29.75206
2023-06-24,31.81818
2023-06-25,31.40495
2023-06-26,28.09917
2023-06-27,24.38016
2023-06-28,33.05785
2023-06-29,33.88429
2023-06-30,29.33884
2023-07-01,45.45454
2023-07-02,33.05785
2023-07-03,31.40495
2023-07-04,39.66942
2023-07-05,28.92561
2023-07-06,27.68595
2023-07-07,35.95041
2023-07-08,24.79338
2023-07-09,35.53719
2023-07-10,38.01652
2023-07-11,32.2314
2023-07-12,30.57851
2023-07-13,34.29752
2023-07-14,32.2314
2023-07-15,37.19008
2023-07-16,38.01652
2023-07-17,31.81818
2023-07-18,30.99173
2023-07-19,41.73553
2023-07-20,33.88429
2023-07-21,32.64462
2023-07-22,32.64462
2023-07-23,51.23966
2023-07-24,28.92561
2023-07-25,30.16528
2023-07-26,38.01652
2023-07-27,31.81818
2023-07-28,35.53719
2023-07-29,35.12396
2023-07-30,43.38842
2023-07-31,35.12396
2023-08-01,28.92561
2023-08-02,23.55371
2023-08-03,38.01652
2023-08-04,35.53719
2023-08-05,40.08264
2023-08-06,34.29752
2023-08-07,40.49586
2023-08-08,28.09917
2023-08-09,28.09917
2023-08-10,40.08264
2023-08-11,37.19008
2023-08-12,39.25619
2023-08-13,35.12396
2023-08-14,36.36363
2023-08-15,42.9752
2023-08-16,32.64462
2023-08-17,27.27272
2023-08-18,23.96694
2023-08-19,35.95041
2023-08-20,37.19008
2023-08-21,38.42975
2023-08-22,33.47107
2023-08-23,36.77685
2023-08-24,40.08264
2023-08-25,37.6033
2023-08-26,32.64462
2023-08-27,47.52066
2023-08-28,28.92561
2023-08-29,43.38842
2023-08-30,39.66942
2023-08-31,28.09917
2023-09-01,34.71074
2023-09-02,36.36363
2023-09-03,39.66942
2023-09-04,34.71074
2023-09-05,42.56198
2023-09-06,29.33884
2023-09-07,33.47107
2023-09-08,33.88429
2023-09-09,42.14876
2023-09-10,52.47933
2023-09-11,30.16528
2023-09-12,28.09917
2023-09-13,41.73553
2023-09-14,33.47107
2023-09-15,42.14876
2023-09-16,38.84297
2023-09-17,40.90909
2023-09-18,45.04132
2023-09-19,31.40495
2023-09-20,30.57851
2023-09-21,22.31404
2023-09-22,31.40495
2023-09-23,27.68595
2023-09-24,35.53719
2023-09-25,25.20661
2023-09-26,29.33884
2023-09-27,27.27272
2023-09-28,24.38016
2023-09-29,26.8595
2023-09-30,40.49586
2023-10-01,32.2314
2023-10-02,31.40495
2023-10-03,41.32231
2023-10-04,28.92561
2023-10-05,23.55371
2023-10-06,27.68595
2023-10-07,19.42148
2023-10-08,27.27272
2023-10-09,39.66942
2023-10-10,28.51239
2023-10-11,24.79338
2023-10-12,32.64462
2023-10-13,33.88429
2023-10-14,30.99173
2023-10-15,40.90909
2023-10-16,26.44628
2023-10-17,33.88429
2023-10-18,25.61983
2023-10-19,28.92561
2023-10-20,35.53719
2023-10-21,35.12396
2023-10-22,33.05785
2023-10-23,30.99173
2023-10-24,35.12396
2023-10-25,34.71074
2023-10-26,33.88429
2023-10-27,29.33884
2023-10-28,40.90909
2023-10-29,46.28099
2023-10-30,35.12396
2023-10-31,41.32231
2023-11-01,37.6033
2023-11-02,29.75206
2023-11-03,29.33884
2023-11-04,36.77685
2023-11-05,43.38842
2023-11-06,39.66942
2023-11-07,33.47107
2023-11-08,33.05785
2023-11-09,36.36363
2023-11-10,30.16528
2023-11-11,31.40495
2023-11-12,33.47107
2023-11-13,31.81818
2023-11-14,38.84297
2023-11-15,26.8595
2023-11-16,30.16528
2023-11-17,39.66942
2023-11-18,41.73553
2023-11-19,27.27272
2023-11-20,38.01652
2023-11-21,27.68595
2023-11-22,31.40495
2023-11-23,36.36363
2023-11-24,27.68595
2023-11-25,26.03305
2023-11-26,40.49586
2023-11-27,35.12396
2023-11-28,47.10743
2023-11-29,30.57851
2023-11-30,28.92561
2023-12-01,35.95041
2023-12-02,38.42975
2023-12-03,46.69421
2023-12-04,40.08264
2023-12-05,42.9752
2023-12-06,38.42975
2023-12-07,40.90909
2023-12-08,31.40495
2023-12-09,45.45454
2023-12-10,49.58677
2023-12-11,44.62809
2023-12-12,40.08264
2023-12-13,45.04132
2023-12-14,37.6033
2023-12-15,34.29752
2023-12-16,46.28099
2023-12-17,57.43801
2023-12-18,38.01652
2023-12-19,31.81818
2023-12-20,36.36363
2023-12-21,35.12396
2023-12-22,26.44628
2023-12-23,33.88429
2023-12-24,45.04132
2023-12-25,45.86776
2023-12-26,37.6033
2023-12-27,30.16528
2023-12-28,37.19008
2023-12-29,28.51239
2023-12-30,29.75206
2023-12-31,32.2314
2024-01-01,40.49586
2024-01-02,29.75206
2024-01-03,36.36363
2024-01-04,33.47107
2024-01-05,38.84297
2024-01-06,48.76033
2024-01-07,53.719
2024-01-08,30.16528
2024-01-09,45.86776
2024-01-10,31.40495
2024-01-11,31.40495
2024-01-12,40.90909
2024-01-13,49.58677
2024-01-14,62.39669
2024-01-15,45.04132
2024-01-16,45.04132
2024-01-17,44.21487
2024-01-18,42.14876
2024-01-19,34.29752
2024-01-20,52.06611
2024-01-21,54.95867
2024-01-22,46.69421
2024-01-23,51.23966
2024-01-24,46.28099
2024-01-25,43.80165
2024-01-26,36.77685
2024-01-27,43.80165
2024-01-28,54.13223
2024-01-29,40.08264
2024-01-30,38.42975
2024-01-31,33.05785
2024-02-01,35.95041
2024-02-02,44.21487
2024-02-03,42.14876
2024-02-04,47.10743
2024-02-05,37.6033
2024-02-06,38.84297
2024-02-07,43.38842
2024-02-08,45.04132
2024-02-09,29.75206
2024-02-10,30.57851
2024-02-11,40.08264
2024-02-12,44.21487
2024-02-13,38.01652
2024-02-14,35.95041
2024-02-15,38.42975
2024-02-16,36.77685
2024-02-17,38.42975
2024-02-18,49.58677
2024-02-19,40.49586
2024-02-20,49.17355
2024-02-21,36.77685
2024-02-22,38.84297
2024-02-23,29.75206
2024-02-24,50.0
2024-02-25,42.9752
2024-02-26,37.6033
2024-02-27,40.08264
2024-02-28,35.53719
2024-02-29,28.92561
2024-03-01,42.56198
2024-03-02,61.57024
2024-03-03,47.93388
2024-03-04,37.6033
2024-03-05,42.9752
2024-03-06,39.66942
2024-03-07,47.52066
2024-03-08,43.38842
2024-03-09,40.49586
2024-03-10,63.22314
2024-03-11,39.66942
2024-03-12,40.90909
2024-03-13,40.90909
2024-03-14,40.90909
2024-03-15,33.47107
2024-03-16,43.80165
2024-03-17,44.62809
2024-03-18,47.52066
2024-03-19,32.64462
2024-03-20,44.21487
