date,경제지표
2023-05-30,13.12129
2023-05-31,15.40046
2023-06-01,15.97991
2023-06-02,21.0018
2023-06-03,10.57172
2023-06-04,8.0479
2023-06-05,13.19855
2023-06-06,10.39144
2023-06-07,15.52922
2023-06-08,17.79551
2023-06-09,20.35797
2023-06-10,9.33556
2023-06-11,8.51146
2023-06-12,12.27143
2023-06-13,17.16456
2023-06-14,20.49961
2023-06-15,17.16456
2023-06-16,17.93716
2023-06-17,7.53283
2023-06-18,6.73448
2023-06-19,13.19855
2023-06-20,14.56348
2023-06-21,16.66237
2023-06-22,17.66675
2023-06-23,20.89878
2023-06-24,8.25392
2023-06-25,6.20654
2023-06-26,7.80324
2023-06-27,10.21117
2023-06-28,11.12541
2023-06-29,11.49884
2023-06-30,16.77826
2023-07-01,9.67035
2023-07-02,6.19366
2023-07-03,10.50733
2023-07-04,10.43007
2023-07-05,11.34432
2023-07-06,16.23744
2023-07-07,20.4481
2023-07-08,8.17666
2023-07-09,6.16791
2023-07-10,10.70048
2023-07-11,11.33144
2023-07-12,17.65387
2023-07-13,21.15632
2023-07-14,14.98841
2023-07-15,7.40406
2023-07-16,5.65284
2023-07-17,13.10842
2023-07-18,12.05253
2023-07-19,11.44733
2023-07-20,12.00103
2023-07-21,12.73499
2023-07-22,5.66572
2023-07-23,5.49832
2023-07-24,9.94076
2023-07-25,9.59309
2023-07-26,11.07391
2023-07-27,15.40046
2023-07-28,23.43548
2023-07-29,8.84625
2023-07-30,5.83311
2023-07-31,12.45171
2023-08-01,12.6191
2023-08-02,10.91939
2023-08-03,13.68787
2023-08-04,14.44759
2023-08-05,11.71774
2023-08-06,8.92351
2023-08-07,12.41308
2023-08-08,14.94978
2023-08-09,11.39582
2023-08-10,14.22868
2023-08-11,24.24671
2023-08-12,9.73474
2023-08-13,7.58434
2023-08-14,9.68323
2023-08-15,13.32732
2023-08-16,14.39608
2023-08-17,15.42621
2023-08-18,19.17331
2023-08-19,17.48647
2023-08-20,22.23796
2023-08-21,30.23435
2023-08-22,27.98094
2023-08-23,23.06206
2023-08-24,26.3456
2023-08-25,22.39248
2023-08-26,17.84702
2023-08-27,16.34045
2023-08-28,21.51686
2023-08-29,19.37934
2023-08-30,21.50399
2023-08-31,26.44862
2023-09-01,27.23409
2023-09-02,12.50321
2023-09-03,8.35694
2023-09-04,12.99253
2023-09-05,16.08292
2023-09-06,13.75225
2023-09-07,16.32758
2023-09-08,14.51197
2023-09-09,10.27556
2023-09-10,7.51995
2023-09-11,11.49884
2023-09-12,11.98815
2023-09-13,18.04017
2023-09-14,15.1043
2023-09-15,19.05742
2023-09-16,9.91501
2023-09-17,8.25392
2023-09-18,12.16842
2023-09-19,14.25444
2023-09-20,17.61524
2023-09-21,15.83826
2023-09-22,13.75225
2023-09-23,8.27968
2023-09-24,7.50708
2023-09-25,10.08241
2023-09-26,11.33144
2023-09-27,9.76049
2023-09-28,8.25392
2023-09-29,14.69224
2023-09-30,7.39119
2023-10-01,8.27968
2023-10-02,7.54571
2023-10-03,10.75199
2023-10-04,17.04867
2023-10-05,20.48673
2023-10-06,30.41462
2023-10-07,16.07004
2023-10-08,8.33118
2023-10-09,10.77774
2023-10-10,14.21581
2023-10-11,15.761
2023-10-12,17.62812
2023-10-13,27.59464
2023-10-14,9.46433
2023-10-15,7.44269
2023-10-16,11.48596
2023-10-17,12.59335
2023-10-18,12.5676
2023-10-19,18.15606
2023-10-20,16.01854
2023-10-21,10.77774
2023-10-22,8.7046
2023-10-23,17.80839
2023-10-24,16.68812
2023-10-25,17.60236
2023-10-26,29.32011
2023-10-27,31.48338
2023-10-28,12.16842
2023-10-29,9.55446
2023-10-30,19.19907
2023-10-31,22.00618
2023-11-01,18.32346
2023-11-02,21.31084
2023-11-03,25.10945
2023-11-04,14.25444
2023-11-05,10.82925
2023-11-06,14.74375
2023-11-07,15.97991
2023-11-08,15.59361
2023-11-09,15.64511
2023-11-10,16.22456
2023-11-11,10.8035
2023-11-12,8.85912
2023-11-13,13.1728
2023-11-14,18.23332
2023-11-15,23.55137
2023-11-16,19.39222
2023-11-17,14.42183
2023-11-18,9.32268
2023-11-19,7.86762
2023-11-20,15.36183
2023-11-21,15.51635
2023-11-22,15.51635
2023-11-23,19.40509
2023-11-24,12.21993
2023-11-25,8.15091
2023-11-26,7.18516
2023-11-27,11.5761
2023-11-28,12.90239
2023-11-29,15.07854
2023-11-30,23.7574
2023-12-01,17.87277
2023-12-02,7.86762
2023-12-03,5.91037
2023-12-04,9.55446
2023-12-05,14.43471
2023-12-06,13.18568
2023-12-07,15.37471
2023-12-08,18.27195
2023-12-09,11.20267
2023-12-10,7.40406
2023-12-11,11.83363
2023-12-12,15.40046
2023-12-13,19.50811
2023-12-14,15.20731
2023-12-15,16.75251
2023-12-16,7.08215
2023-12-17,6.69585
2023-12-18,10.57172
2023-12-19,11.85938
2023-12-20,12.38732
2023-12-21,14.20293
2023-12-22,19.00592
2023-12-23,10.01802
2023-12-24,5.61421
2023-12-25,6.20654
2023-12-26,10.50733
2023-12-27,9.6446
2023-12-28,11.43445
2023-12-29,9.88926
2023-12-30,6.37393
2023-12-31,5.76873
2024-01-01,6.27092
2024-01-02,12.33582
2024-01-03,13.90677
2024-01-04,18.2977
2024-01-05,19.08318
2024-01-06,10.33994
2024-01-07,7.72598
2024-01-08,9.49008
2024-01-09,13.62348
2024-01-10,12.36157
2024-01-11,16.3147
2024-01-12,29.17847
2024-01-13,7.57146
2024-01-14,6.06489
2024-01-15,9.63172
2024-01-16,11.87226
2024-01-17,14.20293
2024-01-18,11.52459
2024-01-19,11.70486
2024-01-20,6.47695
2024-01-21,5.98763
2024-01-22,11.39582
2024-01-23,12.27143
2024-01-24,14.89827
2024-01-25,18.09168
2024-01-26,22.36672
2024-01-27,10.1983
2024-01-28,6.59284
2024-01-29,9.812
2024-01-30,11.00952
2024-01-31,14.02266
2024-02-01,14.73087
2024-02-02,15.43909
2024-02-03,9.6446
2024-02-04,6.60571
2024-02-05,11.27993
2024-02-06,10.26268
2024-02-07,8.97501
2024-02-08,9.18104
2024-02-09,8.76899
2024-02-10,7.76461
2024-02-11,6.32243
2024-02-12,7.03064
2024-02-13,15.00128
2024-02-14,13.35307
2024-02-15,16.93278
2024-02-16,19.71413
2024-02-17,11.6276
2024-02-18,8.62734
2024-02-19,10.4172
2024-02-20,12.76075
2024-02-21,12.76075
2024-02-22,14.67937
2024-02-23,10.43007
2024-02-24,7.50708
2024-02-25,7.36543
2024-02-26,9.63172
2024-02-27,12.16842
2024-02-28,15.65799
2024-02-29,24.82616
2024-03-01,15.61936
2024-03-02,8.66597
2024-03-03,6.73448
2024-03-04,8.82049
2024-03-05,11.46021
2024-03-06,15.88977
2024-03-07,14.29307
2024-03-08,15.50347
2024-03-09,8.52433
2024-03-10,6.68297
2024-03-11,9.68323
2024-03-12,15.05279
2024-03-13,11.44733
2024-03-14,11.69199
2024-03-15,19.92016
2024-03-16,6.79886
2024-03-17,6.63147
2024-03-18,11.04815
2024-03-19,13.31444
2024-03-20,12.91527
