date,핀테크
2023-05-30,7.39564
2023-05-31,8.30308
2023-06-01,7.57713
2023-06-02,5.78493
2023-06-03,3.70916
2023-06-04,4.62794
2023-06-05,6.07985
2023-06-06,4.19691
2023-06-07,6.66969
2023-06-08,6.51088
2023-06-09,6.62431
2023-06-10,4.66197
2023-06-11,4.54854
2023-06-12,7.3049
2023-06-13,8.45054
2023-06-14,8.97232
2023-06-15,6.86252
2023-06-16,5.97776
2023-06-17,3.87931
2023-06-18,3.90199
2023-06-19,6.12522
2023-06-20,6.7264
2023-06-21,8.46188
2023-06-22,6.4882
2023-06-23,5.21778
2023-06-24,3.49364
2023-06-25,3.75453
2023-06-26,6.3294
2023-06-27,6.27268
2023-06-28,6.45417
2023-06-29,6.70372
2023-06-30,5.42196
2023-07-01,3.01724
2023-07-02,3.18738
2023-07-03,5.60344
2023-07-04,6.54491
2023-07-05,6.68103
2023-07-06,6.09119
2023-07-07,6.02313
2023-07-08,3.60707
2023-07-09,3.59573
2023-07-10,6.97595
2023-07-11,6.01179
2023-07-12,6.78312
2023-07-13,7.33892
2023-07-14,6.76043
2023-07-15,3.08529
2023-07-16,3.65245
2023-07-17,5.80762
2023-07-18,6.31805
2023-07-19,5.9097
2023-07-20,5.53539
2023-07-21,7.45235
2023-07-22,3.7205
2023-07-23,3.6411
2023-07-24,5.41061
2023-07-25,5.62613
2023-07-26,5.07032
2023-07-27,4.41243
2023-07-28,4.62794
2023-07-29,3.4029
2023-07-30,3.17604
2023-07-31,5.4333
2023-08-01,5.69419
2023-08-02,5.20644
2023-08-03,5.13838
2023-08-04,5.53539
2023-08-05,3.09664
2023-08-06,3.42558
2023-08-07,6.47686
2023-08-08,6.8852
2023-08-09,5.85299
2023-08-10,5.68284
2023-08-11,4.7754
2023-08-12,2.88112
2023-08-13,2.75635
2023-08-14,8.0195
2023-08-15,4.84346
2023-08-16,7.12341
2023-08-17,7.08938
2023-08-18,6.51088
2023-08-19,3.30081
2023-08-20,3.1647
2023-08-21,7.23684
2023-08-22,6.62431
2023-08-23,6.69237
2023-08-24,6.49954
2023-08-25,5.78493
2023-08-26,3.26678
2023-08-27,3.59573
2023-08-28,6.3294
2023-08-29,7.84936
2023-08-30,11.47912
2023-08-31,9.22186
2023-09-01,8.06488
2023-09-02,4.299
2023-09-03,4.8548
2023-09-04,7.28221
2023-09-05,6.89655
2023-09-06,7.03266
2023-09-07,7.35027
2023-09-08,5.53539
2023-09-09,3.10798
2023-09-10,3.58439
2023-09-11,6.53357
2023-09-12,7.45235
2023-09-13,7.89473
2023-09-14,7.42967
2023-09-15,5.26315
2023-09-16,3.30081
2023-09-17,4.03811
2023-09-18,5.98911
2023-09-19,7.14609
2023-09-20,6.30671
2023-09-21,6.38611
2023-09-22,5.2745
2023-09-23,3.26678
2023-09-24,4.99092
2023-09-25,6.55626
2023-09-26,5.53539
2023-09-27,3.99274
2023-09-28,2.22323
2023-09-29,2.43874
2023-09-30,2.16651
2023-10-01,3.01724
2023-10-02,3.30081
2023-10-03,4.06079
2023-10-04,8.4392
2023-10-05,7.88339
2023-10-06,6.8852
2023-10-07,2.80172
2023-10-08,3.36887
2023-10-09,3.76588
2023-10-10,6.85117
2023-10-11,7.42967
2023-10-12,7.08938
2023-10-13,5.61479
2023-10-14,3.99274
2023-10-15,3.66379
2023-10-16,7.10072
2023-10-17,7.64519
2023-10-18,7.22549
2023-10-19,6.77177
2023-10-20,6.95326
2023-10-21,4.17422
2023-10-22,3.75453
2023-10-23,9.31261
2023-10-24,6.42014
2023-10-25,6.76043
2023-10-26,6.12522
2023-10-27,5.37658
2023-10-28,3.08529
2023-10-29,3.3235
2023-10-30,6.17059
2023-10-31,6.02313
2023-11-01,6.27268
2023-11-02,5.6715
2023-11-03,5.42196
2023-11-04,3.43693
2023-11-05,3.87931
2023-11-06,7.29355
2023-11-07,6.31805
2023-11-08,6.44283
2023-11-09,6.76043
2023-11-10,5.52404
2023-11-11,2.97186
2023-11-12,2.98321
2023-11-13,6.4088
2023-11-14,6.647
2023-11-15,6.60163
2023-11-16,6.65834
2023-11-17,6.89655
2023-11-18,3.14201
2023-11-19,2.98321
2023-11-20,6.19328
2023-11-21,6.43148
2023-11-22,5.97776
2023-11-23,5.62613
2023-11-24,5.03629
2023-11-25,3.6411
2023-11-26,3.95871
2023-11-27,5.7509
2023-11-28,5.63747
2023-11-29,6.4088
2023-11-30,6.43148
2023-12-01,4.86615
2023-12-02,3.1647
2023-12-03,3.30081
2023-12-04,5.80762
2023-12-05,6.10254
2023-12-06,5.34255
2023-12-07,5.21778
2023-12-08,5.68284
2023-12-09,5.3539
2023-12-10,4.23094
2023-12-11,5.60344
2023-12-12,5.44464
2023-12-13,5.00226
2023-12-14,5.00226
2023-12-15,5.16107
2023-12-16,3.35753
2023-12-17,2.82441
2023-12-18,5.98911
2023-12-19,5.24047
2023-12-20,5.96642
2023-12-21,4.84346
2023-12-22,3.7999
2023-12-23,2.35934
2023-12-24,2.25725
2023-12-25,2.49546
2023-12-26,4.27631
2023-12-27,11.89882
2023-12-28,14.28085
2023-12-29,6.98729
2023-12-30,5.18375
2023-12-31,3.62976
2024-01-01,4.40108
2024-01-02,5.45598
2024-01-03,5.47867
2024-01-04,5.97776
2024-01-05,5.38793
2024-01-06,4.88883
2024-01-07,3.70916
2024-01-08,4.80943
2024-01-09,6.00045
2024-01-10,7.05535
2024-01-11,6.30671
2024-01-12,5.41061
2024-01-13,3.23275
2024-01-14,3.15335
2024-01-15,5.29718
2024-01-16,5.11569
2024-01-17,4.49183
2024-01-18,4.97958
2024-01-19,6.3294
2024-01-20,3.4029
2024-01-21,3.39156
2024-01-22,4.74137
2024-01-23,5.36524
2024-01-24,5.04764
2024-01-25,4.92286
2024-01-26,5.66016
2024-01-27,3.30081
2024-01-28,3.97005
2024-01-29,5.70553
2024-01-30,6.4882
2024-01-31,5.79627
2024-02-01,5.63747
2024-02-02,5.11569
2024-02-03,3.00589
2024-02-04,3.23275
2024-02-05,4.66197
2024-02-06,5.45598
2024-02-07,4.84346
2024-02-08,4.16288
2024-02-09,2.38203
2024-02-10,1.99637
2024-02-11,1.96234
2024-02-12,2.73366
2024-02-13,4.80943
2024-02-14,4.5372
2024-02-15,4.91152
2024-02-16,5.00226
2024-02-17,3.94736
2024-02-18,3.65245
2024-02-19,5.42196
2024-02-20,4.91152
2024-02-21,5.17241
2024-02-22,4.55989
2024-02-23,4.35571
2024-02-24,2.73366
2024-02-25,2.91515
2024-02-26,3.95871
2024-02-27,6.05716
2024-02-28,5.34255
2024-02-29,4.51451
2024-03-01,2.43874
2024-03-02,2.43874
2024-03-03,2.63157
2024-03-04,4.96823
2024-03-05,5.62613
2024-03-06,5.84165
2024-03-07,6.65834
2024-03-08,5.94373
2024-03-09,3.38021
2024-03-10,3.13067
2024-03-11,8.41651
2024-03-12,8.04219
2024-03-13,7.82667
2024-03-14,7.49773
2024-03-15,6.66969
2024-03-16,2.98321
2024-03-17,3.61842
2024-03-18,7.00998
2024-03-19,6.68103
2024-03-20,6.01179
