date,클라우드펀딩
2023-05-28,5.43175
2023-05-29,9.47075
2023-05-30,15.59888
2023-05-31,12.53481
2023-06-01,12.81337
2023-06-02,11.55988
2023-06-03,7.93871
2023-06-04,6.12813
2023-06-05,12.11699
2023-06-06,7.52089
2023-06-07,13.23119
2023-06-08,12.39554
2023-06-09,8.91364
2023-06-10,5.01392
2023-06-11,6.82451
2023-06-12,12.95264
2023-06-13,10.44568
2023-06-14,11.42061
2023-06-15,16.71309
2023-06-16,11.69916
2023-06-17,5.01392
2023-06-18,5.98885
2023-06-19,13.7883
2023-06-20,12.39554
2023-06-21,15.87743
2023-06-22,12.25626
2023-06-23,9.88857
2023-06-24,6.2674
2023-06-25,6.40668
2023-06-26,12.53481
2023-06-27,12.53481
2023-06-28,12.25626
2023-06-29,11.42061
2023-06-30,8.35654
2023-07-01,4.87465
2023-07-02,8.35654
2023-07-03,14.06685
2023-07-04,13.64902
2023-07-05,11.28133
2023-07-06,11.69916
2023-07-07,9.47075
2023-07-08,6.96378
2023-07-09,6.40668
2023-07-10,11.83844
2023-07-11,13.92757
2023-07-12,13.23119
2023-07-13,9.33147
2023-07-14,11.14206
2023-07-15,7.24233
2023-07-16,4.87465
2023-07-17,9.1922
2023-07-18,11.42061
2023-07-19,8.21727
2023-07-20,13.50974
2023-07-21,10.58495
2023-07-22,4.5961
2023-07-23,6.96378
2023-07-24,11.14206
2023-07-25,9.33147
2023-07-26,10.02785
2023-07-27,9.47075
2023-07-28,9.47075
2023-07-29,6.96378
2023-07-30,6.82451
2023-07-31,10.44568
2023-08-01,8.21727
2023-08-02,10.16713
2023-08-03,9.47075
2023-08-04,9.47075
2023-08-05,4.87465
2023-08-06,5.1532
2023-08-07,10.58495
2023-08-08,10.16713
2023-08-09,9.33147
2023-08-10,10.3064
2023-08-11,9.1922
2023-08-12,3.76044
2023-08-13,6.54596
2023-08-14,7.24233
2023-08-15,6.96378
2023-08-16,11.55988
2023-08-17,9.1922
2023-08-18,9.88857
2023-08-19,4.31754
2023-08-20,6.96378
2023-08-21,12.11699
2023-08-22,12.81337
2023-08-23,11.97771
2023-08-24,9.33147
2023-08-25,8.91364
2023-08-26,6.2674
2023-08-27,6.12813
2023-08-28,13.37047
2023-08-29,8.63509
2023-08-30,11.00278
2023-08-31,10.02785
2023-09-01,8.07799
2023-09-02,7.10306
2023-09-03,5.43175
2023-09-04,11.83844
2023-09-05,10.44568
2023-09-06,13.37047
2023-09-07,11.97771
2023-09-08,9.33147
2023-09-09,6.68523
2023-09-10,6.2674
2023-09-11,10.16713
2023-09-12,12.25626
2023-09-13,10.44568
2023-09-14,9.88857
2023-09-15,8.49582
2023-09-16,4.73537
2023-09-17,6.68523
2023-09-18,12.95264
2023-09-19,12.39554
2023-09-20,9.7493
2023-09-21,9.7493
2023-09-22,11.42061
2023-09-23,5.29247
2023-09-24,5.98885
2023-09-25,11.83844
2023-09-26,12.53481
2023-09-27,7.38161
2023-09-28,3.89972
2023-09-29,4.31754
2023-09-30,2.92479
2023-10-01,3.34261
2023-10-02,7.10306
2023-10-03,7.66016
2023-10-04,11.55988
2023-10-05,10.16713
2023-10-06,8.07799
2023-10-07,5.1532
2023-10-08,5.98885
2023-10-09,6.82451
2023-10-10,11.42061
2023-10-11,12.67409
2023-10-12,8.77437
2023-10-13,8.21727
2023-10-14,4.17827
2023-10-15,6.2674
2023-10-16,12.25626
2023-10-17,9.88857
2023-10-18,11.00278
2023-10-19,10.58495
2023-10-20,9.7493
2023-10-21,6.2674
2023-10-22,6.12813
2023-10-23,9.7493
2023-10-24,10.8635
2023-10-25,12.53481
2023-10-26,8.07799
2023-10-27,9.47075
2023-10-28,6.12813
2023-10-29,7.79944
2023-10-30,10.3064
2023-10-31,10.02785
2023-11-01,11.14206
2023-11-02,11.69916
2023-11-03,9.47075
2023-11-04,3.76044
2023-11-05,8.63509
2023-11-06,11.69916
2023-11-07,13.37047
2023-11-08,11.55988
2023-11-09,13.23119
2023-11-10,9.61002
2023-11-11,5.7103
2023-11-12,5.29247
2023-11-13,11.42061
2023-11-14,11.55988
2023-11-15,10.8635
2023-11-16,9.05292
2023-11-17,8.63509
2023-11-18,6.2674
2023-11-19,6.68523
2023-11-20,11.42061
2023-11-21,11.69916
2023-11-22,12.81337
2023-11-23,11.97771
2023-11-24,9.1922
2023-11-25,6.2674
2023-11-26,6.82451
2023-11-27,8.21727
2023-11-28,9.33147
2023-11-29,9.05292
2023-11-30,9.61002
2023-12-01,10.72423
2023-12-02,5.43175
2023-12-03,7.66016
2023-12-04,9.1922
2023-12-05,10.3064
2023-12-06,12.81337
2023-12-07,11.42061
2023-12-08,8.49582
2023-12-09,5.7103
2023-12-10,4.45682
2023-12-11,8.21727
2023-12-12,11.14206
2023-12-13,9.33147
2023-12-14,10.3064
2023-12-15,9.33147
2023-12-16,3.48189
2023-12-17,6.54596
2023-12-18,9.05292
2023-12-19,8.91364
2023-12-20,10.44568
2023-12-21,6.54596
2023-12-22,6.2674
2023-12-23,5.01392
2023-12-24,2.78551
2023-12-25,3.76044
2023-12-26,8.49582
2023-12-27,10.58495
2023-12-28,9.61002
2023-12-29,4.87465
2023-12-30,4.87465
2023-12-31,3.89972
2024-01-01,3.34261
2024-01-02,9.7493
2024-01-03,23.25905
2024-01-04,10.8635
2024-01-05,9.05292
2024-01-06,5.7103
2024-01-07,5.29247
2024-01-08,7.10306
2024-01-09,7.66016
2024-01-10,8.49582
2024-01-11,9.88857
2024-01-12,9.47075
2024-01-13,5.29247
2024-01-14,8.35654
2024-01-15,9.05292
2024-01-16,10.44568
2024-01-17,9.61002
2024-01-18,8.21727
2024-01-19,6.96378
2024-01-20,4.73537
2024-01-21,6.96378
2024-01-22,10.44568
2024-01-23,9.61002
2024-01-24,9.05292
2024-01-25,10.44568
2024-01-26,11.14206
2024-01-27,21.72701
2024-01-28,16.57381
2024-01-29,13.92757
2024-01-30,12.81337
2024-01-31,8.49582
2024-02-01,10.16713
2024-02-02,8.07799
2024-02-03,5.57103
2024-02-04,5.84958
2024-02-05,12.39554
2024-02-06,9.61002
2024-02-07,8.49582
2024-02-08,7.52089
2024-02-09,4.87465
2024-02-10,2.50696
2024-02-11,4.03899
2024-02-12,6.12813
2024-02-13,9.61002
2024-02-14,10.3064
2024-02-15,8.21727
2024-02-16,9.33147
2024-02-17,4.45682
2024-02-18,5.98885
2024-02-19,9.61002
2024-02-20,9.05292
2024-02-21,9.7493
2024-02-22,8.77437
2024-02-23,6.40668
2024-02-24,4.03899
2024-02-25,6.40668
2024-02-26,10.16713
2024-02-27,8.77437
2024-02-28,10.8635
2024-02-29,8.77437
2024-03-01,5.1532
2024-03-02,5.29247
2024-03-03,6.68523
2024-03-04,10.3064
2024-03-05,9.05292
2024-03-06,9.88857
2024-03-07,13.23119
2024-03-08,8.07799
2024-03-09,4.5961
2024-03-10,6.54596
2024-03-11,10.58495
2024-03-12,9.61002
2024-03-13,10.16713
2024-03-14,10.72423
2024-03-15,8.35654
2024-03-16,6.12813
2024-03-17,4.87465
2024-03-18,11.69916
2024-03-19,12.81337
2024-03-20,10.3064
