date,손해평가사
2023-05-30,27.1978
2023-05-31,28.59531
2023-06-01,29.93311
2023-06-02,26.05112
2023-06-03,18.10797
2023-06-04,18.54992
2023-06-05,27.49641
2023-06-06,24.40277
2023-06-07,29.58671
2023-06-08,30.66172
2023-06-09,37.36263
2023-06-10,85.57095
2023-06-11,37.91208
2023-06-12,43.80076
2023-06-13,37.52986
2023-06-14,31.83229
2023-06-15,29.92116
2023-06-16,22.62302
2023-06-17,15.82656
2023-06-18,15.38461
2023-06-19,24.27138
2023-06-20,22.36024
2023-06-21,22.49163
2023-06-22,20.65217
2023-06-23,21.04634
2023-06-24,14.57238
2023-06-25,15.33683
2023-06-26,22.43191
2023-06-27,24.28332
2023-06-28,23.35164
2023-06-29,21.4644
2023-06-30,19.23076
2023-07-01,16.62685
2023-07-02,17.22408
2023-07-03,21.39273
2023-07-04,20.99856
2023-07-05,21.61968
2023-07-06,19.4816
2023-07-07,16.11323
2023-07-08,14.39321
2023-07-09,14.87099
2023-07-10,21.8944
2023-07-11,24.45054
2023-07-12,48.45914
2023-07-13,28.16531
2023-07-14,23.84137
2023-07-15,17.2838
2023-07-16,19.67271
2023-07-17,24.91638
2023-07-18,28.02197
2023-07-19,26.11084
2023-07-20,24.29526
2023-07-21,19.74438
2023-07-22,15.27711
2023-07-23,19.57716
2023-07-24,38.13903
2023-07-25,26.40946
2023-07-26,24.27138
2023-07-27,22.19302
2023-07-28,21.10606
2023-07-29,15.45628
2023-07-30,14.76349
2023-07-31,20.3655
2023-08-01,22.1333
2023-08-02,21.94218
2023-08-03,21.82274
2023-08-04,21.1419
2023-08-05,15.85045
2023-08-06,18.08408
2023-08-07,24.98805
2023-08-08,27.13807
2023-08-09,23.43526
2023-08-10,20.87912
2023-08-11,18.95604
2023-08-12,16.30434
2023-08-13,16.73435
2023-08-14,21.77496
2023-08-15,21.23745
2023-08-16,26.48112
2023-08-17,25.40611
2023-08-18,24.27138
2023-08-19,18.43048
2023-08-20,21.12995
2023-08-21,26.21834
2023-08-22,26.4214
2023-08-23,22.31247
2023-08-24,24.18776
2023-08-25,19.76827
2023-08-26,16.87768
2023-08-27,18.54992
2023-08-28,25.69278
2023-08-29,27.69947
2023-08-30,27.67558
2023-08-31,30.55422
2023-09-01,31.66507
2023-09-02,55.07644
2023-09-03,30.69756
2023-09-04,36.45484
2023-09-05,32.1548
2023-09-06,30.21978
2023-09-07,26.5289
2023-09-08,22.6708
2023-09-09,16.19684
2023-09-10,18.39464
2023-09-11,26.14667
2023-09-12,23.25609
2023-09-13,23.86526
2023-09-14,22.2408
2023-09-15,17.66602
2023-09-16,13.8557
2023-09-17,15.64739
2023-09-18,21.29718
2023-09-19,22.84997
2023-09-20,22.3483
2023-09-21,23.08886
2023-09-22,19.62494
2023-09-23,13.79598
2023-09-24,14.19015
2023-09-25,18.10797
2023-09-26,17.46297
2023-09-27,14.44099
2023-09-28,8.28953
2023-09-29,8.99426
2023-09-30,10.06927
2023-10-01,10.37983
2023-10-02,11.4429
2023-10-03,16.62685
2023-10-04,21.83468
2023-10-05,21.69135
2023-10-06,17.7138
2023-10-07,10.83373
2023-10-08,13.83182
2023-10-09,16.14906
2023-10-10,24.34304
2023-10-11,23.18442
2023-10-12,21.20162
2023-10-13,21.17773
2023-10-14,12.17152
2023-10-15,14.48877
2023-10-16,21.73913
2023-10-17,22.6708
2023-10-18,19.98327
2023-10-19,23.98471
2023-10-20,23.26803
2023-10-21,12.91208
2023-10-22,14.94266
2023-10-23,21.30912
2023-10-24,26.2064
2023-10-25,22.41997
2023-10-26,20.97467
2023-10-27,21.84663
2023-10-28,16.19684
2023-10-29,19.67271
2023-10-30,31.10367
2023-10-31,25.72861
2023-11-01,27.59197
2023-11-02,27.36502
2023-11-03,21.5719
2023-11-04,15.67128
2023-11-05,17.21213
2023-11-06,25.71667
2023-11-07,22.74247
2023-11-08,23.60248
2023-11-09,24.85666
2023-11-10,18.82465
2023-11-11,13.36598
2023-11-12,16.5074
2023-11-13,25.54945
2023-11-14,23.81748
2023-11-15,24.40277
2023-11-16,26.19445
2023-11-17,19.30243
2023-11-18,14.40516
2023-11-19,16.97324
2023-11-20,27.83086
2023-11-21,30.85284
2023-11-22,72.28858
2023-11-23,37.91208
2023-11-24,26.36168
2023-11-25,18.29909
2023-11-26,18.56187
2023-11-27,26.45723
2023-11-28,24.74916
2023-11-29,27.38891
2023-11-30,23.20831
2023-12-01,23.74581
2023-12-02,15.44433
2023-12-03,17.63019
2023-12-04,27.32919
2023-12-05,26.0989
2023-12-06,26.82752
2023-12-07,25.7525
2023-12-08,20.29383
2023-12-09,15.50406
2023-12-10,18.60965
2023-12-11,23.42331
2023-12-12,24.62971
2023-12-13,23.0172
2023-12-14,23.43526
2023-12-15,20.043
2023-12-16,13.90348
2023-12-17,16.47157
2023-12-18,20.69995
2023-12-19,20.62828
2023-12-20,19.11132
2023-12-21,16.92546
2023-12-22,16.06545
2023-12-23,13.25848
2023-12-24,13.50931
2023-12-25,16.1849
2023-12-26,24.55805
2023-12-27,23.6622
2023-12-28,21.44051
2023-12-29,20.32967
2023-12-30,15.05016
2023-12-31,13.66459
2024-01-01,18.3827
2024-01-02,30.55422
2024-01-03,27.92642
2024-01-04,28.58337
2024-01-05,23.27998
2024-01-06,17.88103
2024-01-07,18.1677
2024-01-08,23.88915
2024-01-09,25.19111
2024-01-10,25.38222
2024-01-11,23.22025
2024-01-12,20.77161
2024-01-13,16.14906
2024-01-14,15.301
2024-01-15,26.80363
2024-01-16,26.50501
2024-01-17,23.26803
2024-01-18,24.03248
2024-01-19,20.60439
2024-01-20,15.27711
2024-01-21,16.57907
2024-01-22,24.70138
2024-01-23,25.35833
2024-01-24,26.57668
2024-01-25,22.80219
2024-01-26,21.52412
2024-01-27,16.57907
2024-01-28,18.47826
2024-01-29,28.58337
2024-01-30,27.10224
2024-01-31,23.37553
2024-02-01,23.96082
2024-02-02,21.77496
2024-02-03,15.76684
2024-02-04,17.46297
2024-02-05,22.01385
2024-02-06,19.8041
2024-02-07,16.0774
2024-02-08,12.80458
2024-02-09,10.40372
2024-02-10,10.10511
2024-02-11,13.38987
2024-02-12,18.92021
2024-02-13,26.51696
2024-02-14,24.80888
2024-02-15,23.24414
2024-02-16,19.46966
2024-02-17,15.8385
2024-02-18,19.56521
2024-02-19,25.41806
2024-02-20,26.83946
2024-02-21,25.70473
2024-02-22,25.04777
2024-02-23,21.12995
2024-02-24,17.12852
2024-02-25,18.92021
2024-02-26,25.0
2024-02-27,27.12613
2024-02-28,25.0
2024-02-29,22.31247
2024-03-01,18.03631
2024-03-02,16.30434
2024-03-03,18.19159
2024-03-04,27.06641
2024-03-05,27.68752
2024-03-06,27.06641
2024-03-07,24.78499
2024-03-08,22.46774
2024-03-09,17.16435
2024-03-10,20.1505
2024-03-11,26.99474
2024-03-12,27.72336
2024-03-13,28.02197
2024-03-14,24.27138
2024-03-15,20.90301
2024-03-16,16.31629
2024-03-17,18.07214
2024-03-18,26.48112
2024-03-19,26.14667
2024-03-20,23.19636
