date,모형제작
2023-06-06,13.88888
2023-06-07,46.29629
2023-06-08,25.0
2023-06-09,27.77777
2023-06-10,10.18518
2023-06-11,12.96296
2023-06-12,26.85185
2023-06-13,36.11111
2023-06-14,25.92592
2023-06-15,31.48148
2023-06-16,32.4074
2023-06-17,10.18518
2023-06-18,11.11111
2023-06-19,35.18518
2023-06-20,35.18518
2023-06-21,37.03703
2023-06-22,37.03703
2023-06-23,25.92592
2023-06-24,12.03703
2023-06-25,12.03703
2023-06-26,34.25925
2023-06-27,28.7037
2023-06-28,28.7037
2023-06-29,39.81481
2023-06-30,35.18518
2023-07-01,25.92592
2023-07-02,8.33333
2023-07-03,46.29629
2023-07-04,26.85185
2023-07-05,31.48148
2023-07-06,26.85185
2023-07-07,24.07407
2023-07-08,5.55555
2023-07-09,9.25925
2023-07-10,35.18518
2023-07-11,23.14814
2023-07-12,27.77777
2023-07-13,28.7037
2023-07-14,17.59259
2023-07-15,8.33333
2023-07-16,4.62962
2023-07-17,32.4074
2023-07-18,27.77777
2023-07-19,37.96296
2023-07-20,27.77777
2023-07-21,27.77777
2023-07-22,6.48148
2023-07-23,26.85185
2023-07-24,39.81481
2023-07-25,27.77777
2023-07-26,32.4074
2023-07-27,33.33333
2023-07-28,20.37037
2023-07-29,14.81481
2023-07-30,12.96296
2023-07-31,24.07407
2023-08-01,25.0
2023-08-02,22.22222
2023-08-03,28.7037
2023-08-04,34.25925
2023-08-05,12.96296
2023-08-06,11.11111
2023-08-07,37.03703
2023-08-08,24.07407
2023-08-09,39.81481
2023-08-10,33.33333
2023-08-11,38.88888
2023-08-12,4.62962
2023-08-13,5.55555
2023-08-14,23.14814
2023-08-15,16.66666
2023-08-16,28.7037
2023-08-17,48.14814
2023-08-18,32.4074
2023-08-19,17.59259
2023-08-20,14.81481
2023-08-21,33.33333
2023-08-22,52.77777
2023-08-23,37.03703
2023-08-24,50.92592
2023-08-25,25.0
2023-08-26,13.88888
2023-08-27,10.18518
2023-08-28,28.7037
2023-08-29,42.59259
2023-08-30,46.29629
2023-08-31,24.07407
2023-09-01,16.66666
2023-09-02,7.4074
2023-09-03,9.25925
2023-09-04,20.37037
2023-09-05,37.03703
2023-09-06,37.96296
2023-09-07,31.48148
2023-09-08,25.0
2023-09-09,14.81481
2023-09-10,10.18518
2023-09-11,40.74074
2023-09-12,34.25925
2023-09-13,31.48148
2023-09-14,41.66666
2023-09-15,35.18518
2023-09-16,19.44444
2023-09-17,13.88888
2023-09-18,42.59259
2023-09-19,34.25925
2023-09-20,38.88888
2023-09-21,36.11111
2023-09-22,30.55555
2023-09-23,12.03703
2023-09-24,18.51851
2023-09-25,27.77777
2023-09-26,19.44444
2023-09-27,38.88888
2023-09-28,7.4074
2023-09-29,11.11111
2023-09-30,4.62962
2023-10-01,15.74074
2023-10-02,11.11111
2023-10-03,16.66666
2023-10-04,45.37037
2023-10-05,41.66666
2023-10-06,29.62962
2023-10-07,9.25925
2023-10-08,14.81481
2023-10-09,16.66666
2023-10-10,34.25925
2023-10-11,44.44444
2023-10-12,35.18518
2023-10-13,30.55555
2023-10-14,14.81481
2023-10-15,15.74074
2023-10-16,45.37037
2023-10-17,30.55555
2023-10-18,26.85185
2023-10-19,51.85185
2023-10-20,26.85185
2023-10-21,13.88888
2023-10-22,8.33333
2023-10-23,35.18518
2023-10-24,30.55555
2023-10-25,33.33333
2023-10-26,28.7037
2023-10-27,26.85185
2023-10-28,7.4074
2023-10-29,15.74074
2023-10-30,24.07407
2023-10-31,35.18518
2023-11-01,21.29629
2023-11-02,24.07407
2023-11-03,28.7037
2023-11-04,18.51851
2023-11-05,11.11111
2023-11-06,44.44444
2023-11-07,33.33333
2023-11-08,34.25925
2023-11-09,29.62962
2023-11-10,34.25925
2023-11-11,11.11111
2023-11-12,10.18518
2023-11-13,30.55555
2023-11-14,29.62962
2023-11-15,36.11111
2023-11-16,39.81481
2023-11-17,25.0
2023-11-18,16.66666
2023-11-19,29.62962
2023-11-20,24.07407
2023-11-21,50.92592
2023-11-22,37.96296
2023-11-23,37.03703
2023-11-24,37.03703
2023-11-25,25.0
2023-11-26,23.14814
2023-11-27,33.33333
2023-11-28,38.88888
2023-11-29,39.81481
2023-11-30,34.25925
2023-12-01,37.03703
2023-12-02,7.4074
2023-12-03,12.03703
2023-12-04,28.7037
2023-12-05,28.7037
2023-12-06,29.62962
2023-12-07,26.85185
2023-12-08,28.7037
2023-12-09,7.4074
2023-12-10,5.55555
2023-12-11,46.29629
2023-12-12,32.4074
2023-12-13,21.29629
2023-12-14,38.88888
2023-12-15,18.51851
2023-12-16,15.74074
2023-12-17,9.25925
2023-12-18,19.44444
2023-12-19,25.92592
2023-12-20,37.03703
2023-12-21,22.22222
2023-12-22,12.96296
2023-12-23,4.62962
2023-12-24,9.25925
2023-12-25,8.33333
2023-12-26,19.44444
2023-12-27,15.74074
2023-12-28,28.7037
2023-12-29,23.14814
2023-12-30,8.33333
2023-12-31,4.62962
2024-01-01,10.18518
2024-01-02,37.03703
2024-01-03,32.4074
2024-01-04,39.81481
2024-01-05,38.88888
2024-01-06,15.74074
2024-01-07,12.03703
2024-01-08,26.85185
2024-01-09,34.25925
2024-01-10,28.7037
2024-01-11,40.74074
2024-01-12,35.18518
2024-01-13,11.11111
2024-01-14,19.44444
2024-01-15,25.0
2024-01-16,48.14814
2024-01-17,37.96296
2024-01-18,25.0
2024-01-19,18.51851
2024-01-20,19.44444
2024-01-21,4.62962
2024-01-22,34.25925
2024-01-23,37.96296
2024-01-24,34.25925
2024-01-25,40.74074
2024-01-26,35.18518
2024-01-27,17.59259
2024-01-28,14.81481
2024-01-29,25.0
2024-01-30,20.37037
2024-01-31,24.07407
2024-02-01,34.25925
2024-02-02,20.37037
2024-02-03,9.25925
2024-02-04,4.62962
2024-02-05,34.25925
2024-02-06,24.07407
2024-02-07,22.22222
2024-02-08,16.66666
2024-02-09,8.33333
2024-02-10,9.25925
2024-02-11,7.4074
2024-02-13,20.37037
2024-02-14,28.7037
2024-02-15,37.03703
2024-02-16,32.4074
2024-02-17,17.59259
2024-02-18,13.88888
2024-02-19,37.96296
2024-02-20,41.66666
2024-02-21,35.18518
2024-02-22,26.85185
2024-02-23,32.4074
2024-02-24,14.81481
2024-02-25,12.96296
2024-02-26,28.7037
2024-02-27,31.48148
2024-02-28,15.74074
2024-02-29,28.7037
2024-03-01,10.18518
2024-03-02,9.25925
2024-03-03,9.25925
2024-03-04,24.07407
2024-03-05,37.96296
2024-03-06,33.33333
2024-03-07,36.11111
2024-03-08,26.85185
2024-03-09,14.81481
2024-03-10,16.66666
2024-03-11,34.25925
2024-03-12,32.4074
2024-03-13,35.18518
2024-03-14,34.25925
2024-03-15,25.0
2024-03-16,11.11111
2024-03-17,16.66666
2024-03-18,49.07407
2024-03-19,27.77777
2024-03-20,25.92592
