date,명의신탁
2023-05-30,9.85507
2023-05-31,10.62801
2023-06-01,9.85507
2023-06-02,8.55072
2023-06-03,10.57971
2023-06-04,12.02898
2023-06-05,10.77294
2023-06-06,8.21256
2023-06-07,13.23671
2023-06-08,12.27053
2023-06-09,11.73913
2023-06-10,6.3285
2023-06-11,7.14975
2023-06-12,10.91787
2023-06-13,10.0
2023-06-14,12.31884
2023-06-15,10.33816
2023-06-16,8.40579
2023-06-17,6.18357
2023-06-18,4.7826
2023-06-19,8.64734
2023-06-20,11.49758
2023-06-21,10.5314
2023-06-22,9.90338
2023-06-23,7.9227
2023-06-24,4.73429
2023-06-25,4.92753
2023-06-26,8.59903
2023-06-27,7.68115
2023-06-28,8.88888
2023-06-29,9.22705
2023-06-30,7.53623
2023-07-01,4.20289
2023-07-02,5.02415
2023-07-03,9.27536
2023-07-04,9.71014
2023-07-05,8.59903
2023-07-06,10.91787
2023-07-07,8.30917
2023-07-08,4.34782
2023-07-09,3.91304
2023-07-10,9.75845
2023-07-11,9.17874
2023-07-12,10.28985
2023-07-13,9.37198
2023-07-14,7.10144
2023-07-15,5.41062
2023-07-16,3.47826
2023-07-17,7.58454
2023-07-18,9.13043
2023-07-19,10.0
2023-07-20,8.35748
2023-07-21,10.57971
2023-07-22,8.50241
2023-07-23,5.60386
2023-07-24,9.37198
2023-07-25,9.03381
2023-07-26,9.17874
2023-07-27,8.16425
2023-07-28,7.53623
2023-07-29,6.18357
2023-07-30,4.54106
2023-07-31,7.53623
2023-08-01,8.74396
2023-08-02,8.84057
2023-08-03,7.00483
2023-08-04,5.94202
2023-08-05,4.20289
2023-08-06,3.96135
2023-08-07,10.33816
2023-08-08,11.0628
2023-08-09,8.55072
2023-08-10,8.74396
2023-08-11,8.4541
2023-08-12,5.12077
2023-08-13,4.92753
2023-08-14,8.16425
2023-08-15,5.60386
2023-08-16,8.84057
2023-08-17,9.56521
2023-08-18,8.50241
2023-08-19,4.83091
2023-08-20,4.68599
2023-08-21,8.9855
2023-08-22,9.75845
2023-08-23,7.68115
2023-08-24,8.64734
2023-08-25,7.77777
2023-08-26,4.39613
2023-08-27,5.60386
2023-08-28,7.53623
2023-08-29,8.21256
2023-08-30,10.19323
2023-08-31,7.05314
2023-09-01,8.26086
2023-09-02,4.68599
2023-09-03,4.83091
2023-09-04,9.56521
2023-09-05,10.19323
2023-09-06,9.90338
2023-09-07,8.30917
2023-09-08,8.74396
2023-09-09,3.81642
2023-09-10,4.7826
2023-09-11,9.32367
2023-09-12,10.57971
2023-09-13,13.81642
2023-09-14,12.89855
2023-09-15,12.75362
2023-09-16,7.82608
2023-09-17,7.68115
2023-09-18,10.24154
2023-09-19,9.85507
2023-09-20,11.40096
2023-09-21,10.0
2023-09-22,8.93719
2023-09-23,4.49275
2023-09-24,14.2512
2023-09-25,14.00966
2023-09-26,12.22222
2023-09-27,8.4541
2023-09-28,6.23188
2023-09-29,5.84541
2023-09-30,7.10144
2023-10-01,6.52173
2023-10-02,5.94202
2023-10-03,6.28019
2023-10-04,8.69565
2023-10-05,13.1884
2023-10-06,11.40096
2023-10-07,6.18357
2023-10-08,6.47342
2023-10-09,7.29468
2023-10-10,9.75845
2023-10-11,11.98067
2023-10-12,11.01449
2023-10-13,10.5314
2023-10-14,5.74879
2023-10-15,5.70048
2023-10-16,10.67632
2023-10-17,11.25603
2023-10-18,9.90338
2023-10-19,10.67632
2023-10-20,9.61352
2023-10-21,16.08695
2023-10-22,6.8599
2023-10-23,15.2657
2023-10-24,12.657
2023-10-25,10.28985
2023-10-26,11.15942
2023-10-27,10.0
2023-10-28,5.07246
2023-10-29,4.10628
2023-10-30,8.40579
2023-10-31,11.01449
2023-11-01,10.24154
2023-11-02,9.71014
2023-11-03,7.97101
2023-11-04,4.54106
2023-11-05,4.34782
2023-11-06,8.69565
2023-11-07,7.58454
2023-11-08,9.13043
2023-11-09,8.06763
2023-11-10,6.18357
2023-11-11,3.86473
2023-11-12,4.20289
2023-11-13,7.63285
2023-11-14,8.30917
2023-11-15,8.69565
2023-11-16,7.77777
2023-11-17,7.63285
2023-11-18,4.29951
2023-11-19,3.62318
2023-11-20,8.55072
2023-11-21,9.75845
2023-11-22,9.08212
2023-11-23,8.69565
2023-11-24,8.88888
2023-11-25,5.99033
2023-11-26,4.58937
2023-11-27,7.3913
2023-11-28,8.84057
2023-11-29,7.77777
2023-11-30,9.32367
2023-12-01,6.81159
2023-12-02,4.63768
2023-12-03,4.63768
2023-12-04,7.68115
2023-12-05,7.53623
2023-12-06,8.4541
2023-12-07,7.87439
2023-12-08,10.0483
2023-12-09,6.18357
2023-12-10,4.92753
2023-12-11,9.80676
2023-12-12,12.27053
2023-12-13,10.0
2023-12-14,9.22705
2023-12-15,6.95652
2023-12-16,4.92753
2023-12-17,3.57487
2023-12-18,7.87439
2023-12-19,8.64734
2023-12-20,8.16425
2023-12-21,6.52173
2023-12-22,6.47342
2023-12-23,3.81642
2023-12-24,3.33333
2023-12-25,3.52657
2023-12-26,6.66666
2023-12-27,7.77777
2023-12-28,5.99033
2023-12-29,5.84541
2023-12-30,3.47826
2023-12-31,2.02898
2024-01-01,3.38164
2024-01-02,5.84541
2024-01-03,7.48792
2024-01-04,6.90821
2024-01-05,7.05314
2024-01-06,4.20289
2024-01-07,4.87922
2024-01-08,6.37681
2024-01-09,7.53623
2024-01-10,7.97101
2024-01-11,8.4541
2024-01-12,6.3285
2024-01-13,4.54106
2024-01-14,3.33333
2024-01-15,7.53623
2024-01-16,7.3913
2024-01-17,8.4541
2024-01-18,7.29468
2024-01-19,6.61835
2024-01-20,4.10628
2024-01-21,4.10628
2024-01-22,7.19806
2024-01-23,7.87439
2024-01-24,7.53623
2024-01-25,7.58454
2024-01-26,7.24637
2024-01-27,4.54106
2024-01-28,6.08695
2024-01-29,9.80676
2024-01-30,9.71014
2024-01-31,9.22705
2024-02-01,7.97101
2024-02-02,7.43961
2024-02-03,4.73429
2024-02-04,3.47826
2024-02-05,7.34299
2024-02-06,8.55072
2024-02-07,8.55072
2024-02-08,6.95652
2024-02-09,4.34782
2024-02-10,4.10628
2024-02-11,3.76811
2024-02-12,4.10628
2024-02-13,10.5314
2024-02-14,10.62801
2024-02-15,8.84057
2024-02-16,6.76328
2024-02-17,3.57487
2024-02-18,4.7826
2024-02-19,7.77777
2024-02-20,9.46859
2024-02-21,9.42028
2024-02-22,8.16425
2024-02-23,8.01932
2024-02-24,3.86473
2024-02-25,3.81642
2024-02-26,7.24637
2024-02-27,8.50241
2024-02-28,7.87439
2024-02-29,5.84541
2024-03-01,3.76811
2024-03-02,3.7198
2024-03-03,4.7826
2024-03-04,8.35748
2024-03-05,8.06763
2024-03-06,9.56521
2024-03-07,9.5169
2024-03-08,8.40579
2024-03-09,5.21739
2024-03-10,4.87922
2024-03-11,9.90338
2024-03-12,10.62801
2024-03-13,9.56521
2024-03-14,8.69565
2024-03-15,8.26086
2024-03-16,4.49275
2024-03-17,4.49275
2024-03-18,11.78743
2024-03-19,9.95169
2024-03-20,10.0
