date,금1돈가격
2023-05-30,5.31914
2023-05-31,4.73887
2023-06-01,5.14506
2023-06-02,5.22243
2023-06-03,4.70019
2023-06-04,4.50676
2023-06-05,5.72533
2023-06-06,4.41005
2023-06-07,5.60928
2023-06-08,5.35783
2023-06-09,7.15667
2023-06-10,8.37524
2023-06-11,9.3617
2023-06-12,9.24564
2023-06-13,8.33655
2023-06-14,8.27852
2023-06-15,7.83365
2023-06-16,8.33655
2023-06-17,8.33655
2023-06-18,7.38878
2023-06-19,7.19535
2023-06-20,6.11218
2023-06-21,6.28626
2023-06-22,5.74468
2023-06-23,6.5764
2023-06-24,6.9439
2023-06-25,5.8027
2023-06-26,5.86073
2023-06-27,6.82785
2023-06-28,5.72533
2023-06-29,5.66731
2023-06-30,6.03481
2023-07-01,6.0735
2023-07-02,4.97098
2023-07-03,5.37717
2023-07-04,5.16441
2023-07-05,4.99032
2023-07-06,5.35783
2023-07-07,5.22243
2023-07-08,4.95164
2023-07-09,4.00386
2023-07-10,5.4352
2023-07-11,4.60348
2023-07-12,5.39651
2023-07-13,5.28046
2023-07-14,5.33849
2023-07-15,4.58413
2023-07-16,4.1586
2023-07-17,4.44874
2023-07-18,5.2998
2023-07-19,4.99032
2023-07-20,4.62282
2023-07-21,4.58413
2023-07-22,4.08123
2023-07-23,4.52611
2023-07-24,4.27466
2023-07-25,4.6615
2023-07-26,4.95164
2023-07-27,4.25531
2023-07-28,4.23597
2023-07-29,3.36557
2023-07-30,3.48162
2023-07-31,4.62282
2023-08-01,4.31334
2023-08-02,4.04255
2023-08-03,4.71953
2023-08-04,4.68085
2023-08-05,4.294
2023-08-06,3.73307
2023-08-07,4.64216
2023-08-08,4.87427
2023-08-09,4.46808
2023-08-10,4.19729
2023-08-11,4.71953
2023-08-12,3.42359
2023-08-13,3.48162
2023-08-14,4.31334
2023-08-15,4.17794
2023-08-16,5.62862
2023-08-17,4.62282
2023-08-18,5.16441
2023-08-19,4.56479
2023-08-20,3.71373
2023-08-21,5.08704
2023-08-22,5.02901
2023-08-23,4.73887
2023-08-24,4.31334
2023-08-25,4.9323
2023-08-26,3.55899
2023-08-27,3.75241
2023-08-28,4.17794
2023-08-29,4.21663
2023-08-30,4.91295
2023-08-31,4.44874
2023-09-01,4.73887
2023-09-02,3.94584
2023-09-03,3.7911
2023-09-04,4.64216
2023-09-05,4.75822
2023-09-06,4.54545
2023-09-07,4.81624
2023-09-08,5.55125
2023-09-09,3.75241
2023-09-10,3.77176
2023-09-11,4.95164
2023-09-12,4.39071
2023-09-13,4.02321
2023-09-14,4.48742
2023-09-15,4.35203
2023-09-16,3.59767
2023-09-17,3.53965
2023-09-18,4.35203
2023-09-19,4.19729
2023-09-20,4.19729
2023-09-21,3.67504
2023-09-22,3.81044
2023-09-23,3.46228
2023-09-24,2.76595
2023-09-25,4.9323
2023-09-26,4.62282
2023-09-27,4.06189
2023-09-28,3.63636
2023-09-29,3.92649
2023-09-30,4.02321
2023-10-01,3.94584
2023-10-02,4.13926
2023-10-03,4.00386
2023-10-04,4.97098
2023-10-05,5.24177
2023-10-06,5.91876
2023-10-07,3.94584
2023-10-08,3.6557
2023-10-09,4.50676
2023-10-10,5.70599
2023-10-11,6.3056
2023-10-12,6.05415
2023-10-13,5.14506
2023-10-14,4.37137
2023-10-15,3.44294
2023-10-16,4.97098
2023-10-17,5.33849
2023-10-18,5.12572
2023-10-19,6.47969
2023-10-20,7.15667
2023-10-21,4.08123
2023-10-22,3.98452
2023-10-23,5.82205
2023-10-24,5.68665
2023-10-25,4.58413
2023-10-26,5.58994
2023-10-27,5.57059
2023-10-28,4.99032
2023-10-29,4.04255
2023-10-30,7.15667
2023-10-31,10.48355
2023-11-01,9.67117
2023-11-02,7.87234
2023-11-03,7.04061
2023-11-04,5.22243
2023-11-05,5.14506
2023-11-06,6.3056
2023-11-07,6.18955
2023-11-08,6.61508
2023-11-09,4.97098
2023-11-10,5.4352
2023-11-11,4.21663
2023-11-12,4.50676
2023-11-13,6.63442
2023-11-14,5.51257
2023-11-15,5.12572
2023-11-16,5.64796
2023-11-17,5.08704
2023-11-18,6.32495
2023-11-19,5.28046
2023-11-20,5.55125
2023-11-21,6.55705
2023-11-22,6.26692
2023-11-23,7.75628
2023-11-24,6.73114
2023-11-25,5.78336
2023-11-26,4.70019
2023-11-27,6.32495
2023-11-28,9.26499
2023-11-29,8.35589
2023-11-30,7.77562
2023-12-01,6.441
2023-12-02,6.49903
2023-12-03,8.8588
2023-12-04,14.06189
2023-12-05,13.86847
2023-12-06,10.58027
2023-12-07,8.7234
2023-12-08,8.80077
2023-12-09,11.56673
2023-12-10,7.52417
2023-12-11,9.2263
2023-12-12,8.2205
2023-12-13,7.31141
2023-12-14,7.98839
2023-12-15,8.52998
2023-12-16,6.59574
2023-12-17,6.36363
2023-12-18,6.84719
2023-12-19,6.69245
2023-12-20,6.09284
2023-12-21,7.27272
2023-12-22,7.65957
2023-12-23,5.74468
2023-12-24,5.18375
2023-12-25,6.75048
2023-12-26,7.54352
2023-12-27,7.62088
2023-12-28,8.66537
2023-12-29,9.70986
2023-12-30,9.98065
2023-12-31,6.84719
2024-01-01,8.80077
2024-01-02,8.10444
2024-01-03,7.69825
2024-01-04,8.60735
2024-01-05,9.34235
2024-01-06,7.9497
2024-01-07,7.36943
2024-01-08,7.7176
2024-01-09,7.54352
2024-01-10,7.13733
2024-01-11,7.67891
2024-01-12,7.27272
2024-01-13,6.71179
2024-01-14,6.82785
2024-01-15,7.23404
2024-01-16,6.84719
2024-01-17,7.64023
2024-01-18,7.48549
2024-01-19,8.66537
2024-01-20,7.11798
2024-01-21,6.86653
2024-01-22,8.00773
2024-01-23,8.10444
2024-01-24,6.75048
2024-01-25,7.69825
2024-01-26,7.54352
2024-01-27,6.9439
2024-01-28,6.63442
2024-01-29,6.78916
2024-01-30,7.05996
2024-01-31,6.84719
2024-02-01,8.52998
2024-02-02,7.87234
2024-02-03,5.55125
2024-02-04,6.65377
2024-02-05,7.25338
2024-02-06,8.62669
2024-02-07,8.02707
2024-02-08,8.20116
2024-02-09,6.3056
2024-02-10,7.29206
2024-02-11,7.33075
2024-02-12,6.5764
2024-02-13,7.75628
2024-02-14,8.33655
2024-02-15,7.65957
2024-02-16,6.86653
2024-02-17,6.18955
2024-02-18,6.53771
2024-02-19,7.79497
2024-02-20,7.85299
2024-02-21,6.47969
2024-02-22,6.65377
2024-02-23,6.80851
2024-02-24,9.14893
2024-02-25,8.51063
2024-02-26,8.0851
2024-02-27,7.11798
2024-02-28,6.46034
2024-02-29,8.00773
2024-03-01,7.25338
2024-03-02,6.55705
2024-03-03,6.36363
2024-03-04,10.56092
2024-03-05,24.75822
2024-03-06,20.11605
2024-03-07,15.45454
2024-03-08,16.24758
2024-03-09,14.00386
2024-03-10,14.62282
2024-03-11,15.82205
2024-03-12,14.41005
2024-03-13,12.63056
2024-03-14,10.69632
2024-03-15,10.52224
2024-03-16,8.49129
2024-03-17,8.02707
2024-03-18,8.87814
2024-03-19,8.39458
2024-03-20,9.53578
