date,DGB생명
2023-05-31,8.78112
2023-06-01,8.78112
2023-06-02,7.12101
2023-06-03,2.18435
2023-06-04,2.83966
2023-06-05,7.73263
2023-06-06,3.0581
2023-06-07,8.56269
2023-06-08,8.519
2023-06-09,7.90738
2023-06-10,2.22804
2023-06-11,1.83486
2023-06-12,8.73743
2023-06-13,8.65006
2023-06-14,9.30537
2023-06-15,8.82481
2023-06-16,7.95107
2023-06-17,1.87854
2023-06-18,2.3591
2023-06-19,9.17431
2023-06-20,7.47051
2023-06-21,8.08213
2023-06-22,8.30056
2023-06-23,8.08213
2023-06-24,1.74748
2023-06-25,1.87854
2023-06-26,9.61118
2023-06-27,8.519
2023-06-28,8.82481
2023-06-29,9.48012
2023-06-30,9.04325
2023-07-01,1.83486
2023-07-02,1.61642
2023-07-03,8.47531
2023-07-04,9.17431
2023-07-05,9.26168
2023-07-06,8.8685
2023-07-07,9.39274
2023-07-08,2.27173
2023-07-09,2.62123
2023-07-10,10.39755
2023-07-11,8.91218
2023-07-12,8.519
2023-07-13,9.26168
2023-07-14,8.25688
2023-07-15,2.14067
2023-07-16,1.74748
2023-07-17,7.68894
2023-07-18,9.21799
2023-07-19,8.03844
2023-07-20,8.12581
2023-07-21,9.56749
2023-07-22,2.62123
2023-07-23,2.00961
2023-07-24,9.5238
2023-07-25,8.82481
2023-07-26,10.44124
2023-07-27,8.08213
2023-07-28,7.99475
2023-07-29,2.05329
2023-07-30,2.09698
2023-07-31,9.34906
2023-08-01,8.25688
2023-08-02,7.86369
2023-08-03,6.24726
2023-08-04,7.73263
2023-08-05,1.57273
2023-08-06,2.31542
2023-08-07,8.30056
2023-08-08,9.34906
2023-08-09,9.08693
2023-08-10,8.60637
2023-08-11,8.43162
2023-08-12,2.7086
2023-08-13,2.14067
2023-08-14,9.96068
2023-08-15,2.31542
2023-08-16,9.78593
2023-08-17,10.5723
2023-08-18,9.91699
2023-08-19,1.79117
2023-08-20,2.53385
2023-08-21,8.56269
2023-08-22,9.30537
2023-08-23,8.95587
2023-08-24,8.99956
2023-08-25,9.13062
2023-08-26,2.40279
2023-08-27,2.66491
2023-08-28,10.17911
2023-08-29,10.09174
2023-08-30,7.86369
2023-08-31,8.43162
2023-09-01,7.77632
2023-09-02,1.57273
2023-09-03,2.88335
2023-09-04,7.03363
2023-09-05,7.55788
2023-09-06,7.60157
2023-09-07,6.8152
2023-09-08,6.4657
2023-09-09,2.09698
2023-09-10,2.3591
2023-09-11,9.48012
2023-09-12,10.44124
2023-09-13,10.65967
2023-09-14,8.1695
2023-09-15,8.73743
2023-09-16,2.27173
2023-09-17,3.14547
2023-09-18,8.38794
2023-09-19,10.17911
2023-09-20,9.69855
2023-09-21,9.61118
2023-09-22,8.56269
2023-09-23,2.88335
2023-09-24,3.23285
2023-09-25,8.95587
2023-09-26,9.61118
2023-09-27,7.55788
2023-09-28,1.48536
2023-09-29,1.13586
2023-09-30,1.3543
2023-10-01,2.31542
2023-10-02,2.31542
2023-10-03,3.14547
2023-10-04,10.87811
2023-10-05,9.39274
2023-10-06,7.86369
2023-10-07,2.05329
2023-10-08,1.83486
2023-10-09,2.27173
2023-10-10,10.09174
2023-10-11,8.65006
2023-10-12,10.87811
2023-10-13,8.30056
2023-10-14,2.22804
2023-10-15,2.44648
2023-10-16,9.08693
2023-10-17,10.17911
2023-10-18,10.52861
2023-10-19,9.13062
2023-10-20,7.95107
2023-10-21,1.39799
2023-10-22,2.57754
2023-10-23,10.79073
2023-10-24,8.60637
2023-10-25,10.92179
2023-10-26,9.48012
2023-10-27,7.47051
2023-10-28,1.83486
2023-10-29,2.3591
2023-10-30,11.31498
2023-10-31,10.96548
2023-11-01,8.65006
2023-11-02,7.33944
2023-11-03,7.68894
2023-11-04,2.31542
2023-11-05,2.14067
2023-11-06,9.65487
2023-11-07,9.21799
2023-11-08,7.82
2023-11-09,8.08213
2023-11-10,8.56269
2023-11-11,2.00961
2023-11-12,2.66491
2023-11-13,9.5238
2023-11-14,9.08693
2023-11-15,8.78112
2023-11-16,9.78593
2023-11-17,9.61118
2023-11-18,2.27173
2023-11-19,1.7038
2023-11-20,9.39274
2023-11-21,8.65006
2023-11-22,9.34906
2023-11-23,8.43162
2023-11-24,8.65006
2023-11-25,2.31542
2023-11-26,2.7086
2023-11-27,10.92179
2023-11-28,11.35867
2023-11-29,11.66448
2023-11-30,10.2228
2023-12-01,8.34425
2023-12-02,2.09698
2023-12-03,2.53385
2023-12-04,8.34425
2023-12-05,10.00436
2023-12-06,9.04325
2023-12-07,8.08213
2023-12-08,8.47531
2023-12-09,1.7038
2023-12-10,1.74748
2023-12-11,10.39755
2023-12-12,10.17911
2023-12-13,10.52861
2023-12-14,9.82961
2023-12-15,8.69375
2023-12-16,2.88335
2023-12-17,2.62123
2023-12-18,8.519
2023-12-19,10.09174
2023-12-20,7.47051
2023-12-21,8.95587
2023-12-22,8.519
2023-12-23,2.62123
2023-12-24,1.96592
2023-12-25,2.3591
2023-12-26,11.53342
2023-12-27,11.83923
2023-12-28,11.09654
2023-12-29,10.39755
2023-12-30,3.10179
2023-12-31,2.66491
2024-01-01,2.66491
2024-01-02,12.31979
2024-01-03,10.5723
2024-01-04,10.5723
2024-01-05,9.8733
2024-01-06,2.44648
2024-01-07,2.3591
2024-01-08,9.96068
2024-01-09,10.2228
2024-01-10,10.70336
2024-01-11,8.47531
2024-01-12,9.17431
2024-01-13,2.49017
2024-01-14,2.00961
2024-01-15,12.10135
2024-01-16,10.92179
2024-01-17,10.92179
2024-01-18,10.2228
2024-01-19,8.60637
2024-01-20,3.71341
2024-01-21,2.49017
2024-01-22,11.27129
2024-01-23,11.09654
2024-01-24,10.96548
2024-01-25,10.79073
2024-01-26,11.5771
2024-01-27,3.32022
2024-01-28,2.92704
2024-01-29,12.23241
2024-01-30,12.31979
2024-01-31,12.53822
2024-02-01,10.70336
2024-02-02,9.34906
2024-02-03,2.97072
2024-02-04,3.75709
2024-02-05,11.22761
2024-02-06,11.00917
2024-02-07,10.5723
2024-02-08,9.8733
2024-02-09,2.62123
2024-02-10,1.7038
2024-02-11,1.74748
2024-02-12,3.49497
2024-02-13,13.06247
2024-02-14,12.49453
2024-02-15,13.01878
2024-02-16,11.97029
2024-02-17,3.18916
2024-02-18,3.01441
2024-02-19,11.40235
2024-02-20,12.58191
2024-02-21,11.31498
2024-02-22,10.39755
2024-02-23,11.05286
2024-02-24,2.57754
2024-02-25,3.32022
2024-02-26,12.49453
2024-02-27,14.19833
2024-02-28,13.49934
2024-02-29,11.97029
2024-03-01,4.54346
2024-03-02,3.45128
2024-03-03,2.7086
2024-03-04,13.45565
2024-03-05,11.79554
2024-03-06,12.10135
2024-03-07,11.18392
2024-03-08,9.39274
2024-03-09,2.88335
2024-03-10,3.32022
2024-03-11,12.14504
2024-03-12,10.83442
2024-03-13,12.93141
2024-03-14,10.26649
2024-03-15,8.60637
2024-03-16,2.18435
2024-03-17,2.79598
2024-03-18,10.13543
2024-03-19,10.2228
2024-03-20,12.14504
