date,씨티리워드카드
2023-05-29,4.89073
2023-05-30,6.34755
2023-05-31,6.55567
2023-06-01,4.99479
2023-06-02,1.76899
2023-06-03,3.64203
2023-06-04,4.57856
2023-06-05,5.30697
2023-06-06,3.64203
2023-06-07,4.4745
2023-06-08,3.53798
2023-06-09,3.74609
2023-06-10,3.12174
2023-06-11,3.95421
2023-06-12,5.7232
2023-06-13,5.09885
2023-06-14,4.05827
2023-06-15,5.82726
2023-06-16,3.85015
2023-06-17,2.60145
2023-06-18,2.28928
2023-06-19,4.05827
2023-06-20,3.74609
2023-06-21,4.89073
2023-06-22,4.05827
2023-06-23,5.7232
2023-06-24,3.32986
2023-06-25,4.57856
2023-06-26,4.89073
2023-06-27,6.03537
2023-06-28,5.20291
2023-06-29,3.74609
2023-06-30,3.64203
2023-07-01,4.37044
2023-07-02,4.99479
2023-07-03,4.78668
2023-07-04,4.05827
2023-07-05,5.20291
2023-07-06,3.85015
2023-07-07,4.68262
2023-07-08,3.32986
2023-07-09,3.01768
2023-07-10,4.4745
2023-07-11,4.78668
2023-07-12,4.99479
2023-07-13,4.05827
2023-07-14,4.4745
2023-07-15,2.60145
2023-07-16,3.43392
2023-07-17,5.20291
2023-07-18,5.61914
2023-07-19,5.82726
2023-07-20,4.26638
2023-07-21,4.26638
2023-07-22,4.99479
2023-07-23,3.12174
2023-07-24,4.89073
2023-07-25,4.99479
2023-07-26,4.05827
2023-07-27,4.37044
2023-07-28,3.32986
2023-07-29,4.78668
2023-07-30,4.68262
2023-07-31,7.28407
2023-08-01,6.03537
2023-08-02,5.20291
2023-08-03,3.74609
2023-08-04,4.16233
2023-08-05,2.28928
2023-08-06,3.74609
2023-08-07,4.37044
2023-08-08,4.16233
2023-08-09,3.85015
2023-08-10,4.16233
2023-08-11,4.99479
2023-08-12,3.32986
2023-08-13,5.09885
2023-08-14,5.09885
2023-08-15,3.74609
2023-08-16,3.53798
2023-08-17,4.37044
2023-08-18,4.16233
2023-08-19,3.64203
2023-08-20,3.53798
2023-08-21,4.89073
2023-08-22,4.16233
2023-08-23,4.16233
2023-08-24,5.7232
2023-08-25,5.20291
2023-08-26,2.91363
2023-08-27,4.57856
2023-08-28,3.12174
2023-08-29,5.30697
2023-08-30,4.37044
2023-08-31,3.64203
2023-09-01,3.95421
2023-09-02,3.43392
2023-09-03,3.43392
2023-09-04,3.53798
2023-09-05,3.01768
2023-09-06,3.2258
2023-09-07,3.43392
2023-09-08,4.16233
2023-09-09,2.39334
2023-09-10,2.80957
2023-09-11,3.12174
2023-09-12,3.43392
2023-09-13,3.32986
2023-09-14,3.74609
2023-09-15,3.85015
2023-09-16,4.26638
2023-09-17,3.53798
2023-09-18,2.91363
2023-09-19,2.70551
2023-09-20,3.85015
2023-09-21,2.80957
2023-09-22,3.2258
2023-09-23,2.08116
2023-09-24,2.08116
2023-09-25,4.05827
2023-09-26,3.85015
2023-09-27,3.32986
2023-09-28,3.32986
2023-09-29,1.87304
2023-09-30,3.64203
2023-10-01,3.01768
2023-10-02,3.2258
2023-10-03,3.64203
2023-10-04,4.4745
2023-10-05,2.70551
2023-10-06,4.37044
2023-10-07,3.01768
2023-10-08,2.28928
2023-10-09,4.05827
2023-10-10,3.43392
2023-10-11,3.95421
2023-10-12,3.64203
2023-10-13,4.16233
2023-10-14,3.01768
2023-10-15,1.9771
2023-10-16,3.01768
2023-10-17,3.95421
2023-10-18,3.53798
2023-10-19,2.28928
2023-10-20,3.2258
2023-10-21,2.70551
2023-10-22,3.32986
2023-10-23,3.85015
2023-10-24,4.99479
2023-10-25,3.53798
2023-10-26,2.70551
2023-10-27,3.64203
2023-10-28,4.16233
2023-10-29,2.60145
2023-10-30,3.85015
2023-10-31,3.32986
2023-11-01,2.39334
2023-11-02,4.4745
2023-11-03,2.80957
2023-11-04,1.87304
2023-11-05,2.18522
2023-11-06,3.2258
2023-11-07,3.12174
2023-11-08,3.64203
2023-11-09,3.2258
2023-11-10,3.64203
2023-11-11,1.45681
2023-11-12,1.87304
2023-11-13,2.70551
2023-11-14,4.37044
2023-11-15,3.2258
2023-11-16,3.64203
2023-11-17,3.64203
2023-11-18,2.60145
2023-11-19,3.12174
2023-11-20,4.05827
2023-11-21,4.26638
2023-11-22,4.16233
2023-11-23,1.87304
2023-11-24,3.2258
2023-11-25,2.60145
2023-11-26,3.74609
2023-11-27,4.37044
2023-11-28,3.01768
2023-11-29,4.26638
2023-11-30,4.99479
2023-12-01,2.91363
2023-12-02,3.32986
2023-12-03,3.64203
2023-12-04,2.39334
2023-12-05,3.32986
2023-12-06,2.60145
2023-12-07,3.01768
2023-12-08,2.28928
2023-12-09,3.64203
2023-12-10,4.16233
2023-12-11,3.2258
2023-12-12,2.60145
2023-12-13,3.01768
2023-12-14,3.01768
2023-12-15,2.60145
2023-12-16,3.01768
2023-12-17,4.57856
2023-12-18,4.4745
2023-12-19,3.43392
2023-12-20,3.64203
2023-12-21,3.01768
2023-12-22,4.78668
2023-12-23,3.85015
2023-12-24,3.01768
2023-12-25,3.32986
2023-12-26,4.68262
2023-12-27,3.01768
2023-12-28,2.70551
2023-12-29,4.16233
2023-12-30,3.32986
2023-12-31,3.85015
2024-01-01,5.41103
2024-01-02,4.26638
2024-01-03,4.89073
2024-01-04,5.51508
2024-01-05,3.12174
2024-01-06,3.64203
2024-01-07,5.20291
2024-01-08,3.95421
2024-01-09,4.99479
2024-01-10,4.68262
2024-01-11,3.85015
2024-01-12,4.16233
2024-01-13,3.53798
2024-01-14,4.16233
2024-01-15,3.74609
2024-01-16,3.85015
2024-01-17,4.26638
2024-01-18,5.41103
2024-01-19,4.99479
2024-01-20,3.32986
2024-01-21,4.26638
2024-01-22,5.41103
2024-01-23,6.55567
2024-01-24,5.93132
2024-01-25,4.68262
2024-01-26,5.41103
2024-01-27,3.53798
2024-01-28,4.99479
2024-01-29,4.68262
2024-01-30,9.36524
2024-01-31,6.13943
2024-02-01,4.89073
2024-02-02,4.26638
2024-02-03,3.43392
2024-02-04,4.37044
2024-02-05,4.16233
2024-02-06,4.05827
2024-02-07,4.4745
2024-02-08,3.32986
2024-02-09,2.60145
2024-02-10,2.49739
2024-02-11,1.56087
2024-02-12,4.16233
2024-02-13,5.61914
2024-02-14,4.4745
2024-02-15,5.51508
2024-02-16,3.95421
2024-02-17,2.91363
2024-02-18,4.57856
2024-02-19,2.91363
2024-02-20,4.05827
2024-02-21,4.99479
2024-02-22,2.70551
2024-02-23,3.01768
2024-02-24,3.53798
2024-02-25,4.68262
2024-02-26,4.26638
2024-02-27,4.99479
2024-02-28,6.86784
2024-02-29,4.99479
2024-03-01,3.95421
2024-03-02,3.64203
2024-03-03,5.30697
2024-03-04,3.32986
2024-03-05,4.78668
2024-03-06,4.37044
2024-03-07,2.80957
2024-03-08,3.43392
2024-03-09,4.16233
2024-03-10,5.30697
2024-03-11,4.26638
2024-03-12,3.01768
2024-03-13,3.74609
2024-03-14,2.70551
2024-03-15,3.01768
2024-03-16,3.12174
2024-03-17,3.01768
2024-03-18,3.85015
2024-03-19,2.70551
2024-03-20,3.85015
