date,아웃소싱
2023-05-30,30.6631
2023-05-31,31.06364
2023-06-01,30.39608
2023-06-02,29.59501
2023-06-03,17.53449
2023-06-04,19.13662
2023-06-05,30.79661
2023-06-06,21.58433
2023-06-07,34.26791
2023-06-08,34.49043
2023-06-09,32.04272
2023-06-10,26.52425
2023-06-11,27.32532
2023-06-12,36.80462
2023-06-13,38.8518
2023-06-14,41.74454
2023-06-15,37.02714
2023-06-16,28.08188
2023-06-17,19.89319
2023-06-18,21.58433
2023-06-19,34.44592
2023-06-20,35.60302
2023-06-21,31.59768
2023-06-22,30.52959
2023-06-23,26.43524
2023-06-24,14.50823
2023-06-25,15.17578
2023-06-26,29.99554
2023-06-27,29.19448
2023-06-28,29.95104
2023-06-29,29.99554
2023-06-30,27.63684
2023-07-01,13.66266
2023-07-02,16.15487
2023-07-03,29.63951
2023-07-04,32.62127
2023-07-05,30.6631
2023-07-06,30.39608
2023-07-07,29.19448
2023-07-08,16.15487
2023-07-09,14.28571
2023-07-10,32.26524
2023-07-11,32.48776
2023-07-12,34.62394
2023-07-13,32.93279
2023-07-14,24.87761
2023-07-15,15.97685
2023-07-16,17.08945
2023-07-17,30.57409
2023-07-18,29.417
2023-07-19,28.57142
2023-07-20,26.79127
2023-07-21,25.27814
2023-07-22,16.11036
2023-07-23,15.75433
2023-07-24,28.48242
2023-07-25,28.2599
2023-07-26,28.43791
2023-07-27,31.68669
2023-07-28,25.72318
2023-07-29,16.91143
2023-07-30,20.42723
2023-07-31,26.92478
2023-08-01,29.10547
2023-08-02,26.03471
2023-08-03,25.9012
2023-08-04,22.83044
2023-08-05,15.04227
2023-08-06,14.86426
2023-08-07,28.48242
2023-08-08,25.72318
2023-08-09,26.52425
2023-08-10,27.19181
2023-08-11,24.43257
2023-08-12,12.19403
2023-08-13,14.1522
2023-08-14,24.7441
2023-08-15,16.86693
2023-08-16,29.417
2023-08-17,29.10547
2023-08-18,26.52425
2023-08-19,15.22029
2023-08-20,14.46372
2023-08-21,27.81486
2023-08-22,28.92745
2023-08-23,30.44058
2023-08-24,26.92478
2023-08-25,26.83578
2023-08-26,14.73075
2023-08-27,16.33288
2023-08-28,26.74677
2023-08-29,27.72585
2023-08-30,32.39875
2023-08-31,27.90387
2023-09-01,28.88295
2023-09-02,17.00044
2023-09-03,17.93502
2023-09-04,31.19715
2023-09-05,33.28882
2023-09-06,30.79661
2023-09-07,31.95371
2023-09-08,27.41433
2023-09-09,19.67067
2023-09-10,20.29372
2023-09-11,35.87004
2023-09-12,37.47218
2023-09-13,35.42501
2023-09-14,32.93279
2023-09-15,28.70493
2023-09-16,20.64975
2023-09-17,22.3854
2023-09-18,33.68936
2023-09-19,37.7392
2023-09-20,35.78104
2023-09-21,34.44592
2023-09-22,27.81486
2023-09-23,20.42723
2023-09-24,20.20471
2023-09-25,32.22073
2023-09-26,29.55051
2023-09-27,23.18647
2023-09-28,14.81975
2023-09-29,13.79617
2023-09-30,14.37472
2023-10-01,14.68624
2023-10-02,17.93502
2023-10-03,21.1838
2023-10-04,32.39875
2023-10-05,31.55318
2023-10-06,27.1473
2023-10-07,17.757
2023-10-08,17.84601
2023-10-09,23.27547
2023-10-10,36.71562
2023-10-11,34.80195
2023-10-12,35.29149
2023-10-13,28.97196
2023-10-14,20.20471
2023-10-15,21.89586
2023-10-16,35.82554
2023-10-17,40.63195
2023-10-18,32.93279
2023-10-19,31.90921
2023-10-20,30.44058
2023-10-21,18.60258
2023-10-22,20.0267
2023-10-23,34.31241
2023-10-24,34.44592
2023-10-25,34.1344
2023-10-26,32.57676
2023-10-27,27.36982
2023-10-28,16.06586
2023-10-29,16.73342
2023-10-30,31.28615
2023-10-31,29.4615
2023-11-01,31.28615
2023-11-02,34.35692
2023-11-03,27.28081
2023-11-04,15.08678
2023-11-05,17.57899
2023-11-06,31.24165
2023-11-07,28.21539
2023-11-08,32.35425
2023-11-09,27.72585
2023-11-10,24.96662
2023-11-11,17.53449
2023-11-12,16.11036
2023-11-13,34.00089
2023-11-14,31.64218
2023-11-15,33.15531
2023-11-16,26.70226
2023-11-17,26.34623
2023-11-18,17.53449
2023-11-19,17.57899
2023-11-20,30.70761
2023-11-21,31.46417
2023-11-22,31.73119
2023-11-23,30.08455
2023-11-24,26.25723
2023-11-25,16.24388
2023-11-26,17.84601
2023-11-27,31.55318
2023-11-28,31.41967
2023-11-29,33.60035
2023-11-30,32.13173
2023-12-01,28.39341
2023-12-02,17.48998
2023-12-03,19.89319
2023-12-04,32.93279
2023-12-05,36.67111
2023-12-06,35.20249
2023-12-07,35.42501
2023-12-08,31.19715
2023-12-09,22.51891
2023-12-10,22.25189
2023-12-11,35.69203
2023-12-12,38.22874
2023-12-13,34.93546
2023-12-14,36.93813
2023-12-15,27.54784
2023-12-16,17.08945
2023-12-17,18.60258
2023-12-18,30.57409
2023-12-19,30.93012
2023-12-20,32.04272
2023-12-21,36.98264
2023-12-22,29.506
2023-12-23,20.1157
2023-12-24,17.57899
2023-12-25,15.3538
2023-12-26,27.36982
2023-12-27,26.52425
2023-12-28,24.96662
2023-12-29,23.45349
2023-12-30,15.44281
2023-12-31,11.34846
2024-01-01,16.06586
2024-01-02,29.506
2024-01-03,31.33066
2024-01-04,29.506
2024-01-05,29.19448
2024-01-06,19.35914
2024-01-07,18.33555
2024-01-08,30.08455
2024-01-09,29.23898
2024-01-10,30.52959
2024-01-11,31.37516
2024-01-12,29.06097
2024-01-13,16.42189
2024-01-14,18.60258
2024-01-15,34.35692
2024-01-16,31.64218
2024-01-17,28.43791
2024-01-18,29.10547
2024-01-19,24.25456
2024-01-20,16.24388
2024-01-21,15.13128
2024-01-22,28.48242
2024-01-23,31.24165
2024-01-24,28.57142
2024-01-25,27.54784
2024-01-26,27.28081
2024-01-27,16.5109
2024-01-28,17.7125
2024-01-29,28.2599
2024-01-30,29.95104
2024-01-31,27.68135
2024-02-01,28.83845
2024-02-02,26.16822
2024-02-03,14.95327
2024-02-04,15.93235
2024-02-05,24.7441
2024-02-06,24.47708
2024-02-07,24.12105
2024-02-08,19.35914
2024-02-09,11.92701
2024-02-10,12.59457
2024-02-11,13.57365
2024-02-12,15.53182
2024-02-13,27.50333
2024-02-14,27.41433
2024-02-15,28.3489
2024-02-16,23.27547
2024-02-17,16.11036
2024-02-18,15.08678
2024-02-19,31.68669
2024-02-20,28.08188
2024-02-21,29.81753
2024-02-22,25.63417
2024-02-23,25.72318
2024-02-24,13.61815
2024-02-25,14.55273
2024-02-26,26.03471
2024-02-27,30.57409
2024-02-28,27.68135
2024-02-29,21.85135
2024-03-01,14.99777
2024-03-02,12.50556
2024-03-03,14.1522
2024-03-04,26.70226
2024-03-05,34.1789
2024-03-06,33.37783
2024-03-07,27.54784
2024-03-08,28.08188
2024-03-09,16.5554
2024-03-10,17.97952
2024-03-11,36.62661
2024-03-12,37.29417
2024-03-13,36.35959
2024-03-14,34.49043
2024-03-15,28.74944
2024-03-16,18.8251
2024-03-17,20.0712
2024-03-18,36.5821
2024-03-19,34.1344
2024-03-20,37.91722
