date,현관액자
2023-05-30,36.4341
2023-05-31,40.31007
2023-06-01,34.88372
2023-06-02,26.35658
2023-06-03,36.4341
2023-06-04,37.98449
2023-06-05,25.58139
2023-06-06,33.33333
2023-06-07,38.75968
2023-06-08,38.75968
2023-06-09,30.23255
2023-06-10,26.35658
2023-06-11,37.98449
2023-06-12,24.8062
2023-06-13,26.35658
2023-06-14,33.33333
2023-06-15,40.31007
2023-06-16,29.45736
2023-06-17,21.70542
2023-06-18,42.63565
2023-06-19,22.48062
2023-06-20,41.86046
2023-06-21,41.08527
2023-06-22,15.50387
2023-06-23,38.75968
2023-06-24,21.70542
2023-06-25,20.15503
2023-06-26,20.93023
2023-06-27,27.13178
2023-06-28,30.23255
2023-06-29,22.48062
2023-06-30,23.25581
2023-07-01,31.00775
2023-07-02,27.90697
2023-07-03,30.23255
2023-07-04,32.55813
2023-07-05,34.10852
2023-07-06,48.06201
2023-07-07,34.10852
2023-07-08,24.031
2023-07-09,34.10852
2023-07-10,37.98449
2023-07-11,32.55813
2023-07-12,23.25581
2023-07-13,36.4341
2023-07-14,31.00775
2023-07-15,34.10852
2023-07-16,30.23255
2023-07-17,38.75968
2023-07-18,41.08527
2023-07-19,29.45736
2023-07-20,24.031
2023-07-21,25.58139
2023-07-22,43.41085
2023-07-23,42.63565
2023-07-24,38.75968
2023-07-25,37.98449
2023-07-26,61.24031
2023-07-27,48.06201
2023-07-28,51.93798
2023-07-29,44.96124
2023-07-30,36.4341
2023-07-31,48.8372
2023-08-01,44.96124
2023-08-02,41.08527
2023-08-03,48.06201
2023-08-04,44.18604
2023-08-05,34.88372
2023-08-06,27.90697
2023-08-07,39.53488
2023-08-08,40.31007
2023-08-09,42.63565
2023-08-10,32.55813
2023-08-11,52.71317
2023-08-12,38.75968
2023-08-13,35.65891
2023-08-14,43.41085
2023-08-15,55.03875
2023-08-16,48.8372
2023-08-17,37.98449
2023-08-18,37.2093
2023-08-19,40.31007
2023-08-20,51.16279
2023-08-21,42.63565
2023-08-22,34.88372
2023-08-23,59.68992
2023-08-24,51.16279
2023-08-25,49.6124
2023-08-26,44.18604
2023-08-27,44.96124
2023-08-28,43.41085
2023-08-29,50.38759
2023-08-30,36.4341
2023-08-31,44.18604
2023-09-01,41.08527
2023-09-02,37.98449
2023-09-03,48.06201
2023-09-04,48.8372
2023-09-05,47.28682
2023-09-06,42.63565
2023-09-07,37.2093
2023-09-08,45.73643
2023-09-09,42.63565
2023-09-10,47.28682
2023-09-11,33.33333
2023-09-12,32.55813
2023-09-13,30.23255
2023-09-14,40.31007
2023-09-15,46.51162
2023-09-16,44.96124
2023-09-17,47.28682
2023-09-18,40.31007
2023-09-19,33.33333
2023-09-20,45.73643
2023-09-21,34.88372
2023-09-22,31.00775
2023-09-23,31.78294
2023-09-24,51.16279
2023-09-25,34.88372
2023-09-26,42.63565
2023-09-27,33.33333
2023-09-28,17.82945
2023-09-29,27.13178
2023-09-30,37.98449
2023-10-01,38.75968
2023-10-02,33.33333
2023-10-03,48.06201
2023-10-04,42.63565
2023-10-05,31.00775
2023-10-06,30.23255
2023-10-07,37.2093
2023-10-08,31.00775
2023-10-09,33.33333
2023-10-10,41.86046
2023-10-11,38.75968
2023-10-12,31.78294
2023-10-13,37.2093
2023-10-14,48.8372
2023-10-15,44.18604
2023-10-16,39.53488
2023-10-17,38.75968
2023-10-18,37.2093
2023-10-19,41.86046
2023-10-20,33.33333
2023-10-21,27.90697
2023-10-22,37.98449
2023-10-23,37.2093
2023-10-24,28.68217
2023-10-25,34.88372
2023-10-26,51.93798
2023-10-27,31.78294
2023-10-28,37.2093
2023-10-29,41.86046
2023-10-30,41.08527
2023-10-31,41.86046
2023-11-01,43.41085
2023-11-02,40.31007
2023-11-03,31.78294
2023-11-04,20.93023
2023-11-05,31.78294
2023-11-06,46.51162
2023-11-07,31.00775
2023-11-08,43.41085
2023-11-09,33.33333
2023-11-10,32.55813
2023-11-11,23.25581
2023-11-12,35.65891
2023-11-13,27.13178
2023-11-14,34.10852
2023-11-15,35.65891
2023-11-16,48.8372
2023-11-17,47.28682
2023-11-18,37.2093
2023-11-19,45.73643
2023-11-20,30.23255
2023-11-21,44.18604
2023-11-22,37.98449
2023-11-23,44.18604
2023-11-24,39.53488
2023-11-25,42.63565
2023-11-26,42.63565
2023-11-27,37.2093
2023-11-28,44.18604
2023-11-29,29.45736
2023-11-30,34.10852
2023-12-01,33.33333
2023-12-02,37.98449
2023-12-03,30.23255
2023-12-04,32.55813
2023-12-05,34.88372
2023-12-06,45.73643
2023-12-07,43.41085
2023-12-08,48.8372
2023-12-09,44.18604
2023-12-10,64.34108
2023-12-11,59.68992
2023-12-12,59.68992
2023-12-13,38.75968
2023-12-14,41.86046
2023-12-15,46.51162
2023-12-16,48.06201
2023-12-17,40.31007
2023-12-18,60.46511
2023-12-19,51.93798
2023-12-20,54.26356
2023-12-21,44.96124
2023-12-22,33.33333
2023-12-23,38.75968
2023-12-24,34.10852
2023-12-25,38.75968
2023-12-26,38.75968
2023-12-27,43.41085
2023-12-28,31.00775
2023-12-29,41.86046
2023-12-30,41.86046
2023-12-31,44.96124
2024-01-01,48.8372
2024-01-02,49.6124
2024-01-03,50.38759
2024-01-04,55.81395
2024-01-05,56.58914
2024-01-06,51.16279
2024-01-07,55.81395
2024-01-08,39.53488
2024-01-09,38.75968
2024-01-10,53.48837
2024-01-11,41.86046
2024-01-12,47.28682
2024-01-13,67.44186
2024-01-14,67.44186
2024-01-15,48.8372
2024-01-16,51.93798
2024-01-17,68.21705
2024-01-18,46.51162
2024-01-19,53.48837
2024-01-20,60.46511
2024-01-21,57.36434
2024-01-22,58.13953
2024-01-23,48.8372
2024-01-24,43.41085
2024-01-25,39.53488
2024-01-26,43.41085
2024-01-27,43.41085
2024-01-28,61.24031
2024-01-29,56.58914
2024-01-30,53.48837
2024-01-31,43.41085
2024-02-01,44.96124
2024-02-02,52.71317
2024-02-03,55.03875
2024-02-04,58.13953
2024-02-05,41.08527
2024-02-06,37.98449
2024-02-07,42.63565
2024-02-08,41.86046
2024-02-09,29.45736
2024-02-10,27.13178
2024-02-11,43.41085
2024-02-12,51.16279
2024-02-13,54.26356
2024-02-14,32.55813
2024-02-15,47.28682
2024-02-16,31.00775
2024-02-17,39.53488
2024-02-18,71.31782
2024-02-19,49.6124
2024-02-20,48.8372
2024-02-21,45.73643
2024-02-22,46.51162
2024-02-23,43.41085
2024-02-24,37.2093
2024-02-25,57.36434
2024-02-26,44.18604
2024-02-27,48.8372
2024-02-28,56.58914
2024-02-29,41.86046
2024-03-01,50.38759
2024-03-02,41.86046
2024-03-03,49.6124
2024-03-04,45.73643
2024-03-05,55.03875
2024-03-06,51.16279
2024-03-07,47.28682
2024-03-08,48.06201
2024-03-09,47.28682
2024-03-10,57.36434
2024-03-11,30.23255
2024-03-12,60.46511
2024-03-13,51.16279
2024-03-14,38.75968
2024-03-15,40.31007
2024-03-16,42.63565
2024-03-17,41.86046
2024-03-18,55.03875
2024-03-19,55.03875
2024-03-20,35.65891
