date,다원시스주가
2023-05-29,1.35363
2023-05-30,7.55268
2023-05-31,11.36748
2023-06-01,8.07568
2023-06-02,7.24503
2023-06-03,2.01507
2023-06-04,1.58437
2023-06-05,8.64482
2023-06-06,1.39978
2023-06-07,7.61421
2023-06-08,6.67589
2023-06-09,7.06045
2023-06-10,1.04599
2023-06-11,0.66143
2023-06-12,6.50669
2023-06-13,7.06045
2023-06-14,5.32225
2023-06-15,5.98369
2023-06-16,7.66035
2023-06-17,0.89217
2023-06-18,0.95369
2023-06-19,7.56806
2023-06-20,7.42962
2023-06-21,6.82971
2023-06-22,7.90647
2023-06-23,7.93724
2023-06-24,1.87663
2023-06-25,1.5536
2023-06-26,6.7528
2023-06-27,6.46054
2023-06-28,6.90662
2023-06-29,6.59898
2023-06-30,5.93754
2023-07-01,1.33825
2023-07-02,1.35363
2023-07-03,5.66066
2023-07-04,4.69158
2023-07-05,5.07614
2023-07-06,5.39916
2023-07-07,5.18381
2023-07-08,0.98446
2023-07-09,0.95369
2023-07-10,6.24519
2023-07-11,7.42962
2023-07-12,6.98354
2023-07-13,6.66051
2023-07-14,6.07598
2023-07-15,0.84602
2023-07-16,1.24596
2023-07-17,6.0606
2023-07-18,5.07614
2023-07-19,5.95293
2023-07-20,11.84433
2023-07-21,7.61421
2023-07-22,1.24596
2023-07-23,1.18443
2023-07-24,6.72204
2023-07-25,6.0606
2023-07-26,6.5836
2023-07-27,7.69112
2023-07-28,6.52207
2023-07-29,0.90755
2023-07-30,0.56914
2023-07-31,7.09121
2023-08-01,7.73727
2023-08-02,26.08829
2023-08-03,25.13459
2023-08-04,13.52099
2023-08-05,3.12259
2023-08-06,2.38424
2023-08-07,13.58252
2023-08-08,10.7368
2023-08-09,10.12151
2023-08-10,8.29103
2023-08-11,8.56791
2023-08-12,1.13828
2023-08-13,1.86125
2023-08-14,11.07521
2023-08-15,1.75357
2023-08-16,12.70573
2023-08-17,10.52145
2023-08-18,8.78326
2023-08-19,1.07675
2023-08-20,0.99984
2023-08-21,8.70635
2023-08-22,7.67574
2023-08-23,8.2295
2023-08-24,8.64482
2023-08-25,7.10659
2023-08-26,1.26134
2023-08-27,0.89217
2023-08-28,9.0909
2023-08-29,10.12151
2023-08-30,8.72173
2023-08-31,9.10629
2023-09-01,9.58314
2023-09-02,1.10752
2023-09-03,0.73834
2023-09-04,7.2758
2023-09-05,7.02968
2023-09-06,7.67574
2023-09-07,7.39886
2023-09-08,7.69112
2023-09-09,1.52284
2023-09-10,1.13828
2023-09-11,10.10613
2023-09-12,9.19858
2023-09-13,7.19889
2023-09-14,7.32195
2023-09-15,8.02953
2023-09-16,1.16905
2023-09-17,0.99984
2023-09-18,6.5836
2023-09-19,9.12167
2023-09-20,10.98292
2023-09-21,100.0
2023-09-22,35.94831
2023-09-23,4.92231
2023-09-24,4.90693
2023-09-25,34.487
2023-09-26,23.21181
2023-09-27,16.64359
2023-09-28,2.3381
2023-09-29,2.16889
2023-09-30,2.83033
2023-10-01,1.92278
2023-10-02,2.46115
2023-10-03,2.38424
2023-10-04,13.38255
2023-10-05,10.98292
2023-10-06,11.72127
2023-10-07,2.03045
2023-10-08,1.2921
2023-10-09,1.6459
2023-10-10,10.70604
2023-10-11,10.3984
2023-10-12,10.32148
2023-10-13,8.26026
2023-10-14,1.47669
2023-10-15,1.33825
2023-10-16,7.42962
2023-10-17,10.29072
2023-10-18,9.92155
2023-10-19,8.50638
2023-10-20,7.13736
2023-10-21,1.04599
2023-10-22,0.55376
2023-10-23,8.04491
2023-10-24,7.49115
2023-10-25,6.76818
2023-10-26,6.33748
2023-10-27,6.47592
2023-10-28,1.13828
2023-10-29,0.72296
2023-10-30,5.7991
2023-10-31,6.3221
2023-11-01,6.24519
2023-11-02,6.90662
2023-11-03,5.72219
2023-11-04,0.76911
2023-11-05,0.6922
2023-11-06,8.84479
2023-11-07,7.59883
2023-11-08,6.81433
2023-11-09,7.24503
2023-11-10,5.1992
2023-11-11,0.75373
2023-11-12,0.64605
2023-11-13,5.6299
2023-11-14,5.8914
2023-11-15,6.29133
2023-11-16,5.75296
2023-11-17,4.90693
2023-11-18,0.73834
2023-11-19,0.50761
2023-11-20,6.55283
2023-11-21,6.62974
2023-11-22,4.6762
2023-11-23,5.46069
2023-11-24,4.33779
2023-11-25,0.64605
2023-11-26,0.50761
2023-11-27,4.6762
2023-11-28,5.1992
2023-11-29,4.53776
2023-11-30,4.66082
2023-12-01,5.52222
2023-12-02,1.06137
2023-12-03,0.8614
2023-12-04,6.22981
2023-12-05,4.30702
2023-12-06,4.92231
2023-12-07,4.4147
2023-12-08,5.35302
2023-12-09,0.95369
2023-12-10,0.61528
2023-12-11,4.87617
2023-12-12,5.41455
2023-12-13,5.12228
2023-12-14,5.93754
2023-12-15,4.9377
2023-12-16,0.79987
2023-12-17,0.58452
2023-12-18,4.89155
2023-12-19,4.61467
2023-12-20,5.29149
2023-12-21,4.38394
2023-12-22,4.75311
2023-12-23,0.89217
2023-12-24,0.49223
2023-12-25,0.83064
2023-12-26,4.47623
2023-12-27,4.64543
2023-12-28,4.6762
2023-12-29,1.86125
2023-12-30,0.63067
2023-12-31,0.73834
2024-01-01,0.63067
2024-01-02,5.6299
2024-01-03,5.99907
2024-01-04,5.21458
2024-01-05,4.86079
2024-01-06,1.03061
2024-01-07,0.76911
2024-01-08,4.95308
2024-01-09,5.90678
2024-01-10,5.16843
2024-01-11,5.12228
2024-01-12,7.52191
2024-01-13,2.0766
2024-01-14,1.07675
2024-01-15,9.76772
2024-01-16,7.59883
2024-01-17,6.73742
2024-01-18,7.06045
2024-01-19,6.35286
2024-01-20,0.96908
2024-01-21,0.87678
2024-01-22,7.04506
2024-01-23,7.81418
2024-01-24,6.73742
2024-01-25,5.84525
2024-01-26,5.33764
2024-01-27,1.18443
2024-01-28,0.75373
2024-01-29,5.13767
2024-01-30,4.79926
2024-01-31,4.92231
2024-02-01,5.3684
2024-02-02,5.46069
2024-02-03,0.99984
2024-02-04,0.56914
2024-02-05,5.01461
2024-02-06,4.30702
2024-02-07,5.92216
2024-02-08,10.38301
2024-02-09,2.0766
2024-02-10,1.6459
2024-02-11,2.32271
2024-02-12,1.8151
2024-02-13,8.12182
2024-02-14,5.87601
2024-02-15,5.41455
2024-02-16,5.24534
2024-02-17,0.79987
2024-02-18,0.72296
2024-02-19,5.64528
2024-02-20,4.99923
2024-02-21,5.38378
2024-02-22,5.06075
2024-02-23,4.90693
2024-02-24,0.81525
2024-02-25,0.89217
2024-02-26,6.13751
2024-02-27,4.78387
2024-02-28,4.59929
2024-02-29,4.76849
2024-03-01,0.78449
2024-03-02,0.92293
2024-03-03,0.6922
2024-03-04,4.6762
2024-03-05,4.07629
2024-03-06,5.33764
2024-03-07,7.95262
2024-03-08,5.75296
2024-03-09,0.99984
2024-03-10,0.89217
2024-03-11,5.6299
2024-03-12,5.61452
2024-03-13,6.18366
2024-03-14,6.82971
2024-03-15,5.13767
2024-03-16,0.81525
2024-03-17,1.07675
2024-03-18,4.52238
2024-03-19,5.21458
2024-03-20,5.32225
