date,임금체불
2023-05-30,56.82062
2023-05-31,64.55424
2023-06-01,59.18367
2023-06-02,49.73147
2023-06-03,24.27497
2023-06-04,21.16004
2023-06-05,47.15359
2023-06-06,31.90118
2023-06-07,51.98711
2023-06-08,49.94629
2023-06-09,53.49087
2023-06-10,45.64983
2023-06-11,37.59398
2023-06-12,73.03974
2023-06-13,65.52094
2023-06-14,58.64661
2023-06-15,59.82814
2023-06-16,52.52416
2023-06-17,24.06015
2023-06-18,28.89366
2023-06-19,58.21697
2023-06-20,57.14285
2023-06-21,54.45757
2023-06-22,45.54242
2023-06-23,46.61654
2023-06-24,25.13426
2023-06-25,24.5972
2023-06-26,48.65735
2023-06-27,51.77228
2023-06-28,43.60902
2023-06-29,44.79054
2023-06-30,51.23523
2023-07-01,29.75295
2023-07-02,22.23415
2023-07-03,53.8131
2023-07-04,51.45005
2023-07-05,52.09452
2023-07-06,57.5725
2023-07-07,43.82384
2023-07-08,23.30827
2023-07-09,23.30827
2023-07-10,74.75832
2023-07-11,62.40601
2023-07-12,55.42427
2023-07-13,50.91299
2023-07-14,47.15359
2023-07-15,25.24167
2023-07-16,28.57142
2023-07-17,67.66917
2023-07-18,58.10955
2023-07-19,53.92051
2023-07-20,49.51664
2023-07-21,46.2943
2023-07-22,21.16004
2023-07-23,19.33404
2023-07-24,48.54994
2023-07-25,56.06874
2023-07-26,47.36842
2023-07-27,44.57572
2023-07-28,38.66809
2023-07-29,22.55639
2023-07-30,22.77121
2023-07-31,55.31686
2023-08-01,52.09452
2023-08-02,44.46831
2023-08-03,45.11278
2023-08-04,39.84962
2023-08-05,22.55639
2023-08-06,25.5639
2023-08-07,51.23523
2023-08-08,44.3609
2023-08-09,41.35338
2023-08-10,58.43179
2023-08-11,56.17615
2023-08-12,26.85284
2023-08-13,19.33404
2023-08-14,51.12781
2023-08-15,26.4232
2023-08-16,58.10955
2023-08-17,58.75402
2023-08-18,48.65735
2023-08-19,20.8378
2023-08-20,22.12674
2023-08-21,49.30182
2023-08-22,52.09452
2023-08-23,45.00537
2023-08-24,45.54242
2023-08-25,63.2653
2023-08-26,31.25671
2023-08-27,36.51987
2023-08-28,55.63909
2023-08-29,50.37593
2023-08-30,46.72395
2023-08-31,72.61009
2023-09-01,56.28356
2023-09-02,24.27497
2023-09-03,25.13426
2023-09-04,54.24274
2023-09-05,68.20622
2023-09-06,58.21697
2023-09-07,61.11707
2023-09-08,62.2986
2023-09-09,26.20837
2023-09-10,33.0827
2023-09-11,70.46186
2023-09-12,64.76906
2023-09-13,64.87647
2023-09-14,56.49838
2023-09-15,65.30612
2023-09-16,27.71213
2023-09-17,24.27497
2023-09-18,64.232
2023-09-19,62.51342
2023-09-20,59.07626
2023-09-21,54.99462
2023-09-22,51.66487
2023-09-23,25.88614
2023-09-24,29.21589
2023-09-25,82.81417
2023-09-26,93.34049
2023-09-27,69.06552
2023-09-28,26.74543
2023-09-29,17.07841
2023-09-30,21.91192
2023-10-01,19.97851
2023-10-02,21.69709
2023-10-03,21.91192
2023-10-04,54.24274
2023-10-05,65.52094
2023-10-06,80.98818
2023-10-07,77.01396
2023-10-08,39.20515
2023-10-09,35.33834
2023-10-10,83.56605
2023-10-11,81.31041
2023-10-12,70.35445
2023-10-13,63.37271
2023-10-14,31.68635
2023-10-15,28.46401
2023-10-16,64.44683
2023-10-17,64.55424
2023-10-18,54.24274
2023-10-19,54.67239
2023-10-20,50.91299
2023-10-21,22.6638
2023-10-22,21.80451
2023-10-23,55.85392
2023-10-24,51.87969
2023-10-25,57.78732
2023-10-26,56.06874
2023-10-27,54.67239
2023-10-28,23.84532
2023-10-29,25.34908
2023-10-30,58.10955
2023-10-31,74.65091
2023-11-01,60.25778
2023-11-02,56.06874
2023-11-03,48.44253
2023-11-04,20.51557
2023-11-05,24.06015
2023-11-06,57.89473
2023-11-07,53.49087
2023-11-08,47.58324
2023-11-09,41.46079
2023-11-10,55.85392
2023-11-11,35.76799
2023-11-12,45.43501
2023-11-13,62.2986
2023-11-14,57.78732
2023-11-15,70.13963
2023-11-16,66.16541
2023-11-17,55.53168
2023-11-18,27.06766
2023-11-19,24.81203
2023-11-20,66.38023
2023-11-21,59.93555
2023-11-22,55.10204
2023-11-23,81.41783
2023-11-24,74.43609
2023-11-25,32.00859
2023-11-26,27.28249
2023-11-27,60.04296
2023-11-28,73.25456
2023-11-29,67.88399
2023-11-30,70.03222
2023-12-01,48.87218
2023-12-02,27.28249
2023-12-03,31.04189
2023-12-04,64.98388
2023-12-05,61.11707
2023-12-06,54.45757
2023-12-07,54.88721
2023-12-08,49.087
2023-12-09,26.10096
2023-12-10,35.23093
2023-12-11,83.88829
2023-12-12,64.33941
2023-12-13,55.10204
2023-12-14,51.0204
2023-12-15,52.09452
2023-12-16,27.60472
2023-12-17,25.02685
2023-12-18,54.88721
2023-12-19,52.30934
2023-12-20,51.12781
2023-12-21,44.14607
2023-12-22,42.96455
2023-12-23,23.73791
2023-12-24,19.11922
2023-12-25,19.65628
2023-12-26,56.06874
2023-12-27,52.73899
2023-12-28,43.93125
2023-12-29,43.93125
2023-12-30,28.46401
2023-12-31,26.74543
2024-01-01,30.93447
2024-01-02,50.48335
2024-01-03,57.03544
2024-01-04,60.15037
2024-01-05,72.50268
2024-01-06,33.40494
2024-01-07,21.48227
2024-01-08,48.1203
2024-01-09,50.26852
2024-01-10,71.10633
2024-01-11,65.30612
2024-01-12,55.20945
2024-01-13,37.91621
2024-01-14,25.5639
2024-01-15,75.40279
2024-01-16,63.2653
2024-01-17,60.90225
2024-01-18,56.92803
2024-01-19,57.25026
2024-01-20,32.00859
2024-01-21,31.57894
2024-01-22,61.97636
2024-01-23,54.24274
2024-01-24,49.94629
2024-01-25,66.70247
2024-01-26,57.78732
2024-01-27,34.37164
2024-01-28,29.43071
2024-01-29,60.36519
2024-01-30,60.90225
2024-01-31,73.68421
2024-02-01,64.44683
2024-02-02,48.33512
2024-02-03,26.53061
2024-02-04,23.84532
2024-02-05,68.09881
2024-02-06,74.43609
2024-02-07,63.37271
2024-02-08,55.31686
2024-02-09,27.49731
2024-02-10,35.01611
2024-02-11,34.0494
2024-02-12,30.18259
2024-02-13,71.32116
2024-02-14,60.36519
2024-02-15,59.39849
2024-02-16,55.10204
2024-02-17,28.67883
2024-02-18,28.14178
2024-02-19,51.77228
2024-02-20,69.49516
2024-02-21,47.69065
2024-02-22,47.04618
2024-02-23,43.60902
2024-02-24,23.84532
2024-02-25,26.85284
2024-02-26,54.45757
2024-02-27,49.40923
2024-02-28,55.42427
2024-02-29,55.42427
2024-03-01,30.71965
2024-03-02,22.01933
2024-03-03,27.49731
2024-03-04,51.23523
2024-03-05,67.0247
2024-03-06,54.24274
2024-03-07,54.45757
2024-03-08,59.93555
2024-03-09,23.95273
2024-03-10,29.96777
2024-03-11,67.88399
2024-03-12,62.08378
2024-03-13,54.35016
2024-03-14,55.31686
2024-03-15,51.77228
2024-03-16,28.3566
2024-03-17,21.48227
2024-03-18,58.21697
2024-03-19,52.09452
2024-03-20,57.89473
