date,심텍주가
2022-09-21,16.45013
2022-09-22,18.34161
2022-09-23,16.81314
2022-09-24,4.36568
2022-09-25,3.20978
2022-09-26,17.72067
2022-09-27,18.65685
2022-09-28,20.64386
2022-09-29,19.86052
2022-09-30,18.26518
2022-10-01,3.83072
2022-10-02,2.84677
2022-10-03,3.52502
2022-10-04,23.41421
2022-10-05,20.78716
2022-10-06,26.16545
2022-10-07,37.33282
2022-10-08,6.36224
2022-10-09,5.28276
2022-10-10,5.68398
2022-10-11,24.12113
2022-10-12,28.59189
2022-10-13,25.64004
2022-10-14,26.07948
2022-10-15,5.2541
2022-10-16,4.0982
2022-10-17,24.47458
2022-10-18,24.89491
2022-10-19,21.06419
2022-10-20,17.20481
2022-10-21,16.66029
2022-10-22,3.08559
2022-10-23,2.73213
2022-10-24,25.30569
2022-10-25,28.1238
2022-10-26,25.54451
2022-10-27,24.09247
2022-10-28,19.9465
2022-10-29,3.89759
2022-10-30,2.48376
2022-10-31,22.36339
2022-11-01,20.83492
2022-11-02,18.39893
2022-11-03,18.77149
2022-11-04,20.60565
2022-11-05,3.94535
2022-11-06,3.50592
2022-11-07,20.60565
2022-11-08,32.27932
2022-11-09,26.987
2022-11-10,23.98739
2022-11-11,32.13603
2022-11-12,5.55024
2022-11-13,4.68093
2022-11-14,27.84677
2022-11-15,30.62667
2022-11-16,31.2285
2022-11-17,21.31257
2022-11-18,22.28696
2022-11-19,3.24799
2022-11-20,3.33397
2022-11-21,20.83492
2022-11-22,22.48758
2022-11-23,21.95261
2022-11-24,21.51318
2022-11-25,17.82575
2022-11-26,4.79556
2022-11-27,7.14558
2022-11-28,24.3504
2022-11-29,23.57661
2022-11-30,22.58311
2022-12-01,24.3504
2022-12-02,17.84486
2022-12-03,2.99006
2022-12-04,3.72564
2022-12-05,19.63125
2022-12-06,19.39243
2022-12-07,19.61215
2022-12-08,17.61559
2022-12-09,18.55177
2022-12-10,3.40084
2022-12-11,2.86587
2022-12-12,20.28085
2022-12-13,18.11234
2022-12-14,19.97516
2022-12-15,16.75582
2022-12-16,15.85785
2022-12-17,2.77034
2022-12-18,2.32136
2022-12-19,16.50745
2022-12-20,16.24952
2022-12-21,15.33244
2022-12-22,16.23996
2022-12-23,17.27168
2022-12-24,3.41039
2022-12-25,2.59839
2022-12-26,16.41192
2022-12-27,15.45662
2022-12-28,17.86396
2022-12-29,15.0554
2022-12-30,4.85288
2022-12-31,2.36912
2023-01-01,2.24493
2023-01-02,17.1666
2023-01-03,26.1559
2023-01-04,29.71914
2023-01-05,21.36988
2023-01-06,35.82346
2023-01-07,7.44172
2023-01-08,6.05655
2023-01-09,32.5468
2023-01-10,26.4998
2023-01-11,26.84371
2023-01-12,23.50974
2023-01-13,21.07374
2023-01-14,3.87848
2023-01-15,3.53458
2023-01-16,21.5896
2023-01-17,20.04203
2023-01-18,19.82231
2023-01-19,19.17271
2023-01-20,19.07718
2023-01-21,5.87504
2023-01-22,2.50286
2023-01-23,2.56973
2023-01-24,3.96446
2023-01-25,29.10775
2023-01-26,25.70691
2023-01-27,22.99388
2023-01-28,4.00267
2023-01-29,3.94535
2023-01-30,19.18226
2023-01-31,20.22353
2023-02-01,20.01337
2023-02-02,23.14673
2023-02-03,20.84447
2023-02-04,4.55674
2023-02-05,4.20328
2023-02-06,17.22392
2023-02-07,26.18456
2023-02-08,27.9423
2023-02-09,22.33473
2023-02-10,20.34772
2023-02-11,6.32403
2023-02-12,4.53763
2023-02-13,22.80282
2023-02-14,26.04126
2023-02-15,20.62476
2023-02-16,24.30263
2023-02-17,19.9656
2023-02-18,4.49942
2023-02-19,4.04088
2023-02-20,21.04508
2023-02-21,18.79059
2023-02-22,20.26175
2023-02-23,20.54833
2023-02-24,17.68246
2023-02-25,3.97401
2023-02-26,3.31486
2023-02-27,16.43102
2023-02-28,17.329
2023-03-01,4.34658
2023-03-02,18.39893
2023-03-03,16.68895
2023-03-04,4.16507
2023-03-05,3.56324
2023-03-06,23.50974
2023-03-07,19.32556
2023-03-08,19.23958
2023-03-09,17.59648
2023-03-10,15.98204
2023-03-11,3.20978
2023-03-12,3.19067
2023-03-13,18.52311
2023-03-14,18.82881
2023-03-15,19.93695
2023-03-16,16.76538
2023-03-17,24.46503
2023-03-18,4.29881
2023-03-19,3.96446
2023-03-20,16.65074
2023-03-21,14.90256
2023-03-22,17.21436
2023-03-23,15.90561
2023-03-24,31.91631
2023-03-25,6.36224
2023-03-26,4.27015
2023-03-27,20.94956
2023-03-28,21.06419
2023-03-29,27.03477
2023-03-30,48.31868
2023-03-31,33.43523
2023-04-01,5.54069
2023-04-02,4.95796
2023-04-03,25.59228
2023-04-04,22.11501
2023-04-05,20.15666
2023-04-06,16.95643
2023-04-07,28.66832
2023-04-08,6.15208
2023-04-09,6.94497
2023-04-10,22.32518
2023-04-11,29.27015
2023-04-12,20.44325
2023-04-13,18.39893
2023-04-14,17.33855
2023-04-15,2.76079
2023-04-16,2.74168
2023-04-17,16.16354
2023-04-18,17.04241
2023-04-19,17.76843
2023-04-20,14.68284
2023-04-21,14.42491
2023-04-22,2.7799
2023-04-23,2.2927
2023-04-24,13.82307
2023-04-25,14.67329
2023-04-26,15.41841
2023-04-27,13.21169
2023-04-28,12.90599
2023-04-29,2.51241
2023-04-30,1.61444
2023-05-01,2.74168
2023-05-02,11.92204
2023-05-03,14.84524
2023-05-04,17.01375
2023-05-05,2.84677
2023-05-06,2.30225
2023-05-07,1.71952
2023-05-08,14.90256
2023-05-09,12.38058
2023-05-10,10.83301
2023-05-11,11.6259
2023-05-12,9.9828
2023-05-13,1.8246
2023-05-14,1.3183
2023-05-15,10.25028
2023-05-16,12.094
2023-05-17,11.86473
2023-05-18,13.69889
2023-05-19,31.40045
2023-05-20,4.43255
2023-05-21,3.7734
2023-05-22,25.68781
2023-05-23,19.87008
2023-05-24,15.81008
2023-05-25,23.74856
2023-05-26,23.32823
2023-05-27,3.51547
2023-05-28,2.67481
2023-05-29,4.03133
