date,부가세
2023-05-30,18.23759
2023-05-31,21.37943
2023-06-01,18.49786
2023-06-02,15.59769
2023-06-03,7.77096
2023-06-04,5.59583
2023-06-05,13.72002
2023-06-06,8.04982
2023-06-07,17.04777
2023-06-08,16.97341
2023-06-09,15.5791
2023-06-10,7.15746
2023-06-11,6.24651
2023-06-12,16.21119
2023-06-13,18.88826
2023-06-14,15.50474
2023-06-15,15.89514
2023-06-16,15.93232
2023-06-17,6.72987
2023-06-18,6.13496
2023-06-19,17.45677
2023-06-20,19.92935
2023-06-21,16.21119
2023-06-22,17.34523
2023-06-23,15.93232
2023-06-24,6.50678
2023-06-25,6.07919
2023-06-26,19.92935
2023-06-27,20.4313
2023-06-28,19.44599
2023-06-29,19.03699
2023-06-30,20.97044
2023-07-01,10.29931
2023-07-02,9.18386
2023-07-03,27.77467
2023-07-04,29.11321
2023-07-05,29.83825
2023-07-06,26.60345
2023-07-07,26.04573
2023-07-08,10.42944
2023-07-09,9.05372
2023-07-10,31.71593
2023-07-11,26.88232
2023-07-12,32.75701
2023-07-13,31.69734
2023-07-14,30.09853
2023-07-15,13.19947
2023-07-16,12.02825
2023-07-17,38.39003
2023-07-18,40.82543
2023-07-19,43.42814
2023-07-20,44.37627
2023-07-21,42.01524
2023-07-22,17.51254
2023-07-23,18.70236
2023-07-24,52.53764
2023-07-25,50.88306
2023-07-26,24.50269
2023-07-27,20.82171
2023-07-28,19.12994
2023-07-29,8.77486
2023-07-30,8.10559
2023-07-31,20.78453
2023-08-01,19.05558
2023-08-02,16.00669
2023-08-03,15.67205
2023-08-04,12.75329
2023-08-05,6.65551
2023-08-06,5.63301
2023-08-07,17.79141
2023-08-08,16.06246
2023-08-09,16.45287
2023-08-10,14.61238
2023-08-11,14.48224
2023-08-12,6.86001
2023-08-13,6.0606
2023-08-14,12.69752
2023-08-15,8.44023
2023-08-16,16.15541
2023-08-17,16.47146
2023-08-18,14.94701
2023-08-19,6.33946
2023-08-20,5.8561
2023-08-21,16.67596
2023-08-22,16.91764
2023-08-23,16.992
2023-08-24,17.27086
2023-08-25,15.13292
2023-08-26,7.39914
2023-08-27,6.00483
2023-08-28,17.62409
2023-08-29,17.06636
2023-08-30,17.79141
2023-08-31,18.59081
2023-09-01,16.13682
2023-09-02,7.21323
2023-09-03,6.33946
2023-09-04,17.15932
2023-09-05,19.27867
2023-09-06,18.21899
2023-09-07,17.88436
2023-09-08,15.41178
2023-09-09,6.61833
2023-09-10,6.13496
2023-09-11,17.69845
2023-09-12,16.583
2023-09-13,16.65737
2023-09-14,16.11823
2023-09-15,14.72392
2023-09-16,6.8786
2023-09-17,6.11637
2023-09-18,16.17401
2023-09-19,17.38241
2023-09-20,16.69455
2023-09-21,15.91373
2023-09-22,13.31102
2023-09-23,7.0831
2023-09-24,5.87469
2023-09-25,16.47146
2023-09-26,15.7836
2023-09-27,13.40397
2023-09-28,4.8522
2023-09-29,3.32775
2023-09-30,4.75924
2023-10-01,5.46569
2023-10-02,12.92061
2023-10-03,9.03513
2023-10-04,24.29819
2023-10-05,24.33537
2023-10-06,23.35006
2023-10-07,8.94218
2023-10-08,7.00873
2023-10-09,8.21714
2023-10-10,25.91559
2023-10-11,24.13087
2023-10-12,22.55065
2023-10-13,19.37163
2023-10-14,7.4735
2023-10-15,6.69269
2023-10-16,20.82171
2023-10-17,20.95184
2023-10-18,20.11526
2023-10-19,20.41271
2023-10-20,19.07417
2023-10-21,7.34337
2023-10-22,7.73377
2023-10-23,25.19055
2023-10-24,24.22383
2023-10-25,28.75999
2023-10-26,18.88826
2023-10-27,15.28165
2023-10-28,6.74846
2023-10-29,5.70738
2023-10-30,16.60159
2023-10-31,19.61331
2023-11-01,18.33054
2023-11-02,16.56441
2023-11-03,15.24446
2023-11-04,7.04591
2023-11-05,6.07919
2023-11-06,16.65737
2023-11-07,17.25227
2023-11-08,16.22978
2023-11-09,17.17791
2023-11-10,14.27774
2023-11-11,7.28759
2023-11-12,7.19464
2023-11-13,17.25227
2023-11-14,15.7836
2023-11-15,15.63487
2023-11-16,15.76501
2023-11-17,13.57129
2023-11-18,6.43242
2023-11-19,6.28369
2023-11-20,15.82078
2023-11-21,15.41178
2023-11-22,15.13292
2023-11-23,17.1965
2023-11-24,14.42647
2023-11-25,7.15746
2023-11-26,5.72597
2023-11-27,16.28555
2023-11-28,17.88436
2023-11-29,15.41178
2023-11-30,18.27477
2023-12-01,15.96951
2023-12-02,7.36196
2023-12-03,6.2651
2023-12-04,16.65737
2023-12-05,17.45677
2023-12-06,17.32664
2023-12-07,18.08886
2023-12-08,15.39319
2023-12-09,7.15746
2023-12-10,7.25041
2023-12-11,16.95482
2023-12-12,16.91764
2023-12-13,17.64268
2023-12-14,17.08496
2023-12-15,15.13292
2023-12-16,6.65551
2023-12-17,5.6516
2023-12-18,16.13682
2023-12-19,18.42349
2023-12-20,19.11135
2023-12-21,17.56832
2023-12-22,14.77969
2023-12-23,6.71128
2023-12-24,5.16824
2023-12-25,6.0606
2023-12-26,18.14463
2023-12-27,19.65049
2023-12-28,18.21899
2023-12-29,16.91764
2023-12-30,8.66332
2023-12-31,6.20933
2024-01-01,8.64472
2024-01-02,25.35787
2024-01-03,28.62985
2024-01-04,35.13664
2024-01-05,29.59657
2024-01-06,11.76798
2024-01-07,12.69752
2024-01-08,30.09853
2024-01-09,37.0329
2024-01-10,37.27458
2024-01-11,32.79419
2024-01-12,29.76389
2024-01-13,13.90593
2024-01-14,15.03997
2024-01-15,43.09351
2024-01-16,45.17568
2024-01-17,44.26473
2024-01-18,44.63654
2024-01-19,46.01226
2024-01-20,21.19353
2024-01-21,21.34225
2024-01-22,58.26361
2024-01-23,59.52779
2024-01-24,61.07083
2024-01-25,53.48577
2024-01-26,25.15337
2024-01-27,10.44803
2024-01-28,8.75627
2024-01-29,24.09369
2024-01-30,22.16025
2024-01-31,22.64361
2024-02-01,21.95575
2024-02-02,18.25618
2024-02-03,7.38055
2024-02-04,7.30619
2024-02-05,19.91076
2024-02-06,19.46458
2024-02-07,17.94013
2024-02-08,15.87655
2024-02-09,7.32478
2024-02-10,4.33166
2024-02-11,4.61052
2024-02-12,6.19074
2024-02-13,19.37163
2024-02-14,19.76203
2024-02-15,18.99981
2024-02-16,17.67986
2024-02-17,7.34337
2024-02-18,6.8786
2024-02-19,18.2004
2024-02-20,18.29336
2024-02-21,19.81781
2024-02-22,17.53113
2024-02-23,14.63097
2024-02-24,6.58114
2024-02-25,6.11637
2024-02-26,17.84718
2024-02-27,18.47927
2024-02-28,17.17791
2024-02-29,16.97341
2024-03-01,7.41773
2024-03-02,6.59973
2024-03-03,5.52147
2024-03-04,17.62409
2024-03-05,19.68767
2024-03-06,18.59081
2024-03-07,17.08496
2024-03-08,17.02918
2024-03-09,6.37664
2024-03-10,6.20933
2024-03-11,17.51254
2024-03-12,18.46068
2024-03-13,19.16713
2024-03-14,17.38241
2024-03-15,16.08105
2024-03-16,5.93047
2024-03-17,5.20542
2024-03-18,17.28945
2024-03-19,18.47927
2024-03-20,19.59472
