date,국제유가전망
2023-05-30,3.21141
2023-05-31,4.03657
2023-06-01,3.94736
2023-06-02,2.89919
2023-06-03,1.76181
2023-06-04,1.96253
2023-06-05,3.0107
2023-06-06,2.14094
2023-06-07,2.58697
2023-06-08,2.87689
2023-06-09,2.40856
2023-06-10,1.62801
2023-06-11,1.29348
2023-06-12,3.43443
2023-06-13,4.4157
2023-06-14,3.67975
2023-06-15,3.88046
2023-06-16,2.47546
2023-06-17,1.40499
2023-06-18,1.4942
2023-06-19,2.92149
2023-06-20,2.72078
2023-06-21,3.36752
2023-06-22,2.9884
2023-06-23,4.5495
2023-06-24,2.07404
2023-06-25,2.02943
2023-06-26,3.52363
2023-06-27,3.30062
2023-06-28,4.19268
2023-06-29,3.16681
2023-06-30,2.89919
2023-07-01,1.98483
2023-07-02,1.38269
2023-07-03,3.50133
2023-07-04,2.89919
2023-07-05,2.74308
2023-07-06,2.63157
2023-07-07,2.43086
2023-07-08,2.07404
2023-07-09,1.5388
2023-07-10,3.21141
2023-07-11,2.47546
2023-07-12,3.63514
2023-07-13,3.43443
2023-07-14,3.54594
2023-07-15,1.80642
2023-07-16,1.44959
2023-07-17,3.18911
2023-07-18,2.54237
2023-07-19,3.25602
2023-07-20,3.0107
2023-07-21,2.63157
2023-07-22,2.07404
2023-07-23,1.69491
2023-07-24,3.34522
2023-07-25,4.438
2023-07-26,3.32292
2023-07-27,3.52363
2023-07-28,3.59054
2023-07-29,2.25245
2023-07-30,2.14094
2023-07-31,4.30419
2023-08-01,4.08117
2023-08-02,4.4157
2023-08-03,4.03657
2023-08-04,4.10347
2023-08-05,3.61284
2023-08-06,2.85459
2023-08-07,5.73148
2023-08-08,5.86529
2023-08-09,5.17395
2023-08-10,5.73148
2023-08-11,5.66458
2023-08-12,3.50133
2023-08-13,3.27832
2023-08-14,4.77252
2023-08-15,3.96966
2023-08-16,5.44157
2023-08-17,5.04014
2023-08-18,3.56824
2023-08-19,3.0553
2023-08-20,2.65388
2023-08-21,4.5049
2023-08-22,3.74665
2023-08-23,3.61284
2023-08-24,3.85816
2023-08-25,3.12221
2023-08-26,2.05173
2023-08-27,2.27475
2023-08-28,3.96966
2023-08-29,3.47903
2023-08-30,3.59054
2023-08-31,3.70205
2023-09-01,4.97323
2023-09-02,4.14808
2023-09-03,2.92149
2023-09-04,6.19982
2023-09-05,5.50847
2023-09-06,7.58251
2023-09-07,6.33363
2023-09-08,4.90633
2023-09-09,3.85816
2023-09-10,3.34522
2023-09-11,6.11061
2023-09-12,5.9099
2023-09-13,7.09188
2023-09-14,5.61998
2023-09-15,7.53791
2023-09-16,3.30062
2023-09-17,3.47903
2023-09-18,6.73505
2023-09-19,7.15878
2023-09-20,7.3595
2023-09-21,5.82069
2023-09-22,5.04014
2023-09-23,3.32292
2023-09-24,2.78768
2023-09-25,4.72792
2023-09-26,4.81712
2023-09-27,4.438
2023-09-28,3.96966
2023-09-29,3.34522
2023-09-30,2.85459
2023-10-01,2.74308
2023-10-02,3.70205
2023-10-03,5.39696
2023-10-04,6.46743
2023-10-05,9.18822
2023-10-06,6.82426
2023-10-07,3.41213
2023-10-08,4.19268
2023-10-09,5.41926
2023-10-10,7.96164
2023-10-11,8.05084
2023-10-12,7.51561
2023-10-13,5.41926
2023-10-14,4.14808
2023-10-15,3.83586
2023-10-16,6.37823
2023-10-17,5.8876
2023-10-18,5.61998
2023-10-19,5.06244
2023-10-20,4.34879
2023-10-21,2.76538
2023-10-22,2.54237
2023-10-23,4.81712
2023-10-24,4.92863
2023-10-25,4.59411
2023-10-26,4.72792
2023-10-27,3.50133
2023-10-28,2.38626
2023-10-29,2.67618
2023-10-30,5.35236
2023-10-31,5.17395
2023-11-01,4.4157
2023-11-02,4.77252
2023-11-03,4.12578
2023-11-04,2.74308
2023-11-05,2.45316
2023-11-06,4.66101
2023-11-07,4.83942
2023-11-08,6.13291
2023-11-09,6.22212
2023-11-10,4.30419
2023-11-11,2.65388
2023-11-12,2.36396
2023-11-13,4.5049
2023-11-14,3.54594
2023-11-15,3.14451
2023-11-16,3.70205
2023-11-17,4.83942
2023-11-18,2.52007
2023-11-19,2.69848
2023-11-20,3.96966
2023-11-21,3.41213
2023-11-22,3.0776
2023-11-23,2.9661
2023-11-24,2.56467
2023-11-25,1.89562
2023-11-26,1.91793
2023-11-27,3.0107
2023-11-28,3.18911
2023-11-29,2.80999
2023-11-30,3.45673
2023-12-01,2.9438
2023-12-02,2.16324
2023-12-03,1.98483
2023-12-04,3.23371
2023-12-05,2.89919
2023-12-06,3.12221
2023-12-07,6.69045
2023-12-08,3.83586
2023-12-09,2.36396
2023-12-10,2.31935
2023-12-11,2.80999
2023-12-12,2.69848
2023-12-13,5.12934
2023-12-14,2.56467
2023-12-15,2.23015
2023-12-16,1.5834
2023-12-17,1.94023
2023-12-18,2.34165
2023-12-19,2.9661
2023-12-20,3.16681
2023-12-21,2.87689
2023-12-22,2.18554
2023-12-23,1.29348
2023-12-24,1.07047
2023-12-25,1.29348
2023-12-26,2.47546
2023-12-27,2.87689
2023-12-28,2.14094
2023-12-29,2.02943
2023-12-30,1.62801
2023-12-31,1.09277
2024-01-01,1.42729
2024-01-02,2.69848
2024-01-03,3.36752
2024-01-04,4.05887
2024-01-05,3.61284
2024-01-06,2.40856
2024-01-07,2.23015
2024-01-08,3.25602
2024-01-09,5.59768
2024-01-10,3.54594
2024-01-11,3.16681
2024-01-12,3.36752
2024-01-13,2.31935
2024-01-14,2.63157
2024-01-15,3.09991
2024-01-16,3.21141
2024-01-17,3.18911
2024-01-18,2.9661
2024-01-19,2.85459
2024-01-20,2.11864
2024-01-21,2.18554
2024-01-22,2.74308
2024-01-23,3.14451
2024-01-24,2.40856
2024-01-25,2.49776
2024-01-26,2.63157
2024-01-27,2.20785
2024-01-28,1.89562
2024-01-29,3.34522
2024-01-30,2.9884
2024-01-31,2.63157
2024-02-01,2.54237
2024-02-02,2.56467
2024-02-03,2.43086
2024-02-04,1.73951
2024-02-05,2.72078
2024-02-06,2.20785
2024-02-07,1.87332
2024-02-08,1.6057
2024-02-09,1.5165
2024-02-10,1.02586
2024-02-11,1.20428
2024-02-12,1.42729
2024-02-13,2.92149
2024-02-14,2.38626
2024-02-15,2.29705
2024-02-16,2.05173
2024-02-17,2.38626
2024-02-18,1.76181
2024-02-19,2.9438
2024-02-20,2.52007
2024-02-21,2.60927
2024-02-22,2.65388
2024-02-23,2.36396
2024-02-24,1.4942
2024-02-25,1.31578
2024-02-26,2.45316
2024-02-27,1.91793
2024-02-28,2.23015
2024-02-29,1.98483
2024-03-01,1.67261
2024-03-02,2.11864
2024-03-03,1.5388
2024-03-04,2.47546
2024-03-05,1.69491
2024-03-06,1.69491
2024-03-07,2.60927
2024-03-08,2.54237
2024-03-09,1.09277
2024-03-10,1.20428
2024-03-11,2.14094
2024-03-12,2.11864
2024-03-13,2.14094
2024-03-14,2.85459
2024-03-15,3.36752
2024-03-16,1.62801
2024-03-17,1.5611
2024-03-18,2.60927
2024-03-19,3.90276
2024-03-20,3.25602
