date,연금펀드
2023-06-10,3.81944
2023-06-11,4.30555
2023-06-12,6.18055
2023-06-13,8.125
2023-06-14,7.08333
2023-06-15,6.04166
2023-06-16,6.45833
2023-06-17,4.375
2023-06-18,4.16666
2023-06-19,8.88888
2023-06-20,7.15277
2023-06-21,8.33333
2023-06-22,8.26388
2023-06-23,5.83333
2023-06-24,3.75
2023-06-25,6.04166
2023-06-26,6.25
2023-06-27,7.63888
2023-06-28,6.25
2023-06-29,7.43055
2023-06-30,7.43055
2023-07-01,3.47222
2023-07-02,4.58333
2023-07-03,7.15277
2023-07-04,7.84722
2023-07-05,6.875
2023-07-06,7.91666
2023-07-07,6.31944
2023-07-08,4.16666
2023-07-09,4.09722
2023-07-10,7.01388
2023-07-11,7.63888
2023-07-12,7.29166
2023-07-13,5.83333
2023-07-14,6.94444
2023-07-15,4.02777
2023-07-16,4.58333
2023-07-17,6.45833
2023-07-18,7.77777
2023-07-19,7.29166
2023-07-20,8.95833
2023-07-21,9.51388
2023-07-22,4.51388
2023-07-23,5.27777
2023-07-24,7.22222
2023-07-25,8.81944
2023-07-26,7.84722
2023-07-27,7.22222
2023-07-28,6.31944
2023-07-29,4.65277
2023-07-30,4.375
2023-07-31,6.52777
2023-08-01,7.77777
2023-08-02,6.94444
2023-08-03,6.59722
2023-08-04,6.45833
2023-08-05,3.54166
2023-08-06,5.27777
2023-08-07,6.66666
2023-08-08,7.01388
2023-08-09,7.29166
2023-08-10,7.08333
2023-08-11,6.31944
2023-08-12,5.48611
2023-08-13,5.13888
2023-08-14,7.43055
2023-08-15,5.20833
2023-08-16,7.29166
2023-08-17,6.66666
2023-08-18,9.23611
2023-08-19,4.23611
2023-08-20,4.79166
2023-08-21,7.29166
2023-08-22,7.84722
2023-08-23,7.36111
2023-08-24,7.98611
2023-08-25,5.83333
2023-08-26,4.86111
2023-08-27,3.75
2023-08-28,7.22222
2023-08-29,9.44444
2023-08-30,7.5
2023-08-31,6.80555
2023-09-01,6.66666
2023-09-02,4.72222
2023-09-03,5.34722
2023-09-04,7.15277
2023-09-05,6.59722
2023-09-06,5.55555
2023-09-07,5.20833
2023-09-08,5.55555
2023-09-09,3.68055
2023-09-10,4.51388
2023-09-11,5.69444
2023-09-12,6.45833
2023-09-13,7.22222
2023-09-14,6.04166
2023-09-15,5.90277
2023-09-16,4.375
2023-09-17,3.26388
2023-09-18,5.625
2023-09-19,6.04166
2023-09-20,5.48611
2023-09-21,5.34722
2023-09-22,4.65277
2023-09-23,2.56944
2023-09-24,4.30555
2023-09-25,6.59722
2023-09-26,5.06944
2023-09-27,4.375
2023-09-28,2.84722
2023-09-29,4.375
2023-09-30,3.47222
2023-10-01,3.75
2023-10-02,3.61111
2023-10-03,4.16666
2023-10-04,5.48611
2023-10-05,6.25
2023-10-06,4.51388
2023-10-07,2.98611
2023-10-08,3.61111
2023-10-09,4.23611
2023-10-10,7.15277
2023-10-11,7.36111
2023-10-12,6.52777
2023-10-13,6.25
2023-10-14,3.54166
2023-10-15,4.93055
2023-10-16,7.63888
2023-10-17,6.45833
2023-10-18,7.01388
2023-10-19,6.59722
2023-10-20,7.63888
2023-10-21,3.40277
2023-10-22,3.40277
2023-10-23,5.48611
2023-10-24,6.73611
2023-10-25,8.125
2023-10-26,7.43055
2023-10-27,7.01388
2023-10-28,3.88888
2023-10-29,3.68055
2023-10-30,6.94444
2023-10-31,6.38888
2023-11-01,8.19444
2023-11-02,6.94444
2023-11-03,7.29166
2023-11-04,4.51388
2023-11-05,4.375
2023-11-06,6.875
2023-11-07,6.45833
2023-11-08,5.97222
2023-11-09,6.80555
2023-11-10,6.18055
2023-11-11,2.91666
2023-11-12,4.375
2023-11-13,5.13888
2023-11-14,5.27777
2023-11-15,5.55555
2023-11-16,6.52777
2023-11-17,5.06944
2023-11-18,2.84722
2023-11-19,4.58333
2023-11-20,6.80555
2023-11-21,6.73611
2023-11-22,5.69444
2023-11-23,7.22222
2023-11-24,7.36111
2023-11-25,3.81944
2023-11-26,5.20833
2023-11-27,7.5
2023-11-28,8.33333
2023-11-29,7.63888
2023-11-30,6.73611
2023-12-01,6.875
2023-12-02,4.93055
2023-12-03,5.0
2023-12-04,9.23611
2023-12-05,8.19444
2023-12-06,8.40277
2023-12-07,8.26388
2023-12-08,7.91666
2023-12-09,6.38888
2023-12-10,5.83333
2023-12-11,9.93055
2023-12-12,8.88888
2023-12-13,9.16666
2023-12-14,11.18055
2023-12-15,8.54166
2023-12-16,4.72222
2023-12-17,5.06944
2023-12-18,8.05555
2023-12-19,10.13888
2023-12-20,11.31944
2023-12-21,10.90277
2023-12-22,10.13888
2023-12-23,5.90277
2023-12-24,5.69444
2023-12-25,7.70833
2023-12-26,14.86111
2023-12-27,18.26388
2023-12-28,16.31944
2023-12-29,15.13888
2023-12-30,7.22222
2023-12-31,7.84722
2024-01-01,6.80555
2024-01-02,11.94444
2024-01-03,9.72222
2024-01-04,8.40277
2024-01-05,8.40277
2024-01-06,6.25
2024-01-07,6.38888
2024-01-08,7.01388
2024-01-09,10.0
2024-01-10,9.44444
2024-01-11,9.09722
2024-01-12,7.5
2024-01-13,5.55555
2024-01-14,5.27777
2024-01-15,10.06944
2024-01-16,10.48611
2024-01-17,12.15277
2024-01-18,10.0
2024-01-19,11.11111
2024-01-20,7.08333
2024-01-21,6.80555
2024-01-22,14.51388
2024-01-23,13.26388
2024-01-24,11.875
2024-01-25,12.70833
2024-01-26,10.90277
2024-01-27,7.36111
2024-01-28,7.84722
2024-01-29,12.01388
2024-01-30,12.36111
2024-01-31,11.04166
2024-02-01,8.26388
2024-02-02,8.40277
2024-02-03,5.625
2024-02-04,5.48611
2024-02-05,10.27777
2024-02-06,8.40277
2024-02-07,8.40277
2024-02-08,7.5
2024-02-09,5.90277
2024-02-10,5.97222
2024-02-11,6.25
2024-02-12,6.52777
2024-02-13,10.48611
2024-02-14,11.66666
2024-02-15,11.04166
2024-02-16,11.875
2024-02-17,5.55555
2024-02-18,6.59722
2024-02-19,9.09722
2024-02-20,9.16666
2024-02-21,12.36111
2024-02-22,9.79166
2024-02-23,9.02777
2024-02-24,6.94444
2024-02-25,6.80555
2024-02-26,9.93055
2024-02-27,10.20833
2024-02-28,10.55555
2024-02-29,10.13888
2024-03-01,5.69444
2024-03-02,4.51388
2024-03-03,5.48611
2024-03-04,7.63888
2024-03-05,12.15277
2024-03-06,9.16666
2024-03-07,8.61111
2024-03-08,8.47222
2024-03-09,5.13888
2024-03-10,4.86111
2024-03-11,8.61111
2024-03-12,7.56944
2024-03-13,7.08333
2024-03-14,6.66666
2024-03-15,7.84722
2024-03-16,4.09722
2024-03-17,4.93055
2024-03-18,6.875
2024-03-19,7.84722
2024-03-20,8.33333
