date,포스코주가
2023-05-30,9.87041
2023-05-31,9.53726
2023-06-01,8.84109
2023-06-02,10.10706
2023-06-03,1.29124
2023-06-04,0.92362
2023-06-05,10.25181
2023-06-06,1.56695
2023-06-07,10.43562
2023-06-08,9.9784
2023-06-09,10.12085
2023-06-10,1.24758
2023-06-11,0.81334
2023-06-12,9.81297
2023-06-13,9.80148
2023-06-14,12.33802
2023-06-15,10.04962
2023-06-16,9.42238
2023-06-17,1.19474
2023-06-18,0.74901
2023-06-19,9.09383
2023-06-20,8.40455
2023-06-21,8.21615
2023-06-22,9.52118
2023-06-23,8.18628
2023-06-24,0.99485
2023-06-25,0.79266
2023-06-26,10.27019
2023-06-27,9.71188
2023-06-28,9.01571
2023-06-29,8.48727
2023-06-30,8.06911
2023-07-01,1.04999
2023-07-02,0.77658
2023-07-03,10.34601
2023-07-04,10.19207
2023-07-05,9.6958
2023-07-06,8.97665
2023-07-07,8.82731
2023-07-08,1.07297
2023-07-09,0.82023
2023-07-10,9.37184
2023-07-11,9.54186
2023-07-12,12.58156
2023-07-13,13.81306
2023-07-14,15.15026
2023-07-15,1.86563
2023-07-16,1.15108
2023-07-17,17.19511
2023-07-18,17.65462
2023-07-19,18.70232
2023-07-20,15.681
2023-07-21,20.5266
2023-07-22,2.96158
2023-07-23,2.04944
2023-07-24,34.74634
2023-07-25,29.82032
2023-07-26,43.50013
2023-07-27,32.69001
2023-07-28,25.04824
2023-07-29,3.05578
2023-07-30,2.12296
2023-07-31,20.9034
2023-08-01,20.01654
2023-08-02,17.98318
2023-08-03,17.4846
2023-08-04,16.40933
2023-08-05,1.93456
2023-08-06,1.47275
2023-08-07,15.03768
2023-08-08,16.26918
2023-08-09,13.76711
2023-08-10,13.70278
2023-08-11,12.38856
2023-08-12,1.57384
2023-08-13,1.22461
2023-08-14,11.38222
2023-08-15,2.02187
2023-08-16,11.92675
2023-08-17,11.75673
2023-08-18,10.59185
2023-08-19,1.38544
2023-08-20,0.95579
2023-08-21,10.76417
2023-08-22,10.28398
2023-08-23,9.53726
2023-08-24,10.99163
2023-08-25,10.1691
2023-08-26,1.26826
2023-08-27,0.95809
2023-08-28,11.25815
2023-08-29,10.23343
2023-08-30,9.96691
2023-08-31,9.54415
2023-09-01,9.37413
2023-09-02,1.18325
2023-09-03,0.89146
2023-09-04,11.33627
2023-09-05,11.4971
2023-09-06,9.99448
2023-09-07,9.18114
2023-09-08,8.94449
2023-09-09,1.20163
2023-09-10,0.98106
2023-09-11,8.61593
2023-09-12,8.84569
2023-09-13,8.46659
2023-09-14,9.29372
2023-09-15,10.43102
2023-09-16,1.41531
2023-09-17,0.93971
2023-09-18,10.11855
2023-09-19,9.23858
2023-09-20,8.67567
2023-09-21,8.14952
2023-09-22,7.43268
2023-09-23,1.07526
2023-09-24,0.73292
2023-09-25,7.96342
2023-09-26,7.73366
2023-09-27,6.52513
2023-09-28,0.92822
2023-09-29,0.69846
2023-09-30,0.5675
2023-10-01,0.64562
2023-10-02,0.88686
2023-10-03,0.7559
2023-10-04,7.59351
2023-10-05,7.37983
2023-10-06,6.62852
2023-10-07,0.96038
2023-10-08,0.61115
2023-10-09,0.86848
2023-10-10,7.46944
2023-10-11,7.89909
2023-10-12,7.17305
2023-10-13,6.50215
2023-10-14,0.84321
2023-10-15,0.55601
2023-10-16,6.54811
2023-10-17,6.56649
2023-10-18,6.71353
2023-10-19,7.07425
2023-10-20,6.79854
2023-10-21,0.87997
2023-10-22,0.55141
2023-10-23,6.69056
2023-10-24,6.91572
2023-10-25,7.16156
2023-10-26,7.5085
2023-10-27,6.69056
2023-10-28,0.91903
2023-10-29,0.64791
2023-10-30,7.0306
2023-10-31,7.14318
2023-11-01,6.73421
2023-11-02,7.33158
2023-11-03,6.69745
2023-11-04,1.11892
2023-11-05,0.84091
2023-11-06,13.18353
2023-11-07,10.76187
2023-11-08,8.32184
2023-11-09,7.37064
2023-11-10,6.61014
2023-11-11,0.82942
2023-11-12,0.64332
2023-11-13,6.79395
2023-11-14,7.59121
2023-11-15,7.78191
2023-11-16,6.99384
2023-11-17,5.87491
2023-11-18,0.72144
2023-11-19,0.58358
2023-11-20,6.47918
2023-11-21,6.5504
2023-11-22,6.01966
2023-11-23,5.80139
2023-11-24,5.39012
2023-11-25,0.65021
2023-11-26,0.52384
2023-11-27,5.4154
2023-11-28,5.68422
2023-11-29,5.87262
2023-11-30,6.362
2023-12-01,5.65435
2023-12-02,0.86159
2023-12-03,0.80185
2023-12-04,5.65205
2023-12-05,5.36026
2023-12-06,5.31201
2023-12-07,5.3143
2023-12-08,5.73706
2023-12-09,0.77198
2023-12-10,0.52384
2023-12-11,5.84964
2023-12-12,5.45216
2023-12-13,5.08914
2023-12-14,6.15752
2023-12-15,6.56649
2023-12-16,0.86159
2023-12-17,0.62264
2023-12-18,6.53432
2023-12-19,6.01047
2023-12-20,6.35511
2023-12-21,6.03115
2023-12-22,5.48203
2023-12-23,1.52099
2023-12-24,0.74441
2023-12-25,0.83632
2023-12-26,5.77612
2023-12-27,7.65324
2023-12-28,7.26955
2023-12-29,3.68072
2023-12-30,0.82253
2023-12-31,0.73292
2024-01-01,0.68697
2024-01-02,6.30916
2024-01-03,6.0817
2024-01-04,5.92087
2024-01-05,6.00588
2024-01-06,0.88227
2024-01-07,0.67319
2024-01-08,5.25227
2024-01-09,5.40621
2024-01-10,5.18334
2024-01-11,5.38783
2024-01-12,4.98575
2024-01-13,0.82483
2024-01-14,0.52384
2024-01-15,4.99724
2024-01-16,5.00643
2024-01-17,5.70949
2024-01-18,5.48892
2024-01-19,5.49122
2024-01-20,0.90065
2024-01-21,0.64562
2024-01-22,5.63137
2024-01-23,5.37174
2024-01-24,5.18334
2024-01-25,5.65664
2024-01-26,6.2655
2024-01-27,1.02701
2024-01-28,0.57899
2024-01-29,6.14833
2024-01-30,6.37809
2024-01-31,5.5119
2024-02-01,6.20117
2024-02-02,6.86747
2024-02-03,0.88916
2024-02-04,0.62264
2024-02-05,6.08859
2024-02-06,5.47284
2024-02-07,6.22415
2024-02-08,5.87721
2024-02-09,0.87767
2024-02-10,0.57669
2024-02-11,0.49168
2024-02-12,0.61804
2024-02-13,6.19198
2024-02-14,5.45216
2024-02-15,5.53028
2024-02-16,5.64286
2024-02-17,0.93741
2024-02-18,0.65481
2024-02-19,5.67962
2024-02-20,4.76748
2024-02-21,5.23159
2024-02-22,5.07765
2024-02-23,4.71923
2024-02-24,0.7513
2024-02-25,0.57899
2024-02-26,4.79735
2024-02-27,5.00413
2024-02-28,5.72098
2024-02-29,5.02251
2024-03-01,1.0362
2024-03-02,0.60885
2024-03-03,0.44802
2024-03-04,7.04438
2024-03-05,5.95533
2024-03-06,5.01102
2024-03-07,5.35336
2024-03-08,5.52798
2024-03-09,0.68467
2024-03-10,0.52155
2024-03-11,4.66179
2024-03-12,5.49581
2024-03-13,4.83641
2024-03-14,5.0294
2024-03-15,4.15632
2024-03-16,0.51236
2024-03-17,0.44113
2024-03-18,4.78816
2024-03-19,4.50096
2024-03-20,4.77437
