date,엘앤에프주가
2023-05-30,20.31846
2023-05-31,22.11197
2023-06-01,18.542
2023-06-02,18.36811
2023-06-03,2.71072
2023-06-04,2.09697
2023-06-05,16.71781
2023-06-06,3.04146
2023-06-07,25.46031
2023-06-08,19.43535
2023-06-09,20.01159
2023-06-10,2.94258
2023-06-11,2.85733
2023-06-12,22.75641
2023-06-13,22.73254
2023-06-14,31.49208
2023-06-15,24.66584
2023-06-16,23.58496
2023-06-17,3.31764
2023-06-18,2.96644
2023-06-19,22.23813
2023-06-20,18.62043
2023-06-21,19.5581
2023-06-22,18.63406
2023-06-23,18.77727
2023-06-24,2.64934
2023-06-25,2.20608
2023-06-26,15.43917
2023-06-27,17.42362
2023-06-28,19.47626
2023-06-29,16.62575
2023-06-30,15.83128
2023-07-01,2.49931
2023-07-02,2.8096
2023-07-03,23.08715
2023-07-04,23.25081
2023-07-05,21.26295
2023-07-06,19.21372
2023-07-07,18.57951
2023-07-08,3.36197
2023-07-09,2.64934
2023-07-10,23.73158
2023-07-11,21.67553
2023-07-12,19.85133
2023-07-13,31.61483
2023-07-14,22.60638
2023-07-15,4.04732
2023-07-16,3.37561
2023-07-17,20.75831
2023-07-18,43.70908
2023-07-19,84.45512
2023-07-20,78.24945
2023-07-21,52.01172
2023-07-22,11.73963
2023-07-23,11.2384
2023-07-24,67.3111
2023-07-25,58.29923
2023-07-26,100.0
2023-07-27,58.57201
2023-07-28,46.29023
2023-07-29,6.64552
2023-07-30,5.54078
2023-07-31,51.0536
2023-08-01,42.53273
2023-08-02,31.34547
2023-08-03,40.50395
2023-08-04,33.06055
2023-08-05,5.17935
2023-08-06,4.47695
2023-08-07,34.0596
2023-08-08,29.64743
2023-08-09,30.14866
2023-08-10,26.4423
2023-08-11,23.06669
2023-08-12,3.46767
2023-08-13,3.29378
2023-08-14,21.85624
2023-08-15,4.36442
2023-08-16,23.29173
2023-08-17,29.45308
2023-08-18,25.15343
2023-08-19,3.38925
2023-08-20,2.44476
2023-08-21,22.15971
2023-08-22,21.02768
2023-08-23,23.63952
2023-08-24,21.63802
2023-08-25,35.9213
2023-08-26,5.15548
2023-08-27,3.54268
2023-08-28,49.35897
2023-08-29,40.65398
2023-08-30,42.72367
2023-08-31,26.84465
2023-09-01,22.49727
2023-09-02,3.40971
2023-09-03,2.68685
2023-09-04,22.62002
2023-09-05,20.34574
2023-09-06,19.21713
2023-09-07,21.19476
2023-09-08,21.93126
2023-09-09,3.26991
2023-09-10,2.92553
2023-09-11,19.41148
2023-09-12,22.79391
2023-09-13,20.9288
2023-09-14,18.39539
2023-09-15,21.4914
2023-09-16,3.04146
2023-09-17,2.46522
2023-09-18,17.54978
2023-09-19,16.03246
2023-09-20,15.66421
2023-09-21,16.33933
2023-09-22,14.13325
2023-09-23,2.35951
2023-09-24,1.75259
2023-09-25,14.82201
2023-09-26,13.7309
2023-09-27,12.91939
2023-09-28,1.85147
2023-09-29,1.3025
2023-09-30,1.43548
2023-10-01,1.1593
2023-10-02,1.63666
2023-10-03,1.3366
2023-10-04,19.24781
2023-10-05,16.8542
2023-10-06,13.01486
2023-10-07,1.8276
2023-10-08,1.06723
2023-10-09,1.67075
2023-10-10,14.35147
2023-10-11,14.47081
2023-10-12,16.24727
2023-10-13,12.09424
2023-10-14,1.80714
2023-10-15,1.43548
2023-10-16,11.27932
2023-10-17,11.70553
2023-10-18,12.19312
2023-10-19,11.20771
2023-10-20,11.86238
2023-10-21,2.22654
2023-10-22,1.78668
2023-10-23,24.27714
2023-10-24,17.38611
2023-10-25,17.17471
2023-10-26,15.84833
2023-10-27,14.87997
2023-10-28,2.12765
2023-10-29,1.74236
2023-10-30,12.30223
2023-10-31,16.4007
2023-11-01,13.90139
2023-11-02,19.85133
2023-11-03,17.09288
2023-11-04,2.93917
2023-11-05,2.79937
2023-11-06,50.12956
2023-11-07,40.98472
2023-11-08,19.20349
2023-11-09,15.47667
2023-11-10,13.45471
2023-11-11,2.09356
2023-11-12,1.74918
2023-11-13,13.64907
2023-11-14,14.44694
2023-11-15,17.00081
2023-11-16,12.61252
2023-11-17,10.73376
2023-11-18,1.63666
2023-11-19,1.31273
2023-11-20,11.79078
2023-11-21,10.98267
2023-11-22,9.73813
2023-11-23,9.48581
2023-11-24,8.77318
2023-11-25,1.36388
2023-11-26,1.34683
2023-11-27,10.84969
2023-11-28,12.76595
2023-11-29,52.71412
2023-11-30,38.84342
2023-12-01,21.4914
2023-12-02,4.55196
2023-12-03,3.13352
2023-12-04,29.47354
2023-12-05,27.38338
2023-12-06,25.39211
2023-12-07,17.89757
2023-12-08,15.71194
2023-12-09,2.50613
2023-12-10,2.1072
2023-12-11,15.521
2023-12-12,14.34806
2023-12-13,13.70021
2023-12-14,26.32637
2023-12-15,18.66475
2023-12-16,2.14129
2023-12-17,2.02536
2023-12-18,16.19612
2023-12-19,19.71835
2023-12-20,27.26063
2023-12-21,21.8051
2023-12-22,15.08797
2023-12-23,2.23336
2023-12-24,1.64007
2023-12-25,2.05605
2023-12-26,14.23213
2023-12-27,23.51677
2023-12-28,25.36142
2023-12-29,6.66257
2023-12-30,2.42089
2023-12-31,1.97081
2024-01-01,2.45499
2024-01-02,21.83237
2024-01-03,16.84738
2024-01-04,26.6537
2024-01-05,21.63802
2024-01-06,2.7755
2024-01-07,2.54705
2024-01-08,15.88243
2024-01-09,15.71535
2024-01-10,15.46985
2024-01-11,14.74699
2024-01-12,16.30864
2024-01-13,2.15152
2024-01-14,1.98786
2024-01-15,22.92007
2024-01-16,55.93971
2024-01-17,34.87452
2024-01-18,19.14211
2024-01-19,16.21999
2024-01-20,2.59819
2024-01-21,1.88557
2024-01-22,17.46453
2024-01-23,17.40316
2024-01-24,14.63106
2024-01-25,24.94203
2024-01-26,19.50354
2024-01-27,2.5641
2024-01-28,2.18903
2024-01-29,23.21331
2024-01-30,17.68957
2024-01-31,13.64566
2024-02-01,16.87806
2024-02-02,18.82842
2024-02-03,2.91871
2024-02-04,2.2845
2024-02-05,16.10747
2024-02-06,16.45867
2024-02-07,17.07924
2024-02-08,14.64811
2024-02-09,1.97422
2024-02-10,1.6503
2024-02-11,1.53436
2024-02-12,1.76282
2024-02-13,14.40943
2024-02-14,13.42744
2024-02-15,14.02755
2024-02-16,16.48595
2024-02-17,2.0049
2024-02-18,1.98104
2024-02-19,13.61156
2024-02-20,16.29159
2024-02-21,17.30769
2024-02-22,18.72613
2024-02-23,14.68903
2024-02-24,1.76623
2024-02-25,1.55823
2024-02-26,16.55755
2024-02-27,13.25695
2024-02-28,12.87165
2024-02-29,12.783
2024-03-01,2.17539
2024-03-02,1.43548
2024-03-03,1.36047
2024-03-04,11.51459
2024-03-05,11.32705
2024-03-06,10.52236
2024-03-07,11.00654
2024-03-08,11.54528
2024-03-09,1.31614
2024-03-10,1.29228
2024-03-11,11.11224
2024-03-12,13.16148
2024-03-13,15.66762
2024-03-14,13.07965
2024-03-15,10.01432
2024-03-16,1.09792
2024-03-17,1.13543
2024-03-18,19.10801
2024-03-19,15.50054
2024-03-20,13.88775
