date,신협정기예금금리
2023-05-29,9.04088
2023-05-30,17.04241
2023-05-31,14.26824
2023-06-01,14.42109
2023-06-02,12.9079
2023-06-03,6.59533
2023-06-04,7.45892
2023-06-05,14.09247
2023-06-06,9.32365
2023-06-07,15.27703
2023-06-08,12.9614
2023-06-09,11.57814
2023-06-10,6.02216
2023-06-11,6.13679
2023-06-12,12.26595
2023-06-13,11.83798
2023-06-14,11.57814
2023-06-15,11.84562
2023-06-16,10.90561
2023-06-17,5.58654
2023-06-18,6.51127
2023-06-19,11.59342
2023-06-20,11.95261
2023-06-21,12.45701
2023-06-22,10.91325
2023-06-23,11.67749
2023-06-24,6.27435
2023-06-25,6.44249
2023-06-26,13.12953
2023-06-27,12.39587
2023-06-28,11.52464
2023-06-29,11.73098
2023-06-30,12.47993
2023-07-01,6.61062
2023-07-02,7.90982
2023-07-03,15.42223
2023-07-04,16.84371
2023-07-05,18.846
2023-07-06,18.83836
2023-07-07,15.26175
2023-07-08,7.61176
2023-07-09,7.8716
2023-07-10,15.81964
2023-07-11,12.15896
2023-07-12,12.22774
2023-07-13,12.18952
2023-07-14,10.97439
2023-07-15,6.22086
2023-07-16,6.39663
2023-07-17,12.87734
2023-07-18,12.54871
2023-07-19,11.68513
2023-07-20,11.28009
2023-07-21,9.86625
2023-07-22,5.69354
2023-07-23,5.72411
2023-07-24,11.79212
2023-07-25,12.55636
2023-07-26,12.8162
2023-07-27,13.00726
2023-07-28,11.7692
2023-07-29,6.64119
2023-07-30,7.39778
2023-07-31,15.80435
2023-08-01,15.34581
2023-08-02,15.21589
2023-08-03,12.73977
2023-08-04,11.67749
2023-08-05,6.34314
2023-08-06,7.31371
2023-08-07,15.16239
2023-08-08,13.16774
2023-08-09,11.6622
2023-08-10,12.47993
2023-08-11,12.24302
2023-08-12,6.6794
2023-08-13,6.40427
2023-08-14,12.54107
2023-08-15,8.16201
2023-08-16,12.47993
2023-08-17,12.00611
2023-08-18,11.66985
2023-08-19,5.37256
2023-08-20,5.91517
2023-08-21,12.59457
2023-08-22,11.92204
2023-08-23,10.79862
2023-08-24,11.05846
2023-08-25,10.50057
2023-08-26,6.06037
2023-08-27,6.282
2023-08-28,12.46465
2023-08-29,11.75391
2023-08-30,11.47879
2023-08-31,12.40351
2023-09-01,11.517
2023-09-02,6.64119
2023-09-03,6.25143
2023-09-04,12.53343
2023-09-05,12.57928
2023-09-06,11.7157
2023-09-07,12.24302
2023-09-08,11.30301
2023-09-09,7.48184
2023-09-10,6.49598
2023-09-11,13.45815
2023-09-12,11.99082
2023-09-13,11.73098
2023-09-14,12.43408
2023-09-15,11.6622
2023-09-16,7.18379
2023-09-17,7.14558
2023-09-18,12.74742
2023-09-19,11.37179
2023-09-20,11.4635
2023-09-21,11.69277
2023-09-22,12.17424
2023-09-23,6.80932
2023-09-24,7.70347
2023-09-25,15.15475
2023-09-26,14.03133
2023-09-27,12.74742
2023-09-28,6.0833
2023-09-29,6.33549
2023-09-30,6.80932
2023-10-01,7.28314
2023-10-02,9.93504
2023-10-03,10.83683
2023-10-04,22.40733
2023-10-05,17.56973
2023-10-06,16.42338
2023-10-07,8.29193
2023-10-08,7.5277
2023-10-09,9.10202
2023-10-10,18.26518
2023-10-11,17.4551
2023-10-12,16.79021
2023-10-13,17.17997
2023-10-14,9.99617
2023-10-15,9.423
2023-10-16,20.48146
2023-10-17,21.95643
2023-10-18,24.55483
2023-10-19,25.95338
2023-10-20,25.8311
2023-10-21,11.53228
2023-10-22,11.23423
2023-10-23,27.68055
2023-10-24,26.13679
2023-10-25,26.15972
2023-10-26,25.5789
2023-10-27,26.04508
2023-10-28,12.99197
2023-10-29,15.72029
2023-10-30,31.89147
2023-10-31,30.49293
2023-11-01,31.08139
2023-11-02,27.98624
2023-11-03,24.95223
2023-11-04,14.98662
2023-11-05,13.67214
2023-11-06,28.97974
2023-11-07,26.38899
2023-11-08,26.12915
2023-11-09,23.57661
2023-11-10,23.01108
2023-11-11,11.99847
2023-11-12,11.34123
2023-11-13,24.50897
2023-11-14,23.65303
2023-11-15,25.02865
2023-11-16,22.33855
2023-11-17,19.36568
2023-11-18,10.7222
2023-11-19,10.75277
2023-11-20,24.72296
2023-11-21,21.70424
2023-11-22,19.80129
2023-11-23,17.27168
2023-11-24,17.47802
2023-11-25,10.25601
2023-11-26,10.08788
2023-11-27,21.58196
2023-11-28,19.87008
2023-11-29,20.58081
2023-11-30,22.26213
2023-12-01,20.50439
2023-12-02,10.25601
2023-12-03,10.57699
2023-12-04,20.81008
2023-12-05,21.90294
2023-12-06,20.37447
2023-12-07,19.98471
2023-12-08,17.30225
2023-12-09,9.35422
2023-12-10,10.18723
2023-12-11,19.77072
2023-12-12,19.57202
2023-12-13,17.95949
2023-12-14,17.6003
2023-12-15,14.42109
2023-12-16,8.20022
2023-12-17,8.60527
2023-12-18,17.57737
2023-12-19,16.98891
2023-12-20,15.22353
2023-12-21,16.72143
2023-12-22,15.20825
2023-12-23,8.88039
2023-12-24,7.33664
2023-12-25,9.75926
2023-12-26,19.90829
2023-12-27,18.0512
2023-12-28,17.60794
2023-12-29,17.26404
2023-12-30,9.62934
2023-12-31,8.55941
2024-01-01,12.54107
2024-01-02,24.65418
2024-01-03,21.51318
2024-01-04,21.09285
2024-01-05,18.77722
2024-01-06,10.64577
2024-01-07,11.28773
2024-01-08,19.41918
2024-01-09,18.17348
2024-01-10,19.28162
2024-01-11,20.01528
2024-01-12,16.37753
2024-01-13,9.33129
2024-01-14,10.47764
2024-01-15,19.20519
2024-01-16,17.80664
2024-01-17,16.92777
2024-01-18,16.21704
2024-01-19,15.12418
2024-01-20,10.05731
2024-01-21,9.59877
2024-01-22,17.14176
2024-01-23,14.00076
2024-01-24,16.2094
2024-01-25,19.67137
2024-01-26,16.99656
2024-01-27,10.01146
2024-01-28,10.91325
2024-01-29,20.27512
2024-01-30,18.17348
2024-01-31,18.41039
2024-02-01,18.52502
2024-02-02,15.705
2024-02-03,8.92625
2024-02-04,9.06381
2024-02-05,17.71494
2024-02-06,15.59801
2024-02-07,14.68857
2024-02-08,13.62628
2024-02-09,6.37371
2024-02-10,7.13794
2024-02-11,8.31486
2024-02-12,11.03553
2024-02-13,22.30798
2024-02-14,18.90714
2024-02-15,17.74551
2024-02-16,15.43752
2024-02-17,9.07909
2024-02-18,10.0191
2024-02-19,18.5021
2024-02-20,20.31333
2024-02-21,21.77302
2024-02-22,22.52961
2024-02-23,21.42147
2024-02-24,12.77034
2024-02-25,14.32174
2024-02-26,26.0833
2024-02-27,21.65838
2024-02-28,20.48146
2024-02-29,18.17348
2024-03-01,10.87504
2024-03-02,9.24722
2024-03-03,11.74627
2024-03-04,21.53611
2024-03-05,20.45089
2024-03-06,17.81429
2024-03-07,17.2029
2024-03-08,14.59686
2024-03-09,8.13909
2024-03-10,8.8269
2024-03-11,17.5468
2024-03-12,16.33931
2024-03-13,14.98662
2024-03-14,14.83377
2024-03-15,14.16889
2024-03-16,6.8246
2024-03-17,8.75047
2024-03-18,15.72793
2024-03-19,13.77913
2024-03-20,14.75735
