date,퇴직금지급기준
2023-05-29,34.40693
2023-05-30,67.17014
2023-05-31,72.25677
2023-06-01,65.08218
2023-06-02,56.88582
2023-06-03,32.34118
2023-06-04,30.54198
2023-06-05,55.17547
2023-06-06,37.6055
2023-06-07,65.25988
2023-06-08,59.9067
2023-06-09,62.79431
2023-06-10,34.02932
2023-06-11,33.69613
2023-06-12,70.3243
2023-06-13,67.8143
2023-06-14,65.68191
2023-06-15,61.86139
2023-06-16,52.46557
2023-06-17,30.34207
2023-06-18,27.60995
2023-06-19,57.55219
2023-06-20,59.84007
2023-06-21,56.01954
2023-06-22,56.06397
2023-06-23,50.99955
2023-06-24,29.56463
2023-06-25,28.83163
2023-06-26,54.3314
2023-06-27,59.75122
2023-06-28,58.01865
2023-06-29,52.19902
2023-06-30,62.239
2023-07-01,35.05108
2023-07-02,31.43047
2023-07-03,59.35139
2023-07-04,58.44069
2023-07-05,66.34828
2023-07-06,58.08529
2023-07-07,52.50999
2023-07-08,34.05153
2023-07-09,31.27498
2023-07-10,73.72278
2023-07-11,59.64015
2023-07-12,60.32874
2023-07-13,55.41981
2023-07-14,57.1968
2023-07-15,32.11905
2023-07-16,28.98711
2023-07-17,55.44202
2023-07-18,55.17547
2023-07-19,56.1306
2023-07-20,48.80053
2023-07-21,44.20257
2023-07-22,26.67703
2023-07-23,27.14349
2023-07-24,52.95424
2023-07-25,56.88582
2023-07-26,52.57663
2023-07-27,50.95513
2023-07-28,47.95646
2023-07-29,30.87516
2023-07-30,28.45402
2023-07-31,58.77387
2023-08-01,54.28698
2023-08-02,48.66725
2023-08-03,49.06708
2023-08-04,43.40293
2023-08-05,29.96446
2023-08-06,30.27543
2023-08-07,57.04131
2023-08-08,54.46468
2023-08-09,55.48645
2023-08-10,61.7059
2023-08-11,56.68591
2023-08-12,30.34207
2023-08-13,29.05375
2023-08-14,57.35228
2023-08-15,34.91781
2023-08-16,61.08396
2023-08-17,59.26254
2023-08-18,51.37716
2023-08-19,31.56374
2023-08-20,31.78587
2023-08-21,58.79609
2023-08-22,53.97601
2023-08-23,54.90892
2023-08-24,55.53087
2023-08-25,54.19813
2023-08-26,32.51888
2023-08-27,32.0302
2023-08-28,62.61661
2023-08-29,62.32785
2023-08-30,62.86095
2023-08-31,67.88094
2023-09-01,58.12972
2023-09-02,36.27276
2023-09-03,32.85206
2023-09-04,63.5051
2023-09-05,66.39271
2023-09-06,60.66192
2023-09-07,57.72989
2023-09-08,60.12883
2023-09-09,31.87472
2023-09-10,33.98489
2023-09-11,68.12527
2023-09-12,60.83962
2023-09-13,57.75211
2023-09-14,59.70679
2023-09-15,54.22034
2023-09-16,29.34251
2023-09-17,29.87561
2023-09-18,55.06441
2023-09-19,52.62105
2023-09-20,48.88938
2023-09-21,47.73434
2023-09-22,46.0462
2023-09-23,29.20924
2023-09-24,29.03154
2023-09-25,54.02043
2023-09-26,53.13194
2023-09-27,47.49
2023-09-28,24.03376
2023-09-29,19.34695
2023-09-30,20.90182
2023-10-01,22.98978
2023-10-02,26.87694
2023-10-03,31.16392
2023-10-04,59.61794
2023-10-05,61.48378
2023-10-06,52.99866
2023-10-07,31.16392
2023-10-08,27.38782
2023-10-09,33.14082
2023-10-10,72.72323
2023-10-11,63.97156
2023-10-12,57.26343
2023-10-13,51.59928
2023-10-14,31.00844
2023-10-15,31.76366
2023-10-16,60.2621
2023-10-17,57.06352
2023-10-18,54.8645
2023-10-19,55.19768
2023-10-20,47.93425
2023-10-21,27.54331
2023-10-22,27.56552
2023-10-23,57.33007
2023-10-24,55.0422
2023-10-25,60.28431
2023-10-26,52.73211
2023-10-27,47.33451
2023-10-28,31.87472
2023-10-29,32.05242
2023-10-30,62.90537
2023-10-31,70.39093
2023-11-01,61.46157
2023-11-02,54.6868
2023-11-03,53.5984
2023-11-04,34.38471
2023-11-05,32.87427
2023-11-06,55.19768
2023-11-07,53.77609
2023-11-08,54.48689
2023-11-09,56.50821
2023-11-10,58.04087
2023-11-11,29.54242
2023-11-12,29.20924
2023-11-13,56.39715
2023-11-14,61.8836
2023-11-15,59.77343
2023-11-16,51.55486
2023-11-17,45.71301
2023-11-18,26.65482
2023-11-19,28.29853
2023-11-20,55.64193
2023-11-21,54.37583
2023-11-22,53.19857
2023-11-23,51.66592
2023-11-24,49.75566
2023-11-25,28.36517
2023-11-26,31.63038
2023-11-27,57.04131
2023-11-28,58.84051
2023-11-29,59.24033
2023-11-30,65.03776
2023-12-01,55.73078
2023-12-02,33.36294
2023-12-03,31.91914
2023-12-04,60.75077
2023-12-05,67.05908
2023-12-06,60.57307
2023-12-07,59.19591
2023-12-08,61.55042
2023-12-09,34.58462
2023-12-10,35.27321
2023-12-11,66.92581
2023-12-12,65.14882
2023-12-13,64.5713
2023-12-14,65.482
2023-12-15,59.92892
2023-12-16,30.74189
2023-12-17,29.76454
2023-12-18,59.37361
2023-12-19,57.88538
2023-12-20,56.86361
2023-12-21,56.73034
2023-12-22,51.75477
2023-12-23,30.98622
2023-12-24,24.52243
2023-12-25,29.23145
2023-12-26,66.21501
2023-12-27,68.99155
2023-12-28,73.01199
2023-12-29,70.10217
2023-12-30,41.42603
2023-12-31,36.38382
2024-01-01,37.64993
2024-01-02,79.63127
2024-01-03,78.40959
2024-01-04,78.18747
2024-01-05,71.9458
2024-01-06,40.67081
2024-01-07,39.5824
2024-01-08,71.79031
2024-01-09,74.21146
2024-01-10,95.1577
2024-01-11,83.67392
2024-01-12,72.25677
2024-01-13,40.04886
2024-01-14,40.09329
2024-01-15,82.96312
2024-01-16,75.12216
2024-01-17,66.79253
2024-01-18,62.72767
2024-01-19,58.50733
2024-01-20,34.76232
2024-01-21,35.78409
2024-01-22,61.32829
2024-01-23,59.30697
2024-01-24,63.94935
2024-01-25,64.92669
2024-01-26,57.21901
2024-01-27,37.56108
2024-01-28,36.05064
2024-01-29,64.90448
2024-01-30,69.7912
2024-01-31,75.16659
2024-02-01,70.72412
2024-02-02,60.66192
2024-02-03,34.27365
2024-02-04,35.22878
2024-02-05,68.50288
2024-02-06,64.77121
2024-02-07,58.50733
2024-02-08,56.97467
2024-02-09,29.92003
2024-02-10,25.69968
2024-02-11,26.27721
2024-02-12,33.34073
2024-02-13,73.34517
2024-02-14,74.01155
2024-02-15,73.43402
2024-02-16,62.21679
2024-02-17,36.20613
2024-02-18,36.40604
2024-02-19,69.85784
2024-02-20,70.21323
2024-02-21,64.5713
2024-02-22,62.15015
2024-02-23,61.28387
2024-02-24,36.96135
2024-02-25,34.78454
2024-02-26,67.19235
2024-02-27,71.47934
2024-02-28,67.30342
2024-02-29,73.32296
2024-03-01,40.75966
2024-03-02,34.74011
2024-03-03,35.8063
2024-03-04,74.12261
2024-03-05,81.43047
2024-03-06,70.54642
2024-03-07,67.992
2024-03-08,65.63749
2024-03-09,38.11639
2024-03-10,37.93869
2024-03-11,72.50111
2024-03-12,74.478
2024-03-13,65.92625
2024-03-14,66.90359
2024-03-15,60.41759
2024-03-16,35.11772
2024-03-17,32.25233
2024-03-18,59.12927
2024-03-19,62.37227
2024-03-20,58.55175
