date,단기채권
2023-06-21,29.72972
2023-06-22,33.33333
2023-06-23,30.63063
2023-06-24,16.21621
2023-06-25,22.52252
2023-06-26,21.62162
2023-06-27,38.73873
2023-06-28,34.23423
2023-06-29,29.72972
2023-06-30,23.42342
2023-07-01,15.31531
2023-07-02,23.42342
2023-07-03,27.92792
2023-07-04,28.82882
2023-07-05,29.72972
2023-07-06,42.34234
2023-07-07,36.93693
2023-07-08,11.71171
2023-07-09,16.21621
2023-07-10,27.92792
2023-07-11,33.33333
2023-07-12,40.54054
2023-07-13,34.23423
2023-07-14,27.02702
2023-07-15,14.41441
2023-07-16,5.4054
2023-07-17,30.63063
2023-07-18,32.43243
2023-07-19,30.63063
2023-07-20,23.42342
2023-07-21,28.82882
2023-07-22,13.51351
2023-07-23,18.91891
2023-07-24,45.04504
2023-07-25,35.13513
2023-07-26,31.53153
2023-07-27,46.84684
2023-07-28,30.63063
2023-07-29,17.11711
2023-07-30,13.51351
2023-07-31,42.34234
2023-08-01,33.33333
2023-08-02,46.84684
2023-08-03,27.02702
2023-08-04,47.74774
2023-08-05,25.22522
2023-08-06,23.42342
2023-08-07,72.07207
2023-08-08,67.56756
2023-08-09,61.26126
2023-08-10,36.93693
2023-08-11,49.54954
2023-08-12,25.22522
2023-08-13,27.92792
2023-08-14,37.83783
2023-08-15,36.03603
2023-08-16,42.34234
2023-08-17,63.06306
2023-08-18,46.84684
2023-08-19,17.11711
2023-08-20,25.22522
2023-08-21,41.44144
2023-08-22,50.45045
2023-08-23,44.14414
2023-08-24,53.15315
2023-08-25,46.84684
2023-08-26,20.72072
2023-08-27,16.21621
2023-08-28,48.64864
2023-08-29,39.63963
2023-08-30,32.43243
2023-08-31,43.24324
2023-09-01,30.63063
2023-09-02,32.43243
2023-09-03,17.11711
2023-09-04,35.13513
2023-09-05,34.23423
2023-09-06,43.24324
2023-09-07,47.74774
2023-09-08,23.42342
2023-09-09,13.51351
2023-09-10,13.51351
2023-09-11,31.53153
2023-09-12,33.33333
2023-09-13,33.33333
2023-09-14,29.72972
2023-09-15,24.32432
2023-09-16,20.72072
2023-09-17,21.62162
2023-09-18,44.14414
2023-09-19,46.84684
2023-09-20,50.45045
2023-09-21,59.45945
2023-09-22,36.03603
2023-09-23,12.61261
2023-09-24,26.12612
2023-09-25,45.94594
2023-09-26,60.36036
2023-09-27,45.94594
2023-09-28,22.52252
2023-09-29,16.21621
2023-09-30,21.62162
2023-10-01,20.72072
2023-10-02,19.81981
2023-10-03,35.13513
2023-10-04,75.67567
2023-10-05,77.47747
2023-10-06,100.0
2023-10-07,45.04504
2023-10-08,26.12612
2023-10-09,24.32432
2023-10-10,49.54954
2023-10-11,45.94594
2023-10-12,59.45945
2023-10-13,36.93693
2023-10-14,25.22522
2023-10-15,29.72972
2023-10-16,48.64864
2023-10-17,51.35135
2023-10-18,69.36936
2023-10-19,80.18018
2023-10-20,55.85585
2023-10-21,41.44144
2023-10-22,45.94594
2023-10-23,59.45945
2023-10-24,69.36936
2023-10-25,64.86486
2023-10-26,66.66666
2023-10-27,60.36036
2023-10-28,24.32432
2023-10-29,45.94594
2023-10-30,52.25225
2023-10-31,49.54954
2023-11-01,57.65765
2023-11-02,61.26126
2023-11-03,53.15315
2023-11-04,35.13513
2023-11-05,19.81981
2023-11-06,54.95495
2023-11-07,49.54954
2023-11-08,94.59459
2023-11-09,51.35135
2023-11-10,54.95495
2023-11-11,25.22522
2023-11-12,39.63963
2023-11-13,46.84684
2023-11-14,41.44144
2023-11-15,36.03603
2023-11-16,47.74774
2023-11-17,33.33333
2023-11-18,18.01801
2023-11-19,14.41441
2023-11-20,44.14414
2023-11-21,49.54954
2023-11-22,54.05405
2023-11-23,53.15315
2023-11-24,42.34234
2023-11-25,20.72072
2023-11-26,29.72972
2023-11-27,49.54954
2023-11-28,45.94594
2023-11-29,50.45045
2023-11-30,48.64864
2023-12-01,32.43243
2023-12-02,21.62162
2023-12-03,17.11711
2023-12-04,37.83783
2023-12-05,27.92792
2023-12-06,45.04504
2023-12-07,39.63963
2023-12-08,34.23423
2023-12-09,26.12612
2023-12-10,22.52252
2023-12-11,60.36036
2023-12-12,56.75675
2023-12-13,47.74774
2023-12-14,40.54054
2023-12-15,38.73873
2023-12-16,18.91891
2023-12-17,35.13513
2023-12-18,45.04504
2023-12-19,57.65765
2023-12-20,40.54054
2023-12-21,41.44144
2023-12-22,36.03603
2023-12-23,15.31531
2023-12-24,27.92792
2023-12-25,28.82882
2023-12-26,49.54954
2023-12-27,57.65765
2023-12-28,72.97297
2023-12-29,36.93693
2023-12-30,24.32432
2023-12-31,31.53153
2024-01-01,34.23423
2024-01-02,81.98198
2024-01-03,80.18018
2024-01-04,56.75675
2024-01-05,54.95495
2024-01-06,31.53153
2024-01-07,42.34234
2024-01-08,63.06306
2024-01-09,54.05405
2024-01-10,62.16216
2024-01-11,64.86486
2024-01-12,53.15315
2024-01-13,24.32432
2024-01-14,29.72972
2024-01-15,44.14414
2024-01-16,52.25225
2024-01-17,45.04504
2024-01-18,42.34234
2024-01-19,54.05405
2024-01-20,27.92792
2024-01-21,19.81981
2024-01-22,48.64864
2024-01-23,43.24324
2024-01-24,51.35135
2024-01-25,56.75675
2024-01-26,45.04504
2024-01-27,30.63063
2024-01-28,20.72072
2024-01-29,52.25225
2024-01-30,46.84684
2024-01-31,60.36036
2024-02-01,57.65765
2024-02-02,52.25225
2024-02-03,32.43243
2024-02-04,30.63063
2024-02-05,63.96396
2024-02-06,58.55855
2024-02-07,50.45045
2024-02-08,37.83783
2024-02-09,23.42342
2024-02-10,27.02702
2024-02-11,26.12612
2024-02-12,36.93693
2024-02-13,44.14414
2024-02-14,47.74774
2024-02-15,50.45045
2024-02-16,40.54054
2024-02-17,14.41441
2024-02-18,16.21621
2024-02-19,62.16216
2024-02-20,50.45045
2024-02-21,45.04504
2024-02-22,53.15315
2024-02-23,58.55855
2024-02-24,36.93693
2024-02-25,27.92792
2024-02-26,65.76576
2024-02-27,60.36036
2024-02-28,61.26126
2024-02-29,50.45045
2024-03-01,28.82882
2024-03-02,39.63963
2024-03-03,18.01801
2024-03-04,50.45045
2024-03-05,63.06306
2024-03-06,51.35135
2024-03-07,60.36036
2024-03-08,46.84684
2024-03-09,27.02702
2024-03-10,27.92792
2024-03-11,51.35135
2024-03-12,46.84684
2024-03-13,42.34234
2024-03-14,59.45945
2024-03-15,45.94594
2024-03-16,15.31531
2024-03-17,14.41441
2024-03-18,42.34234
2024-03-19,48.64864
2024-03-20,49.54954
