date,대여금반환청구소송
2023-06-03,24.63235
2023-06-04,13.97058
2023-06-05,34.55882
2023-06-06,29.77941
2023-06-07,37.13235
2023-06-08,38.97058
2023-06-09,25.73529
2023-06-10,20.22058
2023-06-11,25.36764
2023-06-12,32.72058
2023-06-13,43.75
2023-06-14,51.10294
2023-06-15,41.91176
2023-06-16,31.61764
2023-06-17,24.2647
2023-06-18,18.75
2023-06-19,69.11764
2023-06-20,98.52941
2023-06-21,100.0
2023-06-22,71.69117
2023-06-23,31.98529
2023-06-24,18.38235
2023-06-25,20.22058
2023-06-26,52.94117
2023-06-27,36.02941
2023-06-28,42.27941
2023-06-29,34.19117
2023-06-30,43.75
2023-07-01,19.11764
2023-07-02,20.58823
2023-07-03,41.91176
2023-07-04,33.45588
2023-07-05,38.60294
2023-07-06,38.97058
2023-07-07,37.86764
2023-07-08,24.63235
2023-07-09,22.79411
2023-07-10,48.89705
2023-07-11,40.80882
2023-07-12,45.22058
2023-07-13,39.33823
2023-07-14,32.35294
2023-07-15,22.05882
2023-07-16,16.91176
2023-07-17,40.44117
2023-07-18,31.98529
2023-07-19,38.97058
2023-07-20,45.22058
2023-07-21,32.35294
2023-07-22,19.11764
2023-07-23,25.73529
2023-07-24,50.0
2023-07-25,41.91176
2023-07-26,32.72058
2023-07-27,43.0147
2023-07-28,26.10294
2023-07-29,17.64705
2023-07-30,16.54411
2023-07-31,32.35294
2023-08-01,37.86764
2023-08-02,37.13235
2023-08-03,33.08823
2023-08-04,27.57352
2023-08-05,19.85294
2023-08-06,20.58823
2023-08-07,31.25
2023-08-08,40.44117
2023-08-09,31.25
2023-08-10,37.86764
2023-08-11,35.29411
2023-08-12,19.11764
2023-08-13,15.44117
2023-08-14,34.55882
2023-08-15,26.10294
2023-08-16,47.42647
2023-08-17,36.7647
2023-08-18,33.45588
2023-08-19,18.38235
2023-08-20,21.32352
2023-08-21,45.22058
2023-08-22,37.86764
2023-08-23,35.66176
2023-08-24,46.69117
2023-08-25,30.14705
2023-08-26,17.64705
2023-08-27,18.38235
2023-08-28,37.13235
2023-08-29,42.64705
2023-08-30,36.39705
2023-08-31,35.29411
2023-09-01,30.14705
2023-09-02,21.32352
2023-09-03,19.48529
2023-09-04,38.97058
2023-09-05,41.54411
2023-09-06,42.27941
2023-09-07,33.45588
2023-09-08,37.5
2023-09-09,19.48529
2023-09-10,16.17647
2023-09-11,42.64705
2023-09-12,49.2647
2023-09-13,36.02941
2023-09-14,36.7647
2023-09-15,29.04411
2023-09-16,22.79411
2023-09-17,24.2647
2023-09-18,46.32352
2023-09-19,36.02941
2023-09-20,37.86764
2023-09-21,37.5
2023-09-22,31.25
2023-09-23,21.69117
2023-09-24,20.95588
2023-09-25,35.66176
2023-09-26,33.82352
2023-09-27,33.82352
2023-09-28,10.66176
2023-09-29,18.0147
2023-09-30,13.23529
2023-10-01,16.54411
2023-10-02,20.95588
2023-10-03,23.52941
2023-10-04,43.0147
2023-10-05,33.08823
2023-10-06,34.92647
2023-10-07,16.17647
2023-10-08,21.32352
2023-10-09,21.32352
2023-10-10,45.22058
2023-10-11,47.42647
2023-10-12,36.39705
2023-10-13,34.55882
2023-10-14,17.27941
2023-10-15,25.0
2023-10-16,45.58823
2023-10-17,45.95588
2023-10-18,37.5
2023-10-19,42.27941
2023-10-20,33.45588
2023-10-21,15.80882
2023-10-22,19.11764
2023-10-23,43.75
2023-10-24,38.60294
2023-10-25,37.86764
2023-10-26,37.5
2023-10-27,42.64705
2023-10-28,20.22058
2023-10-29,22.05882
2023-10-30,34.92647
2023-10-31,45.95588
2023-11-01,54.77941
2023-11-02,52.20588
2023-11-03,36.7647
2023-11-04,25.36764
2023-11-05,19.11764
2023-11-06,40.80882
2023-11-07,34.92647
2023-11-08,30.88235
2023-11-09,45.58823
2023-11-10,39.33823
2023-11-11,23.89705
2023-11-12,18.75
2023-11-13,45.22058
2023-11-14,44.85294
2023-11-15,45.58823
2023-11-16,41.17647
2023-11-17,37.5
2023-11-18,25.36764
2023-11-19,20.95588
2023-11-20,36.7647
2023-11-21,36.7647
2023-11-22,29.41176
2023-11-23,34.55882
2023-11-24,38.23529
2023-11-25,20.22058
2023-11-26,25.36764
2023-11-27,41.91176
2023-11-28,46.69117
2023-11-29,49.2647
2023-11-30,43.38235
2023-12-01,39.70588
2023-12-02,20.58823
2023-12-03,24.2647
2023-12-04,38.97058
2023-12-05,44.11764
2023-12-06,42.64705
2023-12-07,43.0147
2023-12-08,44.85294
2023-12-09,19.85294
2023-12-10,20.58823
2023-12-11,39.70588
2023-12-12,44.85294
2023-12-13,41.17647
2023-12-14,41.17647
2023-12-15,34.55882
2023-12-16,20.58823
2023-12-17,22.05882
2023-12-18,37.86764
2023-12-19,45.58823
2023-12-20,40.80882
2023-12-21,35.29411
2023-12-22,27.94117
2023-12-23,15.44117
2023-12-24,16.91176
2023-12-25,13.60294
2023-12-26,37.86764
2023-12-27,43.38235
2023-12-28,30.5147
2023-12-29,31.61764
2023-12-30,21.69117
2023-12-31,24.2647
2024-01-01,17.64705
2024-01-02,41.54411
2024-01-03,43.75
2024-01-04,47.05882
2024-01-05,36.7647
2024-01-06,21.69117
2024-01-07,26.47058
2024-01-08,40.80882
2024-01-09,46.32352
2024-01-10,39.33823
2024-01-11,45.95588
2024-01-12,46.32352
2024-01-13,22.05882
2024-01-14,20.95588
2024-01-15,41.91176
2024-01-16,43.0147
2024-01-17,34.19117
2024-01-18,39.33823
2024-01-19,37.5
2024-01-20,18.38235
2024-01-21,19.11764
2024-01-22,48.89705
2024-01-23,44.11764
2024-01-24,46.32352
2024-01-25,47.05882
2024-01-26,29.77941
2024-01-27,24.63235
2024-01-28,17.64705
2024-01-29,42.64705
2024-01-30,35.29411
2024-01-31,35.29411
2024-02-01,49.2647
2024-02-02,43.0147
2024-02-03,25.73529
2024-02-04,23.52941
2024-02-05,43.38235
2024-02-06,53.67647
2024-02-07,47.05882
2024-02-08,32.35294
2024-02-09,14.33823
2024-02-10,15.44117
2024-02-11,23.16176
2024-02-12,20.22058
2024-02-13,45.58823
2024-02-14,47.42647
2024-02-15,38.23529
2024-02-16,43.75
2024-02-17,29.41176
2024-02-18,17.64705
2024-02-19,46.69117
2024-02-20,61.7647
2024-02-21,60.29411
2024-02-22,44.11764
2024-02-23,39.33823
2024-02-24,26.10294
2024-02-25,28.67647
2024-02-26,53.67647
2024-02-27,54.04411
2024-02-28,75.36764
2024-02-29,54.04411
2024-03-01,34.19117
2024-03-02,29.04411
2024-03-03,31.25
2024-03-04,55.5147
2024-03-05,45.22058
2024-03-06,47.79411
2024-03-07,43.38235
2024-03-08,48.52941
2024-03-09,30.5147
2024-03-10,20.22058
2024-03-11,68.0147
2024-03-12,46.69117
2024-03-13,48.52941
2024-03-14,33.08823
2024-03-15,38.23529
2024-03-16,30.14705
2024-03-17,13.97058
2024-03-18,59.19117
2024-03-19,94.11764
2024-03-20,91.54411
