date,개인연금저축
2023-05-30,19.63426
2023-05-31,22.66602
2023-06-01,19.2974
2023-06-02,17.46871
2023-06-03,9.33589
2023-06-04,10.82771
2023-06-05,16.69874
2023-06-06,11.88642
2023-06-07,16.55437
2023-06-08,14.72569
2023-06-09,13.71511
2023-06-10,10.39461
2023-06-11,10.00962
2023-06-12,14.19634
2023-06-13,12.94513
2023-06-14,14.43695
2023-06-15,15.59191
2023-06-16,12.17516
2023-06-17,7.36284
2023-06-18,8.42155
2023-06-19,11.50144
2023-06-20,13.71511
2023-06-21,20.11549
2023-06-22,11.88642
2023-06-23,14.19634
2023-06-24,6.01539
2023-06-25,11.35707
2023-06-26,15.73628
2023-06-27,14.10009
2023-06-28,13.0895
2023-06-29,13.81135
2023-06-30,10.87584
2023-07-01,6.59287
2023-07-02,10.29836
2023-07-03,12.84889
2023-07-04,12.27141
2023-07-05,13.57074
2023-07-06,18.33493
2023-07-07,15.49566
2023-07-08,10.77959
2023-07-09,8.56592
2023-07-10,15.1588
2023-07-11,15.30317
2023-07-12,15.59191
2023-07-13,12.12704
2023-07-14,13.37824
2023-07-15,7.36284
2023-07-16,8.32531
2023-07-17,11.30895
2023-07-18,10.44273
2023-07-19,11.26082
2023-07-20,22.56977
2023-07-21,15.7844
2023-07-22,8.75842
2023-07-23,8.56592
2023-07-24,11.8383
2023-07-25,13.57074
2023-07-26,13.0895
2023-07-27,11.79018
2023-07-28,9.67276
2023-07-29,6.83349
2023-07-30,8.37343
2023-07-31,11.8383
2023-08-01,12.22329
2023-08-02,11.74205
2023-08-03,10.49085
2023-08-04,9.38402
2023-08-05,7.50721
2023-08-06,6.11164
2023-08-07,11.30895
2023-08-08,10.39461
2023-08-09,11.06833
2023-08-10,11.30895
2023-08-11,10.68334
2023-08-12,8.5178
2023-08-13,10.5871
2023-08-14,12.51203
2023-08-15,12.12704
2023-08-16,13.33012
2023-08-17,11.8383
2023-08-18,12.51203
2023-08-19,9.67276
2023-08-20,9.86525
2023-08-21,14.87006
2023-08-22,16.89124
2023-08-23,15.64003
2023-08-24,15.1588
2023-08-25,14.62945
2023-08-26,10.20211
2023-08-27,11.26082
2023-08-28,14.00384
2023-08-29,14.72569
2023-08-30,13.9076
2023-08-31,11.50144
2023-09-01,13.52261
2023-09-02,8.37343
2023-09-03,10.00962
2023-09-04,12.60827
2023-09-05,14.34071
2023-09-06,13.33012
2023-09-07,11.64581
2023-09-08,9.9615
2023-09-09,7.50721
2023-09-10,9.62463
2023-09-11,11.93455
2023-09-12,11.8383
2023-09-13,13.13763
2023-09-14,11.54956
2023-09-15,10.87584
2023-09-16,8.61405
2023-09-17,8.46968
2023-09-18,9.72088
2023-09-19,11.35707
2023-09-20,11.26082
2023-09-21,10.5871
2023-09-22,9.1434
2023-09-23,7.79595
2023-09-24,8.85466
2023-09-25,11.11645
2023-09-26,12.03079
2023-09-27,9.04716
2023-09-28,6.4485
2023-09-29,6.78537
2023-09-30,7.41097
2023-10-01,7.21847
2023-10-02,8.71029
2023-10-03,10.29836
2023-10-04,13.282
2023-10-05,12.75264
2023-10-06,10.63522
2023-10-07,7.0741
2023-10-08,11.45332
2023-10-09,10.15399
2023-10-10,13.13763
2023-10-11,11.45332
2023-10-12,16.69874
2023-10-13,9.72088
2023-10-14,7.31472
2023-10-15,7.8922
2023-10-16,11.69393
2023-10-17,12.94513
2023-10-18,11.30895
2023-10-19,9.57651
2023-10-20,11.2127
2023-10-21,7.17035
2023-10-22,7.21847
2023-10-23,13.76323
2023-10-24,12.70452
2023-10-25,14.72569
2023-10-26,15.88065
2023-10-27,17.08373
2023-10-28,8.46968
2023-10-29,9.67276
2023-10-30,16.02502
2023-10-31,15.44754
2023-11-01,12.56015
2023-11-02,12.31953
2023-11-03,15.68816
2023-11-04,8.13282
2023-11-05,8.71029
2023-11-06,12.27141
2023-11-07,12.99326
2023-11-08,11.74205
2023-11-09,13.76323
2023-11-10,13.52261
2023-11-11,8.27718
2023-11-12,8.22906
2023-11-13,13.13763
2023-11-14,14.19634
2023-11-15,17.2281
2023-11-16,18.33493
2023-11-17,15.9769
2023-11-18,8.61405
2023-11-19,11.74205
2023-11-20,16.21751
2023-11-21,18.14244
2023-11-22,17.13185
2023-11-23,17.27622
2023-11-24,18.33493
2023-11-25,11.16458
2023-11-26,13.37824
2023-11-27,19.20115
2023-11-28,16.93936
2023-11-29,22.85851
2023-11-30,18.67179
2023-12-01,16.16939
2023-12-02,11.16458
2023-12-03,18.52743
2023-12-04,20.59672
2023-12-05,20.45235
2023-12-06,20.01924
2023-12-07,20.35611
2023-12-08,21.07795
2023-12-09,14.05197
2023-12-10,18.19056
2023-12-11,22.95476
2023-12-12,22.56977
2023-12-13,24.35033
2023-12-14,24.25409
2023-12-15,23.2435
2023-12-16,12.60827
2023-12-17,18.81616
2023-12-18,21.51106
2023-12-19,25.45717
2023-12-20,23.8691
2023-12-21,25.7459
2023-12-22,26.51588
2023-12-23,16.65062
2023-12-24,17.37247
2023-12-25,21.70356
2023-12-26,34.4562
2023-12-27,40.95283
2023-12-28,42.10779
2023-12-29,33.73435
2023-12-30,18.14244
2023-12-31,21.75168
2024-01-01,16.89124
2024-01-02,26.08277
2024-01-03,23.62848
2024-01-04,22.37728
2024-01-05,22.56977
2024-01-06,14.58132
2024-01-07,16.45813
2024-01-08,20.30798
2024-01-09,24.25409
2024-01-10,25.64966
2024-01-11,23.14725
2024-01-12,21.55919
2024-01-13,18.14244
2024-01-14,19.15303
2024-01-15,58.75842
2024-01-16,72.4254
2024-01-17,64.67757
2024-01-18,70.40423
2024-01-19,64.10009
2024-01-20,34.11934
2024-01-21,35.22617
2024-01-22,100.0
2024-01-23,92.58902
2024-01-24,85.32242
2024-01-25,88.16169
2024-01-26,65.59191
2024-01-27,32.38691
2024-01-28,38.35418
2024-01-29,61.16458
2024-01-30,64.00384
2024-01-31,52.64677
2024-02-01,43.74398
2024-02-02,37.29547
2024-02-03,23.33974
2024-02-04,27.1896
2024-02-05,42.78152
2024-02-06,43.11838
2024-02-07,36.23676
2024-02-08,30.41385
2024-02-09,21.9923
2024-02-10,21.02983
2024-02-11,22.32916
2024-02-12,26.08277
2024-02-13,46.53512
2024-02-14,44.08084
2024-02-15,42.25216
2024-02-16,40.13474
2024-02-17,23.2435
2024-02-18,21.60731
2024-02-19,38.35418
2024-02-20,42.68527
2024-02-21,41.2897
2024-02-22,42.30028
2024-02-23,41.04908
2024-02-24,23.91722
2024-02-25,28.6333
2024-02-26,39.55726
2024-02-27,38.30606
2024-02-28,31.37632
2024-02-29,28.77767
2024-03-01,21.02983
2024-03-02,17.56496
2024-03-03,18.09432
2024-03-04,25.1203
2024-03-05,27.76708
2024-03-06,25.9384
2024-03-07,22.85851
2024-03-08,19.44177
2024-03-09,15.64003
2024-03-10,15.9769
2024-03-11,24.20596
2024-03-12,23.48411
2024-03-13,22.04042
2024-03-14,18.23869
2024-03-15,16.31376
2024-03-16,12.75264
2024-03-17,12.99326
2024-03-18,16.93936
2024-03-19,22.47353
2024-03-20,21.1742
