date,실비보험비교
2023-05-30,10.63829
2023-05-31,8.89748
2023-06-01,8.89748
2023-06-02,8.89748
2023-06-03,3.86847
2023-06-04,3.2882
2023-06-05,6.5764
2023-06-06,4.64216
2023-06-07,10.44487
2023-06-08,11.21856
2023-06-09,6.38297
2023-06-10,2.5145
2023-06-11,5.99613
2023-06-12,11.41199
2023-06-13,9.28433
2023-06-14,9.47775
2023-06-15,7.15667
2023-06-16,5.99613
2023-06-17,4.44874
2023-06-18,3.09477
2023-06-19,10.25145
2023-06-20,9.67117
2023-06-21,13.34622
2023-06-22,11.02514
2023-06-23,7.73694
2023-06-24,5.02901
2023-06-25,3.86847
2023-06-26,8.31721
2023-06-27,8.70406
2023-06-28,11.99226
2023-06-29,10.63829
2023-06-30,8.31721
2023-07-01,3.2882
2023-07-02,3.86847
2023-07-03,9.47775
2023-07-04,14.31334
2023-07-05,8.51063
2023-07-06,11.79883
2023-07-07,8.70406
2023-07-08,3.2882
2023-07-09,3.86847
2023-07-10,8.12379
2023-07-11,11.79883
2023-07-12,9.47775
2023-07-13,9.0909
2023-07-14,7.54352
2023-07-15,2.90135
2023-07-16,5.22243
2023-07-17,9.8646
2023-07-18,8.31721
2023-07-19,10.63829
2023-07-20,8.51063
2023-07-21,8.12379
2023-07-22,4.06189
2023-07-23,1.74081
2023-07-24,10.63829
2023-07-25,10.44487
2023-07-26,12.57253
2023-07-27,12.37911
2023-07-28,11.21856
2023-07-29,6.38297
2023-07-30,4.06189
2023-07-31,10.05802
2023-08-01,7.93036
2023-08-02,10.44487
2023-08-03,8.31721
2023-08-04,10.44487
2023-08-05,4.64216
2023-08-06,7.15667
2023-08-07,19.14893
2023-08-08,11.41199
2023-08-09,13.53965
2023-08-10,9.67117
2023-08-11,10.44487
2023-08-12,4.83558
2023-08-13,8.51063
2023-08-14,10.83172
2023-08-15,9.28433
2023-08-16,10.25145
2023-08-17,10.63829
2023-08-18,14.31334
2023-08-19,5.41586
2023-08-20,7.93036
2023-08-21,12.18568
2023-08-22,11.41199
2023-08-23,11.02514
2023-08-24,10.63829
2023-08-25,11.21856
2023-08-26,5.02901
2023-08-27,4.64216
2023-08-28,15.08704
2023-08-29,11.41199
2023-08-30,11.79883
2023-08-31,9.8646
2023-09-01,9.47775
2023-09-02,3.48162
2023-09-03,2.32108
2023-09-04,9.0909
2023-09-05,12.95938
2023-09-06,10.83172
2023-09-07,13.53965
2023-09-08,13.1528
2023-09-09,5.60928
2023-09-10,5.99613
2023-09-11,12.18568
2023-09-12,16.441
2023-09-13,19.53578
2023-09-14,18.37524
2023-09-15,15.86073
2023-09-16,8.89748
2023-09-17,8.31721
2023-09-18,9.28433
2023-09-19,21.66344
2023-09-20,27.65957
2023-09-21,26.69245
2023-09-22,28.62669
2023-09-23,20.69632
2023-09-24,21.47001
2023-09-25,28.04642
2023-09-26,29.20696
2023-09-27,23.40425
2023-09-28,8.70406
2023-09-29,8.31721
2023-09-30,11.60541
2023-10-01,6.96324
2023-10-02,11.79883
2023-10-03,17.79497
2023-10-04,13.73307
2023-10-05,15.08704
2023-10-06,11.60541
2023-10-07,11.41199
2023-10-08,13.1528
2023-10-09,12.18568
2023-10-10,19.34235
2023-10-11,16.63442
2023-10-12,17.40812
2023-10-13,15.28046
2023-10-14,7.93036
2023-10-15,7.35009
2023-10-16,16.05415
2023-10-17,14.11992
2023-10-18,12.37911
2023-10-19,11.60541
2023-10-20,11.60541
2023-10-21,9.67117
2023-10-22,11.41199
2023-10-23,17.02127
2023-10-24,15.28046
2023-10-25,17.02127
2023-10-26,14.11992
2023-10-27,12.37911
2023-10-28,10.44487
2023-10-29,7.73694
2023-10-30,14.11992
2023-10-31,15.28046
2023-11-01,11.79883
2023-11-02,13.53965
2023-11-03,12.95938
2023-11-04,7.15667
2023-11-05,6.96324
2023-11-06,8.89748
2023-11-07,11.41199
2023-11-08,10.44487
2023-11-09,13.34622
2023-11-10,11.60541
2023-11-11,5.8027
2023-11-12,7.93036
2023-11-13,11.41199
2023-11-14,13.53965
2023-11-15,11.99226
2023-11-16,11.21856
2023-11-17,11.41199
2023-11-18,8.51063
2023-11-19,6.5764
2023-11-20,11.99226
2023-11-21,15.66731
2023-11-22,12.95938
2023-11-23,9.47775
2023-11-24,7.73694
2023-11-25,5.41586
2023-11-26,5.99613
2023-11-27,13.53965
2023-11-28,12.18568
2023-11-29,13.34622
2023-11-30,11.02514
2023-12-01,11.60541
2023-12-02,6.76982
2023-12-03,8.51063
2023-12-04,12.37911
2023-12-05,13.53965
2023-12-06,15.66731
2023-12-07,13.1528
2023-12-08,11.60541
2023-12-09,8.51063
2023-12-10,10.44487
2023-12-11,18.56866
2023-12-12,13.53965
2023-12-13,14.11992
2023-12-14,17.40812
2023-12-15,8.70406
2023-12-16,6.96324
2023-12-17,8.31721
2023-12-18,15.66731
2023-12-19,12.95938
2023-12-20,15.47388
2023-12-21,11.41199
2023-12-22,12.37911
2023-12-23,6.18955
2023-12-24,4.06189
2023-12-25,5.8027
2023-12-26,16.24758
2023-12-27,13.1528
2023-12-28,13.1528
2023-12-29,13.34622
2023-12-30,7.93036
2023-12-31,6.38297
2024-01-01,8.51063
2024-01-02,13.53965
2024-01-03,15.28046
2024-01-04,18.18181
2024-01-05,11.79883
2024-01-06,12.37911
2024-01-07,15.86073
2024-01-08,15.28046
2024-01-09,14.50676
2024-01-10,12.57253
2024-01-11,14.11992
2024-01-12,15.28046
2024-01-13,5.99613
2024-01-14,9.67117
2024-01-15,17.79497
2024-01-16,19.7292
2024-01-17,14.89361
2024-01-18,18.95551
2024-01-19,33.46228
2024-01-20,10.25145
2024-01-21,10.25145
2024-01-22,36.55705
2024-01-23,25.14506
2024-01-24,17.98839
2024-01-25,24.56479
2024-01-26,28.43326
2024-01-27,6.76982
2024-01-28,5.8027
2024-01-29,24.95164
2024-01-30,23.98452
2024-01-31,21.66344
2024-02-01,17.02127
2024-02-02,23.59767
2024-02-03,6.76982
2024-02-04,6.5764
2024-02-05,27.27272
2024-02-06,22.24371
2024-02-07,21.08317
2024-02-08,17.60154
2024-02-09,6.5764
2024-02-10,5.60928
2024-02-11,6.96324
2024-02-12,10.63829
2024-02-13,20.11605
2024-02-14,16.63442
2024-02-15,14.11992
2024-02-16,13.53965
2024-02-17,3.2882
2024-02-18,6.18955
2024-02-19,16.82785
2024-02-20,17.02127
2024-02-21,23.21083
2024-02-22,17.02127
2024-02-23,12.57253
2024-02-24,5.60928
2024-02-25,5.8027
2024-02-26,19.92263
2024-02-27,19.92263
2024-02-28,18.18181
2024-02-29,14.70019
2024-03-01,5.41586
2024-03-02,8.31721
2024-03-03,5.99613
2024-03-04,15.86073
2024-03-05,11.60541
2024-03-06,12.76595
2024-03-07,7.93036
2024-03-08,13.34622
2024-03-09,5.41586
2024-03-10,6.5764
2024-03-11,11.79883
2024-03-12,12.76595
2024-03-13,12.37911
2024-03-14,12.37911
2024-03-15,11.21856
2024-03-16,4.44874
2024-03-17,6.5764
2024-03-18,11.99226
2024-03-19,13.92649
2024-03-20,10.25145
