date,오늘의주식시세
2023-05-30,24.34329
2023-05-31,26.13224
2023-06-01,25.76992
2023-06-02,25.09057
2023-06-03,4.84601
2023-06-04,1.69836
2023-06-05,21.49003
2023-06-06,6.88405
2023-06-07,25.04528
2023-06-08,25.33967
2023-06-09,24.5471
2023-06-10,4.75543
2023-06-11,2.40036
2023-06-12,23.00724
2023-06-13,25.63405
2023-06-14,26.94746
2023-06-15,26.24547
2023-06-16,22.96195
2023-06-17,4.75543
2023-06-18,1.69836
2023-06-19,23.61865
2023-06-20,23.6413
2023-06-21,23.57336
2023-06-22,25.15851
2023-06-23,24.11684
2023-06-24,4.39311
2023-06-25,2.03804
2023-06-26,21.78442
2023-06-27,24.97735
2023-06-28,24.5471
2023-06-29,25.31702
2023-06-30,24.79619
2023-07-01,4.32518
2023-07-02,1.85688
2023-07-03,24.00362
2023-07-04,25.56612
2023-07-05,24.84148
2023-07-06,26.26811
2023-07-07,25.36231
2023-07-08,4.48369
2023-07-09,1.53985
2023-07-10,23.16576
2023-07-11,23.09782
2023-07-12,26.3134
2023-07-13,26.1096
2023-07-14,26.06431
2023-07-15,4.55163
2023-07-16,1.78894
2023-07-17,23.57336
2023-07-18,25.0
2023-07-19,25.31702
2023-07-20,24.38858
2023-07-21,25.29438
2023-07-22,4.80072
2023-07-23,1.85688
2023-07-24,23.82246
2023-07-25,28.7817
2023-07-26,33.62771
2023-07-27,31.63496
2023-07-28,28.87228
2023-07-29,4.75543
2023-07-30,2.03804
2023-07-31,24.47916
2023-08-01,27.40036
2023-08-02,31.83876
2023-08-03,30.00452
2023-08-04,28.41938
2023-08-05,4.05344
2023-08-06,2.26449
2023-08-07,24.20742
2023-08-08,26.42663
2023-08-09,25.88315
2023-08-10,28.01177
2023-08-11,24.00362
2023-08-12,4.21195
2023-08-13,1.38134
2023-08-14,22.89402
2023-08-15,8.08423
2023-08-16,26.9701
2023-08-17,27.06068
2023-08-18,27.06068
2023-08-19,4.61956
2023-08-20,2.19655
2023-08-21,24.20742
2023-08-22,26.06431
2023-08-23,26.83423
2023-08-24,24.20742
2023-08-25,25.27173
2023-08-26,4.48369
2023-08-27,1.69836
2023-08-28,21.49003
2023-08-29,22.80344
2023-08-30,23.52807
2023-08-31,23.86775
2023-09-01,26.22282
2023-09-02,5.16304
2023-09-03,2.01539
2023-09-04,26.9701
2023-09-05,25.79257
2023-09-06,25.02264
2023-09-07,25.70199
2023-09-08,24.34329
2023-09-09,4.57427
2023-09-10,2.71739
2023-09-11,23.21105
2023-09-12,26.94746
2023-09-13,26.58514
2023-09-14,24.63768
2023-09-15,24.61503
2023-09-16,5.23097
2023-09-17,2.55887
2023-09-18,22.93931
2023-09-19,25.95108
2023-09-20,23.12047
2023-09-21,28.9855
2023-09-22,24.5471
2023-09-23,5.52536
2023-09-24,2.423
2023-09-25,22.59963
2023-09-26,24.41123
2023-09-27,21.875
2023-09-28,5.61594
2023-09-29,4.55163
2023-09-30,3.48731
2023-10-01,2.24184
2023-10-02,6.92934
2023-10-03,6.11413
2023-10-04,30.63858
2023-10-05,28.82699
2023-10-06,24.56974
2023-10-07,5.07246
2023-10-08,1.90217
2023-10-09,6.83876
2023-10-10,27.71739
2023-10-11,28.14764
2023-10-12,25.49818
2023-10-13,24.47916
2023-10-14,5.00452
2023-10-15,2.28713
2023-10-16,20.83333
2023-10-17,21.19565
2023-10-18,22.01086
2023-10-19,24.0942
2023-10-20,24.79619
2023-10-21,4.8913
2023-10-22,1.51721
2023-10-23,21.19565
2023-10-24,24.32065
2023-10-25,25.15851
2023-10-26,29.84601
2023-10-27,25.81521
2023-10-28,4.18931
2023-10-29,1.60778
2023-10-30,21.28623
2023-10-31,23.82246
2023-11-01,22.78079
2023-11-02,22.01086
2023-11-03,24.25271
2023-11-04,4.39311
2023-11-05,1.72101
2023-11-06,29.82336
2023-11-07,32.60869
2023-11-08,28.64583
2023-11-09,25.27173
2023-11-10,22.64492
2023-11-11,4.75543
2023-11-12,1.51721
2023-11-13,20.7201
2023-11-14,22.5317
2023-11-15,25.97373
2023-11-16,30.29891
2023-11-17,23.34692
2023-11-18,4.09873
2023-11-19,1.49456
2023-11-20,22.71286
2023-11-21,24.18478
2023-11-22,23.50543
2023-11-23,23.32427
2023-11-24,21.89764
2023-11-25,3.9855
2023-11-26,1.7663
2023-11-27,19.97282
2023-11-28,22.14673
2023-11-29,23.86775
2023-11-30,23.57336
2023-12-01,23.1884
2023-12-02,4.32518
2023-12-03,1.72101
2023-12-04,23.59601
2023-12-05,22.71286
2023-12-06,23.02989
2023-12-07,23.61865
2023-12-08,22.80344
2023-12-09,4.6875
2023-12-10,1.72101
2023-12-11,22.19202
2023-12-12,23.89039
2023-12-13,25.22644
2023-12-14,27.49094
2023-12-15,25.31702
2023-12-16,5.11775
2023-12-17,1.74365
2023-12-18,23.41485
2023-12-19,23.57336
2023-12-20,24.77355
2023-12-21,25.49818
2023-12-22,25.72463
2023-12-23,4.95923
2023-12-24,1.72101
2023-12-25,2.49094
2023-12-26,21.24094
2023-12-27,24.79619
2023-12-28,25.90579
2023-12-29,20.28985
2023-12-30,2.78532
2023-12-31,1.49456
2024-01-01,1.9701
2024-01-02,27.33242
2024-01-03,28.84963
2024-01-04,26.9701
2024-01-05,24.45652
2024-01-06,4.50634
2024-01-07,1.65307
2024-01-08,19.92753
2024-01-09,24.72826
2024-01-10,23.68659
2024-01-11,24.32065
2024-01-12,22.59963
2024-01-13,4.64221
2024-01-14,1.63043
2024-01-15,19.95018
2024-01-16,21.875
2024-01-17,26.74365
2024-01-18,26.47192
2024-01-19,25.79257
2024-01-20,5.16304
2024-01-21,1.92481
2024-01-22,23.57336
2024-01-23,25.36231
2024-01-24,25.45289
2024-01-25,26.13224
2024-01-26,23.73188
2024-01-27,4.91394
2024-01-28,1.90217
2024-01-29,23.30163
2024-01-30,26.35869
2024-01-31,24.02626
2024-02-01,26.26811
2024-02-02,27.46829
2024-02-03,5.61594
2024-02-04,1.83423
2024-02-05,23.21105
2024-02-06,25.09057
2024-02-07,25.52083
2024-02-08,23.00724
2024-02-09,5.72916
2024-02-10,3.35144
2024-02-11,1.51721
2024-02-12,3.28351
2024-02-13,25.63405
2024-02-14,27.12862
2024-02-15,26.92481
2024-02-16,24.16213
2024-02-17,4.32518
2024-02-18,1.83423
2024-02-19,23.68659
2024-02-20,22.2826
2024-02-21,23.8451
2024-02-22,25.31702
2024-02-23,25.22644
2024-02-24,5.07246
2024-02-25,1.74365
2024-02-26,21.60326
2024-02-27,23.57336
2024-02-28,24.23007
2024-02-29,23.36956
2024-03-01,7.63134
2024-03-02,3.60054
2024-03-03,1.29076
2024-03-04,21.4221
2024-03-05,24.34329
2024-03-06,25.27173
2024-03-07,25.06793
2024-03-08,24.72826
2024-03-09,5.48007
2024-03-10,1.63043
2024-03-11,22.32789
2024-03-12,25.18115
2024-03-13,26.65307
2024-03-14,25.22644
2024-03-15,26.40398
2024-03-16,4.39311
2024-03-17,1.78894
2024-03-18,21.33152
2024-03-19,25.67934
2024-03-20,24.56974
