date,여론조사기관
2023-07-04,17.12062
2023-07-05,8.56031
2023-07-06,18.28793
2023-07-07,20.23346
2023-07-08,7.7821
2023-07-09,7.7821
2023-07-10,9.33852
2023-07-11,7.7821
2023-07-12,11.67315
2023-07-13,6.22568
2023-07-14,13.61867
2023-07-15,11.28404
2023-07-16,8.56031
2023-07-17,17.12062
2023-07-18,8.94941
2023-07-19,12.06225
2023-07-20,12.45136
2023-07-21,14.39688
2023-07-22,5.83657
2023-07-23,12.45136
2023-07-24,12.84046
2023-07-25,19.06614
2023-07-26,15.17509
2023-07-27,6.22568
2023-07-28,23.7354
2023-07-29,7.39299
2023-07-30,11.67315
2023-07-31,22.17898
2023-08-01,12.06225
2023-08-02,12.06225
2023-08-03,7.7821
2023-08-04,9.33852
2023-08-05,4.28015
2023-08-06,4.66926
2023-08-07,9.33852
2023-08-08,7.7821
2023-08-09,13.61867
2023-08-10,11.28404
2023-08-11,10.50583
2023-08-12,3.11284
2023-08-13,5.05836
2023-08-14,8.1712
2023-08-15,2.33463
2023-08-16,9.72762
2023-08-17,8.94941
2023-08-18,13.22957
2023-08-19,7.39299
2023-08-20,10.89494
2023-08-21,12.06225
2023-08-22,4.66926
2023-08-23,10.50583
2023-08-24,28.01556
2023-08-25,21.78988
2023-08-26,5.83657
2023-08-27,8.1712
2023-08-28,17.50972
2023-08-29,12.06225
2023-08-30,13.61867
2023-08-31,14.00778
2023-09-01,20.23346
2023-09-02,5.44747
2023-09-03,12.84046
2023-09-04,23.7354
2023-09-05,12.84046
2023-09-06,15.5642
2023-09-07,15.5642
2023-09-08,14.78599
2023-09-09,2.33463
2023-09-10,5.44747
2023-09-11,10.11673
2023-09-12,7.00389
2023-09-13,9.33852
2023-09-14,10.89494
2023-09-15,8.56031
2023-09-16,10.11673
2023-09-17,9.33852
2023-09-18,24.90272
2023-09-19,14.39688
2023-09-20,12.84046
2023-09-21,16.73151
2023-09-22,14.00778
2023-09-23,10.11673
2023-09-24,10.11673
2023-09-25,17.50972
2023-09-26,16.34241
2023-09-27,7.00389
2023-09-28,17.50972
2023-09-29,12.06225
2023-09-30,4.66926
2023-10-01,2.33463
2023-10-02,5.44747
2023-10-03,5.05836
2023-10-04,11.67315
2023-10-05,6.22568
2023-10-06,8.56031
2023-10-07,4.28015
2023-10-08,6.22568
2023-10-09,10.89494
2023-10-10,12.84046
2023-10-11,10.11673
2023-10-12,11.28404
2023-10-13,8.94941
2023-10-14,4.28015
2023-10-15,4.66926
2023-10-16,12.06225
2023-10-17,15.9533
2023-10-18,10.89494
2023-10-19,11.28404
2023-10-20,18.28793
2023-10-21,10.11673
2023-10-22,10.11673
2023-10-23,10.89494
2023-10-24,10.89494
2023-10-25,10.50583
2023-10-26,7.00389
2023-10-27,16.73151
2023-10-28,6.61478
2023-10-29,14.00778
2023-10-30,16.34241
2023-10-31,12.06225
2023-11-01,7.7821
2023-11-02,10.11673
2023-11-03,25.29182
2023-11-04,12.84046
2023-11-05,17.89883
2023-11-06,27.23735
2023-11-07,21.40077
2023-11-08,28.79377
2023-11-09,21.01167
2023-11-10,17.12062
2023-11-11,10.11673
2023-11-12,13.22957
2023-11-13,22.95719
2023-11-14,9.72762
2023-11-15,3.11284
2023-11-16,13.22957
2023-11-17,8.1712
2023-11-18,3.11284
2023-11-19,5.05836
2023-11-20,13.22957
2023-11-21,12.84046
2023-11-22,9.33852
2023-11-23,9.72762
2023-11-24,13.22957
2023-11-25,6.22568
2023-11-26,10.50583
2023-11-27,11.67315
2023-11-28,12.45136
2023-11-29,8.94941
2023-11-30,8.56031
2023-12-01,13.22957
2023-12-02,7.7821
2023-12-03,6.61478
2023-12-04,17.12062
2023-12-05,15.17509
2023-12-06,9.72762
2023-12-07,19.45525
2023-12-08,23.3463
2023-12-09,5.44747
2023-12-10,9.33852
2023-12-11,10.89494
2023-12-12,7.7821
2023-12-13,8.94941
2023-12-14,15.17509
2023-12-15,14.78599
2023-12-16,6.61478
2023-12-17,9.72762
2023-12-18,14.39688
2023-12-19,12.06225
2023-12-20,15.17509
2023-12-21,8.56031
2023-12-22,20.23346
2023-12-23,11.28404
2023-12-24,7.00389
2023-12-25,7.00389
2023-12-26,19.84435
2023-12-27,25.29182
2023-12-28,12.45136
2023-12-29,16.34241
2023-12-30,12.45136
2023-12-31,9.72762
2024-01-01,15.17509
2024-01-02,12.06225
2024-01-03,10.89494
2024-01-04,10.50583
2024-01-05,12.84046
2024-01-06,10.50583
2024-01-07,13.22957
2024-01-08,31.1284
2024-01-09,18.28793
2024-01-10,15.9533
2024-01-11,11.67315
2024-01-12,16.34241
2024-01-13,8.1712
2024-01-14,7.7821
2024-01-15,14.00778
2024-01-16,12.45136
2024-01-17,9.33852
2024-01-18,14.78599
2024-01-19,16.34241
2024-01-20,9.33852
2024-01-21,13.22957
2024-01-22,26.84824
2024-01-23,33.07392
2024-01-24,26.84824
2024-01-25,27.62645
2024-01-26,18.28793
2024-01-27,15.9533
2024-01-28,21.78988
2024-01-29,38.5214
2024-01-30,22.56809
2024-01-31,13.22957
2024-02-01,14.00778
2024-02-02,16.34241
2024-02-03,20.23346
2024-02-04,12.06225
2024-02-05,39.68871
2024-02-06,43.57976
2024-02-07,45.91439
2024-02-08,26.84824
2024-02-09,10.89494
2024-02-10,10.11673
2024-02-11,9.33852
2024-02-12,15.9533
2024-02-13,21.78988
2024-02-14,13.61867
2024-02-15,26.84824
2024-02-16,39.29961
2024-02-17,14.39688
2024-02-18,26.45914
2024-02-19,37.74319
2024-02-20,32.68482
2024-02-21,21.40077
2024-02-22,18.67704
2024-02-23,16.73151
2024-02-24,28.40466
2024-02-25,13.22957
2024-02-26,25.29182
2024-02-27,24.51361
2024-02-28,16.34241
2024-02-29,13.22957
2024-03-01,13.61867
2024-03-02,12.06225
2024-03-03,10.50583
2024-03-04,25.29182
2024-03-05,24.90272
2024-03-06,22.56809
2024-03-07,11.28404
2024-03-08,22.95719
2024-03-09,19.06614
2024-03-10,38.9105
2024-03-11,42.41245
2024-03-12,40.07782
2024-03-13,16.34241
2024-03-14,15.9533
2024-03-15,24.12451
2024-03-16,22.56809
2024-03-17,22.17898
2024-03-18,37.74319
2024-03-19,47.85992
2024-03-20,27.23735
