date,구운역
2023-05-30,16.31158
2023-05-31,13.04926
2023-06-01,11.98402
2023-06-02,11.51797
2023-06-03,9.12117
2023-06-04,9.9201
2023-06-05,12.91611
2023-06-06,10.65246
2023-06-07,13.31557
2023-06-08,13.11584
2023-06-09,10.31957
2023-06-10,7.92276
2023-06-11,9.18774
2023-06-12,12.84953
2023-06-13,12.25033
2023-06-14,11.98402
2023-06-15,14.18109
2023-06-16,17.37683
2023-06-17,13.11584
2023-06-18,10.91877
2023-06-19,18.77496
2023-06-20,19.97336
2023-06-21,23.70173
2023-06-22,23.10252
2023-06-23,20.63914
2023-06-24,16.71105
2023-06-25,13.31557
2023-06-26,23.7683
2023-06-27,23.63515
2023-06-28,25.16644
2023-06-29,26.89747
2023-06-30,36.08521
2023-07-01,87.08388
2023-07-02,61.78428
2023-07-03,78.8948
2023-07-04,63.249
2023-07-05,43.20905
2023-07-06,35.28628
2023-07-07,30.62583
2023-07-08,20.7723
2023-07-09,17.50998
2023-07-10,25.63249
2023-07-11,25.09986
2023-07-12,20.30625
2023-07-13,17.4434
2023-07-14,15.71238
2023-07-15,12.6498
2023-07-16,11.25166
2023-07-17,18.0426
2023-07-18,14.71371
2023-07-19,15.77896
2023-07-20,14.64713
2023-07-21,14.84687
2023-07-22,10.78561
2023-07-23,11.98402
2023-07-24,15.51264
2023-07-25,13.31557
2023-07-26,15.17976
2023-07-27,13.91478
2023-07-28,11.05193
2023-07-29,11.45139
2023-07-30,7.65645
2023-07-31,13.18242
2023-08-01,13.58189
2023-08-02,11.65113
2023-08-03,12.11717
2023-08-04,11.51797
2023-08-05,7.45672
2023-08-06,9.38748
2023-08-07,11.38482
2023-08-08,11.98402
2023-08-09,11.91744
2023-08-10,9.3209
2023-08-11,10.05326
2023-08-12,9.05459
2023-08-13,7.05725
2023-08-14,10.78561
2023-08-15,9.05459
2023-08-16,14.71371
2023-08-17,11.91744
2023-08-18,11.58455
2023-08-19,9.72037
2023-08-20,7.45672
2023-08-21,12.11717
2023-08-22,12.31691
2023-08-23,12.91611
2023-08-24,12.25033
2023-08-25,10.11984
2023-08-26,7.65645
2023-08-27,7.98934
2023-08-28,11.45139
2023-08-29,9.85352
2023-08-30,10.11984
2023-08-31,11.78428
2023-09-01,9.18774
2023-09-02,7.65645
2023-09-03,7.05725
2023-09-04,10.25299
2023-09-05,10.98535
2023-09-06,13.249
2023-09-07,9.9201
2023-09-08,10.91877
2023-09-09,6.05858
2023-09-10,5.99201
2023-09-11,9.45406
2023-09-12,11.18508
2023-09-13,10.58588
2023-09-14,10.11984
2023-09-15,8.25565
2023-09-16,7.19041
2023-09-17,5.99201
2023-09-18,10.45272
2023-09-19,9.45406
2023-09-20,8.45539
2023-09-21,7.58988
2023-09-22,8.58854
2023-09-23,6.9241
2023-09-24,5.79227
2023-09-25,8.92143
2023-09-26,10.18641
2023-09-27,8.85486
2023-09-28,5.52596
2023-09-29,5.85885
2023-09-30,4.92676
2023-10-01,7.12383
2023-10-02,9.18774
2023-10-03,7.39014
2023-10-04,11.18508
2023-10-05,11.58455
2023-10-06,9.25432
2023-10-07,7.25699
2023-10-08,6.19174
2023-10-09,8.92143
2023-10-10,14.84687
2023-10-11,11.18508
2023-10-12,11.78428
2023-10-13,11.18508
2023-10-14,8.92143
2023-10-15,7.12383
2023-10-16,13.58189
2023-10-17,13.8482
2023-10-18,12.38348
2023-10-19,13.64846
2023-10-20,12.11717
2023-10-21,9.52063
2023-10-22,9.38748
2023-10-23,15.11318
2023-10-24,16.17842
2023-10-25,17.17709
2023-10-26,17.57656
2023-10-27,17.11051
2023-10-28,13.44873
2023-10-29,14.38082
2023-10-30,39.08122
2023-10-31,66.91078
2023-11-01,55.92543
2023-11-02,49.60053
2023-11-03,39.34753
2023-11-04,25.16644
2023-11-05,21.9707
2023-11-06,37.81624
2023-11-07,32.02396
2023-11-08,31.02529
2023-11-09,26.69773
2023-11-10,26.89747
2023-11-11,18.44207
2023-11-12,15.91211
2023-11-13,27.6964
2023-11-14,28.96138
2023-11-15,33.02263
2023-11-16,40.3462
2023-11-17,31.49134
2023-11-18,22.70306
2023-11-19,21.9707
2023-11-20,40.41278
2023-11-21,38.88149
2023-11-22,40.3462
2023-11-23,67.77629
2023-11-24,50.93209
2023-11-25,28.2956
2023-11-26,24.10119
2023-11-27,41.74434
2023-11-28,41.61118
2023-11-29,43.94141
2023-11-30,59.45406
2023-12-01,47.40346
2023-12-02,26.43142
2023-12-03,24.23435
2023-12-04,38.34886
2023-12-05,35.41944
2023-12-06,32.75632
2023-12-07,32.68974
2023-12-08,29.36085
2023-12-09,18.24234
2023-12-10,17.11051
2023-12-11,29.16111
2023-12-12,26.29826
2023-12-13,25.36617
2023-12-14,36.88415
2023-12-15,30.29294
2023-12-16,18.30892
2023-12-17,18.44207
2023-12-18,25.69906
2023-12-19,25.56591
2023-12-20,23.63515
2023-12-21,23.96804
2023-12-22,24.3675
2023-12-23,15.51264
2023-12-24,15.51264
2023-12-25,15.71238
2023-12-26,24.43408
2023-12-27,20.50599
2023-12-28,21.3715
2023-12-29,31.35818
2023-12-30,25.83222
2023-12-31,22.50332
2024-01-01,19.84021
2024-01-02,31.22503
2024-01-03,37.41677
2024-01-04,35.08655
2024-01-05,30.49267
2024-01-06,27.62982
2024-01-07,20.50599
2024-01-08,27.49667
2024-01-09,29.42743
2024-01-10,29.89347
2024-01-11,24.83355
2024-01-12,25.96537
2024-01-13,19.5739
2024-01-14,17.37683
2024-01-15,32.62316
2024-01-16,29.56058
2024-01-17,24.50066
2024-01-18,28.2956
2024-01-19,32.8229
2024-01-20,20.37283
2024-01-21,19.77363
2024-01-22,24.96671
2024-01-23,24.10119
2024-01-24,24.76697
2024-01-25,28.56191
2024-01-26,23.90146
2024-01-27,21.10519
2024-01-28,15.51264
2024-01-29,25.83222
2024-01-30,27.03062
2024-01-31,26.43142
2024-02-01,26.03195
2024-02-02,22.5699
2024-02-03,15.91211
2024-02-04,21.57123
2024-02-05,24.30093
2024-02-06,22.03728
2024-02-07,21.3715
2024-02-08,19.50732
2024-02-09,13.71504
2024-02-10,13.78162
2024-02-11,13.98135
2024-02-12,14.51398
2024-02-13,24.56724
2024-02-14,25.56591
2024-02-15,19.5739
2024-02-16,19.77363
2024-02-17,15.24633
2024-02-18,15.44607
2024-02-19,21.10519
2024-02-20,19.77363
2024-02-21,19.84021
2024-02-22,18.50865
2024-02-23,14.84687
2024-02-24,12.78295
2024-02-25,11.98402
2024-02-26,18.77496
2024-02-27,19.17443
2024-02-28,20.90545
2024-02-29,19.04127
2024-03-01,14.04793
2024-03-02,13.11584
2024-03-03,13.51531
2024-03-04,16.37816
2024-03-05,18.84154
2024-03-06,39.1478
2024-03-07,32.49001
2024-03-08,20.70572
2024-03-09,17.64314
2024-03-10,20.43941
2024-03-11,21.9707
2024-03-12,19.44074
2024-03-13,20.23968
2024-03-14,18.70838
2024-03-15,18.37549
2024-03-16,12.31691
2024-03-17,15.51264
2024-03-18,18.84154
2024-03-19,19.70705
2024-03-20,16.77762
