date,한국가스공사주가
2023-05-29,1.85781
2023-05-30,11.57239
2023-05-31,12.7919
2023-06-01,14.10482
2023-06-02,12.81266
2023-06-03,1.48417
2023-06-04,0.99117
2023-06-05,11.89932
2023-06-06,1.55163
2023-06-07,11.49455
2023-06-08,11.39076
2023-06-09,11.40114
2023-06-10,1.48936
2023-06-11,1.20394
2023-06-12,10.85106
2023-06-13,12.18474
2023-06-14,13.08251
2023-06-15,12.41826
2023-06-16,12.87493
2023-06-17,1.3233
2023-06-18,1.10015
2023-06-19,11.98754
2023-06-20,11.29216
2023-06-21,10.80954
2023-06-22,11.00155
2023-06-23,10.51894
2023-06-24,1.30773
2023-06-25,1.02231
2023-06-26,12.45459
2023-06-27,14.82096
2023-06-28,11.6139
2023-06-29,11.20913
2023-06-30,11.76959
2023-07-01,1.3233
2023-07-02,1.24026
2023-07-03,12.4961
2023-07-04,13.35236
2023-07-05,11.47379
2023-07-06,12.2055
2023-07-07,10.94966
2023-07-08,1.18318
2023-07-09,1.11572
2023-07-10,10.9756
2023-07-11,10.63829
2023-07-12,11.02231
2023-07-13,13.01504
2023-07-14,12.52205
2023-07-15,1.21951
2023-07-16,0.90295
2023-07-17,10.90295
2023-07-18,11.25583
2023-07-19,10.685
2023-07-20,10.87701
2023-07-21,10.47223
2023-07-22,1.37
2023-07-23,0.91333
2023-07-24,10.31136
2023-07-25,9.51738
2023-07-26,11.75921
2023-07-27,12.04981
2023-07-28,10.46704
2023-07-29,1.04307
2023-07-30,1.86299
2023-07-31,11.73845
2023-08-01,12.58951
2023-08-02,11.39076
2023-08-03,10.31655
2023-08-04,10.87701
2023-08-05,1.44265
2023-08-06,1.30773
2023-08-07,10.07784
2023-08-08,11.46341
2023-08-09,11.26102
2023-08-10,13.10326
2023-08-11,12.27296
2023-08-12,1.66061
2023-08-13,1.23508
2023-08-14,10.32174
2023-08-15,1.77996
2023-08-16,10.50856
2023-08-17,10.29579
2023-08-18,9.50181
2023-08-19,1.51011
2023-08-20,0.92371
2023-08-21,10.1453
2023-08-22,9.92734
2023-08-23,9.18526
2023-08-24,9.47586
2023-08-25,8.35495
2023-08-26,1.05864
2023-08-27,1.01712
2023-08-28,9.33056
2023-08-29,10.42553
2023-08-30,9.37208
2023-08-31,8.89984
2023-09-01,9.03995
2023-09-02,0.92371
2023-09-03,1.00155
2023-09-04,9.0659
2023-09-05,9.07109
2023-09-06,8.58847
2023-09-07,8.24597
2023-09-08,9.05033
2023-09-09,1.36481
2023-09-10,0.77322
2023-09-11,9.05552
2023-09-12,9.23196
2023-09-13,8.65594
2023-09-14,9.49143
2023-09-15,9.52257
2023-09-16,0.94447
2023-09-17,0.92371
2023-09-18,8.18889
2023-09-19,8.13181
2023-09-20,7.88271
2023-09-21,7.29112
2023-09-22,6.69953
2023-09-23,0.89776
2023-09-24,0.84587
2023-09-25,6.89154
2023-09-26,7.04203
2023-09-27,6.40892
2023-09-28,0.78879
2023-09-29,0.43072
2023-09-30,0.47742
2023-10-01,0.47223
2023-10-02,0.65386
2023-10-03,0.55526
2023-10-04,7.43124
2023-10-05,7.28593
2023-10-06,7.15101
2023-10-07,0.78879
2023-10-08,0.54488
2023-10-09,0.98079
2023-10-10,8.90503
2023-10-11,8.63518
2023-10-12,7.31188
2023-10-13,6.31032
2023-10-14,0.82511
2023-10-15,0.51894
2023-10-16,7.87752
2023-10-17,7.57135
2023-10-18,7.02646
2023-10-19,6.99014
2023-10-20,7.20809
2023-10-21,0.685
2023-10-22,0.6331
2023-10-23,6.68396
2023-10-24,7.1562
2023-10-25,7.03684
2023-10-26,6.7618
2023-10-27,7.08354
2023-10-28,0.84587
2023-10-29,0.63829
2023-10-30,6.60093
2023-10-31,6.38816
2023-11-01,6.91229
2023-11-02,7.49351
2023-11-03,7.18214
2023-11-04,0.77322
2023-11-05,0.5345
2023-11-06,10.55526
2023-11-07,7.82044
2023-11-08,6.92786
2023-11-09,6.90192
2023-11-10,6.16502
2023-11-11,0.60197
2023-11-12,0.54488
2023-11-13,7.71665
2023-11-14,7.53502
2023-11-15,7.85158
2023-11-16,7.76855
2023-11-17,6.8604
2023-11-18,0.70576
2023-11-19,0.52932
2023-11-20,7.28074
2023-11-21,7.26517
2023-11-22,6.42968
2023-11-23,8.90503
2023-11-24,8.17332
2023-11-25,0.91852
2023-11-26,0.55526
2023-11-27,8.04878
2023-11-28,7.83082
2023-11-29,7.21328
2023-11-30,7.36377
2023-12-01,7.27555
2023-12-02,0.92371
2023-12-03,0.7317
2023-12-04,8.01245
2023-12-05,7.31707
2023-12-06,8.2823
2023-12-07,12.50648
2023-12-08,9.71458
2023-12-09,1.1728
2023-12-10,0.81992
2023-12-11,9.00363
2023-12-12,8.8687
2023-12-13,9.00882
2023-12-14,9.0192
2023-12-15,8.66113
2023-12-16,1.01712
2023-12-17,0.78879
2023-12-18,9.08666
2023-12-19,8.43798
2023-12-20,8.30306
2023-12-21,6.57498
2023-12-22,6.62169
2023-12-23,0.71613
2023-12-24,0.49299
2023-12-25,0.54488
2023-12-26,6.34146
2023-12-27,6.37778
2023-12-28,7.32226
2023-12-29,2.89569
2023-12-30,0.65905
2023-12-31,0.46704
2024-01-01,0.4878
2024-01-02,6.79294
2024-01-03,6.89154
2024-01-04,6.49195
2024-01-05,5.53191
2024-01-06,0.62791
2024-01-07,0.38401
2024-01-08,5.6824
2024-01-09,6.55422
2024-01-10,6.31032
2024-01-11,6.40373
2024-01-12,5.70835
2024-01-13,0.50856
2024-01-14,0.50856
2024-01-15,6.30513
2024-01-16,5.99896
2024-01-17,5.94706
2024-01-18,6.37778
2024-01-19,6.24286
2024-01-20,0.79916
2024-01-21,0.7836
2024-01-22,6.98495
2024-01-23,7.02127
2024-01-24,5.98858
2024-01-25,6.97976
2024-01-26,7.94499
2024-01-27,0.8822
2024-01-28,0.64348
2024-01-29,17.73741
2024-01-30,14.23975
2024-01-31,10.22833
2024-02-01,17.73222
2024-02-02,17.43124
2024-02-03,2.06019
2024-02-04,1.58796
2024-02-05,12.91645
2024-02-06,10.64867
2024-02-07,13.47171
2024-02-08,12.22106
2024-02-09,1.66061
2024-02-10,1.10534
2024-02-11,1.18837
2024-02-12,1.37519
2024-02-13,13.16554
2024-02-14,10.85106
2024-02-15,10.03632
2024-02-16,11.64504
2024-02-17,1.39595
2024-02-18,0.98598
2024-02-19,27.95537
2024-02-20,21.34924
2024-02-21,16.67358
2024-02-22,15.80695
2024-02-23,16.57498
2024-02-24,2.37156
2024-02-25,1.77996
2024-02-26,18.66632
2024-02-27,18.90503
2024-02-28,19.89621
2024-02-29,17.29112
2024-03-01,2.58951
2024-03-02,2.16398
2024-03-03,1.54644
2024-03-04,13.51323
2024-03-05,12.09133
2024-03-06,13.41982
2024-03-07,11.72288
2024-03-08,11.75402
2024-03-09,1.24545
2024-03-10,0.87701
2024-03-11,10.38401
2024-03-12,9.92734
2024-03-13,9.58484
2024-03-14,13.90762
2024-03-15,11.79553
2024-03-16,0.96004
2024-03-17,0.9289
2024-03-18,10.45666
2024-03-19,9.39283
2024-03-20,9.12298
