date,못받은돈받아드립니다
2023-05-29,28.26086
2023-05-30,42.02898
2023-05-31,55.7971
2023-06-01,68.11594
2023-06-02,69.20289
2023-06-03,64.85507
2023-06-04,58.69565
2023-06-05,76.08695
2023-06-06,67.02898
2023-06-07,75.72463
2023-06-08,84.42028
2023-06-09,80.43478
2023-06-10,63.76811
2023-06-11,66.66666
2023-06-12,79.71014
2023-06-13,77.53623
2023-06-14,90.57971
2023-06-15,98.55072
2023-06-16,97.10144
2023-06-17,77.53623
2023-06-18,76.81159
2023-06-19,100.0
2023-06-20,99.27536
2023-06-21,98.55072
2023-06-22,69.56521
2023-06-23,38.76811
2023-06-24,21.73913
2023-06-25,26.81159
2023-06-26,39.85507
2023-06-27,40.94202
2023-06-28,36.5942
2023-06-29,31.52173
2023-06-30,40.94202
2023-07-01,30.43478
2023-07-02,27.17391
2023-07-03,53.9855
2023-07-04,32.97101
2023-07-05,32.97101
2023-07-06,40.21739
2023-07-07,42.3913
2023-07-08,18.11594
2023-07-09,15.57971
2023-07-10,33.33333
2023-07-11,38.76811
2023-07-12,30.7971
2023-07-13,33.33333
2023-07-14,35.50724
2023-07-15,21.73913
2023-07-16,15.57971
2023-07-17,40.21739
2023-07-18,34.42028
2023-07-19,39.13043
2023-07-20,34.7826
2023-07-21,40.21739
2023-07-22,22.46376
2023-07-23,12.31884
2023-07-24,40.94202
2023-07-25,43.84057
2023-07-26,39.13043
2023-07-27,35.86956
2023-07-28,29.71014
2023-07-29,25.0
2023-07-30,20.28985
2023-07-31,43.47826
2023-08-01,39.85507
2023-08-02,43.11594
2023-08-03,36.95652
2023-08-04,34.42028
2023-08-05,17.3913
2023-08-06,15.57971
2023-08-07,41.30434
2023-08-08,35.50724
2023-08-09,35.14492
2023-08-10,28.26086
2023-08-11,31.52173
2023-08-12,21.01449
2023-08-13,16.30434
2023-08-14,33.33333
2023-08-15,20.65217
2023-08-16,41.66666
2023-08-17,38.76811
2023-08-18,35.14492
2023-08-19,19.56521
2023-08-20,17.75362
2023-08-21,34.7826
2023-08-22,38.40579
2023-08-23,29.34782
2023-08-24,28.9855
2023-08-25,40.57971
2023-08-26,14.13043
2023-08-27,15.21739
2023-08-28,44.20289
2023-08-29,35.86956
2023-08-30,36.5942
2023-08-31,38.04347
2023-09-01,38.40579
2023-09-02,23.1884
2023-09-03,14.85507
2023-09-04,39.13043
2023-09-05,37.31884
2023-09-06,40.57971
2023-09-07,28.26086
2023-09-08,27.89855
2023-09-09,18.11594
2023-09-10,17.75362
2023-09-11,55.07246
2023-09-12,32.97101
2023-09-13,34.05797
2023-09-14,29.34782
2023-09-15,34.42028
2023-09-16,15.21739
2023-09-17,17.3913
2023-09-18,30.07246
2023-09-19,31.88405
2023-09-20,25.0
2023-09-21,30.43478
2023-09-22,35.50724
2023-09-23,21.01449
2023-09-24,12.68115
2023-09-25,40.21739
2023-09-26,40.21739
2023-09-27,29.34782
2023-09-28,15.94202
2023-09-29,12.31884
2023-09-30,16.66666
2023-10-01,12.31884
2023-10-02,19.92753
2023-10-03,14.13043
2023-10-04,40.57971
2023-10-05,46.37681
2023-10-06,32.97101
2023-10-07,13.76811
2023-10-08,15.21739
2023-10-09,28.26086
2023-10-10,41.66666
2023-10-11,39.49275
2023-10-12,33.69565
2023-10-13,37.68115
2023-10-14,15.94202
2023-10-15,17.75362
2023-10-16,36.95652
2023-10-17,39.85507
2023-10-18,38.76811
2023-10-19,36.95652
2023-10-20,34.42028
2023-10-21,23.1884
2023-10-22,17.3913
2023-10-23,39.85507
2023-10-24,32.60869
2023-10-25,34.05797
2023-10-26,35.86956
2023-10-27,35.50724
2023-10-28,14.13043
2023-10-29,19.56521
2023-10-30,44.56521
2023-10-31,46.37681
2023-11-01,44.56521
2023-11-02,45.28985
2023-11-03,26.81159
2023-11-04,22.10144
2023-11-05,15.94202
2023-11-06,34.7826
2023-11-07,34.05797
2023-11-08,30.07246
2023-11-09,32.97101
2023-11-10,34.05797
2023-11-11,19.20289
2023-11-12,17.02898
2023-11-13,24.27536
2023-11-14,22.10144
2023-11-15,32.97101
2023-11-16,37.31884
2023-11-17,30.07246
2023-11-18,14.85507
2023-11-19,9.42028
2023-11-20,25.36231
2023-11-21,37.31884
2023-11-22,24.27536
2023-11-23,31.15942
2023-11-24,30.7971
2023-11-25,14.13043
2023-11-26,10.14492
2023-11-27,22.10144
2023-11-28,32.60869
2023-11-29,32.24637
2023-11-30,25.36231
2023-12-01,31.52173
2023-12-02,21.73913
2023-12-03,13.76811
2023-12-04,41.66666
2023-12-05,43.11594
2023-12-06,37.68115
2023-12-07,40.94202
2023-12-08,30.43478
2023-12-09,14.85507
2023-12-10,22.82608
2023-12-11,31.88405
2023-12-12,34.05797
2023-12-13,30.7971
2023-12-14,33.69565
2023-12-15,33.69565
2023-12-16,11.5942
2023-12-17,15.94202
2023-12-18,33.33333
2023-12-19,36.95652
2023-12-20,35.50724
2023-12-21,31.15942
2023-12-22,32.97101
2023-12-23,21.01449
2023-12-24,15.94202
2023-12-25,18.11594
2023-12-26,39.85507
2023-12-27,33.69565
2023-12-28,34.7826
2023-12-29,26.81159
2023-12-30,17.02898
2023-12-31,14.85507
2024-01-01,16.30434
2024-01-02,28.26086
2024-01-03,38.40579
2024-01-04,33.33333
2024-01-05,33.69565
2024-01-06,23.1884
2024-01-07,17.02898
2024-01-08,31.15942
2024-01-09,42.3913
2024-01-10,32.60869
2024-01-11,43.47826
2024-01-12,30.7971
2024-01-13,23.1884
2024-01-14,19.92753
2024-01-15,36.23188
2024-01-16,39.85507
2024-01-17,37.68115
2024-01-18,46.01449
2024-01-19,31.52173
2024-01-20,19.56521
2024-01-21,22.46376
2024-01-22,41.30434
2024-01-23,44.92753
2024-01-24,34.42028
2024-01-25,31.88405
2024-01-26,33.69565
2024-01-27,20.28985
2024-01-28,14.85507
2024-01-29,39.85507
2024-01-30,41.30434
2024-01-31,45.28985
2024-02-01,45.28985
2024-02-02,36.23188
2024-02-03,15.94202
2024-02-04,14.49275
2024-02-05,46.01449
2024-02-06,36.5942
2024-02-07,31.15942
2024-02-08,28.9855
2024-02-09,13.40579
2024-02-10,16.30434
2024-02-11,11.95652
2024-02-12,21.73913
2024-02-13,43.84057
2024-02-14,48.91304
2024-02-15,44.92753
2024-02-16,32.97101
2024-02-17,27.17391
2024-02-18,18.11594
2024-02-19,32.97101
2024-02-20,46.37681
2024-02-21,50.0
2024-02-22,58.69565
2024-02-23,44.56521
2024-02-24,25.72463
2024-02-25,16.30434
2024-02-26,45.28985
2024-02-27,46.37681
2024-02-28,44.20289
2024-02-29,47.46376
2024-03-01,31.52173
2024-03-02,23.55072
2024-03-03,14.49275
2024-03-04,32.24637
2024-03-05,45.28985
2024-03-06,46.01449
2024-03-07,47.82608
2024-03-08,34.42028
2024-03-09,17.02898
2024-03-10,15.57971
2024-03-11,53.26086
2024-03-12,51.44927
2024-03-13,50.72463
2024-03-14,54.71014
2024-03-15,46.37681
2024-03-16,22.46376
2024-03-17,11.95652
2024-03-18,42.02898
2024-03-19,31.88405
2024-03-20,33.69565
