date,해외증시
2023-05-30,30.39001
2023-05-31,37.69155
2023-06-01,37.24965
2023-06-02,34.22524
2023-06-03,20.03162
2023-06-04,4.80823
2023-06-05,14.74499
2023-06-06,29.16159
2023-06-07,34.77661
2023-06-08,36.99424
2023-06-09,34.09551
2023-06-10,18.96537
2023-06-11,5.09608
2023-06-12,18.10589
2023-06-13,36.88072
2023-06-14,37.04694
2023-06-15,37.69155
2023-06-16,34.69147
2023-06-17,17.39641
2023-06-18,4.30552
2023-06-19,15.54771
2023-06-20,29.89945
2023-06-21,34.63066
2023-06-22,36.12259
2023-06-23,32.30762
2023-06-24,17.18965
2023-06-25,4.04605
2023-06-26,16.28557
2023-06-27,34.5739
2023-06-28,34.95905
2023-06-29,33.13873
2023-06-30,30.99408
2023-07-01,16.83694
2023-07-02,3.54739
2023-07-03,15.89637
2023-07-04,31.73193
2023-07-05,26.02773
2023-07-06,33.48739
2023-07-07,32.72115
2023-07-08,17.141
2023-07-09,3.97308
2023-07-10,16.06665
2023-07-11,32.83872
2023-07-12,34.50093
2023-07-13,34.62661
2023-07-14,32.55898
2023-07-15,17.80994
2023-07-16,4.42714
2023-07-17,16.85721
2023-07-18,33.45495
2023-07-19,33.77118
2023-07-20,34.2293
2023-07-21,31.03056
2023-07-22,16.23692
2023-07-23,4.27714
2023-07-24,16.21665
2023-07-25,32.29546
2023-07-26,33.37387
2023-07-27,34.41984
2023-07-28,30.94137
2023-07-29,16.14367
2023-07-30,3.33657
2023-07-31,15.60852
2023-08-01,31.53328
2023-08-02,34.83742
2023-08-03,38.26319
2023-08-04,32.65223
2023-08-05,17.0437
2023-08-06,3.77442
2023-08-07,16.92613
2023-08-08,32.82656
2023-08-09,33.13873
2023-08-10,34.02254
2023-08-11,30.91299
2023-08-12,16.14773
2023-08-13,3.73793
2023-08-14,13.52874
2023-08-15,27.35749
2023-08-16,33.99416
2023-08-17,38.37265
2023-08-18,35.79826
2023-08-19,21.45057
2023-08-20,6.00016
2023-08-21,18.67753
2023-08-22,35.15365
2023-08-23,36.42666
2023-08-24,37.61858
2023-08-25,38.4213
2023-08-26,25.06689
2023-08-27,5.44474
2023-08-28,19.59782
2023-08-29,35.64826
2023-08-30,37.35911
2023-08-31,35.96448
2023-09-01,32.80223
2023-09-02,19.75593
2023-09-03,5.56231
2023-09-04,17.75723
2023-09-05,29.0724
2023-09-06,34.63877
2023-09-07,34.47255
2023-09-08,32.63196
2023-09-09,19.61809
2023-09-10,5.22987
2023-09-11,17.35182
2023-09-12,33.66577
2023-09-13,34.21714
2023-09-14,34.48066
2023-09-15,30.95759
2023-09-16,21.06948
2023-09-17,5.2177
2023-09-18,17.29911
2023-09-19,33.64144
2023-09-20,34.28606
2023-09-21,39.36998
2023-09-22,34.8658
2023-09-23,21.76275
2023-09-24,5.17716
2023-09-25,17.98426
2023-09-26,34.5212
2023-09-27,29.78594
2023-09-28,21.97356
2023-09-29,20.19784
2023-09-30,16.85721
2023-10-01,6.58801
2023-10-02,13.28549
2023-10-03,28.92645
2023-10-04,38.8551
2023-10-05,40.08351
2023-10-06,35.10094
2023-10-07,22.96278
2023-10-08,5.85015
2023-10-09,24.94526
2023-10-10,38.42941
2023-10-11,40.44433
2023-10-12,39.25241
2023-10-13,37.72399
2023-10-14,22.7925
2023-10-15,6.06097
2023-10-16,20.35595
2023-10-17,38.81861
2023-10-18,39.32944
2023-10-19,42.40655
2023-10-20,42.13897
2023-10-21,24.85607
2023-10-22,5.93124
2023-10-23,21.79112
2023-10-24,40.75245
2023-10-25,40.83353
2023-10-26,46.83775
2023-10-27,43.29846
2023-10-28,26.11692
2023-10-29,6.25152
2023-10-30,20.7938
2023-10-31,40.71596
2023-11-01,40.71596
2023-11-02,43.42009
2023-11-03,42.91737
2023-11-04,26.30746
2023-11-05,6.19881
2023-11-06,25.40744
2023-11-07,46.33098
2023-11-08,41.13759
2023-11-09,42.49168
2023-11-10,43.63496
2023-11-11,28.6832
2023-11-12,5.64339
2023-11-13,19.58971
2023-11-14,44.4093
2023-11-15,49.00672
2023-11-16,53.20278
2023-11-17,52.67574
2023-11-18,30.32108
2023-11-19,5.94745
2023-11-20,22.63439
2023-11-21,52.72439
2023-11-22,52.84602
2023-11-23,50.62434
2023-11-24,37.97129
2023-11-25,21.99789
2023-11-26,5.44879
2023-11-27,19.9181
2023-11-28,46.60261
2023-11-29,47.85534
2023-11-30,50.72974
2023-12-01,47.19857
2023-12-02,27.81967
2023-12-03,5.51366
2023-12-04,20.03973
2023-12-05,48.87294
2023-12-06,50.31217
2023-12-07,49.68377
2023-12-08,46.7891
2023-12-09,28.99132
2023-12-10,5.40825
2023-12-11,19.60188
2023-12-12,50.60812
2023-12-13,50.53514
2023-12-14,55.22987
2023-12-15,51.23651
2023-12-16,29.2143
2023-12-17,5.65555
2023-12-18,19.22484
2023-12-19,47.16208
2023-12-20,47.97291
2023-12-21,55.57852
2023-12-22,49.30268
2023-12-23,27.24803
2023-12-24,4.7758
2023-12-25,7.90561
2023-12-26,22.08708
2023-12-27,45.36609
2023-12-28,44.28362
2023-12-29,32.81034
2023-12-30,13.57333
2023-12-31,3.27171
2024-01-01,5.71637
2024-01-02,23.36414
2024-01-03,54.79607
2024-01-04,57.73534
2024-01-05,53.55144
2024-01-06,30.06567
2024-01-07,5.25419
2024-01-08,19.11132
2024-01-09,51.95005
2024-01-10,51.48382
2024-01-11,50.2027
2024-01-12,50.57974
2024-01-13,27.62101
2024-01-14,5.04337
2024-01-15,17.55452
2024-01-16,39.11051
2024-01-17,52.66763
2024-01-18,52.61088
2024-01-19,49.00267
2024-01-20,30.59677
2024-01-21,5.1204
2024-01-22,19.71945
2024-01-23,49.78918
2024-01-24,50.63244
2024-01-25,51.44733
2024-01-26,46.84991
2024-01-27,26.69666
2024-01-28,5.18527
2024-01-29,18.35319
2024-01-30,46.71612
2024-01-31,49.0351
2024-02-01,47.12154
2024-02-02,46.76883
2024-02-03,31.19678
2024-02-04,5.00689
2024-02-05,19.17619
2024-02-06,47.08911
2024-02-07,49.78512
2024-02-08,40.4646
2024-02-09,29.25079
2024-02-10,18.96943
2024-02-11,5.39609
2024-02-12,14.10038
2024-02-13,40.83353
2024-02-14,55.03527
2024-02-15,51.05002
2024-02-16,46.57017
2024-02-17,28.83321
2024-02-18,5.79339
2024-02-19,17.80994
2024-02-20,39.23214
2024-02-21,50.48649
2024-02-22,52.45276
2024-02-23,48.8405
2024-02-24,26.65612
2024-02-25,5.0231
2024-02-26,17.36398
2024-02-27,43.72415
2024-02-28,43.37144
2024-02-29,42.14303
2024-03-01,31.95491
2024-03-02,21.19922
2024-03-03,4.69066
2024-03-04,18.59239
2024-03-05,47.19451
2024-03-06,48.2486
2024-03-07,48.61347
2024-03-08,44.82283
2024-03-09,29.85891
2024-03-10,5.5096
2024-03-11,20.46541
2024-03-12,48.80402
2024-03-13,47.36073
2024-03-14,46.33098
2024-03-15,44.07281
2024-03-16,25.35068
2024-03-17,4.94202
2024-03-18,18.70591
2024-03-19,46.07556
2024-03-20,44.26335
