date,현대바이오주가
2023-05-29,0.47766
2023-05-30,2.62798
2023-05-31,2.49717
2023-06-01,2.82208
2023-06-02,2.74613
2023-06-03,0.38567
2023-06-04,0.44981
2023-06-05,3.80356
2023-06-06,0.62281
2023-06-07,4.77998
2023-06-08,4.104
2023-06-09,20.00776
2023-06-10,6.37078
2023-06-11,5.7218
2023-06-12,12.36096
2023-06-13,17.0363
2023-06-14,17.13082
2023-06-15,11.12208
2023-06-16,10.90603
2023-06-17,2.13428
2023-06-18,3.25839
2023-06-19,10.44947
2023-06-20,6.67375
2023-06-21,5.90747
2023-06-22,5.618
2023-06-23,4.66943
2023-06-24,0.81607
2023-06-25,0.77978
2023-06-26,5.13274
2023-06-27,4.542
2023-06-28,4.22468
2023-06-29,3.97741
2023-06-30,4.03649
2023-07-01,0.70467
2023-07-02,0.56374
2023-07-03,4.3825
2023-07-04,4.24156
2023-07-05,5.19688
2023-07-06,3.9369
2023-07-07,3.72677
2023-07-08,0.54433
2023-07-09,0.50888
2023-07-10,3.82213
2023-07-11,3.63309
2023-07-12,3.61284
2023-07-13,4.07109
2023-07-14,3.79259
2023-07-15,0.50213
2023-07-16,0.39917
2023-07-17,3.3681
2023-07-18,3.12505
2023-07-19,3.6179
2023-07-20,3.86601
2023-07-21,3.88796
2023-07-22,0.54939
2023-07-23,0.47006
2023-07-24,3.69892
2023-07-25,3.48794
2023-07-26,3.57739
2023-07-27,4.51584
2023-07-28,3.81453
2023-07-29,0.47597
2023-07-30,0.43546
2023-07-31,4.28966
2023-08-01,3.76137
2023-08-02,3.74196
2023-08-03,8.22657
2023-08-04,6.54969
2023-08-05,0.82451
2023-08-06,0.67513
2023-08-07,4.6382
2023-08-08,4.16561
2023-08-09,12.62595
2023-08-10,7.31429
2023-08-11,5.88468
2023-08-12,0.96376
2023-08-13,2.04398
2023-08-14,8.89158
2023-08-15,1.38403
2023-08-16,10.16169
2023-08-17,6.70244
2023-08-18,5.83405
2023-08-19,1.33086
2023-08-20,1.88785
2023-08-21,5.34541
2023-08-22,4.63398
2023-08-23,4.90826
2023-08-24,4.54031
2023-08-25,3.95463
2023-08-26,0.59834
2023-08-27,0.60678
2023-08-28,4.33946
2023-08-29,5.56146
2023-08-30,5.26777
2023-08-31,4.93189
2023-09-01,3.82551
2023-09-02,0.54601
2023-09-03,0.51226
2023-09-04,3.68626
2023-09-05,3.60608
2023-09-06,3.55207
2023-09-07,3.35713
2023-09-08,3.43139
2023-09-09,0.61522
2023-09-10,0.66079
2023-09-11,4.08375
2023-09-12,4.12003
2023-09-13,4.55803
2023-09-14,3.61368
2023-09-15,4.34874
2023-09-16,0.86417
2023-09-17,0.96291
2023-09-18,3.62381
2023-09-19,3.22969
2023-09-20,2.97736
2023-09-21,2.69549
2023-09-22,6.67628
2023-09-23,1.72582
2023-09-24,1.61442
2023-09-25,4.17573
2023-09-26,3.47106
2023-09-27,4.55466
2023-09-28,1.05574
2023-09-29,0.79413
2023-09-30,0.75784
2023-10-01,0.71986
2023-10-02,0.96123
2023-10-03,0.9646
2023-10-04,4.04915
2023-10-05,3.5065
2023-10-06,3.42717
2023-10-07,0.65404
2023-10-08,0.57977
2023-10-09,0.72071
2023-10-10,3.76981
2023-10-11,3.52085
2023-10-12,3.24995
2023-10-13,3.39764
2023-10-14,0.70467
2023-10-15,0.64644
2023-10-16,3.18412
2023-10-17,3.23054
2023-10-18,2.94023
2023-10-19,3.60862
2023-10-20,11.24191
2023-10-21,4.19177
2023-10-22,3.85335
2023-10-23,14.87079
2023-10-24,11.10098
2023-10-25,16.55611
2023-10-26,9.63761
2023-10-27,10.8208
2023-10-28,1.96634
2023-10-29,2.21023
2023-10-30,7.90335
2023-10-31,7.68984
2023-11-01,7.00204
2023-11-02,6.33449
2023-11-03,10.78873
2023-11-04,2.20095
2023-11-05,1.76211
2023-11-06,9.01058
2023-11-07,6.59527
2023-11-08,5.10405
2023-11-09,4.62808
2023-11-10,6.43239
2023-11-11,1.71232
2023-11-12,1.37981
2023-11-13,6.62396
2023-11-14,5.46778
2023-11-15,5.34963
2023-11-16,4.75213
2023-11-17,4.41541
2023-11-18,0.87261
2023-11-19,0.7916
2023-11-20,5.63319
2023-11-21,4.17827
2023-11-22,3.8331
2023-11-23,4.94792
2023-11-24,3.94703
2023-11-25,0.8954
2023-11-26,0.79582
2023-11-27,4.54622
2023-11-28,3.86855
2023-11-29,3.5833
2023-11-30,3.60187
2023-12-01,3.21535
2023-12-02,0.5899
2023-12-03,0.63041
2023-12-04,3.40776
2023-12-05,3.9023
2023-12-06,3.50059
2023-12-07,3.10226
2023-12-08,3.22294
2023-12-09,0.53251
2023-12-10,0.62281
2023-12-11,3.17821
2023-12-12,4.83906
2023-12-13,8.23332
2023-12-14,5.53867
2023-12-15,4.32258
2023-12-16,0.5342
2023-12-17,0.55108
2023-12-18,3.55039
2023-12-19,3.6255
2023-12-20,3.68204
2023-12-21,3.26936
2023-12-22,3.32675
2023-12-23,0.46584
2023-12-24,0.37385
2023-12-25,0.44052
2023-12-26,3.09382
2023-12-27,3.2702
2023-12-28,3.37316
2023-12-29,1.27179
2023-12-30,0.35191
2023-12-31,0.29115
2024-01-01,0.35276
2024-01-02,3.2086
2024-01-03,3.73099
2024-01-04,3.25164
2024-01-05,3.16724
2024-01-06,0.42027
2024-01-07,0.35529
2024-01-08,2.85584
2024-01-09,3.03559
2024-01-10,2.84571
2024-01-11,3.25501
2024-01-12,2.62629
2024-01-13,0.32406
2024-01-14,0.3114
2024-01-15,4.26772
2024-01-16,3.13433
2024-01-17,2.89972
2024-01-18,2.89044
2024-01-19,2.85668
2024-01-20,0.40677
2024-01-21,0.33503
2024-01-22,2.82123
2024-01-23,2.82545
2024-01-24,3.26345
2024-01-25,2.74359
2024-01-26,2.81026
2024-01-27,0.38229
2024-01-28,0.33672
2024-01-29,3.1799
2024-01-30,3.55967
2024-01-31,2.69043
2024-02-01,5.27199
2024-02-02,3.76305
2024-02-03,0.49116
2024-02-04,0.42871
2024-02-05,3.06344
2024-02-06,2.8187
2024-02-07,3.49047
2024-02-08,2.92673
2024-02-09,0.55108
2024-02-10,0.31731
2024-02-11,0.27343
2024-02-12,0.42196
2024-02-13,3.23054
2024-02-14,2.72081
2024-02-15,2.68536
2024-02-16,3.14193
2024-02-17,0.41099
2024-02-18,0.34347
2024-02-19,2.75878
2024-02-20,2.48282
2024-02-21,2.37311
2024-02-22,2.43725
2024-02-23,2.3613
2024-02-24,0.37048
2024-02-25,0.33419
2024-02-26,2.74106
2024-02-27,2.41278
2024-02-28,2.53852
2024-02-29,2.54527
2024-03-01,0.4439
2024-03-02,0.28862
2024-03-03,0.30212
2024-03-04,2.38324
2024-03-05,2.22964
2024-03-06,3.17821
2024-03-07,2.96301
2024-03-08,2.68368
2024-03-09,0.45318
2024-03-10,0.36119
2024-03-11,2.73853
2024-03-12,3.69132
2024-03-13,2.74697
2024-03-14,3.08116
2024-03-15,2.62038
2024-03-16,0.37639
2024-03-17,0.32491
2024-03-18,2.68958
2024-03-19,2.37311
2024-03-20,4.60698
