date,티스토리블로그
2023-05-29,25.99444
2023-05-30,34.50508
2023-05-31,34.04255
2023-06-01,30.52728
2023-06-02,25.25439
2023-06-03,40.61054
2023-06-04,40.98057
2023-06-05,48.38112
2023-06-06,47.36355
2023-06-07,53.56151
2023-06-08,52.45143
2023-06-09,54.7641
2023-06-10,54.48658
2023-06-11,75.76318
2023-06-12,84.45883
2023-06-13,88.80666
2023-06-14,74.37557
2023-06-15,82.14616
2023-06-16,60.96207
2023-06-17,46.16096
2023-06-18,43.66327
2023-06-19,60.40703
2023-06-20,50.7863
2023-06-21,52.63644
2023-06-22,48.75115
2023-06-23,51.52636
2023-06-24,37.00277
2023-06-25,45.69842
2023-06-26,54.7641
2023-06-27,56.70675
2023-06-28,53.3765
2023-06-29,61.88714
2023-06-30,53.83903
2023-07-01,49.86123
2023-07-02,50.50878
2023-07-03,61.33209
2023-07-04,55.22664
2023-07-05,50.7863
2023-07-06,48.47363
2023-07-07,38.29787
2023-07-08,28.39962
2023-07-09,33.30249
2023-07-10,45.51341
2023-07-11,46.06845
2023-07-12,38.39037
2023-07-13,46.62349
2023-07-14,40.88806
2023-07-15,30.15726
2023-07-16,33.395
2023-07-17,40.51803
2023-07-18,37.4653
2023-07-19,41.4431
2023-07-20,44.86586
2023-07-21,35.06012
2023-07-22,30.89731
2023-07-23,31.63737
2023-07-24,41.90564
2023-07-25,38.7604
2023-07-26,40.33302
2023-07-27,31.72987
2023-07-28,29.69472
2023-07-29,23.03422
2023-07-30,30.43478
2023-07-31,36.35522
2023-08-01,34.50508
2023-08-02,36.0777
2023-08-03,29.32469
2023-08-04,26.17946
2023-08-05,22.7567
2023-08-06,26.7345
2023-08-07,34.7826
2023-08-08,33.95004
2023-08-09,42.18316
2023-08-10,31.54486
2023-08-11,36.17021
2023-08-12,24.14431
2023-08-13,27.93709
2023-08-14,32.37742
2023-08-15,32.0074
2023-08-16,39.31544
2023-08-17,38.29787
2023-08-18,36.17021
2023-08-19,23.31174
2023-08-20,25.90194
2023-08-21,35.43015
2023-08-22,32.74745
2023-08-23,36.91026
2023-08-24,29.69472
2023-08-25,25.80943
2023-08-26,20.72155
2023-08-27,23.21924
2023-08-28,34.04255
2023-08-29,46.53098
2023-08-30,53.09898
2023-08-31,35.43015
2023-09-01,30.06475
2023-09-02,20.62904
2023-09-03,23.21924
2023-09-04,32.46993
2023-09-05,28.1221
2023-09-06,32.65494
2023-09-07,33.48751
2023-09-08,28.86216
2023-09-09,19.70397
2023-09-10,21.92414
2023-09-11,29.87974
2023-09-12,28.39962
2023-09-13,24.88436
2023-09-14,24.60684
2023-09-15,25.06938
2023-09-16,18.40888
2023-09-17,20.99907
2023-09-18,30.89731
2023-09-19,27.19703
2023-09-20,24.32932
2023-09-21,22.66419
2023-09-22,23.68177
2023-09-23,15.81868
2023-09-24,18.59389
2023-09-25,24.60684
2023-09-26,27.47456
2023-09-27,19.05642
2023-09-28,17.20629
2023-09-29,13.22849
2023-09-30,14.80111
2023-10-01,12.1184
2023-10-02,20.25901
2023-10-03,19.51896
2023-10-04,27.19703
2023-10-05,21.27659
2023-10-06,19.14893
2023-10-07,15.17113
2023-10-08,16.18871
2023-10-09,21.4616
2023-10-10,26.54949
2023-10-11,26.36447
2023-10-12,26.08695
2023-10-13,19.79648
2023-10-14,28.21461
2023-10-15,22.38667
2023-10-16,28.86216
2023-10-17,29.97224
2023-10-18,25.4394
2023-10-19,29.50971
2023-10-20,25.53191
2023-10-21,17.3913
2023-10-22,19.42645
2023-10-23,27.38205
2023-10-24,28.0296
2023-10-25,25.90194
2023-10-26,25.53191
2023-10-27,24.88436
2023-10-28,16.0037
2023-10-29,17.57631
2023-10-30,26.82701
2023-10-31,32.19241
2023-11-01,28.0296
2023-11-02,23.12673
2023-11-03,22.01665
2023-11-04,20.99907
2023-11-05,21.73913
2023-11-06,26.27197
2023-11-07,22.47918
2023-11-08,29.50971
2023-11-09,19.98149
2023-11-10,23.21924
2023-11-11,17.57631
2023-11-12,17.57631
2023-11-13,23.77428
2023-11-14,24.42183
2023-11-15,21.3691
2023-11-16,22.84921
2023-11-17,20.35152
2023-11-18,14.15356
2023-11-19,15.26364
2023-11-20,25.90194
2023-11-21,24.32932
2023-11-22,21.3691
2023-11-23,19.14893
2023-11-24,20.81406
2023-11-25,15.91119
2023-11-26,17.29879
2023-11-27,22.47918
2023-11-28,24.69935
2023-11-29,26.36447
2023-11-30,20.16651
2023-12-01,21.4616
2023-12-02,16.37372
2023-12-03,15.35615
2023-12-04,23.31174
2023-12-05,20.90656
2023-12-06,22.29417
2023-12-07,23.03422
2023-12-08,18.96392
2023-12-09,15.26364
2023-12-10,17.48381
2023-12-11,21.55411
2023-12-12,19.24144
2023-12-13,20.62904
2023-12-14,21.64662
2023-12-15,19.70397
2023-12-16,15.35615
2023-12-17,18.22386
2023-12-18,21.27659
2023-12-19,22.10915
2023-12-20,21.4616
2023-12-21,24.23681
2023-12-22,29.69472
2023-12-23,22.20166
2023-12-24,21.18408
2023-12-25,30.80481
2023-12-26,42.09065
2023-12-27,48.1036
2023-12-28,39.68547
2023-12-29,33.02497
2023-12-30,29.13968
2023-12-31,26.91951
2024-01-01,36.81776
2024-01-02,48.19611
2024-01-03,52.26641
2024-01-04,49.49121
2024-01-05,38.11285
2024-01-06,34.59759
2024-01-07,39.68547
2024-01-08,46.62349
2024-01-09,48.0111
2024-01-10,42.83071
2024-01-11,45.60592
2024-01-12,42.09065
2024-01-13,28.58464
2024-01-14,37.3728
2024-01-15,45.05087
2024-01-16,44.1258
2024-01-17,45.4209
2024-01-18,41.62812
2024-01-19,36.63274
2024-01-20,28.67715
2024-01-21,39.96299
2024-01-22,41.90564
2024-01-23,37.92784
2024-01-24,38.11285
2024-01-25,32.74745
2024-01-26,32.37742
2024-01-27,28.30712
2024-01-28,27.75208
2024-01-29,35.06012
2024-01-30,30.15726
2024-01-31,30.80481
2024-02-01,26.17946
2024-02-02,25.06938
2024-02-03,19.05642
2024-02-04,22.66419
2024-02-05,29.87974
2024-02-06,26.36447
2024-02-07,24.69935
2024-02-08,19.70397
2024-02-09,13.50601
2024-02-10,19.24144
2024-02-11,18.03885
2024-02-12,23.77428
2024-02-13,28.30712
2024-02-14,29.50971
2024-02-15,24.14431
2024-02-16,22.10915
2024-02-17,18.40888
2024-02-18,19.42645
2024-02-19,25.25439
2024-02-20,25.53191
2024-02-21,27.56706
2024-02-22,23.40425
2024-02-23,24.0518
2024-02-24,19.61147
2024-02-25,18.96392
2024-02-26,26.27197
2024-02-27,22.38667
2024-02-28,26.91951
2024-02-29,17.76133
2024-03-01,19.24144
2024-03-02,17.94634
2024-03-03,20.62904
2024-03-04,27.84458
2024-03-05,30.24976
2024-03-06,25.80943
2024-03-07,22.01665
2024-03-08,22.01665
2024-03-09,16.37372
2024-03-10,19.51896
2024-03-11,24.97687
2024-03-12,24.42183
2024-03-13,24.14431
2024-03-14,18.87141
2024-03-15,21.55411
2024-03-16,13.87604
2024-03-17,16.18871
2024-03-18,23.49676
2024-03-19,23.49676
2024-03-20,22.94172
