date,실시간국제유가
2023-05-30,13.47881
2023-05-31,15.17329
2023-06-01,14.63414
2023-06-02,14.4801
2023-06-03,6.70089
2023-06-04,2.92682
2023-06-05,13.22207
2023-06-06,10.80872
2023-06-07,13.53016
2023-06-08,13.50449
2023-06-09,12.73427
2023-06-10,6.03337
2023-06-11,2.54172
2023-06-12,11.24518
2023-06-13,14.65982
2023-06-14,13.99229
2023-06-15,13.63286
2023-06-16,13.8896
2023-06-17,6.57252
2023-06-18,2.33632
2023-06-19,10.75738
2023-06-20,13.7869
2023-06-21,13.86392
2023-06-22,12.42618
2023-06-23,14.4801
2023-06-24,5.80231
2023-06-25,3.18356
2023-06-26,12.7086
2023-06-27,14.3774
2023-06-28,15.53273
2023-06-29,13.32477
2023-06-30,12.1181
2023-07-01,5.3145
2023-07-02,2.2593
2023-07-03,9.88446
2023-07-04,12.63157
2023-07-05,14.01797
2023-07-06,13.96662
2023-07-07,11.09114
2023-07-08,4.51861
2023-07-09,2.20795
2023-07-10,10.29525
2023-07-11,11.70731
2023-07-12,13.83825
2023-07-13,13.01668
2023-07-14,12.81129
2023-07-15,6.29011
2023-07-16,2.2593
2023-07-17,11.57894
2023-07-18,13.37612
2023-07-19,12.55455
2023-07-20,11.19383
2023-07-21,11.83568
2023-07-22,4.85237
2023-07-23,2.13093
2023-07-24,10.65468
2023-07-25,11.57894
2023-07-26,12.0154
2023-07-27,12.32349
2023-07-28,12.99101
2023-07-29,5.00641
2023-07-30,2.02824
2023-07-31,9.73042
2023-08-01,11.83568
2023-08-02,12.68292
2023-08-03,13.47881
2023-08-04,12.19512
2023-08-05,5.51989
2023-08-06,2.41335
2023-08-07,10.65468
2023-08-08,13.0937
2023-08-09,12.55455
2023-08-10,12.37483
2023-08-11,11.81001
2023-08-12,5.10911
2023-08-13,1.95121
2023-08-14,9.49935
2023-08-15,9.16559
2023-08-16,12.0154
2023-08-17,12.22079
2023-08-18,10.2439
2023-08-19,4.54428
2023-08-20,1.95121
2023-08-21,7.59948
2023-08-22,9.78177
2023-08-23,10.19255
2023-08-24,10.55198
2023-08-25,9.73042
2023-08-26,4.67265
2023-08-27,2.362
2023-08-28,8.39537
2023-08-29,9.67907
2023-08-30,9.08857
2023-08-31,9.73042
2023-09-01,8.52374
2023-09-02,4.92939
2023-09-03,2.00256
2023-09-04,7.03465
2023-09-05,10.01283
2023-09-06,11.3222
2023-09-07,12.09242
2023-09-08,10.65468
2023-09-09,5.05776
2023-09-10,1.95121
2023-09-11,8.57509
2023-09-12,13.65853
2023-09-13,15.37869
2023-09-14,14.65982
2023-09-15,12.37483
2023-09-16,6.80359
2023-09-17,2.8498
2023-09-18,12.42618
2023-09-19,14.12066
2023-09-20,15.73812
2023-09-21,14.3774
2023-09-22,11.73299
2023-09-23,5.75096
2023-09-24,2.18228
2023-09-25,7.98459
2023-09-26,10.16688
2023-09-27,9.52503
2023-09-28,9.29396
2023-09-29,7.70218
2023-09-30,5.57124
2023-10-01,2.77278
2023-10-02,7.52246
2023-10-03,11.37355
2023-10-04,15.32734
2023-10-05,14.81386
2023-10-06,12.96534
2023-10-07,7.49679
2023-10-08,4.724
2023-10-09,22.07958
2023-10-10,23.26059
2023-10-11,25.95635
2023-10-12,21.82284
2023-10-13,22.41335
2023-10-14,12.88831
2023-10-15,6.5982
2023-10-16,27.39409
2023-10-17,30.01283
2023-10-18,34.45442
2023-10-19,29.47368
2023-10-20,26.44415
2023-10-21,10.80872
2023-10-22,5.18613
2023-10-23,24.36456
2023-10-24,25.28883
2023-10-25,22.92682
2023-10-26,25.08344
2023-10-27,22.64441
2023-10-28,10.21822
2023-10-29,5.46854
2023-10-30,23.74839
2023-10-31,26.11039
2023-11-01,22.82413
2023-11-02,20.9756
2023-11-03,18.58793
2023-11-04,9.0629
2023-11-05,4.2362
2023-11-06,17.58664
2023-11-07,16.79075
2023-11-08,18.94736
2023-11-09,20.46213
2023-11-10,18.1258
2023-11-11,7.34274
2023-11-12,4.33889
2023-11-13,15.58408
2023-11-14,16.2516
2023-11-15,17.32991
2023-11-16,17.12451
2023-11-17,15.19897
2023-11-18,8.65211
2023-11-19,3.38896
2023-11-20,14.09499
2023-11-21,15.78947
2023-11-22,14.83953
2023-11-23,14.24903
2023-11-24,11.75866
2023-11-25,5.49422
2023-11-26,2.69576
2023-11-27,9.52503
2023-11-28,12.14377
2023-11-29,12.34916
2023-11-30,13.7869
2023-12-01,14.30038
2023-12-02,6.98331
2023-12-03,2.90115
2023-12-04,9.93581
2023-12-05,12.16944
2023-12-06,11.63029
2023-12-07,14.45442
2023-12-08,13.7869
2023-12-09,6.39281
2023-12-10,2.43902
2023-12-11,9.96148
2023-12-12,11.88703
2023-12-13,13.76123
2023-12-14,11.60462
2023-12-15,11.96405
2023-12-16,5.98202
2023-12-17,2.82413
2023-12-18,10.68035
2023-12-19,12.04107
2023-12-20,13.11938
2023-12-21,12.16944
2023-12-22,11.34788
2023-12-23,5.05776
2023-12-24,2.13093
2023-12-25,4.51861
2023-12-26,8.42105
2023-12-27,10.96277
2023-12-28,9.93581
2023-12-29,9.11424
2023-12-30,5.28883
2023-12-31,2.51604
2024-01-01,3.79974
2024-01-02,10.21822
2024-01-03,12.55455
2024-01-04,15.19897
2024-01-05,15.84082
2024-01-06,7.13735
2024-01-07,3.67137
2024-01-08,10.65468
2024-01-09,16.8421
2024-01-10,17.30423
2024-01-11,14.65982
2024-01-12,19.87163
2024-01-13,8.98587
2024-01-14,4.54428
2024-01-15,13.35044
2024-01-16,16.37997
2024-01-17,15.14762
2024-01-18,16.81643
2024-01-19,15.96919
2024-01-20,8.11296
2024-01-21,2.97817
2024-01-22,9.88446
2024-01-23,13.76123
2024-01-24,14.83953
2024-01-25,13.53016
2024-01-26,11.73299
2024-01-27,5.51989
2024-01-28,3.18356
2024-01-29,10.91142
2024-01-30,14.24903
2024-01-31,14.01797
2024-02-01,13.96662
2024-02-02,12.55455
2024-02-03,7.26572
2024-02-04,3.51732
2024-02-05,10.47496
2024-02-06,11.98973
2024-02-07,11.21951
2024-02-08,10.34659
2024-02-09,8.267
2024-02-10,5.49422
2024-02-11,3.26059
2024-02-12,7.65083
2024-02-13,12.06675
2024-02-14,13.42747
2024-02-15,13.32477
2024-02-16,12.24646
2024-02-17,6.77792
2024-02-18,2.56739
2024-02-19,10.7317
2024-02-20,11.24518
2024-02-21,12.73427
2024-02-22,10.60333
2024-02-23,9.78177
2024-02-24,4.724
2024-02-25,2.56739
2024-02-26,7.65083
2024-02-27,10.29525
2024-02-28,10.32092
2024-02-29,10.19255
2024-03-01,9.39666
2024-03-02,4.98074
2024-03-03,2.41335
2024-03-04,7.54813
2024-03-05,9.83311
2024-03-06,10.62901
2024-03-07,9.26829
2024-03-08,8.83183
2024-03-09,5.18613
2024-03-10,1.59178
2024-03-11,6.93196
2024-03-12,8.54942
2024-03-13,7.7792
2024-03-14,9.6534
2024-03-15,10.29525
2024-03-16,4.74967
2024-03-17,1.69448
2024-03-18,6.82926
2024-03-19,8.21566
2024-03-20,8.65211
