date,MSCI
2023-05-31,0.61194
2023-06-01,0.22257
2023-06-02,0.10762
2023-06-03,0.05014
2023-06-04,0.05662
2023-06-05,0.10706
2023-06-06,0.06902
2023-06-07,0.10424
2023-06-08,0.13523
2023-06-09,0.77394
2023-06-10,0.18538
2023-06-11,0.14735
2023-06-12,0.16791
2023-06-13,0.14227
2023-06-14,0.10311
2023-06-15,0.07747
2023-06-16,0.07297
2023-06-17,0.04395
2023-06-18,0.05043
2023-06-19,0.07099
2023-06-20,0.22877
2023-06-21,0.10086
2023-06-22,0.06874
2023-06-23,0.32456
2023-06-24,0.08593
2023-06-25,0.04395
2023-06-26,0.07466
2023-06-27,0.05353
2023-06-28,0.05409
2023-06-29,0.05184
2023-06-30,0.05043
2023-07-01,0.03352
2023-07-02,0.03409
2023-07-03,0.091
2023-07-04,0.10368
2023-07-05,0.12368
2023-07-06,0.16848
2023-07-07,0.22257
2023-07-08,0.11269
2023-07-09,0.09043
2023-07-10,0.16228
2023-07-11,0.1465
2023-07-12,0.15523
2023-07-13,0.34964
2023-07-14,0.30737
2023-07-15,0.11776
2023-07-16,0.16876
2023-07-17,0.32343
2023-07-18,0.40852
2023-07-19,0.29836
2023-07-20,0.22821
2023-07-21,0.47163
2023-07-22,0.18425
2023-07-23,0.19214
2023-07-24,0.5184
2023-07-25,0.6156
2023-07-26,0.73647
2023-07-27,0.57869
2023-07-28,0.48853
2023-07-29,0.18144
2023-07-30,0.17017
2023-07-31,0.4629
2023-08-01,0.43275
2023-08-02,0.35386
2023-08-03,0.2978
2023-08-04,0.26455
2023-08-05,0.18313
2023-08-06,0.19242
2023-08-07,0.63617
2023-08-08,0.61954
2023-08-09,1.1664
2023-08-10,2.02261
2023-08-11,6.31184
2023-08-12,0.68294
2023-08-13,0.33245
2023-08-14,0.54826
2023-08-15,0.16312
2023-08-16,0.21947
2023-08-17,0.20285
2023-08-18,0.20398
2023-08-19,0.07466
2023-08-20,0.10086
2023-08-21,0.11776
2023-08-22,0.14706
2023-08-23,0.11523
2023-08-24,0.11579
2023-08-25,0.10199
2023-08-26,0.05437
2023-08-27,0.0786
2023-08-28,0.13833
2023-08-29,0.15298
2023-08-30,0.28145
2023-08-31,0.64659
2023-09-01,0.28145
2023-09-02,0.07916
2023-09-03,0.05803
2023-09-04,0.10368
2023-09-05,0.09832
2023-09-06,0.10508
2023-09-07,0.09156
2023-09-08,0.10452
2023-09-09,0.04789
2023-09-10,0.05184
2023-09-11,0.0986
2023-09-12,0.08395
2023-09-13,0.07381
2023-09-14,0.06592
2023-09-15,0.04986
2023-09-16,0.0307
2023-09-17,0.0307
2023-09-18,0.05409
2023-09-19,0.0555
2023-09-20,0.05014
2023-09-21,0.04338
2023-09-22,0.03578
2023-09-23,0.01662
2023-09-24,0.02028
2023-09-25,0.0431
2023-09-26,0.04282
2023-09-27,0.04085
2023-09-28,0.02169
2023-09-29,0.02028
2023-09-30,0.01352
2023-10-01,0.01324
2023-10-02,0.01577
2023-10-03,0.02592
2023-10-04,0.04141
2023-10-05,0.05014
2023-10-06,0.0555
2023-10-07,0.03521
2023-10-08,0.0262
2023-10-09,0.04592
2023-10-10,0.04536
2023-10-11,0.04733
2023-10-12,0.09184
2023-10-13,0.07522
2023-10-14,0.04451
2023-10-15,0.04817
2023-10-16,0.07945
2023-10-17,0.10255
2023-10-18,0.09043
2023-10-19,0.07128
2023-10-20,0.06254
2023-10-21,0.0369
2023-10-22,0.03775
2023-10-23,0.06649
2023-10-24,0.06001
2023-10-25,0.05578
2023-10-26,0.05972
2023-10-27,0.05324
2023-10-28,0.02282
2023-10-29,0.02535
2023-10-30,0.05409
2023-10-31,0.07747
2023-11-01,0.07212
2023-11-02,0.05747
2023-11-03,0.05944
2023-11-04,0.05437
2023-11-05,0.08733
2023-11-06,0.47163
2023-11-07,0.37809
2023-11-08,0.14847
2023-11-09,0.12791
2023-11-10,0.10875
2023-11-11,0.05972
2023-11-12,0.06282
2023-11-13,0.17017
2023-11-14,0.395
2023-11-15,1.23768
2023-11-16,0.21722
2023-11-17,0.09973
2023-11-18,0.05691
2023-11-19,0.04958
2023-11-20,0.08395
2023-11-21,0.07804
2023-11-22,0.07297
2023-11-23,0.07832
2023-11-24,0.07099
2023-11-25,0.04057
2023-11-26,0.07888
2023-11-27,0.08931
2023-11-28,0.08255
2023-11-29,0.11297
2023-11-30,0.43219
2023-12-01,0.1665
2023-12-02,0.05916
2023-12-03,0.05493
2023-12-04,0.06395
2023-12-05,0.05747
2023-12-06,0.05493
2023-12-07,0.05747
2023-12-08,0.04254
2023-12-09,0.01662
2023-12-10,0.03352
2023-12-11,0.04564
2023-12-12,0.05014
2023-12-13,0.03747
2023-12-14,0.04789
2023-12-15,0.04366
2023-12-16,0.0324
2023-12-17,0.03211
2023-12-18,0.0631
2023-12-19,0.06677
2023-12-20,0.13777
2023-12-21,0.10396
2023-12-22,0.08536
2023-12-23,0.03409
2023-12-24,0.03465
2023-12-25,0.03944
2023-12-26,0.07297
2023-12-27,0.07015
2023-12-28,0.07832
2023-12-29,0.04958
2023-12-30,0.03296
2023-12-31,0.0262
2024-01-01,0.04902
2024-01-02,0.07945
2024-01-03,0.07804
2024-01-04,0.0786
2024-01-05,0.21975
2024-01-06,0.0662
2024-01-07,0.05014
2024-01-08,0.09184
2024-01-09,0.09832
2024-01-10,0.12086
2024-01-11,0.12875
2024-01-12,0.12199
2024-01-13,0.05296
2024-01-14,0.08621
2024-01-15,0.11128
2024-01-16,0.21412
2024-01-17,0.16143
2024-01-18,0.18623
2024-01-19,0.17608
2024-01-20,0.06761
2024-01-21,0.06339
2024-01-22,0.11917
2024-01-23,0.19073
2024-01-24,0.1558
2024-01-25,0.12283
2024-01-26,0.11495
2024-01-27,0.03888
2024-01-28,0.04676
2024-01-29,0.12706
2024-01-30,0.14058
2024-01-31,0.20989
2024-02-01,0.17862
2024-02-02,0.10452
2024-02-03,0.04507
2024-02-04,0.04705
2024-02-05,0.08959
2024-02-06,0.11269
2024-02-07,0.10959
2024-02-08,0.17467
2024-02-09,0.06001
2024-02-10,0.07381
2024-02-11,0.07916
2024-02-12,0.23976
2024-02-13,2.03642
2024-02-14,0.41077
2024-02-15,0.21694
2024-02-16,0.12847
2024-02-17,0.0662
2024-02-18,0.0662
2024-02-19,0.10706
2024-02-20,0.13439
2024-02-21,0.12452
2024-02-22,0.14312
2024-02-23,0.12593
2024-02-24,0.06592
2024-02-25,0.06141
2024-02-26,0.11973
2024-02-27,0.14143
2024-02-28,0.11804
2024-02-29,0.24483
2024-03-01,0.0755
2024-03-02,0.05465
2024-03-03,0.04789
2024-03-04,0.091
2024-03-05,0.10847
2024-03-06,0.10847
2024-03-07,0.09494
2024-03-08,0.08733
2024-03-09,0.04845
2024-03-10,0.04536
2024-03-11,0.10086
2024-03-12,0.07916
2024-03-13,0.08255
2024-03-14,0.08198
2024-03-15,0.10734
2024-03-16,0.05465
2024-03-17,0.04141
2024-03-18,0.09522
2024-03-19,0.10565
2024-03-20,0.09551
