date,고금리예금
2023-05-31,6.99001
2023-06-01,6.06276
2023-06-02,7.63195
2023-06-03,3.92296
2023-06-04,3.56633
2023-06-05,4.92154
2023-06-06,5.3495
2023-06-07,5.77746
2023-06-08,5.77746
2023-06-09,6.34807
2023-06-10,3.28102
2023-06-11,2.78174
2023-06-12,7.27532
2023-06-13,6.20542
2023-06-14,6.7047
2023-06-15,7.34664
2023-06-16,6.49072
2023-06-17,4.35092
2023-06-18,4.5649
2023-06-19,7.4893
2023-06-20,6.7047
2023-06-21,6.06276
2023-06-22,5.13552
2023-06-23,6.06276
2023-06-24,2.63908
2023-06-25,3.63766
2023-06-26,5.92011
2023-06-27,7.98858
2023-06-28,8.20256
2023-06-29,6.4194
2023-06-30,5.84878
2023-07-01,4.20827
2023-07-02,4.92154
2023-07-03,7.4893
2023-07-04,5.27817
2023-07-05,4.92154
2023-07-06,7.20399
2023-07-07,4.13694
2023-07-08,3.85164
2023-07-09,3.56633
2023-07-10,8.63052
2023-07-11,6.84736
2023-07-12,7.84593
2023-07-13,6.84736
2023-07-14,6.77603
2023-07-15,3.92296
2023-07-16,4.2796
2023-07-17,8.5592
2023-07-18,8.8445
2023-07-19,7.20399
2023-07-20,6.20542
2023-07-21,6.20542
2023-07-22,3.99429
2023-07-23,5.42082
2023-07-24,6.34807
2023-07-25,9.05848
2023-07-26,6.77603
2023-07-27,7.84593
2023-07-28,7.41797
2023-07-29,2.49643
2023-07-30,4.77888
2023-07-31,8.20256
2023-08-01,9.05848
2023-08-02,12.62482
2023-08-03,8.34522
2023-08-04,8.8445
2023-08-05,3.06704
2023-08-06,6.84736
2023-08-07,11.91155
2023-08-08,10.9843
2023-08-09,8.77318
2023-08-10,9.6291
2023-08-11,10.9843
2023-08-12,7.91726
2023-08-13,5.49215
2023-08-14,9.98573
2023-08-15,6.84736
2023-08-16,11.48359
2023-08-17,12.48216
2023-08-18,10.12838
2023-08-19,6.56205
2023-08-20,5.49215
2023-08-21,9.6291
2023-08-22,9.20114
2023-08-23,8.8445
2023-08-24,8.13124
2023-08-25,9.98573
2023-08-26,4.92154
2023-08-27,5.13552
2023-08-28,9.34379
2023-08-29,9.55777
2023-08-30,10.91298
2023-08-31,12.8388
2023-09-01,8.70185
2023-09-02,4.99286
2023-09-03,6.7047
2023-09-04,9.6291
2023-09-05,12.76747
2023-09-06,10.27104
2023-09-07,11.41226
2023-09-08,13.55206
2023-09-09,9.41512
2023-09-10,5.77746
2023-09-11,11.69757
2023-09-12,10.48502
2023-09-13,11.84022
2023-09-14,9.9144
2023-09-15,9.05848
2023-09-16,5.27817
2023-09-17,6.27674
2023-09-18,12.0542
2023-09-19,10.55634
2023-09-20,9.55777
2023-09-21,16.19115
2023-09-22,14.40798
2023-09-23,8.41654
2023-09-24,9.41512
2023-09-25,19.97146
2023-09-26,18.11697
2023-09-27,14.26533
2023-09-28,8.05991
2023-09-29,6.91868
2023-09-30,7.4893
2023-10-01,8.41654
2023-10-02,19.75748
2023-10-03,20.89871
2023-10-04,30.95577
2023-10-05,23.75178
2023-10-06,21.11269
2023-10-07,11.41226
2023-10-08,10.48502
2023-10-09,11.69757
2023-10-10,16.3338
2023-10-11,17.90299
2023-10-12,17.47503
2023-10-13,15.12125
2023-10-14,7.91726
2023-10-15,9.12981
2023-10-16,19.97146
2023-10-17,21.96861
2023-10-18,32.59629
2023-10-19,27.03281
2023-10-20,32.81027
2023-10-21,15.04992
2023-10-22,14.47931
2023-10-23,21.04136
2023-10-24,26.46219
2023-10-25,24.67902
2023-10-26,23.96576
2023-10-27,22.25392
2023-10-28,11.41226
2023-10-29,23.60912
2023-10-30,35.66333
2023-10-31,28.60199
2023-11-01,26.24821
2023-11-02,22.03994
2023-11-03,21.46932
2023-11-04,12.69614
2023-11-05,14.90727
2023-11-06,21.75463
2023-11-07,18.04564
2023-11-08,20.11412
2023-11-09,16.54778
2023-11-10,15.97717
2023-11-11,9.6291
2023-11-12,10.84165
2023-11-13,18.83024
2023-11-14,18.4736
2023-11-15,17.47503
2023-11-16,14.69329
2023-11-17,13.05278
2023-11-18,10.55634
2023-11-19,9.12981
2023-11-20,15.33523
2023-11-21,15.47788
2023-11-22,13.69472
2023-11-23,13.55206
2023-11-24,14.47931
2023-11-25,9.34379
2023-11-26,9.34379
2023-11-27,16.90442
2023-11-28,16.54778
2023-11-29,16.83309
2023-11-30,15.33523
2023-12-01,12.91012
2023-12-02,6.63338
2023-12-03,7.98858
2023-12-04,14.40798
2023-12-05,14.83594
2023-12-06,15.54921
2023-12-07,12.8388
2023-12-08,11.91155
2023-12-09,6.91868
2023-12-10,8.20256
2023-12-11,13.69472
2023-12-12,10.55634
2023-12-13,10.27104
2023-12-14,10.41369
2023-12-15,8.41654
2023-12-16,7.20399
2023-12-17,6.7047
2023-12-18,10.62767
2023-12-19,13.40941
2023-12-20,10.55634
2023-12-21,10.9843
2023-12-22,8.41654
2023-12-23,6.13409
2023-12-24,6.13409
2023-12-25,6.99001
2023-12-26,12.41084
2023-12-27,12.62482
2023-12-28,11.7689
2023-12-29,10.12838
2023-12-30,7.91726
2023-12-31,6.63338
2024-01-01,8.5592
2024-01-02,14.12268
2024-01-03,13.19543
2024-01-04,10.84165
2024-01-05,10.9843
2024-01-06,9.41512
2024-01-07,8.91583
2024-01-08,10.84165
2024-01-09,12.8388
2024-01-10,11.69757
2024-01-11,12.33951
2024-01-12,7.84593
2024-01-13,5.56348
2024-01-14,6.20542
2024-01-15,10.12838
2024-01-16,8.5592
2024-01-17,10.41369
2024-01-18,10.12838
2024-01-19,9.98573
2024-01-20,8.27389
2024-01-21,9.20114
2024-01-22,9.77175
2024-01-23,10.05706
2024-01-24,10.62767
2024-01-25,14.83594
2024-01-26,11.12696
2024-01-27,8.48787
2024-01-28,8.63052
2024-01-29,13.69472
2024-01-30,15.12125
2024-01-31,13.9087
2024-02-01,12.48216
2024-02-02,10.84165
2024-02-03,8.05991
2024-02-04,6.7047
2024-02-05,12.12553
2024-02-06,11.91155
2024-02-07,9.48644
2024-02-08,10.9843
2024-02-09,5.49215
2024-02-10,5.77746
2024-02-11,6.63338
2024-02-12,8.77318
2024-02-13,13.83737
2024-02-14,11.34094
2024-02-15,14.47931
2024-02-16,9.48644
2024-02-17,6.20542
2024-02-18,9.34379
2024-02-19,12.12553
2024-02-20,14.69329
2024-02-21,20.6134
2024-02-22,20.18544
2024-02-23,17.47503
2024-02-24,12.62482
2024-02-25,14.76462
2024-02-26,21.04136
2024-02-27,19.11554
2024-02-28,17.4037
2024-02-29,16.61911
2024-03-01,8.63052
2024-03-02,9.12981
2024-03-03,9.05848
2024-03-04,18.25962
2024-03-05,13.83737
2024-03-06,12.0542
2024-03-07,9.70042
2024-03-08,10.55634
2024-03-09,6.06276
2024-03-10,5.3495
2024-03-11,10.48502
2024-03-12,7.84593
2024-03-13,8.27389
2024-03-14,7.98858
2024-03-15,10.12838
2024-03-16,3.495
2024-03-17,5.70613
2024-03-18,11.05563
2024-03-19,9.70042
2024-03-20,11.69757
