date,주식검색기
2023-05-29,40.20618
2023-05-30,22.68041
2023-05-31,28.35051
2023-06-01,22.16494
2023-06-02,23.19587
2023-06-03,28.35051
2023-06-04,22.68041
2023-06-05,24.2268
2023-06-06,42.26804
2023-06-07,26.28865
2023-06-08,25.77319
2023-06-09,26.28865
2023-06-10,31.44329
2023-06-11,33.50515
2023-06-12,34.02061
2023-06-13,24.74226
2023-06-14,29.8969
2023-06-15,32.98969
2023-06-16,29.38144
2023-06-17,20.61855
2023-06-18,27.31958
2023-06-19,23.19587
2023-06-20,32.47422
2023-06-21,30.41237
2023-06-22,27.31958
2023-06-23,28.86597
2023-06-24,22.68041
2023-06-25,26.80412
2023-06-26,25.77319
2023-06-27,23.19587
2023-06-28,20.61855
2023-06-29,22.16494
2023-06-30,25.25773
2023-07-01,18.04123
2023-07-02,19.58762
2023-07-03,20.10309
2023-07-04,24.2268
2023-07-05,22.16494
2023-07-06,26.80412
2023-07-07,17.52577
2023-07-08,28.35051
2023-07-09,18.04123
2023-07-10,31.95876
2023-07-11,33.50515
2023-07-12,26.28865
2023-07-13,22.68041
2023-07-14,37.1134
2023-07-15,22.68041
2023-07-16,22.68041
2023-07-17,38.14432
2023-07-18,39.17525
2023-07-19,28.35051
2023-07-20,30.41237
2023-07-21,25.77319
2023-07-22,25.77319
2023-07-23,29.8969
2023-07-24,23.19587
2023-07-25,28.35051
2023-07-26,20.10309
2023-07-27,25.77319
2023-07-28,26.80412
2023-07-29,24.74226
2023-07-30,27.31958
2023-07-31,27.83505
2023-08-01,29.38144
2023-08-02,33.50515
2023-08-03,35.56701
2023-08-04,38.14432
2023-08-05,19.07216
2023-08-06,33.50515
2023-08-07,27.31958
2023-08-08,32.47422
2023-08-09,24.74226
2023-08-10,41.23711
2023-08-11,39.17525
2023-08-12,27.83505
2023-08-13,35.56701
2023-08-14,25.77319
2023-08-15,39.69072
2023-08-16,31.44329
2023-08-17,32.47422
2023-08-18,38.65979
2023-08-19,23.71134
2023-08-20,23.71134
2023-08-21,34.02061
2023-08-22,38.14432
2023-08-23,38.14432
2023-08-24,43.29896
2023-08-25,32.47422
2023-08-26,26.80412
2023-08-27,30.92783
2023-08-28,26.28865
2023-08-29,50.51546
2023-08-30,44.32989
2023-08-31,31.95876
2023-09-01,27.83505
2023-09-02,28.35051
2023-09-03,27.31958
2023-09-04,31.44329
2023-09-05,35.56701
2023-09-06,35.56701
2023-09-07,30.41237
2023-09-08,25.77319
2023-09-09,26.28865
2023-09-10,37.1134
2023-09-11,31.95876
2023-09-12,34.53608
2023-09-13,38.65979
2023-09-14,30.41237
2023-09-15,29.38144
2023-09-16,35.56701
2023-09-17,32.98969
2023-09-18,31.95876
2023-09-19,31.44329
2023-09-20,31.44329
2023-09-21,27.31958
2023-09-22,34.53608
2023-09-23,32.98969
2023-09-24,20.10309
2023-09-25,21.64948
2023-09-26,21.64948
2023-09-27,21.13402
2023-09-28,14.43298
2023-09-29,11.3402
2023-09-30,13.91752
2023-10-01,24.74226
2023-10-02,17.0103
2023-10-03,15.46391
2023-10-04,16.49484
2023-10-05,24.2268
2023-10-06,23.19587
2023-10-07,13.40206
2023-10-08,10.82474
2023-10-09,15.97938
2023-10-10,22.16494
2023-10-11,17.52577
2023-10-12,21.13402
2023-10-13,19.58762
2023-10-14,17.52577
2023-10-15,24.2268
2023-10-16,24.2268
2023-10-17,17.0103
2023-10-18,19.58762
2023-10-19,22.68041
2023-10-20,19.58762
2023-10-21,15.97938
2023-10-22,14.94845
2023-10-23,15.46391
2023-10-24,18.04123
2023-10-25,20.10309
2023-10-26,18.04123
2023-10-27,12.37113
2023-10-28,14.43298
2023-10-29,7.73195
2023-10-30,20.10309
2023-10-31,18.5567
2023-11-01,18.04123
2023-11-02,17.52577
2023-11-03,27.83505
2023-11-04,27.83505
2023-11-05,23.19587
2023-11-06,13.40206
2023-11-07,26.28865
2023-11-08,22.68041
2023-11-09,25.25773
2023-11-10,16.49484
2023-11-11,18.04123
2023-11-12,19.58762
2023-11-13,14.94845
2023-11-14,33.50515
2023-11-15,28.35051
2023-11-16,19.07216
2023-11-17,21.64948
2023-11-18,28.86597
2023-11-19,23.71134
2023-11-20,27.83505
2023-11-21,30.41237
2023-11-22,38.14432
2023-11-23,29.8969
2023-11-24,24.2268
2023-11-25,24.2268
2023-11-26,28.86597
2023-11-27,24.2268
2023-11-28,37.1134
2023-11-29,33.50515
2023-11-30,25.77319
2023-12-01,22.16494
2023-12-02,19.07216
2023-12-03,25.77319
2023-12-04,20.10309
2023-12-05,35.05154
2023-12-06,30.92783
2023-12-07,29.38144
2023-12-08,24.2268
2023-12-09,29.8969
2023-12-10,21.64948
2023-12-11,34.02061
2023-12-12,29.38144
2023-12-13,28.35051
2023-12-14,37.62886
2023-12-15,25.25773
2023-12-16,27.83505
2023-12-17,22.16494
2023-12-18,29.38144
2023-12-19,37.1134
2023-12-20,31.44329
2023-12-21,23.71134
2023-12-22,33.50515
2023-12-23,24.74226
2023-12-24,30.92783
2023-12-25,22.16494
2023-12-26,29.8969
2023-12-27,25.25773
2023-12-28,23.19587
2023-12-29,24.2268
2023-12-30,22.68041
2023-12-31,24.74226
2024-01-01,23.71134
2024-01-02,36.59793
2024-01-03,39.17525
2024-01-04,25.77319
2024-01-05,28.86597
2024-01-06,21.13402
2024-01-07,28.86597
2024-01-08,31.95876
2024-01-09,24.2268
2024-01-10,29.8969
2024-01-11,34.02061
2024-01-12,29.38144
2024-01-13,32.98969
2024-01-14,41.23711
2024-01-15,35.56701
2024-01-16,30.92783
2024-01-17,32.47422
2024-01-18,30.92783
2024-01-19,28.86597
2024-01-20,35.56701
2024-01-21,26.80412
2024-01-22,27.31958
2024-01-23,27.83505
2024-01-24,35.56701
2024-01-25,20.61855
2024-01-26,30.92783
2024-01-27,28.35051
2024-01-28,26.28865
2024-01-29,28.86597
2024-01-30,37.1134
2024-01-31,38.14432
2024-02-01,36.08247
2024-02-02,26.80412
2024-02-03,29.8969
2024-02-04,35.05154
2024-02-05,30.92783
2024-02-06,26.28865
2024-02-07,32.98969
2024-02-08,26.80412
2024-02-09,22.16494
2024-02-10,17.0103
2024-02-11,15.46391
2024-02-12,20.61855
2024-02-13,27.31958
2024-02-14,28.86597
2024-02-15,34.02061
2024-02-16,41.23711
2024-02-17,27.83505
2024-02-18,25.77319
2024-02-19,40.72164
2024-02-20,33.50515
2024-02-21,34.02061
2024-02-22,37.1134
2024-02-23,31.44329
2024-02-24,29.8969
2024-02-25,25.25773
2024-02-26,45.36082
2024-02-27,47.42268
2024-02-28,40.20618
2024-02-29,48.96907
2024-03-01,40.72164
2024-03-02,22.16494
2024-03-03,22.68041
2024-03-04,31.44329
2024-03-05,29.38144
2024-03-06,34.53608
2024-03-07,31.95876
2024-03-08,34.02061
2024-03-09,32.98969
2024-03-10,22.16494
2024-03-11,31.44329
2024-03-12,30.92783
2024-03-13,40.20618
2024-03-14,38.14432
2024-03-15,26.28865
2024-03-16,34.53608
2024-03-17,21.64948
2024-03-18,29.38144
2024-03-19,37.62886
2024-03-20,27.83505
