date,해외주식양도소득세
2023-05-29,20.8752
2023-05-30,51.92868
2023-05-31,48.58995
2023-06-01,18.89789
2023-06-02,28.39546
2023-06-03,17.34197
2023-06-04,9.141
2023-06-05,16.7585
2023-06-06,19.12479
2023-06-07,29.56239
2023-06-08,18.89789
2023-06-09,35.6564
2023-06-10,17.34197
2023-06-11,8.58995
2023-06-12,18.34683
2023-06-13,31.66936
2023-06-14,37.21231
2023-06-15,29.04376
2023-06-16,29.17341
2023-06-17,12.8363
2023-06-18,7.87682
2023-06-19,11.89627
2023-06-20,15.39708
2023-06-21,28.00648
2023-06-22,15.07293
2023-06-23,13.64667
2023-06-24,7.00162
2023-06-25,6.094
2023-06-26,9.52998
2023-06-27,13.25769
2023-06-28,15.52674
2023-06-29,22.65802
2023-06-30,19.05996
2023-07-01,14.74878
2023-07-02,9.75688
2023-07-03,23.79254
2023-07-04,21.39384
2023-07-05,16.33711
2023-07-06,16.85575
2023-07-07,13.38735
2023-07-08,8.81685
2023-07-09,6.58022
2023-07-10,10.98865
2023-07-11,14.84602
2023-07-12,15.13776
2023-07-13,18.80064
2023-07-14,23.72771
2023-07-15,10.37277
2023-07-16,6.58022
2023-07-17,15.0081
2023-07-18,22.26904
2023-07-19,25.70502
2023-07-20,16.88816
2023-07-21,12.77147
2023-07-22,7.74716
2023-07-23,5.83468
2023-07-24,11.41004
2023-07-25,13.67909
2023-07-26,14.45705
2023-07-27,17.99027
2023-07-28,14.94327
2023-07-29,13.41977
2023-07-30,6.77471
2023-07-31,15.91572
2023-08-01,19.48136
2023-08-02,14.26256
2023-08-03,11.05348
2023-08-04,12.15559
2023-08-05,7.22852
2023-08-06,4.08427
2023-08-07,8.88168
2023-08-08,12.86871
2023-08-09,12.05834
2023-08-10,11.47487
2023-08-11,11.24797
2023-08-12,6.41815
2023-08-13,4.47325
2023-08-14,9.69205
2023-08-15,9.72447
2023-08-16,11.05348
2023-08-17,10.21069
2023-08-18,9.85413
2023-08-19,5.60777
2023-08-20,3.20907
2023-08-21,7.77957
2023-08-22,11.41004
2023-08-23,9.46515
2023-08-24,15.04051
2023-08-25,10.95623
2023-08-26,5.89951
2023-08-27,3.46839
2023-08-28,8.20097
2023-08-29,8.42787
2023-08-30,15.36466
2023-08-31,13.09562
2023-09-01,10.37277
2023-09-02,7.77957
2023-09-03,5.31604
2023-09-04,9.40032
2023-09-05,8.65478
2023-09-06,11.34521
2023-09-07,9.27066
2023-09-08,10.08103
2023-09-09,5.28363
2023-09-10,3.43598
2023-09-11,9.72447
2023-09-12,15.04051
2023-09-13,10.72933
2023-09-14,9.95137
2023-09-15,11.63695
2023-09-16,6.25607
2023-09-17,4.11669
2023-09-18,8.07131
2023-09-19,9.3679
2023-09-20,7.71474
2023-09-21,6.83954
2023-09-22,5.12155
2023-09-23,3.047
2023-09-24,2.78768
2023-09-25,5.25121
2023-09-26,6.48298
2023-09-27,11.34521
2023-09-28,4.99189
2023-09-29,5.4457
2023-09-30,3.85737
2023-10-01,2.30145
2023-10-02,4.31118
2023-10-03,5.41329
2023-10-04,6.64505
2023-10-05,8.52512
2023-10-06,6.28849
2023-10-07,5.70502
2023-10-08,2.56077
2023-10-09,3.69529
2023-10-10,8.84927
2023-10-11,10.40518
2023-10-12,11.3128
2023-10-13,8.03889
2023-10-14,4.11669
2023-10-15,3.047
2023-10-16,6.64505
2023-10-17,8.42787
2023-10-18,6.15883
2023-10-19,6.61264
2023-10-20,6.80713
2023-10-21,3.76012
2023-10-22,2.75526
2023-10-23,5.28363
2023-10-24,6.61264
2023-10-25,6.7423
2023-10-26,6.51539
2023-10-27,6.06158
2023-10-28,3.33873
2023-10-29,2.82009
2023-10-30,6.7423
2023-10-31,7.74716
2023-11-01,6.70988
2023-11-02,9.10858
2023-11-03,11.28038
2023-11-04,8.10372
2023-11-05,4.89465
2023-11-06,11.41004
2023-11-07,9.07617
2023-11-08,10.50243
2023-11-09,13.54943
2023-11-10,12.99837
2023-11-11,8.71961
2023-11-12,5.60777
2023-11-13,11.15072
2023-11-14,16.95299
2023-11-15,31.76661
2023-11-16,19.48136
2023-11-17,13.97082
2023-11-18,8.71961
2023-11-19,6.77471
2023-11-20,14.1329
2023-11-21,23.40356
2023-11-22,17.73095
2023-11-23,15.62398
2023-11-24,10.69692
2023-11-25,9.27066
2023-11-26,6.28849
2023-11-27,12.99837
2023-11-28,18.31442
2023-11-29,21.84764
2023-11-30,18.76823
2023-12-01,14.91085
2023-12-02,13.87358
2023-12-03,9.65964
2023-12-04,18.73581
2023-12-05,25.05672
2023-12-06,26.094
2023-12-07,30.21069
2023-12-08,29.75688
2023-12-09,20.64829
2023-12-10,13.58184
2023-12-11,23.24149
2023-12-12,36.33711
2023-12-13,34.26256
2023-12-14,51.83144
2023-12-15,52.09076
2023-12-16,28.00648
2023-12-17,18.08752
2023-12-18,33.7115
2023-12-19,49.46515
2023-12-20,51.70178
2023-12-21,45.60777
2023-12-22,45.70502
2023-12-23,31.79902
2023-12-24,17.4068
2023-12-25,17.53646
2023-12-26,54.61912
2023-12-27,80.81037
2023-12-28,59.61102
2023-12-29,39.12479
2023-12-30,19.5786
2023-12-31,10.53484
2024-01-01,10.27552
2024-01-02,31.21555
2024-01-03,24.53808
2024-01-04,17.01782
2024-01-05,14.48946
2024-01-06,8.39546
2024-01-07,8.33063
2024-01-08,12.93354
2024-01-09,20.09724
2024-01-10,18.24959
2024-01-11,20.71312
2024-01-12,16.72609
2024-01-13,10.50243
2024-01-14,8.33063
2024-01-15,12.70664
2024-01-16,13.93841
2024-01-17,20.8752
2024-01-18,17.21231
2024-01-19,22.82009
2024-01-20,21.5235
2024-01-21,13.38735
2024-01-22,22.49594
2024-01-23,23.17666
2024-01-24,26.3209
2024-01-25,27.48784
2024-01-26,23.37115
2024-01-27,12.57698
2024-01-28,9.141
2024-01-29,15.94813
2024-01-30,25.28363
2024-01-31,17.34197
2024-02-01,15.72123
2024-02-02,19.54619
2024-02-03,15.13776
2024-02-04,11.60453
2024-02-05,17.4068
2024-02-06,26.90437
2024-02-07,17.63371
2024-02-08,23.40356
2024-02-09,21.1021
2024-02-10,23.2739
2024-02-11,12.54457
2024-02-12,18.7034
2024-02-13,30.85899
2024-02-14,21.39384
2024-02-15,27.68233
2024-02-16,28.46029
2024-02-17,13.35494
2024-02-18,10.69692
2024-02-19,16.07779
2024-02-20,17.69854
2024-02-21,20.42139
2024-02-22,24.73257
2024-02-23,39.93517
2024-02-24,17.89303
2024-02-25,12.25283
2024-02-26,18.50891
2024-02-27,26.9692
2024-02-28,25.38087
2024-02-29,19.70826
2024-03-01,20.4538
2024-03-02,26.06158
2024-03-03,16.3047
2024-03-04,30.98865
2024-03-05,31.86385
2024-03-06,25.34846
2024-03-07,33.38735
2024-03-08,46.3209
2024-03-09,19.44894
2024-03-10,13.51701
2024-03-11,22.52836
2024-03-12,22.00972
2024-03-13,27.71474
2024-03-14,24.5705
2024-03-15,17.14748
2024-03-16,10.85899
2024-03-17,8.75202
2024-03-18,20.32414
2024-03-19,22.49594
2024-03-20,21.49108
