date,유아보험
2023-08-08,25.60975
2023-08-09,17.07317
2023-08-10,15.85365
2023-08-11,10.9756
2023-08-12,6.09756
2023-08-13,9.75609
2023-08-14,15.85365
2023-08-15,6.09756
2023-08-16,17.07317
2023-08-17,17.07317
2023-08-18,8.53658
2023-08-19,10.9756
2023-08-21,13.41463
2023-08-22,14.63414
2023-08-23,14.63414
2023-08-24,15.85365
2023-08-25,15.85365
2023-08-26,13.41463
2023-08-27,6.09756
2023-08-28,19.51219
2023-08-29,25.60975
2023-08-30,7.31707
2023-08-31,28.04878
2023-09-01,14.63414
2023-09-02,7.31707
2023-09-03,6.09756
2023-09-04,29.26829
2023-09-05,13.41463
2023-09-06,21.95121
2023-09-07,25.60975
2023-09-08,10.9756
2023-09-10,10.9756
2023-09-11,13.41463
2023-09-12,13.41463
2023-09-13,17.07317
2023-09-14,12.19512
2023-09-15,14.63414
2023-09-16,8.53658
2023-09-17,6.09756
2023-09-18,8.53658
2023-09-19,12.19512
2023-09-20,12.19512
2023-09-21,18.29268
2023-09-22,32.92682
2023-09-24,6.09756
2023-09-25,26.82926
2023-09-26,28.04878
2023-09-27,29.26829
2023-09-28,15.85365
2023-09-29,18.29268
2023-09-30,19.51219
2023-10-01,32.92682
2023-10-02,19.51219
2023-10-03,19.51219
2023-10-04,8.53658
2023-10-05,31.70731
2023-10-06,15.85365
2023-10-07,8.53658
2023-10-08,6.09756
2023-10-09,14.63414
2023-10-10,20.7317
2023-10-11,29.26829
2023-10-12,12.19512
2023-10-13,20.7317
2023-10-14,13.41463
2023-10-15,10.9756
2023-10-16,32.92682
2023-10-17,25.60975
2023-10-18,28.04878
2023-10-19,23.17073
2023-10-20,7.31707
2023-10-21,14.63414
2023-10-22,23.17073
2023-10-23,15.85365
2023-10-24,25.60975
2023-10-25,19.51219
2023-10-26,25.60975
2023-10-27,7.31707
2023-10-28,15.85365
2023-10-29,6.09756
2023-10-30,18.29268
2023-10-31,24.39024
2023-11-01,6.09756
2023-11-02,19.51219
2023-11-03,17.07317
2023-11-04,14.63414
2023-11-05,20.7317
2023-11-06,29.26829
2023-11-07,29.26829
2023-11-08,13.41463
2023-11-09,18.29268
2023-11-10,17.07317
2023-11-11,15.85365
2023-11-12,18.29268
2023-11-13,12.19512
2023-11-14,32.92682
2023-11-15,28.04878
2023-11-16,8.53658
2023-11-17,24.39024
2023-11-18,13.41463
2023-11-20,12.19512
2023-11-21,7.31707
2023-11-22,10.9756
2023-11-23,31.70731
2023-11-24,10.9756
2023-11-25,12.19512
2023-11-26,13.41463
2023-11-27,17.07317
2023-11-28,14.63414
2023-11-29,21.95121
2023-11-30,28.04878
2023-12-01,18.29268
2023-12-02,25.60975
2023-12-03,24.39024
2023-12-04,34.14634
2023-12-05,20.7317
2023-12-06,23.17073
2023-12-07,21.95121
2023-12-08,28.04878
2023-12-09,28.04878
2023-12-10,20.7317
2023-12-11,30.4878
2023-12-12,20.7317
2023-12-13,34.14634
2023-12-14,20.7317
2023-12-15,29.26829
2023-12-16,30.4878
2023-12-17,18.29268
2023-12-18,26.82926
2023-12-19,34.14634
2023-12-20,41.46341
2023-12-21,32.92682
2023-12-22,9.75609
2023-12-23,25.60975
2023-12-24,14.63414
2023-12-25,24.39024
2023-12-26,43.90243
2023-12-27,40.2439
2023-12-28,30.4878
2023-12-29,29.26829
2023-12-30,24.39024
2023-12-31,31.70731
2024-01-01,24.39024
2024-01-02,36.58536
2024-01-03,32.92682
2024-01-04,34.14634
2024-01-05,20.7317
2024-01-06,39.02439
2024-01-07,36.58536
2024-01-08,20.7317
2024-01-09,29.26829
2024-01-10,26.82926
2024-01-11,35.36585
2024-01-12,8.53658
2024-01-13,12.19512
2024-01-14,24.39024
2024-01-15,28.04878
2024-01-16,25.60975
2024-01-17,31.70731
2024-01-18,21.95121
2024-01-19,26.82926
2024-01-20,58.53658
2024-01-21,28.04878
2024-01-22,29.26829
2024-01-23,42.68292
2024-01-24,41.46341
2024-01-25,35.36585
2024-01-26,39.02439
2024-01-27,40.2439
2024-01-28,48.78048
2024-01-29,46.34146
2024-01-30,41.46341
2024-01-31,39.02439
2024-02-01,28.04878
2024-02-02,35.36585
2024-02-03,39.02439
2024-02-04,48.78048
2024-02-05,40.2439
2024-02-06,41.46341
2024-02-07,35.36585
2024-02-08,34.14634
2024-02-09,64.63414
2024-02-10,39.02439
2024-02-11,25.60975
2024-02-12,42.68292
2024-02-13,42.68292
2024-02-14,39.02439
2024-02-15,37.80487
2024-02-16,48.78048
2024-02-17,40.2439
2024-02-18,18.29268
2024-02-19,41.46341
2024-02-20,37.80487
2024-02-21,45.12195
2024-02-22,34.14634
2024-02-23,35.36585
2024-02-24,32.92682
2024-02-25,21.95121
2024-02-26,51.21951
2024-02-27,52.43902
2024-02-28,30.4878
2024-02-29,41.46341
2024-03-01,23.17073
2024-03-02,34.14634
2024-03-03,30.4878
2024-03-04,26.82926
2024-03-05,42.68292
2024-03-06,37.80487
2024-03-07,29.26829
2024-03-08,31.70731
2024-03-09,40.2439
2024-03-10,36.58536
2024-03-11,26.82926
2024-03-12,36.58536
2024-03-13,28.04878
2024-03-14,28.04878
2024-03-15,41.46341
2024-03-16,100.0
2024-03-17,31.70731
2024-03-18,32.92682
2024-03-19,64.63414
2024-03-20,59.75609
