date,실시간환율
2023-05-30,35.47028
2023-05-31,38.58212
2023-06-01,33.24754
2023-06-02,38.55872
2023-06-03,13.64061
2023-06-04,6.24707
2023-06-05,32.99017
2023-06-06,20.07487
2023-06-07,42.72344
2023-06-08,33.73888
2023-06-09,36.75713
2023-06-10,12.09639
2023-06-11,7.32335
2023-06-12,39.77538
2023-06-13,49.0641
2023-06-14,52.03556
2023-06-15,46.77117
2023-06-16,45.76509
2023-06-17,15.23163
2023-06-18,8.63359
2023-06-19,39.72859
2023-06-20,42.77023
2023-06-21,42.1853
2023-06-22,42.98081
2023-06-23,42.06832
2023-06-24,14.5765
2023-06-25,7.7445
2023-06-26,38.18437
2023-06-27,37.71642
2023-06-28,42.1619
2023-06-29,46.30322
2023-06-30,43.23818
2023-07-01,13.33645
2023-07-02,7.6743
2023-07-03,37.34206
2023-07-04,43.44875
2023-07-05,40.10294
2023-07-06,36.68694
2023-07-07,37.97379
2023-07-08,13.57042
2023-07-09,7.86148
2023-07-10,34.90875
2023-07-11,37.9036
2023-07-12,42.70004
2023-07-13,51.59101
2023-07-14,46.27983
2023-07-15,15.16144
2023-07-16,8.09546
2023-07-17,38.06738
2023-07-18,39.93916
2023-07-19,37.29527
2023-07-20,37.22508
2023-07-21,39.28404
2023-07-22,13.80439
2023-07-23,7.58072
2023-07-24,33.83247
2023-07-25,34.39401
2023-07-26,33.78568
2023-07-27,45.27374
2023-07-28,42.84043
2023-07-29,13.64061
2023-07-30,6.832
2023-07-31,32.28825
2023-08-01,34.25362
2023-08-02,43.49555
2023-08-03,46.02246
2023-08-04,48.01123
2023-08-05,16.49508
2023-08-06,7.37014
2023-08-07,36.59335
2023-08-08,45.20355
2023-08-09,46.79457
2023-08-10,38.58212
2023-08-11,40.68788
2023-08-12,15.60598
2023-08-13,7.7211
2023-08-14,42.98081
2023-08-15,27.60879
2023-08-16,51.56761
2023-08-17,49.34487
2023-08-18,49.29808
2023-08-19,15.02105
2023-08-20,8.91436
2023-08-21,45.36733
2023-08-22,42.60645
2023-08-23,40.43051
2023-08-24,43.0276
2023-08-25,41.69396
2023-08-26,14.6233
2023-08-27,7.46373
2023-08-28,36.1722
2023-08-29,35.86803
2023-08-30,36.45297
2023-08-31,35.40009
2023-09-01,33.45811
2023-09-02,11.06691
2023-09-03,5.40477
2023-09-04,29.90173
2023-09-05,37.83341
2023-09-06,40.24333
2023-09-07,37.95039
2023-09-08,31.37576
2023-09-09,9.4525
2023-09-10,5.9897
2023-09-11,31.07159
2023-09-12,32.05428
2023-09-13,33.24754
2023-09-14,33.15395
2023-09-15,32.61581
2023-09-16,9.66307
2023-09-17,5.45156
2023-09-18,30.86102
2023-09-19,33.48151
2023-09-20,32.96677
2023-09-21,46.5138
2023-09-22,40.38371
2023-09-23,11.58165
2023-09-24,6.34066
2023-09-25,31.37576
2023-09-26,40.80486
2023-09-27,38.60552
2023-09-28,20.35563
2023-09-29,15.93355
2023-09-30,10.99672
2023-10-01,8.07206
2023-10-02,16.82264
2023-10-03,25.01169
2023-10-04,51.96537
2023-10-05,41.50678
2023-10-06,35.35329
2023-10-07,14.01497
2023-10-08,7.32335
2023-10-09,23.91202
2023-10-10,42.88722
2023-10-11,37.48245
2023-10-12,34.76836
2023-10-13,36.85072
2023-10-14,13.17267
2023-10-15,7.93167
2023-10-16,32.87318
2023-10-17,36.45297
2023-10-18,35.2597
2023-10-19,41.48338
2023-10-20,34.88535
2023-10-21,9.78006
2023-10-22,6.20028
2023-10-23,29.73795
2023-10-24,32.00748
2023-10-25,28.73186
2023-10-26,32.49883
2023-10-27,25.69021
2023-10-28,10.15442
2023-10-29,4.60926
2023-10-30,26.93027
2023-10-31,28.96583
2023-11-01,30.01871
2023-11-02,33.17735
2023-11-03,42.46607
2023-11-04,16.26111
2023-11-05,8.70379
2023-11-06,47.26251
2023-11-07,45.06317
2023-11-08,42.27889
2023-11-09,32.7562
2023-11-10,32.91998
2023-11-11,11.58165
2023-11-12,6.57463
2023-11-13,28.3809
2023-11-14,31.30556
2023-11-15,42.46607
2023-11-16,39.16705
2023-11-17,38.13757
2023-11-18,11.65184
2023-11-19,7.27655
2023-11-20,33.62189
2023-11-21,32.40524
2023-11-22,33.97285
2023-11-23,29.76134
2023-11-24,37.15489
2023-11-25,9.73327
2023-11-26,6.59803
2023-11-27,27.77257
2023-11-28,27.5854
2023-11-29,31.07159
2023-11-30,33.22414
2023-12-01,31.93729
2023-12-02,12.8451
2023-12-03,6.57463
2023-12-04,29.15301
2023-12-05,35.54047
2023-12-06,31.23537
2023-12-07,32.12447
2023-12-08,37.24847
2023-12-09,13.99157
2023-12-10,6.8788
2023-12-11,32.33504
2023-12-12,30.83762
2023-12-13,29.17641
2023-12-14,45.74169
2023-12-15,36.10201
2023-12-16,14.5999
2023-12-17,8.04866
2023-12-18,32.59241
2023-12-19,35.02573
2023-12-20,35.07253
2023-12-21,31.70332
2023-12-22,28.14693
2023-12-23,10.03743
2023-12-24,6.20028
2023-12-25,7.79129
2023-12-26,27.88956
2023-12-27,29.2934
2023-12-28,30.72063
2023-12-29,26.01778
2023-12-30,12.26017
2023-12-31,6.832
2024-01-01,8.86757
2024-01-02,40.5007
2024-01-03,33.27094
2024-01-04,32.7562
2024-01-05,30.72063
2024-01-06,12.42395
2024-01-07,6.76181
2024-01-08,25.854
2024-01-09,30.74403
2024-01-10,29.80814
2024-01-11,28.84885
2024-01-12,26.86008
2024-01-13,10.45858
2024-01-14,6.05989
2024-01-15,25.36265
2024-01-16,33.03696
2024-01-17,43.9401
2024-01-18,36.96771
2024-01-19,28.87225
2024-01-20,12.79831
2024-01-21,6.76181
2024-01-22,25.15208
2024-01-23,25.854
2024-01-24,28.02994
2024-01-25,24.61394
2024-01-26,24.0758
2024-01-27,9.54609
2024-01-28,5.56855
2024-01-29,22.15722
2024-01-30,24.66073
2024-01-31,26.76649
2024-02-01,26.48572
2024-02-02,29.01263
2024-02-03,14.20215
2024-02-04,6.10669
2024-02-05,29.12962
2024-02-06,28.82545
2024-02-07,24.54375
2024-02-08,20.49602
2024-02-09,12.8685
2024-02-10,8.25924
2024-02-11,5.59195
2024-02-12,11.09031
2024-02-13,29.2934
2024-02-14,31.79691
2024-02-15,27.67898
2024-02-16,24.49695
2024-02-17,10.85634
2024-02-18,6.76181
2024-02-19,20.44922
2024-02-20,22.99953
2024-02-21,24.28638
2024-02-22,27.28123
2024-02-23,25.71361
2024-02-24,10.62236
2024-02-25,6.832
2024-02-26,25.08189
2024-02-27,22.95273
2024-02-28,24.9181
2024-02-29,23.16331
2024-03-01,14.97426
2024-03-02,9.56948
2024-03-03,7.20636
2024-03-04,24.68413
2024-03-05,25.15208
2024-03-06,24.9181
2024-03-07,23.42068
2024-03-08,26.22835
2024-03-09,10.90313
2024-03-10,6.27047
2024-03-11,25.8072
2024-03-12,25.54983
2024-03-13,25.38605
2024-03-14,22.25081
2024-03-15,24.1226
2024-03-16,9.54609
2024-03-17,6.66822
2024-03-18,21.03416
2024-03-19,24.42676
2024-03-20,27.37482
