date,페이코인
2023-05-30,0.06606
2023-05-31,0.05789
2023-06-01,0.05947
2023-06-02,0.05302
2023-06-03,0.04112
2023-06-04,0.03883
2023-06-05,0.05259
2023-06-06,0.03826
2023-06-07,0.06334
2023-06-08,0.04872
2023-06-09,0.04112
2023-06-10,0.04012
2023-06-11,0.04155
2023-06-12,0.04643
2023-06-13,0.09329
2023-06-14,0.10905
2023-06-15,0.06764
2023-06-16,0.05932
2023-06-17,0.03439
2023-06-18,0.0364
2023-06-19,0.04829
2023-06-20,0.04485
2023-06-21,0.04757
2023-06-22,0.05617
2023-06-23,0.04442
2023-06-24,0.04069
2023-06-25,0.03983
2023-06-26,0.05546
2023-06-27,0.04786
2023-06-28,0.05531
2023-06-29,0.04714
2023-06-30,0.04299
2023-07-01,0.04069
2023-07-02,0.04127
2023-07-03,0.05417
2023-07-04,0.04643
2023-07-05,0.04413
2023-07-06,0.0437
2023-07-07,0.04872
2023-07-08,0.03109
2023-07-09,0.03138
2023-07-10,0.04127
2023-07-11,0.04399
2023-07-12,0.04872
2023-07-13,0.04256
2023-07-14,0.08426
2023-07-15,0.0384
2023-07-16,0.04155
2023-07-17,0.04972
2023-07-18,0.05632
2023-07-19,0.05789
2023-07-20,0.0503
2023-07-21,0.03912
2023-07-22,0.0298
2023-07-23,0.03783
2023-07-24,0.04772
2023-07-25,0.0417
2023-07-26,0.04413
2023-07-27,0.04413
2023-07-28,0.04557
2023-07-29,0.03367
2023-07-30,0.03167
2023-07-31,0.04585
2023-08-01,0.04055
2023-08-02,0.03811
2023-08-03,0.03267
2023-08-04,0.03654
2023-08-05,0.02307
2023-08-06,0.02837
2023-08-07,0.03382
2023-08-08,0.03339
2023-08-09,0.03869
2023-08-10,0.03081
2023-08-11,0.03023
2023-08-12,0.02679
2023-08-13,0.02522
2023-08-14,0.03683
2023-08-15,0.02923
2023-08-16,0.04342
2023-08-17,0.03625
2023-08-18,0.02937
2023-08-19,0.02464
2023-08-20,0.0245
2023-08-21,0.03367
2023-08-22,0.02937
2023-08-23,0.0321
2023-08-24,0.03066
2023-08-25,0.02952
2023-08-26,0.02608
2023-08-27,0.02249
2023-08-28,0.03238
2023-08-29,0.03597
2023-08-30,0.04342
2023-08-31,0.03253
2023-09-01,0.04686
2023-09-02,0.04141
2023-09-03,0.03926
2023-09-04,0.04915
2023-09-05,0.04542
2023-09-06,0.05159
2023-09-07,0.03883
2023-09-08,0.03883
2023-09-09,0.0278
2023-09-10,0.02837
2023-09-11,0.04069
2023-09-12,0.04542
2023-09-13,0.0513
2023-09-14,0.04485
2023-09-15,0.05402
2023-09-16,0.0374
2023-09-17,0.03396
2023-09-18,0.0364
2023-09-19,0.04442
2023-09-20,0.03654
2023-09-21,0.03955
2023-09-22,0.03281
2023-09-23,0.02909
2023-09-24,0.02894
2023-09-25,0.24935
2023-09-26,0.06219
2023-09-27,0.03396
2023-09-28,0.02493
2023-09-29,0.02522
2023-09-30,0.0212
2023-10-01,0.02837
2023-10-02,0.06506
2023-10-03,0.15018
2023-10-04,0.06692
2023-10-05,0.05374
2023-10-06,0.04012
2023-10-07,0.02665
2023-10-08,0.02636
2023-10-09,0.02837
2023-10-10,0.02952
2023-10-11,0.03296
2023-10-12,0.03453
2023-10-13,0.02937
2023-10-14,0.01948
2023-10-15,0.02249
2023-10-16,0.03109
2023-10-17,0.03353
2023-10-18,0.03138
2023-10-19,0.03009
2023-10-20,0.02479
2023-10-21,0.02221
2023-10-22,0.02264
2023-10-23,0.03439
2023-10-24,0.07853
2023-10-25,0.05273
2023-10-26,0.04542
2023-10-27,0.03554
2023-10-28,0.0202
2023-10-29,0.02794
2023-10-30,0.06549
2023-10-31,0.04442
2023-11-01,0.04313
2023-11-02,0.0523
2023-11-03,0.03425
2023-11-04,0.02708
2023-11-05,0.03597
2023-11-06,0.05417
2023-11-07,0.06678
2023-11-08,0.05259
2023-11-09,0.05918
2023-11-10,0.05975
2023-11-11,0.0394
2023-11-12,0.03396
2023-11-13,0.05617
2023-11-14,0.10834
2023-11-15,0.08885
2023-11-16,0.07838
2023-11-17,0.06133
2023-11-18,0.04284
2023-11-19,0.03668
2023-11-20,0.07237
2023-11-21,0.06807
2023-11-22,0.05288
2023-11-23,0.06663
2023-11-24,0.05889
2023-11-25,0.04585
2023-11-26,0.04213
2023-11-27,0.05316
2023-11-28,0.04084
2023-11-29,0.03955
2023-11-30,0.03826
2023-12-01,0.04872
2023-12-02,0.03654
2023-12-03,0.04528
2023-12-04,0.10117
2023-12-05,0.09974
2023-12-06,0.14359
2023-12-07,0.37833
2023-12-08,0.26082
2023-12-09,0.15176
2023-12-10,0.1519
2023-12-11,0.22671
2023-12-12,0.21639
2023-12-13,0.18658
2023-12-14,0.13771
2023-12-15,0.08612
2023-12-16,0.05445
2023-12-17,0.05517
2023-12-18,0.06176
2023-12-19,0.08856
2023-12-20,0.08168
2023-12-21,0.16423
2023-12-22,0.08899
2023-12-23,0.06319
2023-12-24,0.05316
2023-12-25,0.08541
2023-12-26,0.09057
2023-12-27,0.06262
2023-12-28,0.07566
2023-12-29,0.11478
2023-12-30,0.0877
2023-12-31,0.05947
2024-01-01,0.0566
2024-01-02,0.08842
2024-01-03,0.07294
2024-01-04,0.05546
2024-01-05,0.05173
2024-01-06,0.0384
2024-01-07,0.04055
2024-01-08,0.04729
2024-01-09,0.05789
2024-01-10,0.06405
2024-01-11,0.15563
2024-01-12,0.10475
2024-01-13,0.04471
2024-01-14,0.05746
2024-01-15,0.06706
2024-01-16,0.06119
2024-01-17,0.06319
2024-01-18,0.05574
2024-01-19,0.06147
2024-01-20,0.03353
2024-01-21,0.04313
2024-01-22,0.05445
2024-01-23,0.05001
2024-01-24,0.04041
2024-01-25,0.03983
2024-01-26,0.0437
2024-01-27,0.0288
2024-01-28,0.0298
2024-01-29,0.04614
2024-01-30,0.04958
2024-01-31,0.07838
2024-02-01,0.10017
2024-02-02,0.09544
2024-02-03,0.04514
2024-02-04,0.0427
2024-02-05,0.07366
2024-02-06,0.06678
2024-02-07,0.04886
2024-02-08,0.03998
2024-02-09,0.03883
2024-02-10,0.03525
2024-02-11,0.04256
2024-02-12,0.04915
2024-02-13,0.07967
2024-02-14,0.06305
2024-02-15,0.08383
2024-02-16,0.06577
2024-02-17,0.05001
2024-02-18,0.05531
2024-02-19,0.09171
2024-02-20,0.0685
2024-02-21,0.06219
2024-02-22,0.06147
2024-02-23,0.05216
2024-02-24,0.04299
2024-02-25,0.04342
2024-02-26,0.05202
2024-02-27,0.09014
2024-02-28,0.11335
2024-02-29,0.1337
2024-03-01,0.09415
2024-03-02,0.09501
2024-03-03,0.0844
2024-03-04,0.12195
2024-03-05,0.17325
2024-03-06,0.12238
2024-03-07,0.13485
2024-03-08,0.12596
2024-03-09,0.08569
2024-03-10,0.08985
2024-03-11,0.15133
2024-03-12,0.16896
2024-03-13,0.13628
2024-03-14,0.11951
2024-03-15,0.0887
2024-03-16,0.07208
2024-03-17,0.06291
2024-03-18,0.08268
2024-03-19,0.07093
2024-03-20,0.08842
