date,채권시장
2022-05-15,0.92818
2022-05-16,2.88226
2022-05-17,3.02882
2022-05-18,1.85637
2022-05-19,2.19833
2022-05-20,1.46555
2022-05-21,0.78163
2022-05-22,0.92818
2022-05-23,2.05178
2022-05-24,1.80752
2022-05-25,2.10063
2022-05-26,1.90522
2022-05-27,1.85637
2022-05-28,0.87933
2022-05-29,0.97703
2022-05-30,1.319
2022-05-31,2.24719
2022-06-01,0.68392
2022-06-02,2.19833
2022-06-03,1.56326
2022-06-04,0.58622
2022-06-05,0.68392
2022-06-06,0.48851
2022-06-07,1.95407
2022-06-08,2.83341
2022-06-09,2.49145
2022-06-10,2.34489
2022-06-11,0.83048
2022-06-12,1.51441
2022-06-13,4.34782
2022-06-14,4.44553
2022-06-15,5.42256
2022-06-16,4.15241
2022-06-17,3.07767
2022-06-18,1.4167
2022-06-19,2.14948
2022-06-20,3.61504
2022-06-21,3.32193
2022-06-22,3.27308
2022-06-23,3.27308
2022-06-24,2.68685
2022-06-25,0.63507
2022-06-26,1.17244
2022-06-27,2.14948
2022-06-28,2.10063
2022-06-29,2.05178
2022-06-30,2.24719
2022-07-01,2.19833
2022-07-02,0.68392
2022-07-03,0.68392
2022-07-04,1.56326
2022-07-05,2.24719
2022-07-06,2.5403
2022-07-07,2.05178
2022-07-08,1.51441
2022-07-09,0.68392
2022-07-10,1.02589
2022-07-11,2.638
2022-07-12,2.44259
2022-07-13,3.56619
2022-07-14,2.29604
2022-07-15,1.85637
2022-07-16,0.34196
2022-07-17,0.83048
2022-07-18,2.05178
2022-07-19,1.22129
2022-07-20,2.10063
2022-07-21,1.75867
2022-07-22,2.638
2022-07-23,1.02589
2022-07-24,0.68392
2022-07-25,1.51441
2022-07-26,2.68685
2022-07-27,2.00293
2022-07-28,2.638
2022-07-29,1.36785
2022-07-30,0.43966
2022-07-31,0.97703
2022-08-01,2.34489
2022-08-02,2.05178
2022-08-03,1.22129
2022-08-04,2.05178
2022-08-05,1.4167
2022-08-06,0.87933
2022-08-07,1.36785
2022-08-08,2.24719
2022-08-09,1.07474
2022-08-10,1.319
2022-08-11,1.95407
2022-08-12,1.17244
2022-08-13,0.24425
2022-08-14,0.29311
2022-08-15,0.63507
2022-08-16,1.51441
2022-08-17,1.90522
2022-08-18,1.4167
2022-08-19,1.17244
2022-08-20,0.34196
2022-08-21,0.34196
2022-08-22,1.319
2022-08-23,1.22129
2022-08-24,1.56326
2022-08-25,3.32193
2022-08-26,2.34489
2022-08-27,0.43966
2022-08-28,1.17244
2022-08-29,3.51734
2022-08-30,1.90522
2022-08-31,2.34489
2022-09-01,2.58915
2022-09-02,2.00293
2022-09-03,0.83048
2022-09-04,1.07474
2022-09-05,1.85637
2022-09-06,1.46555
2022-09-07,2.49145
2022-09-08,1.70981
2022-09-09,0.58622
2022-09-10,0.43966
2022-09-11,0.78163
2022-09-12,1.07474
2022-09-13,2.93111
2022-09-14,2.78456
2022-09-15,2.5403
2022-09-16,2.39374
2022-09-17,1.319
2022-09-18,0.78163
2022-09-19,2.83341
2022-09-20,2.49145
2022-09-21,2.24719
2022-09-22,3.66389
2022-09-23,6.10649
2022-09-24,1.66096
2022-09-25,1.70981
2022-09-26,5.76453
2022-09-27,4.29897
2022-09-28,9.23302
2022-09-29,6.2042
2022-09-30,5.81338
2022-10-01,1.51441
2022-10-02,1.80752
2022-10-03,1.95407
2022-10-04,3.90815
2022-10-05,3.32193
2022-10-06,4.25012
2022-10-07,2.78456
2022-10-08,1.95407
2022-10-09,1.51441
2022-10-10,2.14948
2022-10-11,4.20127
2022-10-12,6.3019
2022-10-13,5.22716
2022-10-14,4.20127
2022-10-15,2.19833
2022-10-16,2.83341
2022-10-17,5.27601
2022-10-18,5.81338
2022-10-19,12.55495
2022-10-20,17.53786
2022-10-21,35.12457
2022-10-22,33.70786
2022-10-23,40.40058
2022-10-24,100.0
2022-10-25,69.41866
2022-10-26,66.63409
2022-10-27,57.40107
2022-10-28,39.52125
2022-10-29,18.17293
2022-10-30,11.57791
2022-10-31,23.10698
2022-11-01,24.86565
2022-11-02,26.08695
2022-11-03,33.5613
2022-11-04,27.40595
2022-11-05,13.04347
2022-11-06,13.77625
2022-11-07,28.67611
2022-11-08,28.08988
2022-11-09,20.95749
2022-11-10,17.3913
2022-11-11,16.02344
2022-11-12,8.35368
2022-11-13,10.01465
2022-11-14,14.851
2022-11-15,15.29066
2022-11-16,15.38837
2022-11-17,14.851
2022-11-18,10.99169
2022-11-19,5.22716
2022-11-20,6.74157
2022-11-21,12.70151
2022-11-22,12.55495
2022-11-23,11.62677
2022-11-24,12.35955
2022-11-25,10.11235
2022-11-26,4.54323
2022-11-27,4.34782
2022-11-28,9.86809
2022-11-29,9.37957
2022-11-30,8.98876
2022-12-01,9.9658
2022-12-02,7.18124
2022-12-03,2.97997
2022-12-04,4.39667
2022-12-05,7.96287
2022-12-06,6.49731
2022-12-07,7.32779
2022-12-08,8.59794
2022-12-09,7.37664
2022-12-10,3.32193
2022-12-11,2.93111
2022-12-12,7.27894
2022-12-13,7.4255
2022-12-14,6.15534
2022-12-15,5.91108
2022-12-16,5.32486
2022-12-17,2.44259
2022-12-18,2.39374
2022-12-19,5.66682
2022-12-20,7.23009
2022-12-21,5.86223
2022-12-22,6.69272
2022-12-23,5.27601
2022-12-24,2.00293
2022-12-25,2.19833
2022-12-26,4.68978
2022-12-27,4.49438
2022-12-28,4.49438
2022-12-29,6.44846
2022-12-30,5.91108
2022-12-31,2.49145
2023-01-01,2.34489
2023-01-02,4.20127
2023-01-03,5.12945
2023-01-04,5.61797
2023-01-05,4.88519
2023-01-06,4.05471
2023-01-07,1.90522
2023-01-08,2.24719
2023-01-09,6.15534
2023-01-10,7.47435
2023-01-11,6.83927
2023-01-12,5.42256
2023-01-13,5.76453
2023-01-14,1.80752
2023-01-15,1.75867
2023-01-16,4.44553
2023-01-17,5.03175
2023-01-18,4.05471
2023-01-19,4.93404
2023-01-20,3.27308
2023-01-21,1.90522
2023-01-22,1.02589
2023-01-23,1.27015
2023-01-24,2.10063
2023-01-25,2.93111
2023-01-26,4.54323
2023-01-27,3.32193
2023-01-28,2.14948
2023-01-29,1.85637
2023-01-30,3.37078
2023-01-31,3.17537
2023-02-01,3.7616
2023-02-02,4.83634
2023-02-03,3.90815
2023-02-04,1.95407
2023-02-05,1.95407
2023-02-06,4.34782
2023-02-07,4.39667
2023-02-08,3.41963
2023-02-09,3.27308
2023-02-10,1.95407
2023-02-11,1.51441
2023-02-12,1.75867
2023-02-13,2.68685
2023-02-14,3.12652
2023-02-15,3.02882
2023-02-16,3.90815
2023-02-17,3.51734
2023-02-18,0.92818
2023-02-19,1.70981
2023-02-20,3.95701
2023-02-21,3.95701
2023-02-22,4.05471
2023-02-23,3.32193
2023-02-24,2.44259
2023-02-25,1.07474
2023-02-26,1.07474
2023-02-27,3.37078
2023-02-28,4.88519
2023-03-01,2.10063
2023-03-02,3.81045
2023-03-03,3.37078
2023-03-04,1.07474
2023-03-05,1.27015
2023-03-06,3.32193
2023-03-07,2.88226
2023-03-08,2.44259
2023-03-09,3.32193
2023-03-10,3.95701
2023-03-11,1.75867
2023-03-12,1.36785
2023-03-13,4.93404
2023-03-14,6.15534
2023-03-15,4.39667
2023-03-16,4.25012
2023-03-17,2.24719
2023-03-18,1.36785
2023-03-19,1.46555
2023-03-20,4.59208
2023-03-21,4.88519
2023-03-22,3.95701
2023-03-23,4.05471
2023-03-24,3.7616
2023-03-25,1.319
2023-03-26,1.66096
2023-03-27,3.41963
2023-03-28,3.07767
2023-03-29,3.12652
2023-03-30,4.15241
2023-03-31,2.97997
2023-04-01,1.07474
2023-04-02,1.70981
2023-04-03,3.7616
2023-04-04,2.68685
2023-04-05,2.39374
2023-04-06,2.78456
2023-04-07,2.88226
2023-04-08,0.63507
2023-04-09,1.66096
2023-04-10,2.49145
2023-04-11,2.68685
2023-04-12,2.58915
2023-04-13,2.68685
2023-04-14,2.29604
2023-04-15,1.66096
2023-04-16,1.22129
2023-04-17,3.32193
2023-04-18,3.07767
2023-04-19,2.44259
2023-04-20,2.78456
2023-04-21,2.68685
2023-04-22,0.68392
2023-04-23,1.12359
2023-04-24,2.88226
2023-04-25,2.24719
2023-04-26,2.97997
2023-04-27,1.95407
2023-04-28,1.51441
2023-04-29,0.39081
2023-04-30,0.63507
2023-05-01,0.92818
2023-05-02,2.638
2023-05-03,1.66096
2023-05-04,2.29604
2023-05-05,0.58622
2023-05-06,1.12359
2023-05-07,1.51441
2023-05-08,2.14948
2023-05-09,3.07767
2023-05-10,2.44259
2023-05-11,3.22423
2023-05-12,2.19833
2023-05-13,1.36785
2023-05-14,1.17244
2023-05-15,2.34489
2023-05-16,2.88226
2023-05-17,1.95407
2023-05-18,2.83341
2023-05-19,3.27308
2023-05-20,1.22129
2023-05-21,2.49145
2023-05-22,2.10063
2023-05-23,3.12652
2023-05-24,3.17537
2023-05-25,8.59794
2023-05-26,3.17537
2023-05-27,1.319
2023-05-28,1.17244
2023-05-29,2.05178
2023-05-30,3.95701
2023-05-31,3.22423
2023-06-01,3.12652
2023-06-02,1.95407
2023-06-03,0.78163
2023-06-04,1.02589
2023-06-05,2.44259
2023-06-06,1.17244
