date,엔화환율전망
2023-06-11,19.32923
2023-06-12,49.46236
2023-06-13,100.0
2023-06-14,88.78648
2023-06-15,74.16794
2023-06-16,82.51408
2023-06-17,36.78955
2023-06-18,37.42959
2023-06-19,96.18535
2023-06-20,93.7788
2023-06-21,74.24475
2023-06-22,57.34767
2023-06-23,53.94265
2023-06-24,22.75985
2023-06-25,22.04301
2023-06-26,44.52124
2023-06-27,48.92473
2023-06-28,40.91141
2023-06-29,36.43113
2023-06-30,32.07885
2023-07-01,18.40757
2023-07-02,18.25396
2023-07-03,38.22324
2023-07-04,68.56118
2023-07-05,67.86994
2023-07-06,34.12698
2023-07-07,30.77316
2023-07-08,19.84126
2023-07-09,18.8172
2023-07-10,38.42805
2023-07-11,38.12083
2023-07-12,46.67178
2023-07-13,39.1193
2023-07-14,36.58474
2023-07-15,18.25396
2023-07-16,18.27956
2023-07-17,34.22939
2023-07-18,31.95084
2023-07-19,30.87557
2023-07-20,24.09114
2023-07-21,25.39682
2023-07-22,12.72401
2023-07-23,14.02969
2023-07-24,32.20686
2023-07-25,31.23399
2023-07-26,23.63031
2023-07-27,26.16487
2023-07-28,37.25038
2023-07-29,17.84434
2023-07-30,14.1065
2023-07-31,64.79774
2023-08-01,43.01075
2023-08-02,29.85151
2023-08-03,22.45263
2023-08-04,26.75371
2023-08-05,18.17716
2023-08-06,15.61699
2023-08-07,28.75064
2023-08-08,25.85765
2023-08-09,23.86072
2023-08-10,19.63645
2023-08-11,19.45724
2023-08-12,11.11111
2023-08-13,11.0087
2023-08-14,21.30056
2023-08-15,16.02662
2023-08-16,23.09267
2023-08-17,20.60931
2023-08-18,20.22529
2023-08-19,12.5448
2023-08-20,13.87608
2023-08-21,22.75985
2023-08-22,17.71633
2023-08-23,17.38351
2023-08-24,25.19201
2023-08-25,24.11674
2023-08-26,12.41679
2023-08-27,9.93343
2023-08-28,25.62724
2023-08-29,24.96159
2023-08-30,18.12596
2023-08-31,16.35944
2023-09-01,16.18023
2023-09-02,8.93497
2023-09-03,10.06144
2023-09-04,22.96466
2023-09-05,20.04608
2023-09-06,14.59293
2023-09-07,13.72247
2023-09-08,12.13517
2023-09-09,6.45161
2023-09-10,7.75729
2023-09-11,17.56272
2023-09-12,17.2299
2023-09-13,20.04608
2023-09-14,19.73886
2023-09-15,24.14234
2023-09-16,8.57654
2023-09-17,9.11418
2023-09-18,35.35586
2023-09-19,46.74859
2023-09-20,29.59549
2023-09-21,22.32462
2023-09-22,17.58832
2023-09-23,8.98617
2023-09-24,8.47414
2023-09-25,20.4557
2023-09-26,15.84741
2023-09-27,14.23451
2023-09-28,8.24372
2023-09-29,6.57962
2023-09-30,7.32206
2023-10-01,6.88684
2023-10-02,10.29185
2023-10-03,10.9831
2023-10-04,27.39375
2023-10-05,17.35791
2023-10-06,12.46799
2023-10-07,7.52688
2023-10-08,5.70916
2023-10-09,9.31899
2023-10-10,13.85048
2023-10-11,20.19969
2023-10-12,24.06554
2023-10-13,15.43778
2023-10-14,8.29493
2023-10-15,8.09011
2023-10-16,14.43932
2023-10-17,13.03123
2023-10-18,12.92882
2023-10-19,15.38658
2023-10-20,12.98003
2023-10-21,6.98924
2023-10-22,7.34767
2023-10-23,13.85048
2023-10-24,21.9918
2023-10-25,18.7916
2023-10-26,9.85663
2023-10-27,7.98771
2023-10-28,5.04352
2023-10-29,5.22273
2023-10-30,9.60061
2023-10-31,14.74654
2023-11-01,15.33538
2023-11-02,31.3876
2023-11-03,63.08243
2023-11-04,25.85765
2023-11-05,21.32616
2023-11-06,75.29441
2023-11-07,41.29544
2023-11-08,35.68868
2023-11-09,27.24014
2023-11-10,20.71172
2023-11-11,9.57501
2023-11-12,9.34459
2023-11-13,16.99948
2023-11-14,18.7916
2023-11-15,33.97337
2023-11-16,39.27291
2023-11-17,22.91346
2023-11-18,9.62621
2023-11-19,9.88223
2023-11-20,30.41474
2023-11-21,22.27342
2023-11-22,17.43471
2023-11-23,15.89861
2023-11-24,17.48591
2023-11-25,10.01024
2023-11-26,9.85663
2023-11-27,19.43164
2023-11-28,16.92268
2023-11-29,17.71633
2023-11-30,21.45417
2023-12-01,20.4045
2023-12-02,14.90015
2023-12-03,11.82795
2023-12-04,31.2596
2023-12-05,33.89656
2023-12-06,21.78699
2023-12-07,43.8044
2023-12-08,36.96876
2023-12-09,18.71479
2023-12-10,16.35944
2023-12-11,24.62877
2023-12-12,20.14848
2023-12-13,17.94674
2023-12-14,32.41167
2023-12-15,20.68612
2023-12-16,15.54019
2023-12-17,16.30824
2023-12-18,25.75524
2023-12-19,22.52944
2023-12-20,17.61392
2023-12-21,16.69226
2023-12-22,14.2089
2023-12-23,9.21658
2023-12-24,7.9621
2023-12-25,9.16538
2023-12-26,17.74193
2023-12-27,15.79621
2023-12-28,14.95135
2023-12-29,12.00716
2023-12-30,12.44239
2023-12-31,10.01024
2024-01-01,11.49513
2024-01-02,20.83973
2024-01-03,17.46031
2024-01-04,15.97542
2024-01-05,15.54019
2024-01-06,8.37173
2024-01-07,8.32053
2024-01-08,12.85202
2024-01-09,13.56886
2024-01-10,15.15616
2024-01-11,18.50998
2024-01-12,11.93036
2024-01-13,4.65949
2024-01-14,5.42754
2024-01-15,10.93189
2024-01-16,14.1321
2024-01-17,12.41679
2024-01-18,12.5704
2024-01-19,13.90168
2024-01-20,6.50281
2024-01-21,6.86123
2024-01-22,11.13671
2024-01-23,11.80235
2024-01-24,8.57654
2024-01-25,8.93497
2024-01-26,7.62928
2024-01-27,5.12032
2024-01-28,4.91551
2024-01-29,9.3958
2024-01-30,9.34459
2024-01-31,8.93497
2024-02-01,12.00716
2024-02-02,10.01024
2024-02-03,5.60675
2024-02-04,5.17153
2024-02-05,17.66513
2024-02-06,26.7025
2024-02-07,15.36098
2024-02-08,13.92729
2024-02-09,8.88376
2024-02-10,7.47567
2024-02-11,7.19406
2024-02-12,8.96057
2024-02-13,25.75524
2024-02-14,19.91807
2024-02-15,15.87301
2024-02-16,11.67434
2024-02-17,5.22273
2024-02-18,5.22273
2024-02-19,10.34306
2024-02-20,11.13671
2024-02-21,10.65028
2024-02-22,22.86226
2024-02-23,16.97388
2024-02-24,7.55248
2024-02-25,8.90937
2024-02-26,16.51305
2024-02-27,13.56886
2024-02-28,10.9831
2024-02-29,10.52227
2024-03-01,7.52688
2024-03-02,6.52841
2024-03-03,7.19406
2024-03-04,12.80081
2024-03-05,15.23297
2024-03-06,11.75115
2024-03-07,16.58986
2024-03-08,11.13671
2024-03-09,5.81157
2024-03-10,7.16845
2024-03-11,11.75115
2024-03-12,12.85202
2024-03-13,12.10957
2024-03-14,11.18791
2024-03-15,13.00563
2024-03-16,6.91244
2024-03-17,5.35074
2024-03-18,13.00563
2024-03-19,25.70404
2024-03-20,25.0384
