date,미국주식거래시간
2023-05-30,26.80067
2023-05-31,19.26298
2023-06-01,16.91792
2023-06-02,18.59296
2023-06-03,8.3752
2023-06-04,2.51256
2023-06-05,12.2278
2023-06-06,13.23283
2023-06-07,16.91792
2023-06-08,13.73534
2023-06-09,22.94807
2023-06-10,6.86767
2023-06-11,3.68509
2023-06-12,11.55778
2023-06-13,20.93802
2023-06-14,21.60804
2023-06-15,15.74539
2023-06-16,17.92294
2023-06-17,6.36515
2023-06-18,3.18257
2023-06-19,20.93802
2023-06-20,14.23785
2023-06-21,17.92294
2023-06-22,17.92294
2023-06-23,12.89782
2023-06-24,5.36013
2023-06-25,2.68006
2023-06-26,8.87772
2023-06-27,12.2278
2023-06-28,12.73031
2023-06-29,13.06532
2023-06-30,11.22278
2023-07-01,10.05025
2023-07-02,3.51758
2023-07-03,21.44053
2023-07-04,34.17085
2023-07-05,16.75041
2023-07-06,16.41541
2023-07-07,11.89279
2023-07-08,6.86767
2023-07-09,4.0201
2023-07-10,14.40536
2023-07-11,14.74036
2023-07-12,12.3953
2023-07-13,14.57286
2023-07-14,17.75544
2023-07-15,11.05527
2023-07-16,4.69011
2023-07-17,15.24288
2023-07-18,17.58793
2023-07-19,19.76549
2023-07-20,15.07537
2023-07-21,20.1005
2023-07-22,8.71021
2023-07-23,1.84254
2023-07-24,13.73534
2023-07-25,16.0804
2023-07-26,15.57788
2023-07-27,17.92294
2023-07-28,16.41541
2023-07-29,7.70519
2023-07-30,4.1876
2023-07-31,19.76549
2023-08-01,20.268
2023-08-02,26.96817
2023-08-03,14.74036
2023-08-04,18.92797
2023-08-05,12.73031
2023-08-06,3.85259
2023-08-07,19.26298
2023-08-08,15.74539
2023-08-09,10.55276
2023-08-10,13.06532
2023-08-11,12.0603
2023-08-12,6.03015
2023-08-13,4.3551
2023-08-14,11.22278
2023-08-15,13.06532
2023-08-16,15.91289
2023-08-17,13.73534
2023-08-18,13.73534
2023-08-19,6.03015
2023-08-20,1.00502
2023-08-21,9.38023
2023-08-22,13.40033
2023-08-23,13.06532
2023-08-24,28.47571
2023-08-25,13.90284
2023-08-26,5.52763
2023-08-27,2.17755
2023-08-28,13.23283
2023-08-29,14.23785
2023-08-30,17.58793
2023-08-31,13.40033
2023-09-01,14.07035
2023-09-02,9.54773
2023-09-03,3.18257
2023-09-04,23.28308
2023-09-05,16.2479
2023-09-06,10.55276
2023-09-07,11.55778
2023-09-08,12.3953
2023-09-09,5.02512
2023-09-10,2.17755
2023-09-11,12.56281
2023-09-12,16.0804
2023-09-13,12.73031
2023-09-14,14.74036
2023-09-15,17.25293
2023-09-16,10.05025
2023-09-17,2.34505
2023-09-18,12.2278
2023-09-19,12.3953
2023-09-20,9.88274
2023-09-21,13.23283
2023-09-22,11.55778
2023-09-23,6.36515
2023-09-24,1.50753
2023-09-25,7.70519
2023-09-26,7.03517
2023-09-27,8.3752
2023-09-28,7.70519
2023-09-29,8.54271
2023-09-30,7.03517
2023-10-01,2.01005
2023-10-02,8.54271
2023-10-03,10.38525
2023-10-04,10.88777
2023-10-05,9.54773
2023-10-06,8.2077
2023-10-07,7.87269
2023-10-08,3.51758
2023-10-09,12.56281
2023-10-10,9.71524
2023-10-11,11.72529
2023-10-12,17.92294
2023-10-13,15.74539
2023-10-14,5.36013
2023-10-15,3.01507
2023-10-16,10.55276
2023-10-17,12.3953
2023-10-18,11.72529
2023-10-19,15.57788
2023-10-20,14.23785
2023-10-21,6.03015
2023-10-22,4.3551
2023-10-23,9.71524
2023-10-24,11.89279
2023-10-25,14.57286
2023-10-26,12.73031
2023-10-27,12.73031
2023-10-28,4.1876
2023-10-29,1.17252
2023-10-30,10.05025
2023-10-31,13.40033
2023-11-01,13.73534
2023-11-02,17.42043
2023-11-03,18.76046
2023-11-04,9.54773
2023-11-05,5.86264
2023-11-06,89.78224
2023-11-07,28.47571
2023-11-08,24.2881
2023-11-09,14.07035
2023-11-10,12.0603
2023-11-11,8.3752
2023-11-12,2.84757
2023-11-13,16.75041
2023-11-14,15.41038
2023-11-15,18.76046
2023-11-16,13.90284
2023-11-17,16.0804
2023-11-18,5.02512
2023-11-19,2.51256
2023-11-20,13.73534
2023-11-21,18.59296
2023-11-22,14.40536
2023-11-23,16.75041
2023-11-24,16.58291
2023-11-25,6.86767
2023-11-26,4.3551
2023-11-27,11.72529
2023-11-28,15.91289
2023-11-29,17.08542
2023-11-30,15.24288
2023-12-01,13.06532
2023-12-02,9.21273
2023-12-03,3.68509
2023-12-04,16.75041
2023-12-05,14.90787
2023-12-06,13.73534
2023-12-07,14.07035
2023-12-08,17.42043
2023-12-09,8.71021
2023-12-10,3.85259
2023-12-11,18.25795
2023-12-12,11.22278
2023-12-13,20.1005
2023-12-14,28.64321
2023-12-15,24.95812
2023-12-16,13.23283
2023-12-17,5.36013
2023-12-18,20.268
2023-12-19,16.41541
2023-12-20,24.79061
2023-12-21,27.63819
2023-12-22,21.77554
2023-12-23,16.2479
2023-12-24,3.18257
2023-12-25,6.70016
2023-12-26,24.95812
2023-12-27,22.94807
2023-12-28,20.268
2023-12-29,20.43551
2023-12-30,8.3752
2023-12-31,2.68006
2024-01-01,7.37018
2024-01-02,17.92294
2024-01-03,26.29815
2024-01-04,20.93802
2024-01-05,21.10552
2024-01-06,11.55778
2024-01-07,5.36013
2024-01-08,18.25795
2024-01-09,24.2881
2024-01-10,21.94304
2024-01-11,25.29313
2024-01-12,19.43048
2024-01-13,11.39028
2024-01-14,5.19262
2024-01-15,30.48576
2024-01-16,26.13065
2024-01-17,22.78056
2024-01-18,15.74539
2024-01-19,17.58793
2024-01-20,12.56281
2024-01-21,5.19262
2024-01-22,24.1206
2024-01-23,24.95812
2024-01-24,29.31323
2024-01-25,32.49581
2024-01-26,29.98324
2024-01-27,14.23785
2024-01-28,6.36515
2024-01-29,21.10552
2024-01-30,29.14572
2024-01-31,23.61809
2024-02-01,20.268
2024-02-02,22.27805
2024-02-03,13.06532
2024-02-04,6.86767
2024-02-05,21.94304
2024-02-06,25.96314
2024-02-07,19.43048
2024-02-08,23.78559
2024-02-09,23.78559
2024-02-10,19.43048
2024-02-11,5.86264
2024-02-12,19.43048
2024-02-13,36.3484
2024-02-14,23.95309
2024-02-15,32.49581
2024-02-16,29.81574
2024-02-17,16.91792
2024-02-18,7.37018
2024-02-19,43.55108
2024-02-20,38.19095
2024-02-21,33.66834
2024-02-22,47.57118
2024-02-23,46.90117
2024-02-24,16.91792
2024-02-25,8.2077
2024-02-26,31.65829
2024-02-27,28.97822
2024-02-28,27.63819
2024-02-29,25.29313
2024-03-01,27.97319
2024-03-02,17.58793
2024-03-03,8.3752
2024-03-04,41.70854
2024-03-05,40.3685
2024-03-06,30.82077
2024-03-07,29.14572
2024-03-08,44.55611
2024-03-09,21.77554
2024-03-10,10.55276
2024-03-11,41.37353
2024-03-12,37.01842
2024-03-13,30.82077
2024-03-14,31.32328
2024-03-15,25.96314
2024-03-16,17.75544
2024-03-17,9.21273
2024-03-18,39.36348
2024-03-19,30.82077
2024-03-20,27.97319
