date,매출채권
2023-06-01,38.7931
2023-06-02,40.51724
2023-06-03,20.86206
2023-06-04,23.10344
2023-06-05,32.75862
2023-06-06,31.72413
2023-06-07,46.72413
2023-06-08,43.62068
2023-06-09,37.41379
2023-06-10,28.44827
2023-06-11,26.20689
2023-06-12,43.7931
2023-06-13,52.93103
2023-06-14,46.72413
2023-06-15,42.75862
2023-06-16,35.68965
2023-06-17,21.89655
2023-06-18,15.68965
2023-06-19,41.55172
2023-06-20,39.13793
2023-06-21,40.51724
2023-06-22,35.34482
2023-06-23,28.96551
2023-06-24,7.41379
2023-06-25,15.0
2023-06-26,38.44827
2023-06-27,30.51724
2023-06-28,30.34482
2023-06-29,32.24137
2023-06-30,29.13793
2023-07-01,12.75862
2023-07-02,15.17241
2023-07-03,30.17241
2023-07-04,29.65517
2023-07-05,32.5862
2023-07-06,38.96551
2023-07-07,29.31034
2023-07-08,13.10344
2023-07-09,10.68965
2023-07-10,27.5862
2023-07-11,37.41379
2023-07-12,36.55172
2023-07-13,34.13793
2023-07-14,25.86206
2023-07-15,12.75862
2023-07-16,13.7931
2023-07-17,28.96551
2023-07-18,34.31034
2023-07-19,38.44827
2023-07-20,31.37931
2023-07-21,23.7931
2023-07-22,12.75862
2023-07-23,14.13793
2023-07-24,34.48275
2023-07-25,35.51724
2023-07-26,31.89655
2023-07-27,33.44827
2023-07-28,26.72413
2023-07-29,13.27586
2023-07-30,13.96551
2023-07-31,35.0
2023-08-01,30.0
2023-08-02,33.62068
2023-08-03,32.93103
2023-08-04,29.48275
2023-08-05,14.48275
2023-08-06,6.55172
2023-08-07,24.13793
2023-08-08,28.96551
2023-08-09,30.34482
2023-08-10,33.27586
2023-08-11,45.51724
2023-08-12,15.17241
2023-08-13,14.82758
2023-08-14,20.68965
2023-08-15,16.55172
2023-08-16,31.03448
2023-08-17,28.62068
2023-08-18,28.44827
2023-08-19,11.37931
2023-08-20,10.34482
2023-08-21,30.86206
2023-08-22,35.34482
2023-08-23,32.5862
2023-08-24,30.34482
2023-08-25,25.0
2023-08-26,12.06896
2023-08-27,12.93103
2023-08-28,30.0
2023-08-29,31.03448
2023-08-30,33.10344
2023-08-31,29.65517
2023-09-01,30.17241
2023-09-02,11.55172
2023-09-03,12.06896
2023-09-04,35.0
2023-09-05,37.41379
2023-09-06,36.37931
2023-09-07,33.10344
2023-09-08,31.89655
2023-09-09,14.31034
2023-09-10,15.0
2023-09-11,43.62068
2023-09-12,42.5862
2023-09-13,39.65517
2023-09-14,40.51724
2023-09-15,34.65517
2023-09-16,18.44827
2023-09-17,19.13793
2023-09-18,40.51724
2023-09-19,53.62068
2023-09-20,52.41379
2023-09-21,35.34482
2023-09-22,32.75862
2023-09-23,19.65517
2023-09-24,18.27586
2023-09-25,40.86206
2023-09-26,43.44827
2023-09-27,25.0
2023-09-28,9.13793
2023-09-29,11.72413
2023-09-30,17.41379
2023-10-01,13.44827
2023-10-02,18.7931
2023-10-03,25.17241
2023-10-04,45.68965
2023-10-05,47.24137
2023-10-06,45.0
2023-10-07,24.82758
2023-10-08,30.51724
2023-10-09,37.06896
2023-10-10,42.5862
2023-10-11,56.89655
2023-10-12,53.27586
2023-10-13,48.7931
2023-10-14,44.31034
2023-10-15,41.55172
2023-10-16,62.93103
2023-10-17,64.13793
2023-10-18,71.20689
2023-10-19,58.7931
2023-10-20,53.7931
2023-10-21,32.5862
2023-10-22,32.75862
2023-10-23,58.62068
2023-10-24,65.51724
2023-10-25,54.48275
2023-10-26,46.20689
2023-10-27,29.48275
2023-10-28,15.51724
2023-10-29,15.86206
2023-10-30,43.7931
2023-10-31,43.62068
2023-11-01,34.82758
2023-11-02,38.7931
2023-11-03,30.34482
2023-11-04,10.68965
2023-11-05,14.31034
2023-11-06,35.51724
2023-11-07,35.34482
2023-11-08,39.82758
2023-11-09,36.72413
2023-11-10,32.24137
2023-11-11,14.31034
2023-11-12,17.24137
2023-11-13,35.51724
2023-11-14,37.24137
2023-11-15,35.68965
2023-11-16,40.68965
2023-11-17,30.0
2023-11-18,12.93103
2023-11-19,12.75862
2023-11-20,36.89655
2023-11-21,35.86206
2023-11-22,38.62068
2023-11-23,35.17241
2023-11-24,31.55172
2023-11-25,15.68965
2023-11-26,14.65517
2023-11-27,33.62068
2023-11-28,37.93103
2023-11-29,33.10344
2023-11-30,37.93103
2023-12-01,37.41379
2023-12-02,18.27586
2023-12-03,15.51724
2023-12-04,34.48275
2023-12-05,38.27586
2023-12-06,30.86206
2023-12-07,34.31034
2023-12-08,32.93103
2023-12-09,23.7931
2023-12-10,23.10344
2023-12-11,34.65517
2023-12-12,44.82758
2023-12-13,37.41379
2023-12-14,38.10344
2023-12-15,31.89655
2023-12-16,17.41379
2023-12-17,16.37931
2023-12-18,35.17241
2023-12-19,39.13793
2023-12-20,32.5862
2023-12-21,30.0
2023-12-22,19.31034
2023-12-23,6.20689
2023-12-24,6.20689
2023-12-25,7.06896
2023-12-26,23.62068
2023-12-27,22.24137
2023-12-28,27.24137
2023-12-29,16.89655
2023-12-30,10.68965
2023-12-31,5.86206
2024-01-01,9.13793
2024-01-02,30.68965
2024-01-03,33.96551
2024-01-04,29.65517
2024-01-05,25.17241
2024-01-06,10.86206
2024-01-07,10.86206
2024-01-08,27.41379
2024-01-09,33.44827
2024-01-10,32.06896
2024-01-11,32.93103
2024-01-12,31.89655
2024-01-13,13.62068
2024-01-14,15.68965
2024-01-15,32.93103
2024-01-16,32.06896
2024-01-17,40.0
2024-01-18,32.93103
2024-01-19,31.72413
2024-01-20,13.44827
2024-01-21,11.37931
2024-01-22,32.41379
2024-01-23,40.68965
2024-01-24,33.27586
2024-01-25,34.13793
2024-01-26,29.65517
2024-01-27,12.24137
2024-01-28,15.68965
2024-01-29,35.0
2024-01-30,38.27586
2024-01-31,34.31034
2024-02-01,36.89655
2024-02-02,29.13793
2024-02-03,12.41379
2024-02-04,15.0
2024-02-05,31.55172
2024-02-06,33.62068
2024-02-07,28.96551
2024-02-08,20.86206
2024-02-09,11.37931
2024-02-10,9.48275
2024-02-11,9.31034
2024-02-12,13.96551
2024-02-13,33.27586
2024-02-14,34.48275
2024-02-15,33.44827
2024-02-16,28.96551
2024-02-17,15.34482
2024-02-18,13.27586
2024-02-19,35.51724
2024-02-20,35.51724
2024-02-21,32.93103
2024-02-22,39.65517
2024-02-23,33.27586
2024-02-24,14.31034
2024-02-25,12.06896
2024-02-26,36.20689
2024-02-27,38.10344
2024-02-28,35.68965
2024-02-29,28.96551
2024-03-01,12.06896
2024-03-02,11.20689
2024-03-03,14.65517
2024-03-04,35.17241
2024-03-05,38.10344
2024-03-06,39.31034
2024-03-07,38.44827
2024-03-08,34.65517
2024-03-09,17.93103
2024-03-10,15.0
2024-03-11,40.17241
2024-03-12,42.06896
2024-03-13,48.44827
2024-03-14,43.62068
2024-03-15,38.7931
2024-03-16,18.44827
2024-03-17,16.55172
2024-03-18,48.7931
2024-03-19,58.7931
2024-03-20,58.44827
