date,오늘금시세한돈
2023-05-29,13.35504
2023-05-30,18.77405
2023-05-31,19.04056
2023-06-01,19.89931
2023-06-02,18.18181
2023-06-03,11.99289
2023-06-04,7.8472
2023-06-05,18.35949
2023-06-06,10.95647
2023-06-07,16.40509
2023-06-08,14.68759
2023-06-09,14.68759
2023-06-10,10.45306
2023-06-11,8.5875
2023-06-12,15.99052
2023-06-13,16.58276
2023-06-14,17.47112
2023-06-15,18.12259
2023-06-16,16.34586
2023-06-17,10.45306
2023-06-18,8.70595
2023-06-19,15.81285
2023-06-20,16.13858
2023-06-21,14.56914
2023-06-22,16.22742
2023-06-23,14.56914
2023-06-24,10.33461
2023-06-25,8.26177
2023-06-26,14.21379
2023-06-27,14.59875
2023-06-28,14.50992
2023-06-29,14.7172
2023-06-30,16.40509
2023-07-01,11.25259
2023-07-02,8.32099
2023-07-03,16.04974
2023-07-04,15.87207
2023-07-05,15.4575
2023-07-06,14.98371
2023-07-07,12.97009
2023-07-08,8.94284
2023-07-09,6.57388
2023-07-10,13.32543
2023-07-11,12.61474
2023-07-12,13.62155
2023-07-13,14.03612
2023-07-14,12.9997
2023-07-15,9.35741
2023-07-16,6.72194
2023-07-17,11.69677
2023-07-18,13.2366
2023-07-19,13.9769
2023-07-20,14.42108
2023-07-21,13.71039
2023-07-22,9.23896
2023-07-23,8.49866
2023-07-24,15.57595
2023-07-25,16.61237
2023-07-26,15.54634
2023-07-27,16.04974
2023-07-28,15.63517
2023-07-29,10.57151
2023-07-30,7.63991
2023-07-31,13.2366
2023-08-01,14.24341
2023-08-02,14.4803
2023-08-03,13.88806
2023-08-04,13.5031
2023-08-05,10.18655
2023-08-06,7.25496
2023-08-07,14.92448
2023-08-08,14.68759
2023-08-09,13.71039
2023-08-10,13.02931
2023-08-11,13.53272
2023-08-12,9.03168
2023-08-13,8.29138
2023-08-14,14.03612
2023-08-15,10.77879
2023-08-16,15.57595
2023-08-17,16.28664
2023-08-18,13.20698
2023-08-19,9.5647
2023-08-20,7.58069
2023-08-21,14.68759
2023-08-22,13.91767
2023-08-23,14.39147
2023-08-24,14.77642
2023-08-25,13.68078
2023-08-26,9.50547
2023-08-27,7.58069
2023-08-28,13.26621
2023-08-29,12.28901
2023-08-30,15.04293
2023-08-31,18.80367
2023-09-01,22.29789
2023-09-02,15.25022
2023-09-03,12.73319
2023-09-04,22.62363
2023-09-05,22.53479
2023-09-06,22.41634
2023-09-07,21.17263
2023-09-08,19.21824
2023-09-09,10.24578
2023-09-10,7.81758
2023-09-11,17.47112
2023-09-12,16.79005
2023-09-13,16.87888
2023-09-14,17.11578
2023-09-15,17.20461
2023-09-16,12.40746
2023-09-17,11.45987
2023-09-18,17.38229
2023-09-19,17.79686
2023-09-20,17.20461
2023-09-21,16.73082
2023-09-22,15.60556
2023-09-23,11.57832
2023-09-24,6.84039
2023-09-25,12.46668
2023-09-26,15.25022
2023-09-27,10.77879
2023-09-28,4.85638
2023-09-29,4.76754
2023-09-30,5.30056
2023-10-01,5.77435
2023-10-02,8.40983
2023-10-03,11.72638
2023-10-04,22.00177
2023-10-05,24.01539
2023-10-06,20.78768
2023-10-07,12.58513
2023-10-08,9.83121
2023-10-09,17.14539
2023-10-10,26.20669
2023-10-11,25.67367
2023-10-12,24.01539
2023-10-13,22.65324
2023-10-14,16.90849
2023-10-15,13.76961
2023-10-16,27.06544
2023-10-17,22.00177
2023-10-18,23.57121
2023-10-19,31.24074
2023-10-20,29.58246
2023-10-21,17.67841
2023-10-22,13.9769
2023-10-23,26.26591
2023-10-24,23.45276
2023-10-25,23.39354
2023-10-26,25.05182
2023-10-27,23.68966
2023-10-28,15.27983
2023-10-29,13.91767
2023-10-30,32.89902
2023-10-31,58.98726
2023-11-01,42.70062
2023-11-02,35.20876
2023-11-03,28.54604
2023-11-04,19.57358
2023-11-05,16.6716
2023-11-06,27.48001
2023-11-07,26.94699
2023-11-08,27.74652
2023-11-09,19.51436
2023-11-10,15.27983
2023-11-11,11.72638
2023-11-12,8.05448
2023-11-13,16.87888
2023-11-14,16.61237
2023-11-15,16.73082
2023-11-16,14.21379
2023-11-17,14.33224
2023-11-18,12.79241
2023-11-19,18.65561
2023-11-20,25.58483
2023-11-21,24.81492
2023-11-22,23.86733
2023-11-23,28.16108
2023-11-24,26.32514
2023-11-25,18.65561
2023-11-26,13.62155
2023-11-27,23.98578
2023-11-28,37.04471
2023-11-29,32.1291
2023-11-30,37.40005
2023-12-01,26.17708
2023-12-02,18.83328
2023-12-03,29.13828
2023-12-04,53.74592
2023-12-05,53.62748
2023-12-06,39.17678
2023-12-07,33.43204
2023-12-08,27.30233
2023-12-09,27.00621
2023-12-10,21.23186
2023-12-11,31.21113
2023-12-12,28.36837
2023-12-13,25.0222
2023-12-14,29.34557
2023-12-15,27.92419
2023-12-16,18.27065
2023-12-17,15.30944
2023-12-18,25.22949
2023-12-19,24.60763
2023-12-20,25.96979
2023-12-21,22.97897
2023-12-22,17.70802
2023-12-23,9.92004
2023-12-24,9.86082
2023-12-25,11.63754
2023-12-26,17.26384
2023-12-27,18.44832
2023-12-28,17.53035
2023-12-29,16.87888
2023-12-30,12.11134
2023-12-31,9.44625
2024-01-01,11.84483
2024-01-02,18.83328
2024-01-03,19.07018
2024-01-04,18.98134
2024-01-05,20.19543
2024-01-06,14.62836
2024-01-07,11.07491
2024-01-08,18.59638
2024-01-09,16.90849
2024-01-10,18.47793
2024-01-11,18.30026
2024-01-12,19.95854
2024-01-13,12.79241
2024-01-14,10.98608
2024-01-15,20.16582
2024-01-16,21.35031
2024-01-17,23.18625
2024-01-18,21.85371
2024-01-19,19.81048
2024-01-20,14.4803
2024-01-21,11.84483
2024-01-22,19.78087
2024-01-23,20.16582
2024-01-24,17.05655
2024-01-25,17.11578
2024-01-26,17.85608
2024-01-27,11.54871
2024-01-28,8.76517
2024-01-29,16.40509
2024-01-30,16.4347
2024-01-31,15.78323
2024-02-01,15.81285
2024-02-02,15.4575
2024-02-03,10.24578
2024-02-04,9.92004
2024-02-05,13.91767
2024-02-06,15.36867
2024-02-07,12.34823
2024-02-08,10.18655
2024-02-09,6.36659
2024-02-10,5.12289
2024-02-11,7.46224
2024-02-12,8.46905
2024-02-13,14.18418
2024-02-14,14.59875
2024-02-15,14.77642
2024-02-16,14.59875
2024-02-17,8.91323
2024-02-18,8.46905
2024-02-19,15.4575
2024-02-20,15.10216
2024-02-21,15.57595
2024-02-22,14.80604
2024-02-23,13.14776
2024-02-24,8.85401
2024-02-25,8.85401
2024-02-26,14.36185
2024-02-27,13.32543
2024-02-28,13.11815
2024-02-29,12.7628
2024-03-01,10.45306
2024-03-02,9.35741
2024-03-03,9.35741
2024-03-04,19.24785
2024-03-05,45.92833
2024-03-06,38.43648
2024-03-07,33.75777
2024-03-08,30.97423
2024-03-09,25.31832
2024-03-10,24.72608
2024-03-11,38.19958
2024-03-12,34.05389
2024-03-13,30.38199
2024-03-14,27.59846
2024-03-15,29.81936
2024-03-16,19.27746
2024-03-17,16.90849
2024-03-18,27.7169
2024-03-19,29.9082
2024-03-20,29.61208
